,Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches,club
2026,Gastón Brugman,uy URU,MF,26.0,18.2,28.0,1.73,20.0,2.0,2.0,0.0,2.0,2.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2027,Andreas Cornelius,dk DEN,FW,26.0,17.1,37.0,2.23,33.0,0.0,1.0,0.0,3.0,0.0,5.0,0.3,3.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,Parma
2028,Kastriot Dermaku,al ALB,DF,27.0,13.5,4.0,0.35,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2029,Giuseppe Pezzella,it ITA,DF,21.0,12.5,15.0,1.42,11.0,2.0,0.0,0.0,2.0,0.0,1.0,0.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2030,Vincent Laurini,fr FRA,DF,30.0,12.5,13.0,1.32,12.0,0.0,0.0,0.0,1.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2031,Matteo Scozzarella,it ITA,MF,31.0,11.0,25.0,2.45,13.0,11.0,0.0,0.0,0.0,1.0,4.0,0.39,1.0,2.0,0.0,0.0,0.0,1.0,0.0,Matches,Parma
2032,Roberto Inglese,it ITA,FW,27.0,10.0,9.0,1.06,8.0,0.0,1.0,0.0,0.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2033,Mattia Sprocati,it ITA,FW,26.0,7.6,16.0,2.44,9.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2034,Alberto Grassi,it ITA,MF,24.0,7.4,10.0,1.4,8.0,0.0,0.0,1.0,1.0,0.0,2.0,0.28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Parma
2035,Gianluca Caprari,it ITA,"FW,MF",26.0,6.5,29.0,4.43,21.0,2.0,2.0,3.0,1.0,0.0,3.0,0.46,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2036,Yann Karamoh,fr FRA,"FW,MF",21.0,6.5,26.0,4.08,19.0,0.0,4.0,1.0,1.0,1.0,3.0,0.47,1.0,0.0,1.0,0.0,0.0,1.0,0.0,Matches,Parma
2037,Simone Colombi,it ITA,GK,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2038,Luca Siligardi,it ITA,"FW,MF",31.0,5.7,7.0,1.87,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2039,Andrea Adorante,it ITA,FW,19.0,0.8,,,,,,,,,,,,,,,,,,Matches,Parma
2040,Vasco Regini,it ITA,DF,28.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Parma
2041,Ángel Di María,ar ARG,"FW,MF",31.0,36.0,172.0,5.64,124.0,28.0,9.0,5.0,3.0,2.0,35.0,1.15,24.0,6.0,2.0,1.0,0.0,1.0,1.0,Matches,psg
2042,Keylor Navas,cr CRC,GK,32.0,35.2,2.0,0.07,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2043,Marquinhos,br BRA,"MF,DF",25.0,33.8,25.0,0.92,20.0,2.0,1.0,2.0,0.0,0.0,5.0,0.18,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,psg
2044,Thiago Silva,br BRA,DF,34.0,30.2,19.0,0.72,18.0,0.0,0.0,0.0,0.0,1.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2045,Kylian Mbappé,fr FRA,FW,20.0,30.2,125.0,5.19,86.0,2.0,22.0,9.0,6.0,0.0,21.0,0.87,15.0,0.0,4.0,0.0,2.0,0.0,0.0,Matches,psg
2046,Idrissa Gana Gueye,sn SEN,MF,29.0,29.3,69.0,2.8,63.0,0.0,2.0,0.0,1.0,3.0,9.0,0.37,8.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,psg
2047,Marco Verratti,it ITA,MF,26.0,28.5,79.0,3.43,61.0,6.0,3.0,1.0,2.0,6.0,14.0,0.61,13.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2048,Juan Bernat,es ESP,DF,26.0,27.6,41.0,1.63,35.0,1.0,1.0,1.0,2.0,1.0,8.0,0.32,6.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,psg
2049,Pablo Sarabia,es ESP,"FW,MF",27.0,26.8,49.0,2.81,38.0,2.0,2.0,5.0,1.0,1.0,7.0,0.4,4.0,0.0,0.0,2.0,1.0,0.0,0.0,Matches,psg
2050,Neymar,br BRA,"FW,MF",27.0,26.5,128.0,6.05,82.0,9.0,19.0,3.0,14.0,0.0,26.0,1.23,20.0,0.0,3.0,0.0,2.0,0.0,1.0,Matches,psg
2051,Presnel Kimpembe,fr FRA,DF,23.0,25.9,8.0,0.34,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2052,Mauro Icardi,ar ARG,FW,26.0,24.2,36.0,1.86,30.0,0.0,3.0,1.0,2.0,0.0,10.0,0.52,6.0,0.0,2.0,1.0,1.0,0.0,0.0,Matches,psg
2053,Thomas Meunier,be BEL,DF,27.0,23.7,32.0,1.7,32.0,0.0,0.0,0.0,0.0,0.0,4.0,0.21,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2054,Leandro Paredes,ar ARG,MF,25.0,19.5,31.0,2.36,26.0,0.0,1.0,1.0,2.0,1.0,3.0,0.23,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2055,Abdou Diallo,sn SEN,DF,23.0,17.7,10.0,0.69,7.0,1.0,0.0,2.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2056,Layvin Kurzawa,fr FRA,DF,26.0,17.4,13.0,1.1,9.0,1.0,1.0,0.0,2.0,0.0,3.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,psg
2057,Thilo Kehrer,de GER,DF,22.0,17.3,12.0,1.26,10.0,0.0,0.0,0.0,2.0,0.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2058,Ander Herrera,es ESP,MF,29.0,14.2,22.0,2.27,19.0,0.0,0.0,1.0,2.0,0.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2059,Julian Draxler,de GER,"MF,FW",25.0,13.0,23.0,2.74,15.0,3.0,2.0,2.0,0.0,0.0,9.0,1.07,4.0,1.0,1.0,2.0,0.0,0.0,1.0,Matches,psg
2060,Colin Dagba,fr FRA,DF,20.0,13.0,11.0,1.31,7.0,1.0,2.0,0.0,0.0,1.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2061,Edinson Cavani,uy URU,FW,32.0,12.2,25.0,3.05,19.0,0.0,3.0,3.0,0.0,0.0,2.0,0.24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,psg
2062,Nianzou Kouassi,fr FRA,MF,17.0,10.1,6.0,1.02,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2063,Sergio Rico,es ESP,GK,25.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2064,Eric Maxim Choupo-Moting,cm CMR,FW,30.0,9.0,18.0,2.79,9.0,0.0,2.0,1.0,5.0,0.0,6.0,0.93,3.0,0.0,1.0,1.0,0.0,0.0,1.0,Matches,psg
2065,Mitchel Bakker,nl NED,DF,19.0,4.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2066,Alphonse Areola,fr FRA,GK,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2067,Adil Aouchiche,fr FRA,MF,17.0,1.8,1.0,1.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2068,Marcin Bułka,pl POL,GK,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2069,Loïc Mbe Soh,fr FRA,DF,18.0,0.6,1.0,1.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2070,Arthur Zagre,fr FRA,MF,17.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2071,Jesé,es ESP,FW,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,psg
2072,Péter Gulácsi,hu HUN,GK,29.0,41.7,5.0,0.12,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.05,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2073,Lukas Klostermann,de GER,DF,23.0,40.4,46.0,1.2,40.0,2.0,1.0,2.0,1.0,0.0,5.0,0.13,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,RB Leipzig
2074,Timo Werner,de GER,"FW,MF",23.0,39.7,144.0,3.84,102.0,1.0,20.0,14.0,6.0,1.0,23.0,0.61,15.0,0.0,5.0,1.0,2.0,0.0,0.0,Matches,RB Leipzig
2075,Marcel Sabitzer,at AUT,"MF,FW",25.0,39.4,131.0,3.57,112.0,7.0,2.0,6.0,2.0,2.0,18.0,0.49,15.0,0.0,0.0,2.0,1.0,0.0,0.0,Matches,RB Leipzig
2076,Marcel Halstenberg,de GER,DF,27.0,35.7,74.0,2.19,63.0,7.0,3.0,1.0,0.0,0.0,11.0,0.33,9.0,1.0,1.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2077,Dayot Upamecano,fr FRA,DF,20.0,35.3,34.0,1.01,29.0,0.0,0.0,4.0,1.0,0.0,5.0,0.15,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,RB Leipzig
2078,Konrad Laimer,at AUT,"MF,DF",22.0,33.9,79.0,2.51,63.0,0.0,7.0,1.0,6.0,2.0,22.0,0.7,16.0,0.0,4.0,0.0,1.0,1.0,0.0,Matches,RB Leipzig
2079,Nordi Mukiele,fr FRA,DF,21.0,29.6,56.0,2.03,47.0,1.0,4.0,2.0,2.0,0.0,7.0,0.25,6.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,RB Leipzig
2080,Christopher Nkunku,fr FRA,"MF,FW",21.0,28.8,127.0,4.69,71.0,34.0,8.0,4.0,8.0,2.0,23.0,0.85,12.0,5.0,1.0,2.0,2.0,1.0,0.0,Matches,RB Leipzig
2081,Yussuf Poulsen,dk DEN,"FW,MF",25.0,23.0,44.0,2.2,35.0,1.0,2.0,2.0,3.0,1.0,11.0,0.55,7.0,1.0,0.0,1.0,2.0,0.0,0.0,Matches,RB Leipzig
2082,Diego Demme,de GER,MF,27.0,19.5,43.0,2.46,41.0,1.0,0.0,0.0,0.0,1.0,3.0,0.17,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2083,Emil Forsberg,se SWE,"MF,FW",27.0,19.5,79.0,4.28,56.0,10.0,5.0,2.0,4.0,2.0,7.0,0.38,6.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,RB Leipzig
2084,Patrik Schick,cz CZE,"FW,MF",23.0,18.1,48.0,2.81,32.0,0.0,5.0,6.0,5.0,0.0,7.0,0.41,4.0,0.0,2.0,0.0,1.0,0.0,0.0,Matches,RB Leipzig
2085,Angeliño,es ESP,DF,22.0,17.2,48.0,2.97,33.0,10.0,4.0,1.0,0.0,0.0,7.0,0.43,5.0,1.0,1.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2086,Willi Orban,hu HUN,DF,26.0,13.9,13.0,1.03,10.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2087,Amadou Haidara,ml MLI,"MF,FW",21.0,12.3,47.0,4.12,37.0,0.0,5.0,1.0,2.0,2.0,3.0,0.26,1.0,0.0,1.0,1.0,0.0,0.0,0.0,Matches,RB Leipzig
2088,Tyler Adams,us USA,"DF,MF",20.0,11.5,21.0,1.83,16.0,1.0,0.0,3.0,1.0,0.0,3.0,0.26,1.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,RB Leipzig
2089,Kevin Kampl,si SVN,MF,28.0,10.7,26.0,2.43,23.0,1.0,0.0,0.0,0.0,2.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2090,Dani Olmo,es ESP,MF,21.0,10.2,29.0,2.99,22.0,2.0,1.0,2.0,2.0,0.0,2.0,0.21,0.0,1.0,1.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2091,Ibrahima Konaté,fr FRA,DF,20.0,8.6,3.0,0.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2092,Stefan Ilsanker,at AUT,DF,30.0,5.4,3.0,0.65,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2093,Yvon Mvogo,ch SUI,GK,25.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2094,Ademola Lookman,eng ENG,FW,21.0,4.3,15.0,3.58,12.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2095,Matheus Cunha,br BRA,FW,20.0,4.1,16.0,4.0,7.0,0.0,1.0,4.0,3.0,1.0,1.0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,RB Leipzig
2096,Marcelo Saracchi,uy URU,DF,21.0,4.0,5.0,1.33,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2097,Ethan Ampadu,wal WAL,DF,18.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2098,Hannes Wolf,at AUT,"FW,MF",20.0,0.6,2.0,3.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2099,Dennis Borkowski,de GER,FW,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2100,Tom Krauß,de GER,MF,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Leipzig
2101,Mikel Merino,es ESP,MF,23.0,40.9,81.0,2.32,64.0,0.0,0.0,4.0,7.0,5.0,9.0,0.26,7.0,0.0,0.0,0.0,0.0,1.0,1.0,Matches,real sociedad
2102,Mikel Oyarzabal,es ESP,"FW,MF",22.0,39.6,88.0,2.6,70.0,7.0,5.0,1.0,4.0,1.0,17.0,0.5,13.0,2.0,0.0,0.0,1.0,1.0,0.0,Matches,real sociedad
2103,Igor Zubeldia,es ESP,"MF,DF",22.0,34.8,13.0,0.44,12.0,0.0,0.0,0.0,0.0,1.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2104,Robin Le Normand,fr FRA,DF,22.0,32.6,11.0,0.41,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2105,Martin Ødegaard,no NOR,MF,20.0,32.5,116.0,4.13,75.0,29.0,7.0,3.0,2.0,0.0,15.0,0.53,11.0,2.0,1.0,1.0,0.0,0.0,0.0,Matches,real sociedad
2106,Álex Remiro,es ESP,GK,24.0,31.0,4.0,0.16,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2107,Nacho Monreal,es ESP,DF,33.0,30.9,28.0,1.05,21.0,3.0,2.0,0.0,2.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2108,Joseba Zaldúa,es ESP,DF,27.0,30.3,31.0,1.1,24.0,1.0,1.0,0.0,5.0,0.0,8.0,0.28,6.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,real sociedad
2109,Portu,es ESP,"FW,MF",27.0,28.8,70.0,2.63,55.0,4.0,4.0,5.0,1.0,1.0,12.0,0.45,9.0,0.0,2.0,0.0,0.0,1.0,0.0,Matches,real sociedad
2110,Diego Llorente,es ESP,DF,25.0,26.9,14.0,0.54,13.0,0.0,0.0,0.0,1.0,0.0,2.0,0.08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,real sociedad
2111,Willian José,br BRA,FW,27.0,23.3,46.0,2.06,34.0,0.0,3.0,5.0,3.0,1.0,5.0,0.22,2.0,0.0,1.0,1.0,0.0,1.0,0.0,Matches,real sociedad
2112,Alexander Isak,se SWE,FW,19.0,21.5,33.0,1.97,23.0,0.0,4.0,2.0,3.0,1.0,5.0,0.3,1.0,0.0,1.0,2.0,0.0,1.0,0.0,Matches,real sociedad
2113,Aritz Elustondo,es ESP,DF,25.0,19.7,10.0,0.6,8.0,0.0,0.0,1.0,1.0,0.0,3.0,0.18,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,real sociedad
2114,Adnan Januzaj,be BEL,"FW,MF",24.0,14.6,56.0,4.32,27.0,9.0,6.0,5.0,7.0,2.0,7.0,0.54,3.0,1.0,0.0,2.0,0.0,1.0,0.0,Matches,real sociedad
2115,Miguel Ángel Moyá,es ESP,GK,35.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2116,Aihen Muñoz,es ESP,DF,21.0,12.8,8.0,0.73,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2117,Ander Guevara,es ESP,MF,22.0,12.6,16.0,1.53,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2118,Andoni Gorosabel,es ESP,DF,22.0,11.9,14.0,1.76,10.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2119,Ander Barrenetxea,es ESP,"FW,MF",17.0,7.2,19.0,3.87,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2120,Martín Zubimendi,es ESP,MF,20.0,6.8,10.0,1.57,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2121,Luca Sangalli,es ESP,MF,24.0,4.4,10.0,2.42,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2122,Asier Illarramendi,es ESP,MF,29.0,2.4,2.0,0.83,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2123,David Zurutuza,es ESP,MF,33.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2124,David Silva,es ESP,MF,33.0,0.9,,,,,,,,,,,,,,,,,,Matches,real sociedad
2125,Jon Pacheco,es ESP,DF,18.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2126,Roberto López,es ESP,MF,19.0,0.6,3.0,5.29,3.0,0.0,0.0,0.0,0.0,0.0,2.0,3.53,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2127,Naïs Djouahra,fr FRA,FW,19.0,0.3,3.0,9.31,2.0,0.0,1.0,0.0,0.0,0.0,1.0,3.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2128,Kévin Rodrigues,pt POR,DF,25.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,real sociedad
2129,Carlos Fernández,es ESP,FW,23.0,0.0,,,,,,,,,,,,,,,,,,Matches,real sociedad
2130,Yunis Abdelhamid,ma MAR,DF,31.0,33.3,16.0,0.57,11.0,0.0,0.0,4.0,1.0,0.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2131,Axel Disasi,fr FRA,DF,21.0,32.3,17.0,0.63,16.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2132,Thomas Foket,be BEL,DF,24.0,32.0,44.0,1.63,37.0,4.0,1.0,0.0,0.0,2.0,3.0,0.11,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2133,Predrag Rajković,rs SRB,GK,23.0,30.3,2.0,0.07,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2134,Xavier Chavalerin,fr FRA,MF,28.0,28.2,57.0,2.39,31.0,21.0,1.0,0.0,1.0,3.0,4.0,0.17,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2135,Hassane Kamara,fr FRA,"DF,FW",24.0,24.3,25.0,1.32,25.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2136,Moussa Doumbia,ml MLI,"FW,MF",24.0,22.7,61.0,3.2,41.0,2.0,5.0,3.0,7.0,3.0,4.0,0.21,1.0,0.0,1.0,0.0,1.0,1.0,0.0,Matches,reims
2137,Boulaye Dia,sn SEN,FW,22.0,22.5,45.0,2.24,31.0,0.0,5.0,2.0,4.0,3.0,5.0,0.25,3.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,reims
2138,Alaixys Romao,tg TOG,MF,35.0,22.1,36.0,1.82,33.0,0.0,0.0,0.0,3.0,0.0,2.0,0.1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,reims
2139,Remi Oudin,fr FRA,"FW,MF",22.0,18.9,32.0,2.06,26.0,0.0,4.0,1.0,1.0,0.0,3.0,0.19,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2140,Ghislain Konan,ci CIV,DF,23.0,15.8,32.0,2.16,27.0,3.0,0.0,0.0,1.0,1.0,3.0,0.2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,reims
2141,Marshall Munetsi,zw ZIM,MF,23.0,13.1,18.0,1.93,15.0,0.0,1.0,0.0,1.0,1.0,2.0,0.21,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2142,Mathieu Cafaro,fr FRA,"FW,MF",22.0,13.0,32.0,3.12,13.0,10.0,4.0,1.0,4.0,0.0,3.0,0.29,0.0,2.0,0.0,0.0,1.0,0.0,0.0,Matches,reims
2143,Tristan Dingomé,cm CMR,MF,28.0,11.8,26.0,2.62,23.0,1.0,0.0,1.0,1.0,0.0,2.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2144,Anastasios Donis,gr GRE,"FW,MF",22.0,9.3,12.0,1.77,5.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2145,Dereck Kutesa,ch SUI,"FW,MF",21.0,7.4,7.0,1.19,5.0,0.0,1.0,0.0,1.0,0.0,2.0,0.34,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,reims
2146,Moreto Cassamã,gw GNB,MF,21.0,6.6,14.0,2.13,6.0,7.0,0.0,0.0,0.0,0.0,2.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Matches,reims
2147,Nathanael Mbuku,fr FRA,"MF,FW",17.0,5.2,8.0,1.82,4.0,0.0,3.0,0.0,1.0,0.0,1.0,0.23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2148,El Bilal Touré,ml MLI,FW,17.0,5.0,7.0,1.39,4.0,0.0,0.0,1.0,2.0,0.0,2.0,0.4,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,reims
2149,Suk Hyun-jun,kr KOR,"FW,MF",28.0,4.2,4.0,1.37,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2150,Nicolas Lemaître,fr FRA,GK,22.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2151,Timothée Nkada,fr FRA,"FW,MF",20.0,1.6,5.0,3.04,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.61,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,reims
2152,Dario Maresic,at AUT,DF,19.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2153,Sambou Sissoko,fr FRA,"MF,FW",20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2154,Kaj Sierhuis,nl NED,FW,21.0,0.1,1.0,7.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2155,Arber Zeneli,xk KVX,MF,24.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2156,Hamari Traoré,ml MLI,DF,27.0,37.0,74.0,2.4,61.0,3.0,7.0,1.0,1.0,1.0,10.0,0.32,8.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,rennes
