,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
37,Stiven Mendoza,co COL,"FW,MF",26.0,22.5,2,45.0,9.0,20.0,2.06,0.41,0.04,0.22,21.9,4.0,0,0,2.8,2.8,0.07,-0.8,-0.8,Matches,amiens
38,Moussa Konaté,sn SEN,FW,25.0,21.1,7,50.0,15.0,30.0,2.37,0.71,0.1,0.33,15.8,0.0,2,3,7.7,5.4,0.11,-0.7,-0.4,Matches,amiens
39,Saman Ghoddos,ir IRN,"FW,MF",24.0,20.5,4,42.0,17.0,40.5,2.07,0.84,0.1,0.24,24.0,9.0,0,0,2.4,2.4,0.06,1.6,1.6,Matches,amiens
40,Cheick Timite,ci CIV,"FW,MF",20.0,19.1,3,37.0,10.0,27.0,2.08,0.56,0.05,0.2,16.6,0.0,0,0,2.6,2.6,0.08,-1.6,-1.6,Matches,amiens
41,Erik Pieters,nl NED,DF,29.0,14.0,1,11.0,3.0,27.3,0.79,0.21,0.09,0.33,22.0,0.0,0,0,1.1,1.1,0.1,-0.1,-0.1,Matches,amiens
42,Mathieu Bodmer,fr FRA,"MF,FW",35.0,13.9,1,18.0,8.0,44.4,1.32,0.59,0.06,0.13,17.0,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches,amiens
43,Sehrou Guirassy,fr FRA,FW,22.0,12.3,3,26.0,9.0,34.6,2.11,0.73,0.12,0.33,16.7,2.0,0,0,3.9,3.9,0.15,-0.9,-0.9,Matches,amiens
44,Oualid El Hajjam,ma MAR,"DF,MF",27.0,10.0,0,2.0,0.0,0.0,0.25,0.0,0.0,,14.8,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,amiens
45,Ganso,br BRA,"MF,FW",28.0,6.8,0,2.0,0.0,0.0,0.35,0.0,0.0,,17.8,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,amiens
46,Rafał Kurzawa,pl POL,"FW,MF",25.0,5.4,1,2.0,1.0,50.0,0.55,0.27,0.5,1.0,13.6,0.0,0,0,0.3,0.3,0.17,0.7,0.7,Matches,amiens
47,Matthieu Dreyer,fr FRA,GK,29.0,4.0,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,amiens
48,Sanasi Sy,fr FRA,MF,19.0,3.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,amiens
49,Bongani Zungu,za RSA,MF,25.0,2.6,0,1.0,0.0,0.0,0.39,0.0,0.0,,8.0,0.0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches,amiens
50,Quentin Cornette,fr FRA,"MF,FW",24.0,2.3,0,7.0,2.0,28.6,3.01,0.86,0.0,0.0,17.9,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,amiens
51,Gaoussou Traoré,fr FRA,MF,18.0,2.2,0,3.0,1.0,33.3,1.37,0.46,0.0,0.0,20.1,0.0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches,amiens
52,Guessouma Fofana,fr FRA,MF,25.0,2.1,0,1.0,1.0,100.0,0.48,0.48,0.0,0.0,40.8,1.0,0,0,0.0,0.0,0.05,0.0,0.0,Matches,amiens
53,Stanley Segarel,fr FRA,"FW,MF",24.0,0.5,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,amiens
54,Seybou Koita,ne NIG,FW,24.0,0.3,0,,,,,,,,,,0,0,,,,,,Matches,amiens
55,Baptiste Santamaria,fr FRA,MF,23.0,38.4,1,25.0,5.0,20.0,0.67,0.13,0.04,0.2,23.6,0.0,0,0,1.1,1.1,0.04,-0.1,-0.1,Matches,angers
56,Ludovic Butelle,fr FRA,GK,35.0,37.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,angers
57,Flavien Tait,fr FRA,"MF,FW",25.0,33.9,5,85.0,38.0,44.7,2.56,1.15,0.06,0.13,20.5,4.0,0,1,6.7,5.7,0.07,-1.7,-0.7,Matches,angers
58,Vincent Manceau,fr FRA,DF,29.0,33.3,1,15.0,1.0,6.7,0.47,0.03,0.07,1.0,25.0,0.0,0,0,0.7,0.7,0.05,0.3,0.3,Matches,angers
59,Ismaël Traoré,ci CIV,DF,31.0,29.7,3,16.0,6.0,37.5,0.54,0.2,0.19,0.5,9.7,0.0,0,0,3.4,3.4,0.21,-0.4,-0.4,Matches,angers
60,Mateo Pavlović,ba BIH,DF,28.0,29.6,2,20.0,9.0,45.0,0.71,0.32,0.1,0.22,12.3,2.0,0,0,2.4,2.4,0.12,-0.4,-0.4,Matches,angers
61,Jeff Reine-Adélaïde,fr FRA,"FW,MF",20.0,29.3,3,36.0,16.0,44.4,1.23,0.55,0.08,0.19,17.8,0.0,0,1,4.5,3.8,0.11,-1.5,-0.8,Matches,angers
62,Abdoulaye Bamba,ci CIV,DF,28.0,28.6,0,7.0,0.0,0.0,0.24,0.0,0.0,,26.0,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches,angers
63,Stéphane Bahoken,cm CMR,FW,26.0,28.4,11,72.0,34.0,47.2,2.53,1.2,0.13,0.26,16.1,2.0,2,3,8.9,6.6,0.1,2.1,2.4,Matches,angers
64,Cheikh N'Doye,sn SEN,MF,32.0,28.3,0,43.0,4.0,9.3,1.6,0.15,0.0,0.0,16.1,0.0,0,0,2.5,2.3,0.06,-2.5,-2.3,Matches,angers
