,Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches,club
1686,Fabian Reese,de GER,"FW,MF",19.0,0.8,3.0,3.97,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke 04
1687,Cedric Teuchert,de GER,"MF,FW",20.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke 04
1688,Alexander Nübel,de GER,GK,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke 04
1689,Baba Rahman,gh GHA,DF,23.0,0.4,1.0,2.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke 04
1690,Pablo Insua,es ESP,DF,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke 04
1691,Ryan Bertrand,eng ENG,DF,27.0,39.3,66.0,1.9,51.0,8.0,3.0,3.0,1.0,0.0,8.0,0.23,6.0,1.0,0.0,1.0,0.0,0.0,0.0,Matches,Southampton
1692,Oriol Romeu,es ESP,MF,25.0,36.4,60.0,1.86,55.0,0.0,1.0,0.0,2.0,2.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1693,Dušan Tadić,rs SRB,"MF,FW",28.0,35.2,109.0,3.51,87.0,9.0,6.0,2.0,4.0,1.0,7.0,0.23,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1694,Cédric Soares,pt POR,DF,25.0,35.0,46.0,1.48,41.0,2.0,2.0,1.0,0.0,0.0,5.0,0.16,4.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Southampton
1695,Wesley Hoedt,nl NED,DF,23.0,32.0,21.0,0.75,16.0,1.0,2.0,1.0,1.0,0.0,4.0,0.14,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Southampton
1696,Jack Stephens,eng ENG,DF,23.0,27.0,8.0,0.36,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1697,Maya Yoshida,jp JPN,DF,28.0,26.1,11.0,0.48,7.0,0.0,0.0,3.0,1.0,0.0,1.0,0.04,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Southampton
1698,Nathan Redmond,eng ENG,"FW,MF",23.0,23.4,74.0,3.42,55.0,10.0,6.0,1.0,2.0,0.0,6.0,0.28,6.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1699,Alex McCarthy,eng ENG,GK,27.0,23.0,2.0,0.11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1700,Pierre Højbjerg,dk DEN,MF,21.0,23.0,31.0,1.67,24.0,0.0,3.0,1.0,2.0,1.0,4.0,0.22,2.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,Southampton
1701,Mario Lemina,ga GAB,MF,23.0,22.2,34.0,1.78,23.0,0.0,5.0,3.0,0.0,3.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1702,James Ward-Prowse,eng ENG,"FW,MF",22.0,22.1,47.0,2.47,21.0,22.0,2.0,2.0,0.0,0.0,6.0,0.31,1.0,4.0,0.0,1.0,0.0,0.0,0.0,Matches,Southampton
1703,Fraser Forster,eng ENG,GK,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1704,Shane Long,ie IRL,FW,30.0,20.5,39.0,2.22,28.0,0.0,0.0,0.0,8.0,3.0,3.0,0.17,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Southampton
1705,Steven Davis,nir NIR,MF,32.0,18.9,39.0,2.31,33.0,4.0,1.0,0.0,1.0,0.0,2.0,0.12,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Southampton
1706,Sofiane Boufal,ma MAR,"FW,MF",23.0,16.6,48.0,3.54,27.0,3.0,12.0,1.0,4.0,1.0,8.0,0.59,5.0,0.0,2.0,0.0,1.0,0.0,0.0,Matches,Southampton
1707,Manolo Gabbiadini,it ITA,"FW,MF",25.0,13.5,9.0,0.75,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1708,Charlie Austin,eng ENG,FW,28.0,13.4,19.0,1.65,13.0,0.0,2.0,3.0,1.0,0.0,2.0,0.17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Southampton
1709,Virgil van Dijk,nl NED,DF,26.0,11.0,8.0,0.72,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1710,Jan Bednarek,pl POL,DF,21.0,7.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1711,Guido Carrillo,ar ARG,FW,26.0,6.9,10.0,2.0,8.0,0.0,1.0,1.0,0.0,0.0,2.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Southampton
1712,Jérémy Pied,fr FRA,DF,28.0,3.6,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1713,Sam McQueen,eng ENG,"DF,FW",22.0,2.6,3.0,1.82,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1714,Josh Sims,eng ENG,"FW,MF",20.0,1.9,8.0,4.42,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.55,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1715,Matt Targett,eng ENG,DF,21.0,1.8,1.0,0.54,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1716,Michael Obafemi,ie IRL,FW,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1717,Manuel Lazzari,it ITA,"DF,MF",23.0,35.3,70.0,2.02,48.0,2.0,8.0,2.0,7.0,2.0,4.0,0.12,2.0,0.0,1.0,0.0,0.0,0.0,1.0,Matches,SPAL
1718,Francesco Vicari,it ITA,DF,22.0,32.6,7.0,0.22,6.0,0.0,0.0,0.0,0.0,1.0,2.0,0.06,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,SPAL
1719,Mirco Antenucci,it ITA,FW,32.0,29.6,66.0,2.31,45.0,0.0,5.0,7.0,8.0,1.0,11.0,0.38,7.0,0.0,0.0,3.0,1.0,0.0,0.0,Matches,SPAL
1720,Felipe dal Belo,br BRA,DF,33.0,28.6,12.0,0.42,9.0,1.0,0.0,1.0,0.0,1.0,2.0,0.07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,SPAL
1721,Federico Viviani,it ITA,MF,25.0,28.6,73.0,2.64,33.0,27.0,4.0,3.0,6.0,0.0,5.0,0.18,2.0,1.0,0.0,1.0,1.0,0.0,0.0,Matches,SPAL
1722,Alfred Gomis,sn SEN,GK,23.0,27.1,3.0,0.12,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1723,Federico Mattiello,it ITA,DF,22.0,25.5,33.0,1.37,18.0,2.0,3.0,2.0,4.0,4.0,3.0,0.12,1.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,SPAL
1724,Alberto Paloschi,it ITA,FW,27.0,25.3,36.0,1.48,26.0,0.0,5.0,0.0,4.0,1.0,5.0,0.21,3.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,SPAL
1725,Alberto Grassi,it ITA,MF,22.0,25.0,39.0,1.55,23.0,0.0,1.0,4.0,9.0,2.0,6.0,0.24,2.0,0.0,0.0,1.0,3.0,0.0,0.0,Matches,SPAL
1726,Pasquale Schiattarella,it ITA,MF,30.0,23.7,70.0,3.17,53.0,9.0,5.0,1.0,2.0,0.0,6.0,0.27,4.0,1.0,1.0,0.0,0.0,0.0,0.0,Matches,SPAL
1727,Bartosz Salamon,pl POL,DF,26.0,19.2,11.0,0.57,9.0,0.0,1.0,0.0,0.0,1.0,1.0,0.05,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1728,Filippo Costa,it ITA,"DF,MF",22.0,16.8,31.0,1.9,19.0,10.0,0.0,0.0,2.0,0.0,4.0,0.25,2.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1729,Jasmin Kurtić,si SVN,MF,28.0,16.0,21.0,1.31,12.0,5.0,2.0,1.0,0.0,1.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1730,Thiago Cionek,pl POL,DF,31.0,15.0,8.0,0.53,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1731,Alex Meret,it ITA,GK,20.0,12.9,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1732,Luca Mora,it ITA,MF,29.0,12.4,11.0,1.06,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1733,Sergio Floccari,it ITA,"FW,MF",35.0,10.8,15.0,1.54,11.0,0.0,1.0,1.0,2.0,0.0,3.0,0.31,1.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,SPAL
1734,Marco Borriello,it ITA,FW,35.0,9.6,14.0,1.63,12.0,0.0,0.0,1.0,1.0,0.0,1.0,0.12,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,SPAL
1735,Everton Luiz,br BRA,MF,29.0,7.1,6.0,0.84,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.14,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1736,Sauli Väisänen,fi FIN,DF,23.0,6.9,2.0,0.33,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1737,Michele Cremonesi,it ITA,DF,29.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1738,Luca Rizzo,it ITA,MF,25.0,5.6,13.0,2.42,6.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1739,Eros Schiavon,it ITA,"MF,DF",34.0,5.3,2.0,0.49,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1740,Marios Oikonomou,gr GRE,DF,24.0,3.9,1.0,0.52,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1741,Lorenco Šimić,hr CRO,DF,21.0,3.5,1.0,0.29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1742,Mattia Vitale,it ITA,MF,19.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1743,Federico Bonazzoli,it ITA,FW,20.0,2.0,3.0,1.59,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1744,Pa Konate,gn GUI,DF,23.0,1.4,,,,,,,,,,,,,,,,,,Matches,SPAL
1745,Boukary Dramé,sn SEN,"DF,MF",32.0,1.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1746,Gabriele Marchegiani,it ITA,GK,21.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1747,Joe Allen,wal WAL,MF,27.0,36.4,70.0,2.01,54.0,5.0,1.0,1.0,3.0,6.0,11.0,0.32,6.0,1.0,0.0,0.0,2.0,2.0,0.0,Matches,Stoke City
1748,Jack Butland,eng ENG,GK,24.0,36.0,6.0,0.17,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1749,Kurt Zouma,fr FRA,DF,22.0,34.7,20.0,0.62,15.0,0.0,2.0,2.0,0.0,1.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1750,Xherdan Shaqiri,ch SUI,"FW,MF",25.0,34.1,121.0,3.58,70.0,32.0,5.0,8.0,6.0,0.0,11.0,0.33,4.0,5.0,0.0,1.0,1.0,0.0,0.0,Matches,Stoke City
1751,Erik Pieters,nl NED,"DF,MF",28.0,31.0,33.0,1.09,30.0,1.0,0.0,0.0,2.0,0.0,3.0,0.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1752,Mame Biram Diouf,sn SEN,"FW,MF",29.0,30.0,42.0,1.46,25.0,0.0,2.0,8.0,7.0,0.0,5.0,0.17,3.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Stoke City
1753,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",28.0,26.9,59.0,2.37,40.0,0.0,7.0,7.0,4.0,1.0,11.0,0.44,7.0,0.0,1.0,3.0,0.0,0.0,0.0,Matches,Stoke City
1754,Ryan Shawcross,eng ENG,DF,29.0,26.3,7.0,0.27,3.0,0.0,0.0,3.0,0.0,1.0,1.0,0.04,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1755,Darren Fletcher,sco SCO,MF,33.0,26.2,44.0,1.78,30.0,8.0,0.0,2.0,1.0,3.0,4.0,0.16,2.0,1.0,0.0,1.0,0.0,0.0,0.0,Matches,Stoke City
1756,Peter Crouch,eng ENG,FW,36.0,19.7,36.0,2.07,32.0,0.0,1.0,1.0,2.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1757,Geoff Cameron,us USA,"DF,MF",32.0,17.5,11.0,0.65,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1758,Ramadan Sobhi,eg EGY,"MF,FW",20.0,16.8,26.0,1.89,21.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1759,Kevin Wimmer,at AUT,DF,24.0,16.7,7.0,0.48,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1760,Bruno Martins Indi,nl NED,DF,25.0,15.8,5.0,0.36,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1761,Moritz Bauer,at AUT,"DF,MF",25.0,14.5,20.0,1.38,17.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1762,Badou Ndiaye,sn SEN,MF,26.0,12.6,25.0,1.98,19.0,0.0,2.0,1.0,1.0,2.0,4.0,0.32,2.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,Stoke City
1763,Charlie Adam,sco SCO,MF,31.0,7.2,20.0,4.39,9.0,3.0,2.0,2.0,3.0,1.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1764,Glen Johnson,eng ENG,DF,32.0,7.1,7.0,1.15,5.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1765,Saido Berahino,bi BDI,FW,23.0,7.0,8.0,1.46,6.0,0.0,0.0,1.0,1.0,0.0,1.0,0.18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1766,Jesé,es ESP,"FW,MF",24.0,6.8,22.0,3.22,13.0,3.0,2.0,1.0,3.0,0.0,3.0,0.44,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Stoke City
1767,Tom Edwards,eng ENG,DF,18.0,6.3,2.0,0.37,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1768,Lee Grant,eng ENG,GK,34.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1769,Kostas Stafylidis,gr GRE,"DF,MF",23.0,3.7,3.0,0.81,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1770,Josh Tymon,eng ENG,DF,18.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1771,Stephen Ireland,ie IRL,MF,30.0,2.3,1.0,0.69,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1772,Ibrahim Afellay,nl NED,MF,31.0,1.8,1.0,0.54,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1773,Bojan Krkić,es ESP,MF,26.0,1.8,1.0,1.27,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1774,Philipp Wollscheid,de GER,DF,28.0,1.0,,,,,,,,,,,,,,,,,,Matches,Stoke City
1775,Tyrese Campbell,eng ENG,"FW,MF",17.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1776,Lasse Sørensen,dk DEN,MF,17.0,0.8,2.0,2.4,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1777,Harry Souttar,au AUS,DF,18.0,0.3,,,,,,,,,,,,,,,,,,Matches,Stoke City
1778,Thibaud Verlinden,be BEL,MF,18.0,0.2,,,,,,,,,,,,,,,,,,Matches,Stoke City
1779,Julien Ngoy,be BEL,"FW,MF",19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1780,Ron-Robert Zieler,de GER,GK,28.0,37.3,3.0,0.09,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1781,Benjamin Pavard,fr FRA,DF,21.0,36.3,18.0,0.53,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1782,Timo Baumgartl,de GER,DF,21.0,31.0,12.0,0.41,9.0,1.0,0.0,2.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1783,Christian Gentner,de GER,MF,31.0,28.9,50.0,1.87,40.0,0.0,1.0,3.0,1.0,5.0,4.0,0.15,2.0,0.0,0.0,1.0,0.0,1.0,0.0,Matches,Sttutgart
1784,Santiago Ascacíbar,ar ARG,MF,20.0,28.3,25.0,0.94,17.0,0.0,1.0,2.0,4.0,1.0,1.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Sttutgart
1785,Emiliano Insúa,ar ARG,DF,28.0,25.4,42.0,1.79,27.0,7.0,5.0,1.0,1.0,1.0,4.0,0.17,2.0,1.0,1.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1786,Holger Badstuber,de GER,"DF,MF",28.0,24.8,4.0,0.17,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1787,Andreas Beck,de GER,"DF,MF",30.0,23.4,30.0,1.4,24.0,2.0,1.0,0.0,3.0,0.0,3.0,0.14,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1788,Dennis Aogo,de GER,"MF,DF",30.0,22.5,40.0,1.84,26.0,13.0,0.0,1.0,0.0,0.0,6.0,0.28,2.0,3.0,0.0,1.0,0.0,0.0,0.0,Matches,Sttutgart
1789,Daniel Ginczek,de GER,"FW,MF",26.0,18.5,39.0,2.29,23.0,0.0,5.0,7.0,2.0,2.0,5.0,0.29,4.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Sttutgart
1790,Mario Gómez,de GER,FW,32.0,15.4,27.0,1.75,19.0,0.0,2.0,3.0,1.0,1.0,4.0,0.26,1.0,0.0,1.0,1.0,0.0,0.0,1.0,Matches,Sttutgart
1791,Marcin Kamiński,pl POL,DF,25.0,15.0,10.0,0.8,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1792,Chadrac Akolo,cd COD,"FW,MF",22.0,14.8,28.0,2.28,22.0,0.0,1.0,3.0,1.0,1.0,2.0,0.16,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,Sttutgart
1793,Berkay Özcan,tr TUR,"FW,MF",19.0,12.7,29.0,2.6,17.0,8.0,0.0,2.0,1.0,1.0,4.0,0.36,2.0,1.0,0.0,0.0,1.0,0.0,0.0,Matches,Sttutgart
1794,Simon Terodde,de GER,FW,29.0,12.3,18.0,1.7,14.0,0.0,0.0,2.0,2.0,0.0,1.0,0.09,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1795,Anastasios Donis,gr GRE,"FW,MF",20.0,11.1,32.0,3.03,16.0,0.0,7.0,2.0,5.0,2.0,7.0,0.66,2.0,0.0,3.0,0.0,1.0,1.0,0.0,Matches,Sttutgart
1796,Erik Thommy,de GER,"MF,FW",22.0,10.9,38.0,3.45,15.0,12.0,2.0,3.0,6.0,0.0,9.0,0.82,4.0,0.0,1.0,3.0,1.0,0.0,0.0,Matches,Sttutgart
1797,Josip Brekalo,hr CRO,"MF,FW",19.0,10.6,36.0,4.46,17.0,5.0,2.0,5.0,5.0,2.0,2.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Sttutgart
1798,Takuma Asano,jp JPN,"FW,MF",22.0,9.8,19.0,2.38,16.0,0.0,2.0,0.0,0.0,1.0,1.0,0.13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1799,Orel Mangala,be BEL,MF,19.0,8.9,8.0,0.94,4.0,0.0,2.0,0.0,0.0,2.0,1.0,0.12,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Sttutgart
1800,Dženis Burnić,de GER,"MF,DF",19.0,5.7,11.0,3.27,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1801,Matthias Zimmermann,de GER,DF,25.0,2.2,1.0,1.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1802,Ailton,br BRA,"DF,FW",22.0,1.2,2.0,1.71,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1803,Jacob Bruun Larsen,dk DEN,"MF,DF",18.0,1.2,1.0,0.87,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1804,Ebenezer Ofori,gh GHA,MF,22.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1805,Anto Grgić,ch SUI,MF,20.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1806,Pascal Breier,de GER,FW,25.0,0.1,,,,,,,,,,,,,,,,,,Matches,Sttutgart
1807,Alfie Mawson,eng ENG,DF,23.0,43.1,11.0,0.29,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Swansea City
1808,Martin Olsson,se SWE,"DF,MF",29.0,40.8,27.0,0.77,20.0,2.0,0.0,2.0,3.0,0.0,2.0,0.06,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Swansea City
1809,Łukasz Fabiański,pl POL,GK,32.0,38.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Swansea City
1810,Kyle Naughton,eng ENG,DF,28.0,37.7,37.0,1.1,32.0,1.0,2.0,0.0,1.0,1.0,3.0,0.09,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Swansea City
1811,Jordan Ayew,gh GHA,"FW,MF",25.0,36.4,66.0,2.08,30.0,1.0,13.0,8.0,11.0,3.0,4.0,0.13,1.0,0.0,1.0,2.0,0.0,0.0,0.0,Matches,Swansea City
1812,Tom Carroll,eng ENG,MF,25.0,36.1,67.0,2.35,41.0,21.0,1.0,1.0,2.0,1.0,5.0,0.18,4.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Swansea City
1813,Federico Fernández,ar ARG,DF,28.0,32.6,9.0,0.3,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Swansea City
1814,Mike van der Hoorn,nl NED,DF,24.0,30.3,8.0,0.37,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Swansea City
1815,Sam Clucas,eng ENG,"MF,FW",26.0,26.8,29.0,1.28,20.0,5.0,0.0,3.0,1.0,0.0,2.0,0.09,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Swansea City
1816,Ki Sung-yueng,kr KOR,MF,28.0,25.6,30.0,1.45,17.0,12.0,0.0,1.0,0.0,0.0,3.0,0.14,1.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,Swansea City
