,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
108,Pablo Marí,es ESP,DF,27-248,14.3,680.0,758.0,89.7,14218.0,3552.0,197.0,210.0,93.8,371.0,386.0,96.1,107.0,154.0,69.5,0,0.0,0.0,1.0,29.0,2.0,0.0,33.0,Matches,Arsenal
109,Eddie Nketiah,eng ENG,FW,21-341,13.6,175.0,214.0,81.8,2525.0,286.0,101.0,121.0,83.5,56.0,64.0,87.5,7.0,9.0,77.8,1,1.0,0.0,8.0,7.0,5.0,0.0,9.0,Matches,Arsenal
110,Ainsley Maitland-Niles,eng ENG,MF,23-250,13.5,472.0,566.0,83.4,8141.0,2292.0,241.0,272.0,88.6,183.0,206.0,88.8,42.0,67.0,62.7,1,1.3,-0.3,8.0,34.0,12.0,2.0,41.0,Matches,Arsenal
111,Martin Ødegaard,no NOR,MF,22-140,11.3,587.0,674.0,87.1,9449.0,2156.0,300.0,319.0,94.0,219.0,245.0,89.4,47.0,76.0,61.8,0,2.3,-2.3,29.0,42.0,27.0,2.0,63.0,Matches,Arsenal
112,Joe Willock,eng ENG,MF,21-259,10.5,243.0,287.0,84.7,4095.0,810.0,114.0,127.0,89.8,98.0,112.0,87.5,24.0,35.0,68.6,3,0.9,2.1,8.0,19.0,9.0,3.0,17.0,Matches,Arsenal
113,Calum Chambers,eng ENG,DF,26-106,8.7,426.0,518.0,82.2,7900.0,2231.0,186.0,206.0,90.3,187.0,221.0,84.6,48.0,76.0,63.2,1,0.7,0.3,7.0,20.0,9.0,6.0,25.0,Matches,Arsenal
114,Sead Kolašinac,ba BIH,"DF,MF",27-320,8.4,312.0,350.0,89.1,4853.0,1290.0,171.0,184.0,92.9,123.0,133.0,92.5,11.0,19.0,57.9,0,0.2,-0.2,2.0,17.0,7.0,2.0,30.0,Matches,Arsenal
115,Martinelli,br BRA,FW,19-322,7.8,125.0,155.0,80.6,1836.0,416.0,75.0,85.0,88.2,45.0,55.0,81.8,4.0,9.0,44.4,2,2.5,-1.5,10.0,2.0,7.0,3.0,9.0,Matches,Arsenal
116,Shkodran Mustafi,de GER,DF,29-019,6.0,297.0,334.0,88.9,7416.0,2168.0,58.0,62.0,93.5,155.0,167.0,92.8,82.0,102.0,80.4,0,0.0,0.0,1.0,37.0,1.0,0.0,22.0,Matches,Arsenal
117,Reiss Nelson,eng ENG,MF,21-147,5.3,116.0,152.0,76.3,2043.0,530.0,60.0,64.0,93.8,33.0,44.0,75.0,18.0,34.0,52.9,1,1.2,-0.2,7.0,9.0,6.0,2.0,13.0,Matches,Arsenal
118,Rúnar Alex Rúnarsson,is ISL,GK,26-077,5.2,117.0,140.0,83.6,2966.0,1354.0,27.0,27.0,100.0,55.0,57.0,96.5,35.0,56.0,62.5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Arsenal
119,Mathew Ryan,au AUS,GK,29-028,3.0,62.0,67.0,92.5,1535.0,794.0,13.0,13.0,100.0,32.0,32.0,100.0,16.0,21.0,76.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Arsenal
120,Emiliano Martínez,ar ARG,GK,28-246,1.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Arsenal
121,Folarin Balogun,eng ENG,FW,19-307,0.9,13.0,16.0,81.3,155.0,12.0,8.0,9.0,88.9,2.0,3.0,66.7,1.0,1.0,100.0,1,0.2,0.8,1.0,0.0,1.0,0.0,1.0,Matches,Arsenal
122,Ben Cottrell,eng ENG,FW,19-187,0.2,6.0,8.0,75.0,95.0,29.0,3.0,3.0,100.0,3.0,4.0,75.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Matches,Arsenal
123,Miguel Azeez,eng ENG,MF,18-228,0.1,10.0,10.0,100.0,193.0,24.0,2.0,2.0,100.0,6.0,6.0,100.0,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Arsenal
124,Ollie Watkins,eng ENG,FW,25-127,34.2,542.0,747.0,72.6,7307.0,1321.0,352.0,453.0,77.7,150.0,201.0,74.6,17.0,33.0,51.5,4,3.4,0.6,35.0,36.0,21.0,3.0,38.0,Matches,Aston Villa
125,Emiliano Martínez,ar ARG,GK,28-246,33.0,738.0,1126.0,65.5,25014.0,16376.0,88.0,88.0,100.0,341.0,342.0,99.7,306.0,692.0,44.2,0,0.2,-0.2,2.0,22.0,0.0,0.0,0.0,Matches,Aston Villa
126,Matt Targett,eng ENG,DF,25-230,32.8,1445.0,1885.0,76.7,26711.0,13273.0,647.0,731.0,88.5,576.0,727.0,79.2,186.0,344.0,54.1,1,2.5,-1.5,34.0,136.0,42.0,11.0,192.0,Matches,Aston Villa
127,Tyrone Mings,eng ENG,DF,28-054,32.5,1140.0,1440.0,79.2,26885.0,10409.0,259.0,293.0,88.4,637.0,693.0,91.9,234.0,424.0,55.2,2,0.6,1.4,7.0,106.0,6.0,2.0,99.0,Matches,Aston Villa
128,John McGinn,sco SCO,MF,26-200,32.0,930.0,1208.0,77.0,20266.0,6802.0,315.0,367.0,85.8,401.0,490.0,81.8,191.0,295.0,64.7,5,2.7,2.3,34.0,160.0,40.0,6.0,164.0,Matches,Aston Villa
129,Ezri Konsa,eng ENG,DF,23-195,30.9,933.0,1080.0,86.4,21148.0,5044.0,211.0,242.0,87.2,539.0,577.0,93.4,175.0,244.0,71.7,0,0.2,-0.2,1.0,35.0,2.0,0.0,31.0,Matches,Aston Villa
130,Douglas Luiz,br BRA,MF,22-362,28.2,1071.0,1276.0,83.9,22044.0,4886.0,377.0,422.0,89.3,474.0,533.0,88.9,197.0,264.0,74.6,3,1.3,0.7,17.0,112.0,14.0,3.0,97.0,Matches,Aston Villa
131,Matty Cash,eng ENG,DF,23-272,24.9,905.0,1228.0,73.7,17583.0,6604.0,377.0,423.0,89.1,380.0,480.0,79.2,136.0,292.0,46.6,2,2.2,-0.2,22.0,74.0,23.0,16.0,61.0,Matches,Aston Villa
132,Bertrand Traoré,bf BFA,FW,25-242,23.1,492.0,692.0,71.1,9421.0,2283.0,218.0,267.0,81.6,177.0,229.0,77.3,85.0,162.0,52.5,5,2.6,2.4,27.0,27.0,21.0,7.0,53.0,Matches,Aston Villa
133,Jack Grealish,eng ENG,"FW,MF",25-238,23.0,783.0,1002.0,78.1,13427.0,4654.0,399.0,473.0,84.4,272.0,320.0,85.0,87.0,144.0,60.4,10,8.1,1.9,76.0,73.0,63.0,4.0,150.0,Matches,Aston Villa
134,Anwar El Ghazi,nl NED,FW,26-003,16.1,342.0,482.0,71.0,5474.0,1464.0,193.0,237.0,81.4,103.0,138.0,74.6,32.0,67.0,47.8,0,1.8,-1.8,19.0,17.0,16.0,9.0,30.0,Matches,Aston Villa
135,Ross Barkley,eng ENG,MF,27-152,15.5,562.0,685.0,82.0,10220.0,2688.0,272.0,308.0,88.3,201.0,228.0,88.2,78.0,117.0,66.7,1,3.4,-2.4,35.0,45.0,27.0,0.0,72.0,Matches,Aston Villa
136,Trézéguet,eg EGY,FW,26-217,13.2,228.0,328.0,69.5,3782.0,1102.0,107.0,140.0,76.4,87.0,120.0,72.5,23.0,42.0,54.8,2,2.0,-1.0,12.0,22.0,6.0,3.0,28.0,Matches,Aston Villa
137,Ahmed Elmohamady,eg EGY,DF,33-239,10.8,367.0,483.0,76.0,6917.0,2615.0,156.0,172.0,90.7,160.0,210.0,76.2,48.0,91.0,52.7,0,0.6,-0.6,12.0,25.0,19.0,7.0,32.0,Matches,Aston Villa
138,Marvelous Nakamba,zw ZIM,MF,27-107,9.3,183.0,212.0,86.3,3410.0,761.0,76.0,85.0,89.4,79.0,87.0,90.8,25.0,37.0,67.6,0,0.0,0.0,1.0,13.0,0.0,0.0,7.0,Matches,Aston Villa
139,Jacob Ramsey,eng ENG,MF,19-343,7.9,146.0,171.0,85.4,2605.0,534.0,70.0,81.0,86.4,50.0,56.0,89.3,21.0,24.0,87.5,1,0.2,-0.2,5.0,12.0,1.0,1.0,12.0,Matches,Aston Villa
140,Kortney Hause,eng ENG,DF,25-294,6.6,105.0,141.0,74.5,2308.0,616.0,22.0,29.0,75.9,63.0,74.0,85.1,18.0,34.0,52.9,0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,Matches,Aston Villa
141,Keinan Davis,eng ENG,"FW,MF",23-082,3.8,37.0,51.0,72.5,512.0,102.0,23.0,27.0,85.2,13.0,19.0,68.4,0.0,0.0,,2,0.3,0.7,3.0,1.0,3.0,0.0,3.0,Matches,Aston Villa
142,Morgan Sanson,fr FRA,MF,26-261,3.3,122.0,161.0,75.8,2089.0,516.0,56.0,66.0,84.8,52.0,60.0,86.7,11.0,25.0,44.0,0,0.1,-0.1,1.0,7.0,1.0,0.0,9.0,Matches,Aston Villa
143,Neil Taylor,wal WAL,DF,32-088,3.2,10.0,11.0,90.9,120.0,29.0,8.0,8.0,100.0,2.0,3.0,66.7,0.0,0.0,,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Aston Villa
144,Henri Lansbury,eng ENG,MF,30-206,2.9,,,,,,,,,,,,,,,1,,,,,,,,Matches,Aston Villa
145,Conor Hourihane,ie IRL,MF,30-093,2.6,116.0,155.0,74.8,2503.0,557.0,31.0,35.0,88.6,52.0,64.0,81.3,27.0,46.0,58.7,1,0.8,0.2,4.0,18.0,2.0,1.0,9.0,Matches,Aston Villa
146,Jed Steer,eng ENG,GK,28-225,2.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
147,Frederic Guilbert,fr FRA,"DF,MF",26-133,2.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
148,Ákos Ónodi,hu HUN,GK,19-246,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
149,Dominic Revan,eng ENG,DF,20-229,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
150,Kaine Hayden,eng ENG,DF,18-195,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
151,Ørjan Nyland,no NOR,GK,30-238,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
152,Mungo Bridge,eng ENG,DF,20-236,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
153,Mamadou Dialla,gn GUI,MF,18-100,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
154,Louie Barry,eng ENG,FW,17-319,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
155,Jake Walker,eng ENG,DF,20-184,0.8,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
156,Callum Miles Rowe,eng ENG,DF,21-246,0.8,,,,,,,,,,,,,,,1,,,,,,,,Matches,Aston Villa
157,Lamar Bogarde,nl NED,MF,17-121,0.7,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
158,Arjan Raikhy,eng ENG,MF,18-198,0.7,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
159,Benjamin Chrisene,eng ENG,MF,17-114,0.7,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
160,Brad Young,eng ENG,FW,18-120,0.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
161,Harrison Sohna,eng ENG,MF,18-309,0.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
162,Hayden Lindley,eng ENG,MF,18-246,0.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
163,Jota,es ESP,MF,29-324,0.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
164,Sil Swinkels,nl NED,DF,17-120,0.2,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
165,Edward Rowe,eng ENG,MF,17-201,0.2,,,,,,,,,,,,,,,0,,,,,,,,Matches,Aston Villa
166,Wesley Moraes,br BRA,FW,24-161,0.0,1.0,1.0,100.0,4.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Aston Villa
167,Pierluigi Gollini,it ITA,GK,24,40.0,842.0,1134.0,74.3,27676.0,16379.0,106.0,106.0,100.0,345.0,352.0,98.0,389.0,674.0,57.7,0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,Matches,Atalanta
168,Papu Gómez,ar ARG,"FW,MF",31,39.8,1923.0,2425.0,79.3,35294.0,10302.0,834.0,929.0,89.8,800.0,959.0,83.4,239.0,433.0,55.2,18,12.9,5.1,125.0,173.0,121.0,29.0,248.0,Matches,Atalanta
169,Marten de Roon,nl NED,MF,28,39.7,2121.0,2459.0,86.3,39296.0,11851.0,913.0,1002.0,91.1,950.0,1053.0,90.2,238.0,347.0,68.6,6,3.0,3.0,35.0,219.0,25.0,5.0,197.0,Matches,Atalanta
170,Berat Djimsiti,al ALB,DF,26,37.6,1796.0,2048.0,87.7,32793.0,10039.0,780.0,841.0,92.7,795.0,873.0,91.1,202.0,288.0,70.1,1,0.5,0.5,10.0,95.0,5.0,0.0,98.0,Matches,Atalanta
171,Robin Gosens,de GER,DF,25,37.4,1435.0,1843.0,77.9,23132.0,8814.0,813.0,907.0,89.6,489.0,634.0,77.1,111.0,223.0,49.8,7,3.7,3.3,40.0,94.0,54.0,16.0,171.0,Matches,Atalanta
172,Rafael Tolói,it ITA,DF,28,36.0,1636.0,1993.0,82.1,33087.0,12310.0,552.0,618.0,89.3,840.0,938.0,89.6,229.0,384.0,59.6,6,2.0,4.0,17.0,182.0,16.0,0.0,170.0,Matches,Atalanta
173,Mario Pašalić,hr CRO,"MF,FW",24,35.5,1544.0,1777.0,86.9,30062.0,6023.0,593.0,680.0,87.2,675.0,743.0,90.8,246.0,288.0,85.4,7,3.5,3.5,50.0,140.0,31.0,5.0,128.0,Matches,Atalanta
174,José Luis Palomino,ar ARG,DF,29,34.1,1376.0,1591.0,86.5,28539.0,8058.0,403.0,442.0,91.2,718.0,779.0,92.2,233.0,331.0,70.4,1,1.2,-0.2,7.0,70.0,8.0,3.0,68.0,Matches,Atalanta
175,Remo Freuler,ch SUI,MF,27,33.9,1798.0,2053.0,87.6,30403.0,7598.0,821.0,890.0,92.2,799.0,883.0,90.5,129.0,191.0,67.5,3,2.7,0.3,29.0,154.0,34.0,2.0,169.0,Matches,Atalanta
176,Hans Hateboer,nl NED,DF,25,33.7,1438.0,1711.0,84.0,21653.0,7326.0,863.0,937.0,92.1,467.0,566.0,82.5,82.0,121.0,67.8,5,4.1,0.9,48.0,65.0,37.0,26.0,96.0,Matches,Atalanta
177,Duván Zapata,co COL,FW,28,26.1,521.0,691.0,75.4,7409.0,1081.0,325.0,383.0,84.9,154.0,210.0,73.3,23.0,38.0,60.5,7,5.3,1.7,43.0,19.0,26.0,5.0,31.0,Matches,Atalanta
178,Josip Iličić,si SVN,FW,31,24.7,968.0,1207.0,80.2,17031.0,4771.0,487.0,543.0,89.7,330.0,394.0,83.8,123.0,197.0,62.4,5,8.4,-3.4,68.0,79.0,75.0,5.0,146.0,Matches,Atalanta
179,Timothy Castagne,be BEL,DF,23,24.0,1129.0,1345.0,83.9,17215.0,6051.0,657.0,719.0,91.4,395.0,481.0,82.1,62.0,103.0,60.2,2,3.0,-1.0,34.0,51.0,30.0,12.0,96.0,Matches,Atalanta
180,Ruslan Malinovskyi,ua UKR,"MF,FW",26,21.0,905.0,1130.0,80.1,18221.0,4866.0,334.0,393.0,85.0,416.0,477.0,87.2,141.0,222.0,63.5,5,6.2,-2.2,52.0,91.0,54.0,8.0,135.0,Matches,Atalanta
181,Luis Muriel,co COL,FW,28,17.4,436.0,600.0,72.7,6856.0,1750.0,247.0,302.0,81.8,130.0,174.0,74.7,42.0,78.0,53.8,1,4.5,-3.5,41.0,29.0,32.0,6.0,58.0,Matches,Atalanta
182,Mattia Caldara,it ITA,DF,25,14.3,447.0,498.0,89.8,9121.0,1870.0,142.0,150.0,94.7,243.0,261.0,93.1,58.0,78.0,74.4,1,0.4,0.6,1.0,15.0,0.0,0.0,16.0,Matches,Atalanta
183,Andrea Masiello,it ITA,DF,33,9.1,378.0,426.0,88.7,7844.0,2585.0,138.0,146.0,94.5,175.0,187.0,93.6,62.0,85.0,72.9,0,0.2,-0.2,3.0,24.0,5.0,1.0,21.0,Matches,Atalanta
184,Marco Sportiello,it ITA,GK,27,7.8,157.0,207.0,75.8,4243.0,2076.0,24.0,24.0,100.0,75.0,75.0,100.0,57.0,106.0,53.8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
185,Simon Kjær,dk DEN,DF,30,4.2,156.0,176.0,88.6,3424.0,938.0,45.0,50.0,90.0,85.0,90.0,94.4,24.0,32.0,75.0,0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,Matches,Atalanta
186,Bosko Sutalo,hr CRO,DF,19,3.1,150.0,172.0,87.2,2485.0,936.0,68.0,75.0,90.7,73.0,81.0,90.1,7.0,14.0,50.0,0,0.1,-0.1,1.0,12.0,2.0,1.0,10.0,Matches,Atalanta
187,Adrien Tameze,cm CMR,MF,25,2.4,181.0,202.0,89.6,3296.0,755.0,65.0,67.0,97.0,97.0,106.0,91.5,15.0,20.0,75.0,0,0.2,-0.2,3.0,17.0,0.0,0.0,9.0,Matches,Atalanta
188,Musa Barrow,gm GAM,FW,20,2.1,44.0,54.0,81.5,733.0,154.0,23.0,29.0,79.3,13.0,14.0,92.9,4.0,4.0,100.0,2,0.6,1.4,3.0,2.0,2.0,0.0,3.0,Matches,Atalanta
189,Ebrima Colley,gm GAM,FW,19,0.9,37.0,42.0,88.1,508.0,92.0,19.0,21.0,90.5,16.0,17.0,94.1,0.0,1.0,0.0,1,0.6,0.4,2.0,2.0,2.0,0.0,3.0,Matches,Atalanta
190,Guilherme Arana,br BRA,"DF,MF",22,0.9,42.0,54.0,77.8,796.0,273.0,17.0,23.0,73.9,20.0,23.0,87.0,5.0,7.0,71.4,0,0.0,0.0,1.0,2.0,3.0,1.0,4.0,Matches,Atalanta
191,Amad Diallo,ci CIV,FW,17,0.3,12.0,19.0,63.2,175.0,40.0,7.0,10.0,70.0,5.0,7.0,71.4,0.0,1.0,0.0,0,0.1,-0.1,1.0,2.0,1.0,0.0,2.0,Matches,Atalanta
192,Roger Ibanez,br BRA,DF,20,0.2,6.0,9.0,66.7,104.0,6.0,5.0,6.0,83.3,0.0,1.0,0.0,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
193,Raoul Bellanova,it ITA,MF,19,0.2,12.0,13.0,92.3,183.0,15.0,8.0,8.0,100.0,2.0,3.0,66.7,2.0,2.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
194,Lennart-Marten Czyborra,de GER,DF,20,0.2,8.0,10.0,80.0,104.0,3.0,7.0,9.0,77.8,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
195,Roberto Piccoli,it ITA,FW,18,0.2,5.0,6.0,83.3,78.0,14.0,3.0,3.0,100.0,1.0,2.0,50.0,1.0,1.0,100.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Atalanta
196,Francesco Rossi,it ITA,GK,28,0.1,3.0,3.0,100.0,80.0,73.0,2.0,2.0,100.0,0.0,0.0,,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
197,Jacopo Da Riva,it ITA,FW,18,0.1,3.0,3.0,100.0,39.0,9.0,2.0,2.0,100.0,1.0,1.0,100.0,0.0,0.0,,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Atalanta
198,Unai Simón,es ESP,GK,23-323,40.0,662.0,939.0,70.5,22908.0,15942.0,91.0,91.0,100.0,262.0,266.0,98.5,304.0,577.0,52.7,0,0.1,-0.1,1.0,15.0,1.0,0.0,2.0,Matches,Athletic_club
199,Iñaki Williams,es ESP,FW,26-319,31.1,378.0,559.0,67.6,5827.0,1081.0,210.0,277.0,75.8,123.0,178.0,69.1,28.0,47.0,59.6,7,4.6,1.4,28.0,15.0,16.0,8.0,27.0,Matches,Athletic_club
200,Iñigo Martínez,es ESP,DF,29-348,30.4,1079.0,1291.0,83.6,26235.0,8767.0,231.0,253.0,91.3,568.0,618.0,91.9,273.0,397.0,68.8,1,0.6,-0.6,5.0,100.0,4.0,0.0,82.0,Matches,Athletic_club
201,Iker Muniain,es ESP,MF,28-132,27.4,859.0,1050.0,81.8,14973.0,4461.0,431.0,475.0,90.7,305.0,370.0,82.4,105.0,164.0,64.0,8,2.9,0.1,35.0,93.0,42.0,4.0,117.0,Matches,Athletic_club
202,Álex Berenguer,es ESP,"FW,MF",25-300,27.2,527.0,789.0,66.8,8358.0,2769.0,297.0,368.0,80.7,177.0,236.0,75.0,40.0,129.0,31.0,3,3.1,-0.1,32.0,21.0,35.0,8.0,69.0,Matches,Athletic_club
203,Ander Capa,es ESP,DF,29-081,26.6,915.0,1201.0,76.2,15968.0,6125.0,415.0,476.0,87.2,405.0,501.0,80.8,75.0,160.0,46.9,1,1.6,-0.6,16.0,58.0,19.0,5.0,94.0,Matches,Athletic_club
204,Yeray Álvarez,es ESP,DF,26-096,26.4,794.0,941.0,84.4,18470.0,5845.0,212.0,241.0,88.0,385.0,432.0,89.1,187.0,247.0,75.7,0,0.4,-0.4,5.0,47.0,4.0,0.0,47.0,Matches,Athletic_club
205,Dani García,es ESP,MF,30-341,26.1,843.0,1009.0,83.5,18117.0,3974.0,256.0,305.0,83.9,408.0,453.0,90.1,164.0,223.0,73.5,2,0.4,0.6,7.0,91.0,2.0,1.0,72.0,Matches,Athletic_club
206,Raúl García,es ESP,FW,34-293,25.7,349.0,566.0,61.7,5653.0,1952.0,177.0,245.0,72.2,116.0,189.0,61.4,37.0,78.0,47.4,1,1.3,-0.3,18.0,53.0,18.0,0.0,70.0,Matches,Athletic_club
207,Unai Núñez,es ESP,DF,24-090,24.3,846.0,995.0,85.0,21662.0,6486.0,161.0,177.0,91.0,428.0,470.0,91.1,254.0,338.0,75.1,1,0.4,0.6,4.0,54.0,1.0,0.0,46.0,Matches,Athletic_club
208,Yuri Berchiche,es ESP,DF,31-079,23.7,922.0,1124.0,82.0,17364.0,6946.0,402.0,462.0,87.0,388.0,451.0,86.0,117.0,166.0,70.5,3,1.9,1.1,18.0,63.0,39.0,17.0,122.0,Matches,Athletic_club
209,Mikel Vesga,es ESP,MF,27-344,21.1,599.0,744.0,80.5,12142.0,2957.0,222.0,268.0,82.8,254.0,295.0,86.1,108.0,145.0,74.5,1,1.0,0.0,11.0,53.0,8.0,0.0,64.0,Matches,Athletic_club
210,Óscar de Marcos,es ESP,MF,32-016,19.9,434.0,574.0,75.6,7690.0,2668.0,213.0,257.0,82.9,170.0,220.0,77.3,49.0,76.0,64.5,2,1.6,0.4,10.0,28.0,13.0,5.0,36.0,Matches,Athletic_club
211,Unai Vencedor Paris,es ESP,MF,20-166,19.1,605.0,750.0,80.7,14028.0,3609.0,163.0,190.0,85.8,305.0,353.0,86.4,136.0,189.0,72.0,0,0.2,-0.2,4.0,93.0,6.0,0.0,77.0,Matches,Athletic_club
212,Asier Villalibre,es ESP,FW,23-212,17.5,147.0,237.0,62.0,2169.0,366.0,87.0,128.0,68.0,44.0,76.0,57.9,11.0,18.0,61.1,1,1.7,-0.7,9.0,7.0,8.0,1.0,12.0,Matches,Athletic_club
213,Mikel Balenziaga,es ESP,DF,33-060,17.5,522.0,702.0,74.4,9748.0,3271.0,212.0,248.0,85.5,240.0,297.0,80.8,63.0,121.0,52.1,1,0.3,0.7,5.0,48.0,7.0,5.0,38.0,Matches,Athletic_club
214,Unai López,es ESP,MF,25-182,17.0,735.0,873.0,84.2,16079.0,3778.0,256.0,289.0,88.6,296.0,334.0,88.6,172.0,227.0,75.8,0,1.1,-1.1,15.0,90.0,16.0,4.0,65.0,Matches,Athletic_club
215,Jon Morcillo,es ESP,FW,22-227,14.0,270.0,441.0,61.2,5215.0,2096.0,117.0,151.0,77.5,108.0,150.0,72.0,42.0,117.0,35.9,2,2.7,-0.7,23.0,17.0,16.0,8.0,41.0,Matches,Athletic_club
216,Iñigo Lekue,es ESP,"DF,MF",27-361,10.0,267.0,335.0,79.7,4951.0,1854.0,117.0,132.0,88.6,112.0,133.0,84.2,36.0,59.0,61.0,1,0.4,-0.4,6.0,12.0,9.0,3.0,26.0,Matches,Athletic_club
217,Oihan Sancet,es ESP,MF,21-005,8.4,189.0,253.0,74.7,3235.0,634.0,93.0,122.0,76.2,74.0,97.0,76.3,18.0,24.0,75.0,1,0.9,0.1,8.0,14.0,5.0,1.0,20.0,Matches,Athletic_club
218,Ibai Gómez,es ESP,"FW,MF",31-170,2.5,64.0,96.0,66.7,1150.0,470.0,34.0,43.0,79.1,19.0,29.0,65.5,10.0,23.0,43.5,1,0.3,0.7,4.0,5.0,2.0,1.0,11.0,Matches,Athletic_club
219,Jokin Ezkieta,es ESP,GK,24-256,2.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Athletic_club
220,Oier Zarraga,es ESP,MF,22-116,1.1,34.0,43.0,79.1,679.0,141.0,13.0,15.0,86.7,14.0,17.0,82.4,6.0,7.0,85.7,0,0.0,0.0,2.0,5.0,1.0,0.0,3.0,Matches,Athletic_club
221,Iñigo Córdoba,es ESP,"FW,MF",24-048,1.1,17.0,36.0,47.2,220.0,97.0,9.0,17.0,52.9,6.0,10.0,60.0,0.0,6.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Matches,Athletic_club
222,Kenan Kodro,ba BIH,"FW,MF",27-254,0.5,6.0,8.0,75.0,124.0,0.0,3.0,3.0,100.0,2.0,3.0,66.7,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Athletic_club
223,Iñigo Vicente,es ESP,FW,23-114,0.4,33.0,46.0,71.7,657.0,182.0,12.0,13.0,92.3,16.0,21.0,76.2,5.0,11.0,45.5,0,0.2,-0.2,3.0,2.0,3.0,1.0,5.0,Matches,Athletic_club
224,Nico Williams,es ESP,MF,18-292,0.3,9.0,14.0,64.3,141.0,39.0,7.0,9.0,77.8,1.0,1.0,100.0,1.0,2.0,50.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Athletic_club
225,Jan Oblak,si SVN,GK,28-116,42.0,712.0,1111.0,64.1,25806.0,17060.0,82.0,83.0,98.8,245.0,250.0,98.0,383.0,776.0,49.4,0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,Matches,atletico madrid
226,Stefan Savić,me MNE,DF,30-115,38.6,1630.0,1903.0,85.7,35169.0,10683.0,504.0,548.0,92.0,790.0,857.0,92.2,318.0,457.0,69.6,0,0.2,-0.2,3.0,138.0,5.0,0.0,87.0,Matches,atletico madrid
227,Koke,es ESP,MF,29-115,36.9,2330.0,2651.0,87.9,41327.0,11588.0,1107.0,1178.0,94.0,890.0,983.0,90.5,273.0,387.0,70.5,2,2.2,-0.2,35.0,241.0,42.0,4.0,242.0,Matches,atletico madrid
228,Marcos Llorente,es ESP,"MF,DF",26-093,36.4,1207.0,1487.0,81.2,20514.0,4689.0,620.0,701.0,88.4,421.0,504.0,83.5,125.0,179.0,69.8,11,5.1,5.9,43.0,78.0,38.0,12.0,103.0,Matches,atletico madrid
