,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
1820,Matt Targett,eng ENG,DF,21.0,2,2,166.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.11,0.11,0.0,0.11,Matches,Southampton
1821,Michael Obafemi,ie IRL,FW,17.0,1,0,9.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,2.58,0.0,2.58,2.58,2.58,Matches,Southampton
1822,Stuart Taylor,eng ENG,GK,36.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Southampton
1823,Manuel Lazzari,it ITA,"DF,MF",23.0,38,36,3174.0,35.3,2.0,1.0,2.0,0.0,0.0,4.0,0.0,0.06,0.03,0.09,0.06,0.09,1.3,1.3,2.0,3.3,0.04,0.06,0.1,0.04,0.1,Matches,SPAL
1824,Francesco Vicari,it ITA,DF,22.0,35,35,2938.0,32.6,1.0,0.0,1.0,0.0,0.0,10.0,1.0,0.03,0.0,0.03,0.03,0.03,0.3,0.3,0.6,0.9,0.01,0.02,0.03,0.01,0.03,Matches,SPAL
1825,Mirco Antenucci,it ITA,FW,32.0,34,29,2661.0,29.6,11.0,4.0,6.0,5.0,5.0,1.0,0.0,0.37,0.14,0.51,0.2,0.34,8.7,4.9,2.1,7.0,0.3,0.07,0.38,0.17,0.24,Matches,SPAL
1826,Felipe dal Belo,br BRA,DF,33.0,30,30,2573.0,28.6,1.0,1.0,1.0,0.0,0.0,6.0,1.0,0.03,0.03,0.07,0.03,0.07,2.9,2.9,0.1,3.1,0.1,0.0,0.11,0.1,0.11,Matches,SPAL
1827,Federico Viviani,it ITA,MF,25.0,30,30,2570.0,28.6,3.0,3.0,3.0,0.0,1.0,9.0,0.0,0.11,0.11,0.21,0.11,0.21,3.3,2.4,4.5,6.9,0.12,0.16,0.28,0.09,0.25,Matches,SPAL
1828,Alfred Gomis,sn SEN,GK,23.0,28,27,2441.0,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1829,Federico Mattiello,it ITA,DF,22.0,31,25,2291.0,25.5,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,1.4,0.03,0.03,0.06,0.03,0.06,Matches,SPAL
1830,Alberto Paloschi,it ITA,FW,27.0,37,26,2274.0,25.3,7.0,0.0,7.0,0.0,0.0,2.0,0.0,0.28,0.0,0.28,0.28,0.28,7.0,7.0,0.9,7.9,0.29,0.04,0.32,0.29,0.32,Matches,SPAL
1831,Alberto Grassi,it ITA,MF,22.0,28,26,2253.0,25.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.12,0.0,0.12,0.12,0.12,3.8,3.8,0.4,4.2,0.15,0.02,0.17,0.15,0.17,Matches,SPAL
1832,Pasquale Schiattarella,it ITA,MF,30.0,33,24,2137.0,23.7,1.0,3.0,1.0,0.0,0.0,13.0,0.0,0.04,0.13,0.17,0.04,0.17,0.8,0.8,4.0,4.8,0.04,0.18,0.22,0.04,0.22,Matches,SPAL
1833,Bartosz Salamon,pl POL,DF,26.0,22,20,1725.0,19.2,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.2,1.0,0.04,0.01,0.05,0.04,0.05,Matches,SPAL
1834,Filippo Costa,it ITA,"DF,MF",22.0,24,14,1509.0,16.8,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.06,0.06,0.0,0.06,0.4,0.4,0.8,1.2,0.03,0.05,0.07,0.03,0.07,Matches,SPAL
1835,Jasmin Kurtić,si SVN,MF,28.0,16,16,1440.0,16.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.06,0.0,0.06,0.06,0.06,1.2,1.2,0.8,2.0,0.08,0.05,0.13,0.08,0.13,Matches,SPAL
1836,Thiago Cionek,pl POL,DF,31.0,15,15,1350.0,15.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.07,0.0,0.07,0.07,0.07,0.5,0.5,0.1,0.6,0.03,0.0,0.04,0.03,0.04,Matches,SPAL
1837,Alex Meret,it ITA,GK,20.0,13,13,1158.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1838,Luca Mora,it ITA,MF,29.0,19,12,1114.0,12.4,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.08,0.08,0.0,0.08,0.2,0.2,0.3,0.5,0.02,0.03,0.05,0.02,0.05,Matches,SPAL
1839,Sergio Floccari,it ITA,"FW,MF",35.0,21,10,973.0,10.8,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,3.6,3.6,0.4,4.0,0.37,0.04,0.41,0.37,0.41,Matches,SPAL
1840,Marco Borriello,it ITA,FW,35.0,16,10,863.0,9.6,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.1,0.0,0.1,0.1,0.1,1.2,1.2,0.8,2.0,0.13,0.1,0.23,0.13,0.23,Matches,SPAL
1841,Everton Luiz,br BRA,MF,29.0,11,7,642.0,7.1,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.02,0.02,0.0,0.02,Matches,SPAL
1842,Sauli Väisänen,fi FIN,DF,23.0,9,7,619.0,6.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,0.9,0.09,0.06,0.14,0.09,0.14,Matches,SPAL
1843,Michele Cremonesi,it ITA,DF,29.0,7,6,565.0,6.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.01,0.0,0.01,0.01,0.01,Matches,SPAL
1844,Luca Rizzo,it ITA,MF,25.0,12,4,502.0,5.6,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.36,0.0,0.36,0.36,0.36,0.4,0.4,0.9,1.3,0.08,0.16,0.24,0.08,0.24,Matches,SPAL
1845,Eros Schiavon,it ITA,"MF,DF",34.0,13,4,480.0,5.3,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,SPAL
1846,Marios Oikonomou,gr GRE,DF,24.0,6,4,350.0,3.9,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.04,0.04,0.0,0.04,Matches,SPAL
1847,Lorenco Šimić,hr CRO,DF,21.0,6,3,318.0,3.5,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.28,0.0,0.28,0.28,0.28,0.1,0.1,0.0,0.1,0.04,0.0,0.04,0.04,0.04,Matches,SPAL
1848,Mattia Vitale,it ITA,MF,19.0,3,2,188.0,2.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.13,0.0,0.13,0.13,0.13,Matches,SPAL
1849,Federico Bonazzoli,it ITA,FW,20.0,11,2,176.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.26,0.0,0.26,0.26,0.26,Matches,SPAL
1850,Pa Konate,gn GUI,DF,23.0,2,2,122.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,SPAL
1851,Boukary Dramé,sn SEN,"DF,MF",32.0,5,1,95.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,SPAL
1852,Gabriele Marchegiani,it ITA,GK,21.0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,Matches,SPAL
1853,Salvatore Esposito,it ITA,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1854,Daniele Gasparetto,it ITA,DF,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1855,Fabio Della Giovanna,it ITA,DF,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1856,Leonardo Ubaldi,it ITA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1857,Pio Francesco Russo,it ITA,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1858,Gabriel Barbosa,br BRA,FW,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1859,Giacomo Boccafoglia,it ITA,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1860,Alessandro Bellemo,it ITA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1861,Luca Seri,it ITA,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1862,Lorenzo Polvani,it ITA,DF,23.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1863,Giacomo Poluzzi,it ITA,GK,29.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1864,Renato Barbosa,br BRA,DF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,SPAL
1865,Joe Allen,wal WAL,MF,27.0,38,38,3274.0,36.4,4.0,7.0,4.0,0.0,0.0,9.0,0.0,0.11,0.19,0.3,0.11,0.3,2.4,2.4,2.6,5.0,0.07,0.07,0.14,0.07,0.14,Matches,Stoke City
1866,Jack Butland,eng ENG,GK,24.0,36,36,3240.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1867,Kurt Zouma,fr FRA,DF,22.0,37,35,3127.0,34.7,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.03,0.0,0.03,0.03,0.03,1.0,1.0,0.9,1.9,0.03,0.03,0.06,0.03,0.06,Matches,Stoke City
1868,Xherdan Shaqiri,ch SUI,"FW,MF",25.0,38,36,3072.0,34.1,8.0,7.0,8.0,0.0,1.0,5.0,0.0,0.23,0.21,0.44,0.23,0.44,5.3,4.6,7.0,11.6,0.16,0.21,0.37,0.13,0.34,Matches,Stoke City
1869,Erik Pieters,nl NED,"DF,MF",28.0,32,31,2787.0,31.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.1,0.1,0.0,0.1,0.0,0.0,1.3,1.4,0.0,0.04,0.04,0.0,0.04,Matches,Stoke City
1870,Mame Biram Diouf,sn SEN,"FW,MF",29.0,37,31,2696.0,30.0,6.0,2.0,6.0,0.0,0.0,6.0,0.0,0.2,0.07,0.27,0.2,0.27,7.3,7.3,0.9,8.2,0.25,0.03,0.28,0.25,0.28,Matches,Stoke City
1871,Eric Maxim Choupo-Moting,cm CMR,"FW,MF",28.0,32,27,2422.0,26.9,5.0,5.0,5.0,0.0,0.0,3.0,0.0,0.19,0.19,0.37,0.19,0.37,5.2,5.2,3.3,8.5,0.21,0.13,0.34,0.21,0.34,Matches,Stoke City
1872,Ryan Shawcross,eng ENG,DF,29.0,27,27,2371.0,26.3,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.04,0.04,0.08,0.04,0.08,2.8,2.8,0.1,2.9,0.11,0.0,0.11,0.11,0.11,Matches,Stoke City
1873,Darren Fletcher,sco SCO,MF,33.0,29,26,2354.0,26.2,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04,0.04,0.08,0.04,0.08,0.3,0.3,1.0,1.3,0.01,0.04,0.05,0.01,0.05,Matches,Stoke City
1874,Peter Crouch,eng ENG,FW,36.0,34,16,1776.0,19.7,6.0,2.0,6.0,0.0,0.0,4.0,0.0,0.3,0.1,0.41,0.3,0.41,4.2,4.2,2.7,6.9,0.24,0.16,0.4,0.24,0.4,Matches,Stoke City
1875,Geoff Cameron,us USA,"DF,MF",32.0,21,18,1576.0,17.5,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.5,0.02,0.01,0.03,0.02,0.03,Matches,Stoke City
1876,Ramadan Sobhi,eg EGY,"MF,FW",20.0,27,15,1508.0,16.8,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.18,0.0,0.18,0.18,0.18,1.8,1.8,1.2,3.1,0.13,0.09,0.22,0.13,0.22,Matches,Stoke City
1877,Kevin Wimmer,at AUT,DF,24.0,19,16,1503.0,16.7,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.0,0.01,0.01,0.0,0.01,Matches,Stoke City
1878,Bruno Martins Indi,nl NED,DF,25.0,19,16,1423.0,15.8,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.03,0.01,0.04,0.03,0.04,Matches,Stoke City
1879,Moritz Bauer,at AUT,"DF,MF",25.0,15,15,1306.0,14.5,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.2,1.5,0.02,0.09,0.11,0.02,0.11,Matches,Stoke City
1880,Badou Ndiaye,sn SEN,MF,26.0,13,13,1138.0,12.6,2.0,1.0,2.0,0.0,0.0,5.0,0.0,0.16,0.08,0.24,0.16,0.24,1.3,1.3,0.2,1.5,0.1,0.02,0.12,0.1,0.12,Matches,Stoke City
1881,Charlie Adam,sco SCO,MF,31.0,14,8,648.0,7.2,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.14,0.0,0.14,0.0,0.0,1.4,0.7,1.3,1.9,0.31,0.28,0.59,0.15,0.42,Matches,Stoke City
1882,Glen Johnson,eng ENG,DF,32.0,10,8,637.0,7.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,0.5,0.03,0.06,0.09,0.03,0.09,Matches,Stoke City
1883,Saido Berahino,bi BDI,FW,23.0,17,4,629.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,0.14,0.0,0.14,2.1,1.3,0.7,2.0,0.38,0.12,0.5,0.24,0.36,Matches,Stoke City
1884,Jesé,es ESP,"FW,MF",24.0,13,8,614.0,6.8,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.15,0.15,0.29,0.15,0.29,0.8,0.8,0.7,1.5,0.12,0.11,0.23,0.12,0.23,Matches,Stoke City
1885,Tom Edwards,eng ENG,DF,18.0,7,7,571.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.05,0.06,0.0,0.06,Matches,Stoke City
1886,Lee Grant,eng ENG,GK,34.0,5,5,450.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1887,Kostas Stafylidis,gr GRE,"DF,MF",23.0,5,4,335.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.01,0.03,0.02,0.03,Matches,Stoke City
1888,Josh Tymon,eng ENG,DF,18.0,5,4,298.0,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1889,Stephen Ireland,ie IRL,MF,30.0,5,2,203.0,2.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.21,0.03,0.23,0.21,0.23,Matches,Stoke City
1890,Ibrahim Afellay,nl NED,MF,31.0,6,1,166.0,1.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1891,Bojan Krkić,es ESP,MF,26.0,2,2,161.0,1.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.56,0.0,0.56,0.0,0.0,0.0,0.0,0.01,0.02,0.03,0.01,0.03,Matches,Stoke City
1892,Philipp Wollscheid,de GER,DF,28.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Stoke City
1893,Tyrese Campbell,eng ENG,"FW,MF",17.0,4,0,79.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.16,0.0,0.16,0.16,0.16,Matches,Stoke City
1894,Lasse Sørensen,dk DEN,MF,17.0,1,1,75.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.28,0.28,0.0,0.28,Matches,Stoke City
1895,Harry Souttar,au AUS,DF,18.0,1,0,31.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Stoke City
1896,Thibaud Verlinden,be BEL,MF,18.0,1,0,21.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Stoke City
1897,Julien Ngoy,be BEL,"FW,MF",19.0,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Stoke City
1898,Jakob Haugaard,dk DEN,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Stoke City
1899,Ron-Robert Zieler,de GER,GK,28.0,37,37,3360.0,37.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1900,Benjamin Pavard,fr FRA,DF,21.0,36,36,3270.0,36.3,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.03,0.0,0.03,0.03,0.03,1.2,1.2,1.1,2.3,0.03,0.03,0.07,0.03,0.07,Matches,Sttutgart
1901,Timo Baumgartl,de GER,DF,21.0,31,31,2790.0,31.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,0.02,0.01,0.03,0.02,0.03,Matches,Sttutgart
1902,Christian Gentner,de GER,MF,31.0,29,29,2598.0,28.9,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.1,0.07,0.17,0.1,0.17,1.8,1.8,2.2,3.9,0.07,0.08,0.15,0.07,0.15,Matches,Sttutgart
1903,Santiago Ascacíbar,ar ARG,MF,20.0,31,29,2551.0,28.3,0.0,1.0,0.0,0.0,0.0,11.0,1.0,0.0,0.04,0.04,0.0,0.04,0.3,0.3,0.2,0.5,0.01,0.01,0.02,0.01,0.02,Matches,Sttutgart
1904,Emiliano Insúa,ar ARG,DF,28.0,27,26,2286.0,25.4,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08,0.08,0.0,0.08,0.4,0.4,1.8,2.2,0.02,0.08,0.09,0.02,0.09,Matches,Sttutgart
1905,Holger Badstuber,de GER,"DF,MF",28.0,28,25,2229.0,24.8,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.08,0.0,0.08,0.08,0.08,1.2,1.2,0.0,1.2,0.05,0.0,0.05,0.05,0.05,Matches,Sttutgart
1906,Andreas Beck,de GER,"DF,MF",30.0,25,24,2107.0,23.4,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.04,0.09,0.13,0.04,0.13,0.3,0.3,1.5,1.7,0.01,0.07,0.08,0.01,0.08,Matches,Sttutgart
1907,Dennis Aogo,de GER,"MF,DF",30.0,30,23,2027.0,22.5,0.0,6.0,0.0,0.0,1.0,5.0,0.0,0.0,0.27,0.27,0.0,0.27,0.9,0.9,1.7,2.6,0.04,0.08,0.12,0.04,0.12,Matches,Sttutgart
1908,Daniel Ginczek,de GER,"FW,MF",26.0,25,18,1669.0,18.5,8.0,0.0,6.0,2.0,2.0,3.0,0.0,0.43,0.0,0.43,0.32,0.32,7.5,6.7,1.3,8.0,0.44,0.08,0.52,0.4,0.47,Matches,Sttutgart
1909,Mario Gómez,de GER,FW,32.0,16,16,1385.0,15.4,8.0,0.0,8.0,0.0,0.0,3.0,0.0,0.52,0.0,0.52,0.52,0.52,4.6,4.6,2.3,6.8,0.3,0.15,0.44,0.3,0.44,Matches,Sttutgart
1910,Marcin Kamiński,pl POL,DF,25.0,25,14,1348.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.6,1.1,0.04,0.05,0.09,0.04,0.09,Matches,Sttutgart
1911,Chadrac Akolo,cd COD,"FW,MF",22.0,25,16,1329.0,14.8,6.0,2.0,6.0,0.0,1.0,2.0,0.0,0.41,0.14,0.54,0.41,0.54,4.7,4.0,1.7,5.7,0.39,0.14,0.53,0.33,0.47,Matches,Sttutgart
1912,Berkay Özcan,tr TUR,"FW,MF",19.0,20,12,1144.0,12.7,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.08,0.16,0.24,0.08,0.24,2.1,2.1,1.3,3.4,0.18,0.12,0.3,0.18,0.3,Matches,Sttutgart
1913,Simon Terodde,de GER,FW,29.0,17,11,1109.0,12.3,3.0,1.0,3.0,0.0,1.0,3.0,0.0,0.24,0.08,0.32,0.24,0.32,4.1,3.3,1.0,4.3,0.39,0.09,0.48,0.32,0.41,Matches,Sttutgart
1914,Anastasios Donis,gr GRE,"FW,MF",20.0,19,11,1003.0,11.1,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.18,0.18,0.36,0.18,0.36,4.5,4.5,2.1,6.5,0.42,0.19,0.62,0.42,0.62,Matches,Sttutgart
1915,Erik Thommy,de GER,"MF,FW",22.0,14,14,980.0,10.9,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.18,0.37,0.55,0.18,0.55,2.3,2.3,1.7,4.0,0.21,0.15,0.37,0.21,0.37,Matches,Sttutgart
1916,Josip Brekalo,hr CRO,"MF,FW",19.0,17,9,955.0,10.6,2.0,1.0,2.0,0.0,0.0,1.0,0.0,0.19,0.09,0.28,0.19,0.28,1.3,1.3,1.2,2.5,0.16,0.15,0.31,0.16,0.31,Matches,Sttutgart
1917,Takuma Asano,jp JPN,"FW,MF",22.0,18,9,884.0,9.8,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1,0.0,0.1,0.1,0.1,1.7,1.7,1.1,2.8,0.21,0.14,0.35,0.21,0.35,Matches,Sttutgart
1918,Orel Mangala,be BEL,MF,19.0,21,7,803.0,8.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,0.04,0.04,0.08,0.04,0.08,Matches,Sttutgart
1919,Dženis Burnić,de GER,"MF,DF",19.0,8,5,515.0,5.7,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.7,0.07,0.12,0.19,0.07,0.19,Matches,Sttutgart
1920,Matthias Zimmermann,de GER,DF,25.0,4,2,197.0,2.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.02,0.02,Matches,Sttutgart
1921,Ailton,br BRA,"DF,FW",22.0,5,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.02,0.14,0.16,0.02,0.16,Matches,Sttutgart
1922,Jacob Bruun Larsen,dk DEN,"MF,DF",18.0,4,1,107.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1923,Ebenezer Ofori,gh GHA,MF,22.0,2,1,69.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1924,Anto Grgić,ch SUI,MF,20.0,2,0,24.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sttutgart
1925,Pascal Breier,de GER,FW,25.0,1,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Sttutgart
1926,Jens Grahl,de GER,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sttutgart
1927,Julian Green,us USA,MF,22.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sttutgart
1928,Alexander Meyer,de GER,GK,26.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sttutgart
1929,Mitchell Langerak,au AUS,GK,28.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sttutgart
1930,Nicolás Sessa,ar ARG,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Sttutgart
1931,Alfie Mawson,eng ENG,DF,23.0,44,43,3879.0,43.1,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.07,0.02,0.09,0.07,0.09,1.9,1.9,0.4,2.4,0.05,0.01,0.06,0.05,0.06,Matches,Swansea City
1932,Martin Olsson,se SWE,"DF,MF",29.0,43,42,3670.0,40.8,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.02,0.02,0.0,0.02,0.9,0.9,1.0,1.9,0.02,0.03,0.05,0.02,0.05,Matches,Swansea City
1933,Łukasz Fabiański,pl POL,GK,32.0,38,38,3420.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Swansea City
1934,Kyle Naughton,eng ENG,DF,28.0,39,38,3397.0,37.7,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.03,0.05,0.08,0.03,0.08,0.3,0.3,0.4,0.7,0.01,0.01,0.02,0.01,0.02,Matches,Swansea City
1935,Jordan Ayew,gh GHA,"FW,MF",25.0,44,36,3276.0,36.4,11.0,3.0,10.0,1.0,1.0,2.0,1.0,0.3,0.08,0.38,0.27,0.36,6.3,5.5,1.2,6.7,0.2,0.04,0.24,0.17,0.21,Matches,Swansea City
