,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
2023,Eric Junior Dina Ebimbe,fr FRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,psg
2024,Azzeddine Toufiqui,fr FRA,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,psg
2025,Sébastien Cibois,fr FRA,GK,20.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,psg
2026,Isaac Hemans Arday,gh GHA,MF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,psg
2027,Álex Moreno,es ESP,DF,25.0,36,36,3136.0,34.8,1.0,1.0,1.0,0.0,0.0,5.0,0.0,0.03,0.03,0.06,0.03,0.06,1.2,1.2,3.2,4.3,0.03,0.09,0.12,0.03,0.12,Matches,rayo vallecano
2028,Raúl de Tomás,es ESP,FW,23.0,34,32,2843.0,31.6,14.0,1.0,14.0,0.0,0.0,6.0,0.0,0.44,0.03,0.47,0.44,0.47,12.3,12.3,1.8,14.0,0.39,0.06,0.45,0.39,0.45,Matches,rayo vallecano
2029,Jordi Amat,es ESP,DF,26.0,31,31,2763.0,30.7,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.1,0.8,0.02,0.0,0.03,0.02,0.03,Matches,rayo vallecano
2030,Luis Advíncula,pe PER,DF,28.0,29,28,2479.0,27.5,1.0,3.0,1.0,0.0,0.0,6.0,2.0,0.04,0.11,0.15,0.04,0.15,0.9,0.9,1.8,2.7,0.04,0.07,0.1,0.04,0.1,Matches,rayo vallecano
2031,Adri Embarba,es ESP,"FW,MF",26.0,36,27,2282.0,25.4,5.0,6.0,2.0,3.0,3.0,5.0,1.0,0.2,0.24,0.43,0.08,0.32,6.0,3.7,6.2,9.9,0.24,0.24,0.48,0.15,0.39,Matches,rayo vallecano
2032,Abdoulaye Ba,sn SEN,DF,27.0,27,26,2200.0,24.4,1.0,0.0,1.0,0.0,0.0,5.0,2.0,0.04,0.0,0.04,0.04,0.04,1.1,1.1,0.0,1.2,0.05,0.0,0.05,0.05,0.05,Matches,rayo vallecano
2033,Santi Comesaña,es ESP,MF,21.0,25,23,2032.0,22.6,1.0,1.0,1.0,0.0,0.0,6.0,0.0,0.04,0.04,0.09,0.04,0.09,0.8,0.8,0.3,1.1,0.03,0.01,0.05,0.03,0.05,Matches,rayo vallecano
2034,Stole Dimitrievski,mk MKD,GK,24.0,22,22,1980.0,22.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rayo vallecano
2035,Giannelli Imbula,cd COD,MF,25.0,24,23,1912.0,21.2,1.0,1.0,1.0,0.0,0.0,7.0,0.0,0.05,0.05,0.09,0.05,0.09,1.0,1.0,0.6,1.7,0.05,0.03,0.09,0.05,0.09,Matches,rayo vallecano
2036,Álvaro García,es ESP,"FW,MF",25.0,37,18,1886.0,21.0,5.0,3.0,5.0,0.0,0.0,3.0,0.0,0.24,0.14,0.38,0.24,0.38,4.0,4.0,1.5,5.6,0.2,0.08,0.28,0.2,0.28,Matches,rayo vallecano
2037,Óscar Trejo,ar ARG,"MF,FW",30.0,27,23,1845.0,20.5,1.0,4.0,0.0,1.0,1.0,7.0,1.0,0.05,0.2,0.24,0.0,0.2,2.2,1.4,2.4,3.8,0.11,0.12,0.24,0.07,0.2,Matches,rayo vallecano
2038,José Pozo,es ESP,"MF,FW",22.0,31,18,1753.0,19.5,3.0,0.0,3.0,0.0,0.0,4.0,0.0,0.15,0.0,0.15,0.15,0.15,2.4,2.4,1.4,3.8,0.14,0.08,0.21,0.14,0.21,Matches,rayo vallecano
2039,Alberto García,es ESP,GK,33.0,18,18,1620.0,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rayo vallecano
2040,Emiliano Velázquez,uy URU,DF,24.0,20,16,1457.0,16.2,0.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,0.19,0.19,0.0,0.19,0.8,0.8,0.9,1.7,0.06,0.06,0.12,0.06,0.12,Matches,rayo vallecano
2041,Bebé,pt POR,"FW,MF",28.0,29,15,1435.0,15.9,1.0,1.0,1.0,0.0,1.0,6.0,0.0,0.06,0.06,0.13,0.06,0.13,1.7,1.7,2.3,3.9,0.12,0.16,0.27,0.12,0.27,Matches,rayo vallecano
2042,Álex Gálvez,es ESP,DF,29.0,18,17,1421.0,15.8,1.0,0.0,1.0,0.0,0.0,6.0,0.0,0.06,0.0,0.06,0.06,0.06,1.1,1.1,0.2,1.3,0.07,0.01,0.08,0.07,0.08,Matches,rayo vallecano
2043,Álvaro Medrán,es ESP,MF,24.0,22,13,1239.0,13.8,3.0,0.0,3.0,0.0,0.0,8.0,1.0,0.22,0.0,0.22,0.22,0.22,1.5,1.5,1.5,3.1,0.12,0.12,0.24,0.12,0.24,Matches,rayo vallecano
2044,Tito,es ESP,DF,33.0,16,13,1182.0,13.1,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,0.3,0.01,0.01,0.02,0.01,0.02,Matches,rayo vallecano
2045,Mario Suárez,es ESP,MF,31.0,14,11,1026.0,11.4,2.0,0.0,2.0,0.0,0.0,5.0,0.0,0.18,0.0,0.18,0.18,0.18,0.9,0.9,0.6,1.6,0.08,0.06,0.14,0.08,0.14,Matches,rayo vallecano
2046,Gaël Kakuta,cd COD,"MF,FW",27.0,12,9,717.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.13,0.0,0.13,0.0,0.0,1.2,0.4,0.3,0.7,0.15,0.04,0.19,0.05,0.09,Matches,rayo vallecano
2047,Uche Henry Agbo,ng NGA,MF,22.0,6,5,372.0,4.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,Matches,rayo vallecano
2048,Sergio Akieme,es ESP,DF,20.0,4,4,360.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.25,0.0,0.0,0.1,0.1,0.0,0.03,0.03,0.0,0.03,Matches,rayo vallecano
2049,Álex Alegría,es ESP,"FW,MF",25.0,11,2,320.0,3.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.28,0.0,0.28,0.28,0.28,0.2,0.2,0.3,0.5,0.15,0.17,0.32,0.15,0.32,Matches,rayo vallecano
2050,Gorka Elustondo,es ESP,MF,31.0,5,3,285.0,3.2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.02,0.07,0.09,0.02,0.09,Matches,rayo vallecano
2051,Chechu,es ESP,DF,36.0,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rayo vallecano
2052,Javi Guerra,es ESP,"FW,MF",36.0,8,1,236.0,2.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.38,0.0,0.38,0.5,0.5,0.5,1.0,0.19,0.17,0.36,0.19,0.36,Matches,rayo vallecano
2053,Catena,es ESP,DF,23.0,2,2,176.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches,rayo vallecano
2054,Franco Di Santo,ar ARG,FW,29.0,6,1,172.0,1.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rayo vallecano
2055,Sergio Moreno,es ESP,MF,19.0,3,0,34.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,1.64,0.0,1.64,1.64,1.64,Matches,rayo vallecano
2056,Lass Bangoura,gn GUI,"FW,MF",26.0,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,rayo vallecano
2057,Morro,es ESP,GK,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rayo vallecano
2058,Martín Pascual,es ESP,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rayo vallecano
2059,Luis Meseguer,gq EQG,DF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rayo vallecano
2060,Manuel Navarro,es ESP,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rayo vallecano
2061,Ángel Algobia,es ESP,MF,19.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,rayo vallecano
2062,Péter Gulácsi,hu HUN,GK,28.0,39,39,3495.0,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.01,0.01,0.0,0.01,Matches,RB Liepzig
2063,Ibrahima Konaté,fr FRA,DF,19.0,37,35,3184.0,35.4,2.0,1.0,2.0,0.0,0.0,8.0,0.0,0.06,0.03,0.08,0.06,0.08,1.5,1.5,0.4,1.9,0.05,0.01,0.06,0.05,0.06,Matches,RB Liepzig
2064,Yussuf Poulsen,dk DEN,FW,24.0,41,33,3141.0,34.9,18.0,5.0,18.0,0.0,0.0,3.0,0.0,0.52,0.14,0.66,0.52,0.66,12.9,12.8,4.1,16.8,0.45,0.14,0.59,0.45,0.59,Matches,RB Liepzig
2065,Marcel Sabitzer,at AUT,"MF,FW",24.0,40,34,3103.0,34.5,4.0,4.0,4.0,0.0,0.0,10.0,0.0,0.12,0.12,0.23,0.12,0.23,5.3,5.3,5.6,10.9,0.18,0.19,0.37,0.18,0.37,Matches,RB Liepzig
2066,Marcel Halstenberg,de GER,DF,26.0,37,33,3100.0,34.4,4.0,8.0,1.0,3.0,3.0,4.0,0.0,0.12,0.23,0.35,0.03,0.26,4.1,2.6,7.2,9.8,0.14,0.25,0.39,0.09,0.34,Matches,RB Liepzig
2067,Timo Werner,de GER,FW,22.0,35,33,2907.0,32.3,19.0,7.0,19.0,0.0,1.0,1.0,0.0,0.59,0.22,0.8,0.59,0.8,14.9,14.2,4.9,19.1,0.52,0.17,0.69,0.49,0.66,Matches,RB Liepzig
2068,Willi Orban,hu HUN,DF,25.0,33,32,2868.0,31.9,4.0,1.0,4.0,0.0,0.0,6.0,0.0,0.13,0.03,0.16,0.13,0.16,5.0,5.0,0.1,5.1,0.18,0.0,0.18,0.18,0.18,Matches,RB Liepzig
2069,Konrad Laimer,at AUT,"MF,DF",21.0,41,30,2797.0,31.1,2.0,3.0,2.0,0.0,0.0,9.0,0.0,0.06,0.1,0.16,0.06,0.16,3.2,3.2,3.6,6.8,0.12,0.14,0.25,0.12,0.25,Matches,RB Liepzig
2070,Kevin Kampl,si SVN,"MF,FW",27.0,36,32,2791.0,31.0,2.0,6.0,2.0,0.0,0.0,5.0,0.0,0.06,0.19,0.26,0.06,0.26,2.5,2.5,4.3,6.8,0.09,0.16,0.25,0.09,0.25,Matches,RB Liepzig
2071,Lukas Klostermann,de GER,DF,22.0,35,28,2601.0,28.9,5.0,3.0,5.0,0.0,0.0,1.0,0.0,0.17,0.1,0.28,0.17,0.28,2.3,2.3,1.5,3.8,0.1,0.06,0.16,0.1,0.16,Matches,RB Liepzig
2072,Diego Demme,de GER,"MF,FW",26.0,34,29,2522.0,28.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.11,0.11,0.0,0.11,0.3,0.3,2.3,2.6,0.01,0.09,0.11,0.01,0.11,Matches,RB Liepzig
2073,Dayot Upamecano,fr FRA,DF,19.0,22,20,1854.0,20.6,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.1,0.9,0.04,0.01,0.05,0.04,0.05,Matches,RB Liepzig
2074,Nordi Mukiele,fr FRA,DF,20.0,28,20,1728.0,19.2,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.05,0.05,0.1,0.05,0.1,0.5,0.5,1.8,2.4,0.03,0.1,0.14,0.03,0.14,Matches,RB Liepzig
2075,Stefan Ilsanker,at AUT,"MF,DF",29.0,29,17,1541.0,17.1,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.2,1.0,0.05,0.01,0.07,0.05,0.07,Matches,RB Liepzig
2076,Emil Forsberg,se SWE,"FW,MF",26.0,24,17,1508.0,16.8,6.0,7.0,3.0,3.0,3.0,0.0,0.0,0.36,0.42,0.78,0.18,0.6,4.5,2.2,4.6,6.8,0.32,0.33,0.66,0.16,0.49,Matches,RB Liepzig
2077,Matheus Cunha,br BRA,"FW,MF",19.0,33,16,1506.0,16.7,6.0,0.0,6.0,0.0,0.0,2.0,0.0,0.36,0.0,0.36,0.36,0.36,5.1,5.1,1.6,6.8,0.33,0.1,0.44,0.33,0.44,Matches,RB Liepzig
2078,Bruma,pt POR,"MF,FW",23.0,22,14,1187.0,13.2,2.0,3.0,2.0,0.0,1.0,3.0,0.0,0.15,0.23,0.38,0.15,0.38,2.0,1.2,2.6,3.8,0.17,0.22,0.39,0.11,0.33,Matches,RB Liepzig
2079,Jean-Kévin Augustin,fr FRA,FW,21.0,25,12,1016.0,11.3,6.0,0.0,6.0,0.0,0.0,1.0,0.0,0.53,0.0,0.53,0.53,0.53,3.8,3.8,1.5,5.3,0.39,0.15,0.54,0.39,0.54,Matches,RB Liepzig
2080,Marcelo Saracchi,uy URU,DF,20.0,15,11,973.0,10.8,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.09,0.09,0.0,0.09,0.1,0.1,1.3,1.5,0.01,0.13,0.14,0.01,0.14,Matches,RB Liepzig
2081,Tyler Adams,us USA,MF,19.0,12,10,875.0,9.7,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,0.2,0.2,0.7,0.9,0.03,0.09,0.12,0.03,0.12,Matches,RB Liepzig
2082,Yvon Mvogo,ch SUI,GK,24.0,8,7,675.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Liepzig
2083,Amadou Haidara,ml MLI,MF,20.0,12,4,447.0,5.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.2,0.2,0.4,0.2,0.4,0.7,0.7,0.3,1.0,0.17,0.08,0.25,0.17,0.25,Matches,RB Liepzig
2084,Emile Smith-Rowe,eng ENG,MF,18.0,3,0,29.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Liepzig
2085,Erik Majetschak,de GER,MF,18.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,RB Liepzig
2086,Marius Müller,de GER,GK,25.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB Liepzig
2087,Niclas Stierlin,de GER,MF,18.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB Liepzig
2088,Massimo Bruno,be BEL,"FW,MF",24.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB Liepzig
2089,Tom Krauß,de GER,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,RB Liepzig
2090,Edouard Mendy,sn SEN,GK,26.0,41,41,3750.0,41.7,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2091,Yunis Abdelhamid,ma MAR,DF,30.0,40,40,3630.0,40.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.1,1.8,0.04,0.0,0.05,0.04,0.05,Matches,reims
2092,Xavier Chavalerin,fr FRA,MF,27.0,39,39,3570.0,39.7,3.0,2.0,3.0,0.0,0.0,9.0,0.0,0.08,0.05,0.13,0.08,0.13,1.0,1.0,4.0,5.0,0.03,0.11,0.14,0.03,0.14,Matches,reims
2093,Alaixys Romao,tg TOG,MF,34.0,37,37,3234.0,35.9,0.0,3.0,0.0,0.0,0.0,8.0,1.0,0.0,0.08,0.08,0.0,0.08,1.6,1.6,1.4,3.0,0.04,0.04,0.09,0.04,0.09,Matches,reims
2094,Björn Engels,be BEL,DF,23.0,35,35,3180.0,35.3,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.06,0.03,0.06,1.1,1.1,0.8,1.9,0.03,0.02,0.06,0.03,0.06,Matches,reims
2095,Thomas Foket,be BEL,DF,23.0,34,34,3090.0,34.3,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,1.0,1.0,0.0,0.03,0.03,0.0,0.03,Matches,reims
2096,Remi Oudin,fr FRA,FW,21.0,40,34,2834.0,31.5,12.0,4.0,12.0,0.0,0.0,4.0,0.0,0.38,0.13,0.51,0.38,0.51,7.5,7.5,2.7,10.2,0.26,0.09,0.35,0.26,0.35,Matches,reims
2097,Mathieu Cafaro,fr FRA,"FW,MF",21.0,36,25,2202.0,24.5,9.0,3.0,8.0,1.0,1.0,5.0,0.0,0.37,0.12,0.49,0.33,0.45,3.5,3.5,4.0,7.5,0.15,0.17,0.32,0.15,0.32,Matches,reims
2098,Pablo Chavarría,ar ARG,FW,30.0,32,23,2075.0,23.1,5.0,4.0,5.0,0.0,0.0,3.0,0.0,0.22,0.17,0.39,0.22,0.39,6.6,6.6,1.8,8.4,0.3,0.08,0.38,0.3,0.38,Matches,reims
2099,Ghislain Konan,ci CIV,DF,22.0,21,21,1890.0,21.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.0,1.4,1.4,0.0,0.07,0.07,0.0,0.07,Matches,reims
2100,Moussa Doumbia,ml MLI,"FW,MF",23.0,29,19,1665.0,18.5,3.0,1.0,3.0,0.0,0.0,5.0,0.0,0.16,0.05,0.22,0.16,0.22,2.0,2.0,2.2,4.2,0.11,0.13,0.24,0.11,0.24,Matches,reims
2101,Tristan Dingomé,cm CMR,MF,27.0,23,20,1543.0,17.1,1.0,4.0,1.0,0.0,0.0,5.0,0.0,0.06,0.23,0.29,0.06,0.29,0.5,0.5,2.3,2.8,0.03,0.16,0.19,0.03,0.19,Matches,reims
2102,Hassane Kamara,fr FRA,"DF,FW",23.0,19,11,1195.0,13.3,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.3,1.2,0.09,0.03,0.12,0.09,0.12,Matches,reims
2103,Baba Rahman,gh GHA,DF,24.0,11,11,964.0,10.7,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.09,0.09,0.19,0.09,0.19,0.3,0.3,0.4,0.6,0.03,0.03,0.06,0.03,0.06,Matches,reims
2104,Boulaye Dia,sn SEN,FW,21.0,21,9,912.0,10.1,4.0,0.0,4.0,0.0,0.0,2.0,0.0,0.39,0.0,0.39,0.39,0.39,4.8,4.8,1.2,6.0,0.57,0.14,0.72,0.57,0.72,Matches,reims
2105,Suk Hyun-jun,kr KOR,FW,27.0,23,8,865.0,9.6,3.0,0.0,3.0,0.0,0.0,3.0,0.0,0.31,0.0,0.31,0.31,0.31,3.8,3.8,0.5,4.3,0.43,0.06,0.49,0.43,0.49,Matches,reims
2106,Arber Zeneli,xk KVX,"FW,MF",23.0,15,8,810.0,9.0,3.0,3.0,1.0,2.0,2.0,0.0,0.0,0.33,0.33,0.67,0.11,0.44,3.5,2.0,2.5,4.4,0.39,0.27,0.66,0.22,0.49,Matches,reims
2107,Sheyi Ojo,eng ENG,"FW,MF",21.0,18,6,787.0,8.7,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.11,0.23,0.34,0.11,0.34,1.1,1.1,0.2,1.3,0.21,0.03,0.24,0.21,0.24,Matches,reims
2108,Marvin Martin,fr FRA,"MF,FW",30.0,13,8,623.0,6.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,0.3,0.3,1.1,1.4,0.05,0.15,0.2,0.05,0.2,Matches,reims
2109,Thomas Fontaine,mg MAD,"DF,MF",27.0,10,5,580.0,6.4,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.16,0.16,0.0,0.16,0.0,0.0,0.4,0.5,0.01,0.09,0.1,0.01,0.1,Matches,reims
2110,Nolan Mbemba,cg CGO,"MF,DF",23.0,10,5,493.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.01,0.04,0.03,0.04,Matches,reims
2111,Aly Ndom,fr FRA,MF,22.0,12,4,483.0,5.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.03,0.0,0.03,0.03,0.03,Matches,reims
2112,Romain Métanire,mg MAD,"DF,MF",28.0,6,5,433.0,4.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.12,0.01,0.13,0.12,0.13,Matches,reims
2113,Axel Disasi,fr FRA,DF,20.0,5,2,279.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.06,0.0,0.06,0.06,0.06,Matches,reims
2114,Moreto Cassamã,gw GNB,MF,20.0,1,1,59.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2115,Virgile Pinson,fr FRA,FW,22.0,1,0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2116,Grejohn Kyei,fr FRA,FW,22.0,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
2117,Nicolas Lemaître,fr FRA,GK,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,reims
2118,Johann Carrasso,fr FRA,GK,30.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,reims
2119,Damien Da Silva,fr FRA,DF,30.0,49,48,4404.0,48.9,3.0,1.0,3.0,0.0,0.0,7.0,0.0,0.06,0.02,0.08,0.06,0.08,1.4,1.4,0.1,1.5,0.03,0.0,0.04,0.03,0.04,Matches,rennes
2120,Tomáš Koubek,cz CZE,GK,25.0,48,47,4365.0,48.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
2121,Hamari Traoré,ml MLI,DF,26.0,49,47,4294.0,47.7,0.0,2.0,0.0,0.0,0.0,13.0,0.0,0.0,0.04,0.04,0.0,0.04,2.7,2.7,2.7,5.4,0.07,0.07,0.13,0.07,0.13,Matches,rennes
2122,Ismaila Sarr,sn SEN,"FW,MF",20.0,50,47,4143.0,46.0,13.0,9.0,12.0,1.0,1.0,7.0,0.0,0.28,0.2,0.48,0.26,0.46,8.8,7.4,8.2,15.6,0.22,0.21,0.44,0.19,0.4,Matches,rennes
2123,Clément Grenier,fr FRA,"MF,FW",27.0,48,44,4020.0,44.7,4.0,7.0,4.0,0.0,1.0,10.0,0.0,0.09,0.16,0.25,0.09,0.25,4.4,3.6,5.0,8.6,0.12,0.13,0.25,0.09,0.23,Matches,rennes
2124,Benjamin André,fr FRA,MF,27.0,46,44,3952.0,43.9,4.0,2.0,4.0,0.0,0.0,12.0,1.0,0.09,0.05,0.14,0.09,0.14,4.7,4.7,1.4,6.0,0.13,0.04,0.17,0.13,0.17,Matches,rennes
2125,Benjamin Bourigeaud,fr FRA,"MF,FW",24.0,52,43,3854.0,42.8,9.0,10.0,7.0,2.0,4.0,10.0,0.0,0.21,0.23,0.44,0.16,0.4,7.3,4.4,4.1,8.5,0.22,0.12,0.33,0.13,0.25,Matches,rennes
2126,Mexer,mz MOZ,DF,29.0,43,43,3780.0,42.0,2.0,0.0,2.0,0.0,0.0,6.0,0.0,0.05,0.0,0.05,0.05,0.05,0.6,0.6,0.1,0.8,0.02,0.0,0.02,0.02,0.02,Matches,rennes
2127,Ramy Bensebaini,dz ALG,DF,23.0,39,36,3287.0,36.5,3.0,0.0,3.0,0.0,0.0,13.0,0.0,0.08,0.0,0.08,0.08,0.08,2.1,2.1,1.8,3.9,0.07,0.06,0.13,0.07,0.13,Matches,rennes
2128,Hatem Ben Arfa,fr FRA,"FW,MF",31.0,41,35,3229.0,35.9,9.0,6.0,5.0,4.0,5.0,2.0,0.0,0.25,0.17,0.42,0.14,0.31,8.8,5.0,4.1,9.1,0.3,0.14,0.44,0.17,0.31,Matches,rennes
2129,M'Baye Niang,sn SEN,"FW,MF",23.0,44,28,2797.0,31.1,14.0,6.0,12.0,2.0,2.0,10.0,0.0,0.45,0.19,0.64,0.39,0.58,9.7,8.2,2.5,10.7,0.37,0.1,0.47,0.31,0.41,Matches,rennes
2130,Mehdi Zeffane,dz ALG,DF,26.0,31,23,2082.0,23.1,1.0,2.0,1.0,0.0,0.0,7.0,0.0,0.04,0.09,0.13,0.04,0.13,0.3,0.3,2.4,2.7,0.02,0.13,0.15,0.02,0.15,Matches,rennes
2131,Jérémy Gélin,fr FRA,"DF,MF",21.0,33,17,1794.0,19.9,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.4,1.7,0.07,0.02,0.09,0.07,0.09,Matches,rennes
2132,Adrien Hunou,fr FRA,FW,24.0,29,20,1768.0,19.6,12.0,1.0,12.0,0.0,0.0,1.0,0.0,0.61,0.05,0.66,0.61,0.66,8.9,8.9,0.8,9.7,0.53,0.05,0.58,0.53,0.58,Matches,rennes
2133,Romain Del Castillo,fr FRA,FW,22.0,36,19,1688.0,18.8,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,1.1,1.1,3.1,4.2,0.07,0.19,0.26,0.07,0.26,Matches,rennes
2134,James Lea Siliki,fr FRA,MF,22.0,34,19,1688.0,18.8,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.21,0.21,0.0,0.21,1.0,1.0,2.5,3.5,0.06,0.15,0.21,0.06,0.21,Matches,rennes
