,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
112,Zechariah Medley,eng ENG,DF,18.0,0.7,51.0,59.0,86.4,1049.0,396.0,18.0,18.0,100.0,27.0,29.0,93.1,6.0,11.0,54.5,0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,Matches,Arsenal
113,Charlie Gilmour,sco SCO,MF,19.0,0.2,9.0,11.0,81.8,155.0,59.0,3.0,3.0,100.0,5.0,6.0,83.3,1.0,2.0,50.0,0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,Matches,Arsenal
114,Remo Freuler,ch SUI,MF,26.0,37.2,1987.0,2262.0,87.8,35734.0,8884.0,841.0,926.0,90.8,928.0,1025.0,90.5,189.0,251.0,75.3,6,3.5,2.5,42.0,230.0,43.0,3.0,210.0,Matches,Atalanta
115,Papu Gómez,ar ARG,"MF,FW",30.0,37.2,1496.0,1974.0,75.8,28266.0,8483.0,626.0,713.0,87.8,600.0,730.0,82.2,224.0,443.0,50.6,11,12.0,-1.0,119.0,121.0,117.0,24.0,189.0,Matches,Atalanta
116,Duván Zapata,co COL,FW,27.0,37.0,568.0,737.0,77.1,8379.0,1416.0,344.0,413.0,83.3,172.0,225.0,76.4,36.0,53.0,67.9,8,7.7,-0.7,57.0,20.0,32.0,6.0,47.0,Matches,Atalanta
117,Hans Hateboer,nl NED,"DF,MF",24.0,37.0,1547.0,1846.0,83.8,24486.0,8015.0,828.0,926.0,89.4,609.0,713.0,85.4,87.0,132.0,65.9,5,4.6,0.4,46.0,95.0,40.0,19.0,121.0,Matches,Atalanta
118,Marten de Roon,nl NED,MF,27.0,37.0,1936.0,2212.0,87.5,37068.0,11954.0,773.0,856.0,90.3,905.0,989.0,91.5,247.0,329.0,75.1,3,2.5,0.5,31.0,236.0,36.0,7.0,243.0,Matches,Atalanta
119,José Luis Palomino,ar ARG,DF,28.0,30.1,1158.0,1304.0,88.8,24185.0,6475.0,340.0,376.0,90.4,620.0,672.0,92.3,189.0,235.0,80.4,1,0.5,0.5,5.0,41.0,2.0,2.0,44.0,Matches,Atalanta
120,Josip Iličić,si SVN,"FW,MF",30.0,28.1,998.0,1294.0,77.1,17382.0,4733.0,518.0,626.0,82.7,339.0,426.0,79.6,119.0,176.0,67.6,10,6.3,0.7,60.0,78.0,79.0,6.0,154.0,Matches,Atalanta
121,Timothy Castagne,be BEL,"DF,MF",22.0,27.2,1043.0,1251.0,83.4,16384.0,5537.0,551.0,611.0,90.2,410.0,482.0,85.1,64.0,111.0,57.7,4,2.5,0.5,24.0,48.0,19.0,11.0,91.0,Matches,Atalanta
122,Gianluca Mancini,it ITA,DF,22.0,26.0,1128.0,1349.0,83.6,20770.0,7226.0,432.0,488.0,88.5,584.0,658.0,88.8,102.0,180.0,56.7,2,0.5,1.5,10.0,85.0,12.0,1.0,88.0,Matches,Atalanta
123,Berat Djimsiti,al ALB,DF,25.0,24.1,930.0,1034.0,89.9,19649.0,5010.0,266.0,294.0,90.5,509.0,535.0,95.1,150.0,193.0,77.7,2,1.2,0.8,4.0,19.0,2.0,1.0,25.0,Matches,Atalanta
124,Pierluigi Gollini,it ITA,GK,23.0,23.0,404.0,586.0,68.9,13075.0,8131.0,56.0,56.0,100.0,169.0,175.0,96.6,177.0,352.0,50.3,0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,Matches,Atalanta
125,Robin Gosens,de GER,"DF,MF",24.0,22.6,936.0,1256.0,74.5,16157.0,6825.0,451.0,542.0,83.2,399.0,512.0,77.9,76.0,162.0,46.9,2,2.6,-0.6,22.0,77.0,34.0,14.0,156.0,Matches,Atalanta
126,Andrea Masiello,it ITA,DF,32.0,22.4,1123.0,1277.0,87.9,22918.0,7845.0,395.0,427.0,92.5,541.0,585.0,92.5,178.0,245.0,72.7,2,0.8,1.2,7.0,86.0,8.0,0.0,83.0,Matches,Atalanta
127,Rafael Tolói,it ITA,DF,27.0,22.4,1061.0,1252.0,84.7,21825.0,7168.0,335.0,373.0,89.8,559.0,618.0,90.5,161.0,235.0,68.5,3,2.0,1.0,11.0,73.0,11.0,0.0,97.0,Matches,Atalanta
128,Mario Pašalić,hr CRO,"MF,FW",23.0,20.1,830.0,992.0,83.7,16189.0,3058.0,302.0,361.0,83.7,390.0,447.0,87.2,124.0,151.0,82.1,4,1.7,1.3,21.0,64.0,14.0,1.0,63.0,Matches,Atalanta
129,Etrit Berisha,al ALB,GK,29.0,20.0,343.0,476.0,72.1,10986.0,6980.0,54.0,55.0,98.2,140.0,142.0,98.6,148.0,278.0,53.2,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Atalanta
130,Musa Barrow,gm GAM,"FW,MF",19.0,6.8,192.0,248.0,77.4,2954.0,498.0,113.0,132.0,85.6,63.0,85.0,74.1,12.0,22.0,54.5,2,0.8,1.2,14.0,11.0,7.0,0.0,19.0,Matches,Atalanta
131,Emiliano Rigoni,ar ARG,"FW,MF",25.0,5.8,153.0,246.0,62.2,2785.0,663.0,71.0,93.0,76.3,47.0,77.0,61.0,27.0,55.0,49.1,0,0.4,-0.4,10.0,11.0,7.0,3.0,20.0,Matches,Atalanta
132,Matteo Pessina,it ITA,MF,21.0,3.6,162.0,188.0,86.2,2917.0,711.0,58.0,65.0,89.2,89.0,98.0,90.8,14.0,19.0,73.7,1,0.2,0.8,3.0,13.0,5.0,0.0,20.0,Matches,Atalanta
133,Ali Adnan Kadhim,iq IRQ,"MF,DF",24.0,1.8,78.0,123.0,63.4,1504.0,612.0,35.0,48.0,72.9,32.0,46.0,69.6,10.0,23.0,43.5,0,0.2,-0.2,3.0,6.0,2.0,1.0,10.0,Matches,Atalanta
134,Dejan Kulusevski,se SWE,"DF,MF",18.0,1.2,45.0,64.0,70.3,628.0,158.0,27.0,35.0,77.1,15.0,17.0,88.2,2.0,2.0,100.0,0,0.0,0.0,0.0,4.0,1.0,0.0,6.0,Matches,Atalanta
135,Luca Valzania,it ITA,"MF,FW",22.0,0.8,23.0,28.0,82.1,363.0,57.0,11.0,13.0,84.6,7.0,9.0,77.8,3.0,4.0,75.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,Atalanta
136,Arkadiusz Reca,pl POL,"DF,FW",23.0,0.6,28.0,36.0,77.8,519.0,158.0,13.0,15.0,86.7,11.0,12.0,91.7,3.0,4.0,75.0,0,0.3,-0.3,2.0,1.0,2.0,1.0,2.0,Matches,Atalanta
137,Roberto Piccoli,it ITA,FW,17.0,0.5,3.0,8.0,37.5,34.0,0.0,3.0,3.0,100.0,0.0,4.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
138,Marco Tumminello,it ITA,"FW,DF",19.0,0.1,3.0,6.0,50.0,61.0,9.0,1.0,3.0,33.3,2.0,2.0,100.0,0.0,1.0,0.0,0,0.1,-0.1,1.0,0.0,1.0,0.0,1.0,Matches,Atalanta
139,Roger Ibanez,br BRA,FW,19.0,0.0,2.0,2.0,100.0,24.0,10.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
140,Francesco Rossi,it ITA,GK,27.0,0.0,1.0,1.0,100.0,56.0,32.0,0.0,0.0,,0.0,0.0,,1.0,1.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
141,Yuri Berchiche,es ESP,"DF,FW",28.0,36.7,1392.0,1734.0,80.3,24282.0,9846.0,633.0,719.0,88.0,622.0,734.0,84.7,121.0,224.0,54.0,2,1.6,0.4,18.0,101.0,33.0,19.0,136.0,Matches,Athletic club
142,Iñaki Williams,es ESP,FW,24.0,35.2,515.0,730.0,70.5,6985.0,1154.0,340.0,428.0,79.4,135.0,194.0,69.6,20.0,42.0,47.6,4,2.7,1.3,27.0,19.0,16.0,6.0,29.0,Matches,Athletic club
143,Iñigo Martínez,es ESP,DF,27.0,34.2,1113.0,1404.0,79.3,27464.0,9083.0,275.0,312.0,88.1,541.0,607.0,89.1,294.0,471.0,62.4,1,0.5,-0.5,5.0,92.0,6.0,0.0,85.0,Matches,Athletic club
144,Yeray Álvarez,es ESP,DF,23.0,31.0,1027.0,1247.0,82.4,22656.0,8314.0,292.0,323.0,90.4,526.0,582.0,90.4,205.0,331.0,61.9,0,0.0,0.0,1.0,78.0,5.0,1.0,66.0,Matches,Athletic club
145,Iago Herrerín,es ESP,GK,30.0,31.0,564.0,990.0,57.0,27311.0,21779.0,27.0,28.0,96.4,136.0,139.0,97.8,401.0,822.0,48.8,1,0.4,0.6,2.0,49.0,3.0,0.0,0.0,Matches,Athletic club
146,Óscar de Marcos,es ESP,"DF,FW",29.0,29.4,1032.0,1346.0,76.7,18203.0,6749.0,482.0,560.0,86.1,449.0,555.0,80.9,90.0,174.0,51.7,3,2.6,-0.6,24.0,66.0,29.0,15.0,99.0,Matches,Athletic club
147,Dani García,es ESP,MF,28.0,29.1,1165.0,1391.0,83.8,23655.0,5097.0,408.0,462.0,88.3,550.0,629.0,87.4,197.0,275.0,71.6,1,0.2,0.8,5.0,101.0,3.0,0.0,83.0,Matches,Athletic club
148,Iker Muniain,es ESP,"FW,MF",25.0,28.2,1052.0,1250.0,84.2,18130.0,4409.0,506.0,572.0,88.5,412.0,478.0,86.2,114.0,162.0,70.4,3,3.3,-0.3,29.0,122.0,35.0,6.0,118.0,Matches,Athletic club
149,Raúl García,es ESP,"MF,FW",32.0,27.3,545.0,935.0,58.3,9267.0,3317.0,287.0,396.0,72.5,193.0,342.0,56.4,56.0,147.0,38.1,4,2.7,0.3,23.0,74.0,30.0,3.0,100.0,Matches,Athletic club
150,Beñat Etxebarria,es ESP,MF,31.0,24.2,996.0,1241.0,80.3,20811.0,5626.0,372.0,409.0,91.0,417.0,471.0,88.5,196.0,333.0,58.9,3,2.5,-0.5,33.0,121.0,18.0,4.0,103.0,Matches,Athletic club
151,Mikel San José,es ESP,MF,29.0,22.3,567.0,743.0,76.3,10273.0,3497.0,263.0,319.0,82.4,224.0,279.0,80.3,69.0,113.0,61.1,0,1.4,-1.4,13.0,66.0,22.0,3.0,94.0,Matches,Athletic club
152,Ander Capa,es ESP,DF,26.0,20.0,673.0,919.0,73.2,11706.0,4540.0,308.0,356.0,86.5,293.0,386.0,75.9,58.0,129.0,45.0,0,1.0,-1.0,10.0,40.0,27.0,8.0,63.0,Matches,Athletic club
153,Markel Susaeta,es ESP,FW,30.0,18.1,474.0,651.0,72.8,7638.0,2061.0,251.0,291.0,86.3,170.0,213.0,79.8,43.0,115.0,37.4,4,2.4,-0.4,33.0,27.0,22.0,8.0,26.0,Matches,Athletic club
154,Iñigo Córdoba,es ESP,FW,21.0,16.5,308.0,457.0,67.4,4828.0,1473.0,179.0,228.0,78.5,101.0,139.0,72.7,25.0,64.0,39.1,4,1.1,2.9,16.0,16.0,20.0,9.0,28.0,Matches,Athletic club
155,Unai Núñez,es ESP,DF,21.0,13.8,468.0,534.0,87.6,10779.0,3322.0,116.0,128.0,90.6,243.0,264.0,92.0,108.0,141.0,76.6,0,0.2,-0.2,3.0,24.0,1.0,0.0,34.0,Matches,Athletic club
156,Aritz Aduriz,es ESP,FW,37.0,12.4,149.0,237.0,62.9,2052.0,331.0,92.0,135.0,68.1,44.0,74.0,59.5,7.0,17.0,41.2,0,0.4,-0.4,5.0,10.0,3.0,1.0,8.0,Matches,Athletic club
157,Unai Simón,es ESP,GK,21.0,11.0,112.0,183.0,61.2,4122.0,2874.0,13.0,13.0,100.0,48.0,50.0,96.0,51.0,120.0,42.5,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,Athletic club
158,Mikel Balenziaga,es ESP,DF,30.0,7.8,174.0,230.0,75.7,2989.0,1099.0,81.0,91.0,89.0,77.0,98.0,78.6,14.0,34.0,41.2,0,0.4,-0.4,3.0,9.0,3.0,1.0,15.0,Matches,Athletic club
159,Ibai Gómez,es ESP,FW,28.0,7.4,202.0,292.0,69.2,3367.0,1330.0,115.0,128.0,89.8,55.0,74.0,74.3,27.0,70.0,38.6,2,1.1,0.9,14.0,18.0,12.0,9.0,16.0,Matches,Athletic club
160,Peru Nolaskoain,es ESP,DF,19.0,7.2,237.0,272.0,87.1,5051.0,1862.0,70.0,80.0,87.5,120.0,136.0,88.2,46.0,53.0,86.8,0,0.1,-0.1,1.0,21.0,3.0,0.0,22.0,Matches,Athletic club
161,Unai López,es ESP,MF,22.0,4.4,214.0,250.0,85.6,4515.0,906.0,82.0,95.0,86.3,90.0,97.0,92.8,40.0,55.0,72.7,0,0.3,-0.3,2.0,28.0,7.0,2.0,17.0,Matches,Athletic club
162,Gorka Guruzeta,es ESP,"FW,MF",21.0,3.4,8.0,10.0,80.0,99.0,25.0,5.0,5.0,100.0,3.0,5.0,60.0,0.0,0.0,,0,0.1,-0.1,1.0,0.0,1.0,0.0,1.0,Matches,Athletic club
163,Ander Iturraspe,es ESP,MF,29.0,2.9,70.0,80.0,87.5,1333.0,456.0,27.0,27.0,100.0,36.0,45.0,80.0,7.0,8.0,87.5,0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,Matches,Athletic club
164,Mikel Rico,es ESP,MF,33.0,2.7,72.0,92.0,78.3,1206.0,314.0,41.0,47.0,87.2,22.0,31.0,71.0,8.0,11.0,72.7,0,0.0,0.0,1.0,2.0,2.0,0.0,7.0,Matches,Athletic club
165,Iñigo Lekue,es ESP,DF,25.0,2.3,90.0,119.0,75.6,1573.0,658.0,46.0,54.0,85.2,33.0,43.0,76.7,9.0,20.0,45.0,0,0.1,-0.1,2.0,5.0,0.0,0.0,4.0,Matches,Athletic club
166,Kenan Kodro,ba BIH,"FW,MF",24.0,1.8,38.0,45.0,84.4,534.0,78.0,23.0,27.0,85.2,11.0,13.0,84.6,2.0,2.0,100.0,0,0.2,-0.2,2.0,0.0,0.0,0.0,2.0,Matches,Athletic club
167,Cristian Ganea,ro ROU,MF,26.0,0.7,10.0,11.0,90.9,273.0,95.0,0.0,0.0,,8.0,8.0,100.0,2.0,3.0,66.7,0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,Matches,Athletic club
168,Jan Oblak,si SVN,GK,25.0,46.3,554.0,1011.0,54.8,23171.0,17823.0,65.0,65.0,100.0,160.0,165.0,97.0,328.0,779.0,42.1,0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,Matches,atletico madrid
169,Antoine Griezmann,fr FRA,FW,27.0,45.1,1384.0,1859.0,74.4,22455.0,5948.0,787.0,946.0,83.2,432.0,564.0,76.6,132.0,261.0,50.6,11,8.4,2.6,86.0,96.0,89.0,10.0,161.0,Matches,atletico madrid
170,Saúl Ñíguez,es ESP,"MF,DF",23.0,43.5,1537.0,1993.0,77.1,25526.0,7660.0,779.0,911.0,85.5,625.0,788.0,79.3,113.0,224.0,50.4,3,1.8,-0.8,20.0,137.0,28.0,6.0,138.0,Matches,atletico madrid
171,Rodri,es ESP,MF,22.0,40.8,2185.0,2400.0,91.0,40080.0,10537.0,930.0,992.0,93.8,965.0,1038.0,93.0,259.0,321.0,80.7,1,1.0,0.0,18.0,220.0,11.0,1.0,156.0,Matches,atletico madrid
172,Koke,es ESP,MF,26.0,39.0,2127.0,2560.0,83.1,36759.0,10998.0,1023.0,1109.0,92.2,782.0,895.0,87.4,261.0,457.0,57.1,6,4.2,1.8,70.0,231.0,45.0,8.0,186.0,Matches,atletico madrid
173,Diego Godín,uy URU,DF,32.0,37.2,1071.0,1324.0,80.9,22422.0,8956.0,365.0,405.0,90.1,500.0,567.0,88.2,199.0,330.0,60.3,3,0.5,0.5,6.0,73.0,6.0,0.0,72.0,Matches,atletico madrid
174,Thomas Partey,gh GHA,MF,25.0,30.3,1392.0,1672.0,83.3,25542.0,8016.0,658.0,737.0,89.3,531.0,608.0,87.3,186.0,288.0,64.6,6,1.6,3.4,22.0,154.0,26.0,2.0,158.0,Matches,atletico madrid
175,Thomas Lemar,fr FRA,"MF,FW",22.0,28.9,1030.0,1293.0,79.7,16787.0,4516.0,577.0,658.0,87.7,334.0,405.0,82.5,102.0,180.0,56.7,6,3.1,0.9,44.0,83.0,33.0,5.0,105.0,Matches,atletico madrid
176,Ángel Correa,ar ARG,"MF,FW",23.0,28.8,664.0,907.0,73.2,9888.0,2467.0,389.0,473.0,82.2,221.0,303.0,72.9,33.0,67.0,49.3,3,4.7,-2.7,36.0,60.0,27.0,3.0,71.0,Matches,atletico madrid
177,Santiago Arias,co COL,DF,26.0,27.5,958.0,1216.0,78.8,15309.0,6879.0,497.0,559.0,88.9,385.0,486.0,79.2,53.0,122.0,43.4,2,1.1,-0.1,17.0,49.0,33.0,10.0,116.0,Matches,atletico madrid
178,Filipe Luís,br BRA,DF,32.0,27.1,1508.0,1825.0,82.6,25525.0,9865.0,749.0,812.0,92.2,593.0,695.0,85.3,140.0,257.0,54.5,3,1.6,1.4,24.0,160.0,32.0,13.0,144.0,Matches,atletico madrid
179,Juanfran,es ESP,DF,33.0,25.9,982.0,1217.0,80.7,15625.0,6217.0,545.0,618.0,88.2,358.0,436.0,82.1,71.0,128.0,55.5,2,2.8,-0.8,24.0,46.0,33.0,13.0,81.0,Matches,atletico madrid
180,José María Giménez,uy URU,DF,23.0,25.8,718.0,884.0,81.2,16582.0,6003.0,208.0,225.0,92.4,338.0,385.0,87.8,168.0,265.0,63.4,0,0.4,-0.4,3.0,57.0,6.0,0.0,39.0,Matches,atletico madrid
181,Stefan Savić,me MNE,DF,27.0,19.8,501.0,596.0,84.1,11184.0,3693.0,157.0,168.0,93.5,230.0,250.0,92.0,113.0,174.0,64.9,2,0.1,1.9,2.0,48.0,1.0,0.0,36.0,Matches,atletico madrid
182,Lucas Hernández,fr FRA,DF,22.0,19.7,711.0,850.0,83.6,13018.0,4720.0,318.0,348.0,91.4,301.0,344.0,87.5,84.0,133.0,63.2,0,0.7,-0.7,4.0,44.0,7.0,4.0,43.0,Matches,atletico madrid
183,Diego Costa,es ESP,FW,29.0,16.9,299.0,409.0,73.1,4053.0,576.0,200.0,240.0,83.3,70.0,104.0,67.3,16.0,24.0,66.7,3,2.0,1.0,13.0,12.0,9.0,0.0,20.0,Matches,atletico madrid
184,Álvaro Morata,es ESP,FW,25.0,13.4,199.0,313.0,63.6,2459.0,371.0,129.0,179.0,72.1,52.0,95.0,54.7,4.0,11.0,36.4,1,1.3,-0.3,7.0,9.0,4.0,0.0,13.0,Matches,atletico madrid
185,Vitolo,es ESP,"MF,FW",28.0,12.2,298.0,377.0,79.0,4108.0,1209.0,207.0,240.0,86.3,65.0,89.0,73.0,18.0,27.0,66.7,3,1.1,-0.1,7.0,18.0,15.0,1.0,39.0,Matches,atletico madrid
186,Nikola Kalinić,hr CRO,FW,30.0,12.2,74.0,129.0,57.4,861.0,133.0,53.0,82.0,64.6,15.0,28.0,53.6,1.0,4.0,25.0,1,0.4,-0.4,5.0,3.0,2.0,0.0,4.0,Matches,atletico madrid
187,Francisco Montero,es ESP,DF,19.0,7.8,160.0,206.0,77.7,3112.0,1121.0,63.0,67.0,94.0,71.0,80.0,88.8,25.0,55.0,45.5,0,0.0,0.0,0.0,5.0,1.0,0.0,4.0,Matches,atletico madrid
188,Gelson Martins,pt POR,FW,23.0,5.0,76.0,96.0,79.2,1077.0,388.0,55.0,66.0,83.3,17.0,21.0,81.0,4.0,6.0,66.7,0,0.2,-0.2,3.0,9.0,5.0,1.0,12.0,Matches,atletico madrid
189,Antonio Adán,es ESP,GK,31.0,5.0,12.0,24.0,50.0,369.0,247.0,1.0,1.0,100.0,6.0,6.0,100.0,5.0,17.0,29.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
190,Toni Moya,es ESP,DF,20.0,1.5,45.0,50.0,90.0,1020.0,372.0,11.0,11.0,100.0,20.0,22.0,90.9,14.0,17.0,82.4,0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,Matches,atletico madrid
191,Carlos Isaac,es ESP,DF,20.0,1.0,43.0,53.0,81.1,738.0,169.0,22.0,24.0,91.7,18.0,23.0,78.3,3.0,5.0,60.0,0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,Matches,atletico madrid
192,Victor Mollejo,es ESP,"FW,MF",17.0,0.7,21.0,24.0,87.5,217.0,44.0,18.0,18.0,100.0,2.0,4.0,50.0,0.0,1.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
193,Sergio Camello,es ESP,FW,17.0,0.5,8.0,10.0,80.0,123.0,34.0,5.0,5.0,100.0,3.0,3.0,100.0,0.0,1.0,0.0,0,0.1,-0.1,1.0,0.0,0.0,0.0,1.0,Matches,atletico madrid
194,Andrés Solano,co COL,DF,20.0,0.5,22.0,27.0,81.5,423.0,140.0,9.0,9.0,100.0,11.0,15.0,73.3,2.0,3.0,66.7,0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,Matches,atletico madrid
195,Borja Garcés,es ESP,"FW,MF",18.0,0.2,2.0,4.0,50.0,28.0,7.0,2.0,2.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
196,Joaquín Muñoz,es ESP,MF,19.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,atletico madrid
197,Daniel Baier,de GER,MF,34.0,34.2,1226.0,1604.0,76.4,25126.0,7344.0,449.0,537.0,83.6,554.0,674.0,82.2,214.0,356.0,60.1,1,1.5,-0.5,22.0,122.0,16.0,1.0,164.0,Matches,Augsburg
198,Rani Khedira,de GER,"DF,MF",24.0,33.5,1063.0,1301.0,81.7,23183.0,7026.0,293.0,355.0,82.5,554.0,623.0,88.9,209.0,300.0,69.7,1,0.7,0.3,8.0,49.0,12.0,2.0,76.0,Matches,Augsburg
199,Philipp Max,de GER,"DF,MF",24.0,33.2,867.0,1278.0,67.8,17205.0,8240.0,362.0,436.0,83.0,345.0,446.0,77.4,149.0,359.0,41.5,4,4.9,-2.9,62.0,56.0,49.0,25.0,104.0,Matches,Augsburg
200,Michael Gregoritsch,at AUT,"MF,FW",24.0,32.3,653.0,941.0,69.4,10831.0,2933.0,351.0,461.0,76.1,223.0,304.0,73.4,69.0,135.0,51.1,2,2.3,-0.3,27.0,67.0,26.0,4.0,88.0,Matches,Augsburg
201,Jonathan Schmid,fr FRA,DF,28.0,29.0,1118.0,1411.0,79.2,19752.0,9632.0,534.0,598.0,89.3,449.0,535.0,83.9,122.0,241.0,50.6,7,3.2,3.8,46.0,75.0,33.0,16.0,111.0,Matches,Augsburg
202,Jeffrey Gouweleeuw,nl NED,DF,27.0,26.9,940.0,1216.0,77.3,22144.0,9799.0,254.0,294.0,86.4,466.0,542.0,86.0,214.0,364.0,58.8,3,1.5,0.5,8.0,106.0,15.0,2.0,130.0,Matches,Augsburg
203,André Hahn,de GER,"FW,MF",27.0,26.5,304.0,551.0,55.2,5781.0,1828.0,133.0,202.0,65.8,115.0,188.0,61.2,48.0,112.0,42.9,4,3.7,0.3,25.0,16.0,22.0,18.0,36.0,Matches,Augsburg
204,Koo Ja-cheol,kr KOR,"MF,FW",29.0,20.3,511.0,636.0,80.3,8269.0,2018.0,278.0,326.0,85.3,167.0,200.0,83.5,55.0,75.0,73.3,1,0.6,0.4,18.0,39.0,14.0,0.0,56.0,Matches,Augsburg
205,Martin Hinteregger,at AUT,DF,25.0,19.8,639.0,854.0,74.8,14671.0,5961.0,162.0,198.0,81.8,335.0,385.0,87.0,141.0,256.0,55.1,0,0.4,-0.4,5.0,46.0,8.0,0.0,70.0,Matches,Augsburg
206,Marco Richter,de GER,"FW,MF",20.0,19.2,328.0,485.0,67.6,6117.0,1568.0,153.0,203.0,75.4,121.0,171.0,70.8,49.0,79.0,62.0,7,2.7,3.3,16.0,34.0,19.0,2.0,47.0,Matches,Augsburg
207,Gregor Kobel,ch SUI,GK,20.0,17.8,368.0,524.0,70.2,11156.0,6676.0,38.0,38.0,100.0,203.0,204.0,99.5,125.0,279.0,44.8,0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,Matches,Augsburg
208,Andreas Luthe,de GER,GK,31.0,16.9,335.0,479.0,69.9,11185.0,6491.0,22.0,22.0,100.0,170.0,170.0,100.0,143.0,287.0,49.8,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,Augsburg
209,Kevin Danso,at AUT,DF,19.0,16.2,453.0,611.0,74.1,10609.0,4053.0,119.0,142.0,83.8,225.0,266.0,84.6,105.0,193.0,54.4,1,0.0,1.0,1.0,31.0,2.0,0.0,42.0,Matches,Augsburg
210,Alfreð Finnbogason,is ISL,FW,29.0,15.8,220.0,332.0,66.3,3592.0,610.0,116.0,162.0,71.6,74.0,107.0,69.2,26.0,35.0,74.3,2,1.1,-0.1,15.0,21.0,10.0,1.0,20.0,Matches,Augsburg
211,Caiuby,br BRA,"FW,MF",30.0,12.8,276.0,394.0,70.1,4986.0,1340.0,140.0,188.0,74.5,94.0,137.0,68.6,38.0,51.0,74.5,1,1.3,-0.3,16.0,28.0,16.0,5.0,43.0,Matches,Augsburg
212,Ji Dong-won,kr KOR,"FW,MF",27.0,10.9,273.0,382.0,71.5,4355.0,1157.0,145.0,184.0,78.8,96.0,134.0,71.6,25.0,47.0,53.2,1,1.2,-0.2,11.0,22.0,7.0,3.0,31.0,Matches,Augsburg
213,Kostas Stafylidis,gr GRE,DF,24.0,10.9,442.0,565.0,78.2,9628.0,3593.0,148.0,167.0,88.6,203.0,237.0,85.7,88.0,152.0,57.9,0,1.0,-1.0,8.0,28.0,5.0,4.0,41.0,Matches,Augsburg
214,Jan Morávek,cz CZE,MF,28.0,9.3,321.0,412.0,77.9,5793.0,1130.0,161.0,196.0,82.1,112.0,143.0,78.3,44.0,57.0,77.2,2,0.5,1.5,6.0,17.0,3.0,0.0,21.0,Matches,Augsburg
215,Raphael Framberger,de GER,"DF,MF",22.0,7.4,181.0,281.0,64.4,3173.0,1634.0,94.0,124.0,75.8,65.0,97.0,67.0,20.0,47.0,42.6,0,1.0,-1.0,5.0,18.0,7.0,6.0,19.0,Matches,Augsburg
216,Sergio Córdova,ve VEN,FW,20.0,7.1,101.0,132.0,76.5,1511.0,254.0,50.0,61.0,82.0,38.0,49.0,77.6,7.0,10.0,70.0,0,0.2,-0.2,3.0,7.0,3.0,0.0,10.0,Matches,Augsburg
217,Reece Oxford,eng ENG,DF,19.0,6.6,233.0,287.0,81.2,5830.0,2303.0,42.0,49.0,85.7,128.0,144.0,88.9,63.0,91.0,69.2,1,0.0,1.0,1.0,14.0,1.0,0.0,15.0,Matches,Augsburg
218,Georg Teigl,at AUT,"MF,FW",27.0,4.6,44.0,66.0,66.7,717.0,266.0,20.0,25.0,80.0,17.0,24.0,70.8,4.0,8.0,50.0,0,0.1,-0.1,2.0,3.0,2.0,0.0,4.0,Matches,Augsburg
219,Fabian Giefer,de GER,GK,28.0,4.0,72.0,109.0,66.1,2643.0,1851.0,8.0,8.0,100.0,31.0,32.0,96.9,33.0,68.0,48.5,0,0.1,-0.1,1.0,5.0,0.0,0.0,0.0,Matches,Augsburg
220,Fredrik Jensen,fi FIN,"FW,MF",20.0,3.0,33.0,56.0,58.9,555.0,169.0,20.0,29.0,69.0,8.0,15.0,53.3,5.0,9.0,55.6,1,0.5,-0.5,1.0,1.0,1.0,0.0,2.0,Matches,Augsburg
