,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
1500,Han-Noah Massengo,fr FRA,MF,17.0,2.7,7.0,6.0,3.0,3.0,1.0,1.0,6.0,16.7,5.0,79.0,10.0,12.7,20.0,50.0,9.0,3.0,0.0,0.0,3.0,3.0,10,4.0,0.0,Matches,monaco
1501,Seydou Sy,sn SEN,GK,22.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,monaco
1502,William Vainqueur,fr FRA,MF,29.0,1.0,7.0,5.0,5.0,2.0,0.0,0.0,2.0,0.0,2.0,16.0,10.0,62.5,7.0,8.0,1.0,2.0,0.0,0.0,2.0,1.0,8,0.0,0.0,Matches,monaco
1503,Khéphren Thuram-Ulie,fr FRA,MF,17.0,1.0,4.0,3.0,1.0,3.0,0.0,2.0,4.0,50.0,2.0,17.0,8.0,47.1,3.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,Matches,monaco
1504,Jonathan Panzo,eng ENG,DF,17.0,1.0,,,,,,,,,,,,,,,,,,,,,0,,,Matches,monaco
1505,Wilson Isidor,fr FRA,FW,17.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,13.0,0.0,0.0,1.0,9.0,3.0,1.0,1.0,0.0,0.0,1.0,1,2.0,0.0,Matches,monaco
1506,Pietro Pellegri,it ITA,"FW,MF",17.0,0.9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,0.0,9.0,2.0,22.2,0.0,5.0,4.0,1.0,0.0,0.0,1.0,1.0,2,0.0,0.0,Matches,monaco
1507,Keita Baldé,sn SEN,"FW,MF",23.0,0.5,,0.0,,,,,,,,,,,,,,,,,,0.0,0,,,Matches,monaco
1508,Gobe Gouano,fr FRA,FW,17.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,3.0,33.3,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,monaco
1509,Willem Geubbels,fr FRA,MF,16.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,monaco
1510,Georges-Kévin N'Koudou,fr FRA,MF,23.0,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,9.0,4.0,44.4,4.0,4.0,1.0,3.0,0.0,0.0,3.0,0.0,1,0.0,0.0,Matches,monaco
1511,Roberto Navarro,es ESP,MF,16.0,0.2,,1.0,,,,,,,,,,,,,,,,,,0.0,0,,,Matches,monaco
1512,Daniel Congré,fr FRA,DF,33.0,38.6,74.0,40.0,46.0,25.0,3.0,31.0,76.0,40.8,45.0,436.0,113.0,25.9,243.0,170.0,23.0,58.0,18.0,0.0,40.0,44.0,118,140.0,0.0,Matches,montpellier
1513,Benjamin Lecomte,fr FRA,GK,27.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,1.0,25.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,3.0,2.0,Matches,montpellier
1514,Vitorino Hilton,br BRA,DF,40.0,36.9,41.0,28.0,32.0,8.0,1.0,17.0,39.0,43.6,22.0,248.0,101.0,40.7,186.0,56.0,6.0,40.0,16.0,0.0,24.0,44.0,85,248.0,2.0,Matches,montpellier
1515,Andy Delort,dz ALG,FW,26.0,35.8,34.0,20.0,7.0,19.0,8.0,9.0,51.0,17.6,42.0,490.0,109.0,22.2,49.0,238.0,203.0,39.0,10.0,0.0,29.0,10.0,44,8.0,0.0,Matches,montpellier
1516,Ellyes Skhiri,tn TUN,MF,23.0,35.3,102.0,66.0,40.0,54.0,8.0,31.0,94.0,33.0,63.0,861.0,238.0,27.6,231.0,527.0,103.0,93.0,9.0,0.0,84.0,42.0,144,62.0,0.0,Matches,montpellier
1517,Gaëtan Laborde,fr FRA,"FW,MF",24.0,33.3,34.0,20.0,7.0,13.0,14.0,10.0,36.0,27.8,26.0,599.0,126.0,21.0,57.0,293.0,249.0,19.0,2.0,1.0,17.0,6.0,40,26.0,0.0,Matches,montpellier
1518,Damien Le Tallec,fr FRA,MF,28.0,32.2,83.0,46.0,37.0,37.0,9.0,33.0,102.0,32.4,69.0,719.0,191.0,26.6,210.0,438.0,71.0,54.0,10.0,0.0,44.0,30.0,113,75.0,1.0,Matches,montpellier
1519,Pedro Mendes,pt POR,DF,27.0,30.4,75.0,35.0,54.0,19.0,2.0,33.0,57.0,57.9,24.0,373.0,124.0,33.2,231.0,122.0,20.0,56.0,21.0,2.0,35.0,26.0,101,79.0,0.0,Matches,montpellier
1520,Ruben Aguilar,fr FRA,"DF,MF",25.0,29.1,97.0,55.0,39.0,35.0,23.0,36.0,75.0,48.0,39.0,555.0,160.0,28.8,235.0,247.0,73.0,45.0,5.0,0.0,40.0,26.0,123,48.0,2.0,Matches,montpellier
1521,Florent Mollet,fr FRA,"MF,FW",26.0,28.7,33.0,17.0,10.0,17.0,6.0,11.0,61.0,18.0,50.0,508.0,102.0,20.1,101.0,292.0,115.0,37.0,1.0,0.0,36.0,17.0,50,4.0,0.0,Matches,montpellier
1522,Ambroise Oyongo,cm CMR,"DF,MF",27.0,24.7,36.0,20.0,21.0,11.0,4.0,18.0,37.0,48.6,19.0,485.0,129.0,26.6,248.0,183.0,54.0,68.0,5.0,0.0,63.0,21.0,57,41.0,0.0,Matches,montpellier
1523,Paul Lasne,fr FRA,"MF,DF",29.0,21.7,52.0,33.0,29.0,19.0,4.0,26.0,54.0,48.1,28.0,382.0,91.0,23.8,153.0,185.0,44.0,24.0,2.0,0.0,22.0,18.0,70,27.0,1.0,Matches,montpellier
1524,Nicolas Cozza,fr FRA,DF,19.0,12.9,23.0,11.0,17.0,6.0,0.0,3.0,10.0,30.0,7.0,116.0,33.0,28.4,85.0,27.0,4.0,22.0,9.0,0.0,13.0,15.0,38,33.0,0.0,Matches,montpellier
1525,Junior Sambia,fr FRA,"MF,FW",21.0,12.3,15.0,9.0,5.0,7.0,3.0,3.0,24.0,12.5,21.0,252.0,54.0,21.4,60.0,126.0,66.0,17.0,1.0,0.0,16.0,6.0,21,7.0,0.0,Matches,montpellier
1526,Petar Škuletić,rs SRB,"FW,MF",28.0,7.6,9.0,5.0,4.0,3.0,2.0,1.0,15.0,6.7,14.0,189.0,32.0,16.9,16.0,130.0,43.0,8.0,3.0,0.0,5.0,1.0,10,12.0,1.0,Matches,montpellier
1527,Mathías Suárez,uy URU,DF,22.0,6.1,23.0,7.0,8.0,11.0,4.0,8.0,21.0,38.1,13.0,157.0,32.0,20.4,63.0,65.0,29.0,9.0,0.0,0.0,9.0,6.0,29,15.0,0.0,Matches,montpellier
1528,Mihailo Ristić,rs SRB,DF,22.0,3.6,13.0,8.0,8.0,4.0,1.0,2.0,12.0,16.7,10.0,91.0,26.0,28.6,48.0,33.0,10.0,9.0,3.0,0.0,6.0,5.0,18,17.0,0.0,Matches,montpellier
1529,Souleymane Camara,sn SEN,"FW,MF",35.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,21.0,4.0,19.0,0.0,11.0,10.0,1.0,1.0,0.0,0.0,0.0,0,5.0,0.0,Matches,montpellier
1530,Facundo Píriz,uy URU,MF,28.0,2.1,6.0,3.0,3.0,2.0,1.0,3.0,8.0,37.5,5.0,43.0,9.0,20.9,19.0,21.0,3.0,2.0,1.0,0.0,1.0,3.0,9,5.0,0.0,Matches,montpellier
1531,Dimitry Bertaud,fr FRA,GK,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,montpellier
1532,Keagan Dolly,za RSA,FW,25.0,1.1,1.0,1.0,0.0,1.0,0.0,0.0,4.0,0.0,4.0,30.0,9.0,30.0,7.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,Matches,montpellier
1533,Jérémie Porsan-Clémenté,fr FRA,FW,20.0,1.0,,,,,,,,,,,,,,,,,,,,,0,,,Matches,montpellier
1534,Morgan Poaty,cg CGO,MF,21.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,17.0,5.0,29.4,6.0,9.0,2.0,2.0,0.0,0.0,2.0,0.0,0,3.0,0.0,Matches,montpellier
1535,Giovanni Sio,ci CIV,FW,29.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,8.0,1.0,12.5,0.0,3.0,5.0,2.0,0.0,0.0,2.0,0.0,0,0.0,0.0,Matches,montpellier
1536,Bilal Boutobba,fr FRA,MF,19.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,montpellier
1537,Yanis Ammour,fr FRA,MF,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,montpellier
1538,Valentin Rongier,fr FRA,MF,23.0,40.4,78.0,54.0,22.0,38.0,18.0,12.0,62.0,19.4,50.0,1056.0,293.0,27.7,253.0,604.0,199.0,65.0,5.0,0.0,60.0,33.0,106,22.0,0.0,Matches,nantes
1539,Diego Carlos,br BRA,DF,25.0,39.0,66.0,48.0,47.0,18.0,1.0,13.0,28.0,46.4,15.0,301.0,103.0,34.2,204.0,88.0,9.0,54.0,28.0,0.0,26.0,26.0,88,210.0,0.0,Matches,nantes
1540,Abdoulaye Touré,fr FRA,MF,24.0,34.9,46.0,34.0,14.0,27.0,5.0,15.0,61.0,24.6,46.0,682.0,183.0,26.8,193.0,394.0,95.0,39.0,11.0,0.0,28.0,43.0,86,42.0,0.0,Matches,nantes
1541,Lucas Lima,br BRA,"DF,FW",26.0,32.7,57.0,40.0,29.0,18.0,10.0,21.0,65.0,32.3,44.0,492.0,137.0,27.8,211.0,205.0,76.0,44.0,1.0,1.0,43.0,26.0,81,54.0,0.0,Matches,nantes
1542,Nicolas Pallois,fr FRA,DF,30.0,31.0,80.0,53.0,61.0,18.0,1.0,39.0,77.0,50.6,38.0,326.0,104.0,31.9,221.0,96.0,9.0,45.0,19.0,0.0,26.0,40.0,111,154.0,0.0,Matches,nantes
1543,Ciprian Tătărușanu,ro ROU,GK,32.0,29.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,Matches,nantes
1544,Abdul Majeed Waris,gh GHA,FW,26.0,28.5,24.0,17.0,8.0,9.0,7.0,8.0,28.0,28.6,20.0,352.0,101.0,28.7,75.0,173.0,104.0,18.0,2.0,0.0,16.0,11.0,33,6.0,0.0,Matches,nantes
1545,Enock Kwateng,fr FRA,DF,21.0,25.7,64.0,36.0,35.0,22.0,7.0,22.0,65.0,33.8,43.0,367.0,103.0,28.1,176.0,142.0,49.0,50.0,5.0,0.0,45.0,69.0,129,60.0,0.0,Matches,nantes
1546,Kalifa Coulibaly,ml MLI,FW,26.0,24.5,13.0,14.0,0.0,7.0,6.0,3.0,14.0,21.4,11.0,279.0,57.0,20.4,12.0,142.0,125.0,15.0,2.0,0.0,13.0,3.0,15,17.0,0.0,Matches,nantes
1547,Andrei Girotto,br BRA,MF,26.0,21.3,62.0,43.0,26.0,31.0,5.0,18.0,48.0,37.5,30.0,346.0,106.0,30.6,143.0,176.0,27.0,24.0,6.0,0.0,18.0,22.0,77,65.0,0.0,Matches,nantes
1548,Fábio,br BRA,DF,28.0,19.1,55.0,42.0,26.0,27.0,2.0,23.0,61.0,37.7,38.0,250.0,83.0,33.2,107.0,121.0,22.0,23.0,5.0,0.0,18.0,24.0,74,37.0,2.0,Matches,nantes
1549,Samuel Moutoussamy,cd COD,"MF,FW",21.0,18.4,38.0,27.0,16.0,17.0,5.0,9.0,44.0,20.5,35.0,392.0,109.0,27.8,92.0,218.0,82.0,20.0,1.0,0.0,19.0,5.0,43,12.0,0.0,Matches,nantes
1550,Anthony Limbombe,be BEL,FW,24.0,16.6,14.0,10.0,7.0,4.0,3.0,4.0,21.0,19.0,17.0,155.0,44.0,28.4,41.0,58.0,56.0,14.0,1.0,0.0,13.0,7.0,20,8.0,0.0,Matches,nantes
1551,Gabriel Boschilia,br BRA,"FW,MF",22.0,16.4,29.0,21.0,12.0,10.0,7.0,6.0,40.0,15.0,34.0,389.0,98.0,25.2,97.0,190.0,102.0,23.0,2.0,0.0,21.0,12.0,38,8.0,0.0,Matches,nantes
1552,Emiliano Sala,ar ARG,FW,27.0,16.2,10.0,6.0,0.0,6.0,4.0,2.0,14.0,14.3,12.0,263.0,56.0,21.3,7.0,145.0,111.0,11.0,2.0,0.0,9.0,3.0,13,17.0,0.0,Matches,nantes
1553,Charles Traore,ml MLI,DF,26.0,15.9,41.0,27.0,30.0,9.0,2.0,13.0,24.0,54.2,11.0,344.0,105.0,30.5,183.0,135.0,26.0,38.0,3.0,1.0,35.0,20.0,55,49.0,0.0,Matches,nantes
1554,Maxime Dupé,fr FRA,GK,25.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,1.0,Matches,nantes
1555,Rene Krhin,si SVN,MF,28.0,14.4,17.0,13.0,6.0,10.0,1.0,5.0,24.0,20.8,19.0,159.0,59.0,37.1,64.0,80.0,15.0,18.0,6.0,0.0,12.0,22.0,37,30.0,0.0,Matches,nantes
1556,Lucas Evangelista,br BRA,"FW,MF",23.0,11.6,24.0,23.0,6.0,10.0,8.0,8.0,21.0,38.1,13.0,187.0,45.0,24.1,44.0,103.0,40.0,12.0,0.0,0.0,12.0,8.0,29,7.0,0.0,Matches,nantes
1557,Edgar Ié,pt POR,DF,24.0,10.6,18.0,15.0,11.0,6.0,1.0,7.0,14.0,50.0,7.0,133.0,40.0,30.1,80.0,44.0,9.0,13.0,2.0,0.0,11.0,14.0,30,27.0,0.0,Matches,nantes
1558,Matt Miazga,us USA,DF,23.0,9.0,11.0,9.0,9.0,2.0,0.0,4.0,9.0,44.4,5.0,59.0,22.0,37.3,45.0,14.0,0.0,18.0,8.0,0.0,10.0,11.0,20,26.0,1.0,Matches,nantes
1559,Kara Mbodji,sn SEN,DF,28.0,7.6,11.0,8.0,9.0,1.0,1.0,6.0,15.0,40.0,9.0,49.0,12.0,24.5,34.0,13.0,2.0,9.0,4.0,0.0,5.0,7.0,15,25.0,0.0,Matches,nantes
1560,Valentin Eysseric,fr FRA,"MF,FW",26.0,3.3,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,69.0,18.0,26.1,10.0,37.0,22.0,3.0,0.0,0.0,3.0,3.0,2,0.0,0.0,Matches,nantes
1561,Imran Louza,fr FRA,MF,19.0,2.5,1.0,4.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,21.0,6.0,28.6,7.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,Matches,nantes
1562,Randal Kolo Muani,fr FRA,"FW,MF",19.0,1.4,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,27.0,5.0,18.5,2.0,16.0,9.0,0.0,0.0,0.0,0.0,0.0,1,3.0,0.0,Matches,nantes
1563,Antonio Mance,hr CRO,"FW,MF",22.0,1.3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,18.0,2.0,11.1,3.0,8.0,7.0,1.0,1.0,0.0,0.0,0.0,1,0.0,0.0,Matches,nantes
1564,Abdoulaye Dabo,fr FRA,FW,17.0,1.3,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,19.0,7.0,36.8,2.0,8.0,9.0,1.0,0.0,0.0,1.0,0.0,2,0.0,0.0,Matches,nantes
1565,Thomas Basila,fr FRA,DF,19.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,,0.0,11.0,3.0,27.3,9.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,3,8.0,0.0,Matches,nantes
1566,Anthony Walongwa,cd COD,DF,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,9.0,2.0,22.2,4.0,5.0,0.0,3.0,1.0,0.0,2.0,0.0,0,2.0,0.0,Matches,nantes
1567,Alexandre Olliero,fr FRA,GK,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,nantes
1568,Koffi Djidji,ci CIV,DF,25.0,1.0,2.0,1.0,2.0,0.0,0.0,2.0,4.0,50.0,2.0,6.0,2.0,33.3,5.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3,4.0,1.0,Matches,nantes
1569,Elie Youan,fr FRA,FW,19.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,40.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,nantes
1570,Alexis Alegue,fr FRA,FW,21.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,nantes
1571,Kalidou Koulibaly,sn SEN,DF,27.0,47.8,92.0,65.0,59.0,28.0,5.0,29.0,61.0,47.5,32.0,425.0,172.0,40.5,244.0,153.0,28.0,114.0,58.0,2.0,56.0,27.0,119,182.0,0.0,Matches,Napoli
1572,José Callejón,es ESP,"MF,FW",31.0,41.1,46.0,28.0,17.0,21.0,8.0,21.0,96.0,21.9,75.0,776.0,171.0,22.0,165.0,381.0,230.0,63.0,6.0,0.0,57.0,32.0,78,13.0,0.0,Matches,Napoli
1573,Allan,br BRA,MF,27.0,40.4,183.0,136.0,74.0,91.0,18.0,58.0,179.0,32.4,121.0,1358.0,387.0,28.5,389.0,773.0,196.0,86.0,11.0,0.0,75.0,30.0,213,28.0,0.0,Matches,Napoli
1574,Piotr Zieliński,pl POL,"MF,FW",24.0,40.3,66.0,43.0,24.0,26.0,16.0,31.0,63.0,49.2,32.0,711.0,194.0,27.3,152.0,363.0,196.0,50.0,8.0,0.0,42.0,22.0,88,17.0,0.0,Matches,Napoli
1575,Arkadiusz Milik,pl POL,FW,24.0,35.0,19.0,13.0,0.0,8.0,11.0,2.0,23.0,8.7,21.0,655.0,139.0,21.2,19.0,240.0,396.0,16.0,4.0,0.0,12.0,9.0,28,18.0,0.0,Matches,Napoli
1576,Fabián Ruiz Peña,es ESP,"MF,FW",22.0,34.2,75.0,57.0,30.0,33.0,12.0,36.0,98.0,36.7,62.0,739.0,209.0,28.3,208.0,331.0,200.0,44.0,4.0,0.0,40.0,27.0,102,38.0,0.0,Matches,Napoli
1577,Lorenzo Insigne,it ITA,"FW,MF",27.0,34.0,14.0,5.0,6.0,5.0,3.0,5.0,31.0,16.1,26.0,542.0,118.0,21.8,53.0,253.0,236.0,10.0,1.0,0.0,9.0,13.0,27,4.0,0.0,Matches,Napoli
1578,Dries Mertens,be BEL,FW,31.0,33.5,30.0,25.0,6.0,9.0,15.0,4.0,38.0,10.5,34.0,825.0,192.0,23.3,61.0,336.0,428.0,15.0,0.0,0.0,15.0,11.0,41,2.0,0.0,Matches,Napoli
1579,Elseid Hysaj,al ALB,DF,24.0,30.1,57.0,37.0,33.0,19.0,5.0,25.0,63.0,39.7,38.0,383.0,115.0,30.0,181.0,136.0,66.0,40.0,4.0,0.0,36.0,18.0,75,50.0,0.0,Matches,Napoli
1580,Mário Rui,pt POR,DF,27.0,25.7,40.0,21.0,21.0,15.0,4.0,17.0,40.0,42.5,23.0,290.0,82.0,28.3,129.0,116.0,45.0,49.0,3.0,0.0,46.0,32.0,72,55.0,0.0,Matches,Napoli
1581,Nikola Maksimović,rs SRB,DF,26.0,25.6,41.0,29.0,26.0,14.0,1.0,12.0,27.0,44.4,15.0,202.0,69.0,34.2,127.0,67.0,8.0,39.0,16.0,0.0,23.0,19.0,60,85.0,1.0,Matches,Napoli
1582,Raúl Albiol,es ESP,DF,32.0,24.5,26.0,20.0,20.0,6.0,0.0,7.0,18.0,38.9,11.0,135.0,44.0,32.6,90.0,41.0,4.0,37.0,23.0,1.0,14.0,23.0,49,117.0,1.0,Matches,Napoli
1583,David Ospina,co COL,GK,29.0,23.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,5.0,1.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2.0,1.0,Matches,Napoli
1584,Kévin Malcuit,ma MAR,DF,27.0,22.1,59.0,36.0,32.0,20.0,7.0,31.0,54.0,57.4,23.0,294.0,82.0,27.9,155.0,96.0,43.0,43.0,4.0,0.0,39.0,36.0,95,52.0,1.0,Matches,Napoli
1585,Alex Meret,it ITA,GK,21.0,19.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Napoli
1586,Faouzi Ghoulam,dz ALG,DF,27.0,16.7,16.0,7.0,6.0,6.0,4.0,9.0,14.0,64.3,5.0,83.0,20.0,24.1,27.0,43.0,13.0,19.0,1.0,0.0,18.0,10.0,26,22.0,0.0,Matches,Napoli
1587,Marek Hamšík,sk SVK,MF,31.0,15.2,21.0,18.0,5.0,15.0,1.0,3.0,26.0,11.5,23.0,229.0,65.0,28.4,65.0,125.0,39.0,19.0,3.0,0.0,16.0,14.0,35,14.0,0.0,Matches,Napoli
1588,Amadou Diawara,gn GUI,MF,21.0,10.8,21.0,14.0,7.0,12.0,2.0,10.0,19.0,52.6,9.0,202.0,58.0,28.7,48.0,118.0,36.0,9.0,2.0,0.0,7.0,12.0,33,8.0,0.0,Matches,Napoli
1589,Sebastiano Luperto,it ITA,DF,21.0,9.6,8.0,4.0,5.0,1.0,2.0,3.0,5.0,60.0,2.0,90.0,33.0,36.7,47.0,37.0,6.0,14.0,4.0,0.0,10.0,5.0,13,37.0,0.0,Matches,Napoli
1590,Simone Verdi,it ITA,"MF,FW",26.0,9.1,20.0,11.0,9.0,10.0,1.0,9.0,20.0,45.0,11.0,195.0,50.0,25.6,38.0,94.0,63.0,11.0,0.0,0.0,11.0,5.0,25,1.0,0.0,Matches,Napoli
1591,Orestis Karnezis,gr GRE,GK,33.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Napoli
1592,Adam Ounas,dz ALG,"MF,FW",21.0,8.8,7.0,6.0,2.0,4.0,1.0,4.0,11.0,36.4,7.0,206.0,50.0,24.3,20.0,94.0,92.0,8.0,0.0,0.0,8.0,11.0,18,0.0,0.0,Matches,Napoli
1593,Amin Younes,de GER,"FW,MF",24.0,6.1,15.0,9.0,7.0,5.0,3.0,6.0,11.0,54.5,5.0,112.0,27.0,24.1,27.0,43.0,42.0,6.0,0.0,0.0,6.0,1.0,16,0.0,0.0,Matches,Napoli
1594,Vlad Chiricheș,ro ROU,DF,28.0,4.1,12.0,7.0,10.0,2.0,0.0,3.0,8.0,37.5,5.0,58.0,22.0,37.9,35.0,23.0,0.0,11.0,5.0,0.0,6.0,5.0,17,16.0,0.0,Matches,Napoli
1595,Marko Rog,hr CRO,MF,23.0,3.8,15.0,12.0,3.0,9.0,3.0,6.0,14.0,42.9,8.0,113.0,27.0,23.9,21.0,68.0,24.0,10.0,2.0,0.0,8.0,3.0,18,1.0,0.0,Matches,Napoli
1596,Gianluca Gaetano,it ITA,FW,18.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,Matches,Napoli
1597,Martin Dúbravka,sk SVK,GK,29.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.0,3.0,Matches,New Castle Utd
1598,Matt Ritchie,sco SCO,"DF,MF",28.0,35.5,65.0,42.0,32.0,23.0,10.0,17.0,50.0,34.0,33.0,734.0,174.0,23.7,351.0,281.0,102.0,68.0,13.0,1.0,55.0,46.0,106,59.0,0.0,Matches,New Castle Utd
1599,Ayoze Pérez,es ESP,"FW,MF",25.0,33.3,52.0,37.0,24.0,19.0,9.0,12.0,64.0,18.8,52.0,932.0,184.0,19.7,249.0,481.0,202.0,72.0,9.0,0.0,63.0,34.0,85,34.0,1.0,Matches,New Castle Utd
1600,Jamaal Lascelles,eng ENG,DF,24.0,31.6,35.0,17.0,28.0,5.0,2.0,10.0,18.0,55.6,8.0,199.0,53.0,26.6,157.0,37.0,5.0,65.0,25.0,0.0,40.0,32.0,65,199.0,1.0,Matches,New Castle Utd
1601,Salomón Rondón,ve VEN,FW,28.0,29.0,11.0,8.0,5.0,2.0,4.0,5.0,23.0,21.7,18.0,522.0,110.0,21.1,48.0,272.0,202.0,19.0,5.0,0.0,14.0,10.0,21,38.0,0.0,Matches,New Castle Utd
1602,DeAndre Yedlin,us USA,DF,25.0,27.5,52.0,27.0,38.0,11.0,3.0,20.0,51.0,39.2,31.0,559.0,138.0,24.7,333.0,176.0,50.0,76.0,14.0,0.0,62.0,25.0,77,69.0,0.0,Matches,New Castle Utd
1603,Fabian Schär,ch SUI,DF,26.0,25.7,63.0,32.0,42.0,19.0,2.0,22.0,60.0,36.7,38.0,291.0,83.0,28.5,196.0,88.0,7.0,54.0,17.0,1.0,37.0,63.0,120,147.0,0.0,Matches,New Castle Utd
1604,Mohamed Diamé,sn SEN,MF,31.0,24.1,72.0,48.0,32.0,38.0,2.0,16.0,64.0,25.0,48.0,695.0,166.0,23.9,263.0,375.0,57.0,50.0,10.0,0.0,40.0,31.0,103,39.0,0.0,Matches,New Castle Utd
1605,Isaac Hayden,eng ENG,MF,23.0,23.0,66.0,47.0,17.0,42.0,7.0,14.0,42.0,33.3,28.0,499.0,140.0,28.1,133.0,305.0,61.0,46.0,6.0,0.0,40.0,43.0,100,42.0,1.0,Matches,New Castle Utd
1606,Paul Dummett,wal WAL,DF,26.0,22.1,38.0,16.0,26.0,11.0,1.0,19.0,42.0,45.2,23.0,277.0,62.0,22.4,192.0,76.0,9.0,46.0,13.0,1.0,33.0,28.0,66,129.0,1.0,Matches,New Castle Utd
1607,Federico Fernández,ar ARG,DF,29.0,19.5,22.0,18.0,21.0,1.0,0.0,11.0,24.0,45.8,13.0,104.0,32.0,30.8,77.0,21.0,6.0,32.0,10.0,0.0,22.0,29.0,49,104.0,0.0,Matches,New Castle Utd
1608,Christian Atsu,gh GHA,"MF,FW",26.0,18.1,27.0,16.0,11.0,10.0,6.0,6.0,25.0,24.0,19.0,409.0,93.0,22.7,118.0,204.0,87.0,22.0,2.0,0.0,20.0,3.0,30,8.0,0.0,Matches,New Castle Utd
