,Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches,club
2557,Ben Davies,wal WAL,DF,26.0,20.2,889.0,1147.0,77.5,16100.0,6261.0,356.0,412.0,86.4,443.0,544.0,81.4,75.0,145.0,51.7,1,1.1,-0.1,14.0,71.0,12.0,7.0,81.0,Matches,Tottenham
2558,Érik Lamela,ar ARG,"MF,FW",27.0,18.9,555.0,693.0,80.1,8478.0,1700.0,304.0,341.0,89.1,189.0,219.0,86.3,38.0,83.0,45.8,4,1.8,1.2,19.0,30.0,23.0,3.0,51.0,Matches,Tottenham
2559,Christian Eriksen,dk DEN,MF,27.0,18.1,687.0,931.0,73.8,12558.0,3342.0,341.0,394.0,86.5,238.0,307.0,77.5,98.0,200.0,49.0,3,3.7,-0.7,33.0,69.0,26.0,4.0,64.0,Matches,Tottenham
2560,Tanguy Ndombele,fr FRA,MF,22.0,16.1,741.0,870.0,85.2,13218.0,3901.0,323.0,366.0,88.3,315.0,351.0,89.7,83.0,116.0,71.6,4,2.1,1.9,19.0,73.0,19.0,1.0,93.0,Matches,Tottenham
2561,Danny Rose,eng ENG,DF,29.0,13.9,609.0,788.0,77.3,10766.0,4395.0,266.0,304.0,87.5,287.0,354.0,81.1,49.0,105.0,46.7,1,1.4,-0.4,12.0,54.0,13.0,4.0,67.0,Matches,Tottenham
2562,Japhet Tanganga,eng ENG,DF,20.0,10.6,219.0,266.0,82.3,3821.0,1267.0,108.0,120.0,90.0,88.0,98.0,89.8,21.0,33.0,63.6,0,0.0,0.0,0.0,10.0,0.0,0.0,12.0,Matches,Tottenham
2563,Steven Bergwijn,nl NED,"MF,FW",21.0,9.4,245.0,283.0,86.6,3353.0,577.0,155.0,172.0,90.1,69.0,80.0,86.3,8.0,13.0,61.5,1,1.1,-0.1,14.0,10.0,11.0,4.0,13.0,Matches,Tottenham
2564,Ryan Sessegnon,eng ENG,"FW,DF",19.0,8.6,202.0,272.0,74.3,3330.0,1398.0,108.0,123.0,87.8,83.0,106.0,78.3,10.0,34.0,29.4,1,0.5,0.5,5.0,19.0,6.0,4.0,23.0,Matches,Tottenham
2565,Kyle Walker-Peters,eng ENG,DF,22.0,5.0,216.0,256.0,84.4,3494.0,1011.0,120.0,124.0,96.8,77.0,89.0,86.5,18.0,32.0,56.3,0,0.1,-0.1,3.0,11.0,3.0,1.0,12.0,Matches,Tottenham
2566,Oliver Skipp,eng ENG,"MF,FW",18.0,3.4,50.0,55.0,90.9,918.0,217.0,22.0,24.0,91.7,20.0,22.0,90.9,8.0,9.0,88.9,0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,Matches,Tottenham
2567,Gedson Fernandes,pt POR,MF,20.0,3.3,52.0,72.0,72.2,710.0,199.0,29.0,35.0,82.9,18.0,25.0,72.0,1.0,5.0,20.0,0,0.2,-0.2,2.0,1.0,3.0,1.0,5.0,Matches,Tottenham
2568,Juan Foyth,ar ARG,DF,21.0,3.0,173.0,191.0,90.6,2981.0,928.0,75.0,79.0,94.9,81.0,85.0,95.3,15.0,23.0,65.2,0,0.0,0.0,1.0,10.0,1.0,0.0,7.0,Matches,Tottenham
2569,Victor Wanyama,ke KEN,MF,28.0,1.7,23.0,25.0,92.0,464.0,151.0,9.0,10.0,90.0,8.0,9.0,88.9,4.0,4.0,100.0,0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,Matches,Tottenham
2570,Michel Vorm,nl NED,GK,35.0,1.3,,,,,,,,,,,,,,,0,,,,,,,,Matches,Tottenham
2571,Troy Parrott,ie IRL,FW,17.0,1.1,5.0,5.0,100.0,92.0,25.0,1.0,1.0,100.0,4.0,4.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Tottenham
2572,Georges-Kévin N'Koudou,fr FRA,FW,24.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Tottenham
2573,Malachi Fagan-Walcott,eng ENG,DF,17.0,0.0,4.0,4.0,100.0,60.0,36.0,1.0,1.0,100.0,3.0,3.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Tottenham
2574,Issiaga Sylla,gn GUI,DF,25.0,28.0,1080.0,1461.0,73.9,18955.0,8113.0,520.0,614.0,84.7,436.0,568.0,76.8,108.0,229.0,47.2,2,1.5,0.5,22.0,75.0,24.0,15.0,106.0,Matches,toulouse
2575,Ibrahim Sangaré,ci CIV,MF,21.0,24.9,1039.0,1313.0,79.1,20665.0,6782.0,379.0,430.0,88.1,468.0,562.0,83.3,169.0,271.0,62.4,1,1.7,-0.7,24.0,125.0,15.0,1.0,142.0,Matches,toulouse
2576,Baptiste Reynet,fr FRA,GK,28.0,22.6,517.0,845.0,61.2,18591.0,12946.0,51.0,52.0,98.1,202.0,204.0,99.0,264.0,588.0,44.9,0,0.1,-0.1,1.0,19.0,0.0,0.0,1.0,Matches,toulouse
2577,Mathieu Dossevi,tg TOG,"MF,FW",31.0,20.5,463.0,735.0,63.0,8149.0,2707.0,224.0,284.0,78.9,160.0,220.0,72.7,63.0,164.0,38.4,2,4.6,-2.6,48.0,25.0,27.0,15.0,55.0,Matches,toulouse
2578,Kelvin Amian,fr FRA,DF,21.0,20.1,551.0,669.0,82.4,9533.0,3668.0,259.0,279.0,92.8,224.0,254.0,88.2,54.0,105.0,51.4,2,0.4,1.6,3.0,36.0,8.0,2.0,56.0,Matches,toulouse
2579,William Vainqueur,fr FRA,MF,30.0,20.1,896.0,992.0,90.3,15308.0,3226.0,455.0,479.0,95.0,324.0,354.0,91.5,94.0,122.0,77.0,0,0.5,-0.5,8.0,50.0,5.0,2.0,46.0,Matches,toulouse
2580,Efthimis Koulouris,gr GRE,FW,23.0,19.1,362.0,496.0,73.0,5120.0,776.0,213.0,265.0,80.4,109.0,151.0,72.2,18.0,32.0,56.3,2,1.2,0.8,18.0,16.0,9.0,3.0,20.0,Matches,toulouse
2581,Max Gradel,ci CIV,"MF,FW",31.0,18.8,391.0,594.0,65.8,5942.0,2231.0,223.0,271.0,82.3,134.0,204.0,65.7,24.0,82.0,29.3,2,2.0,0.0,21.0,19.0,22.0,4.0,54.0,Matches,toulouse
2582,Steven Moreira,fr FRA,DF,24.0,18.4,569.0,730.0,77.9,10401.0,4877.0,252.0,290.0,86.9,239.0,288.0,83.0,70.0,127.0,55.1,1,1.4,-1.4,14.0,36.0,13.0,6.0,41.0,Matches,toulouse
2583,Bafodé Diakité,fr FRA,DF,18.0,16.2,568.0,669.0,84.9,11551.0,3783.0,194.0,213.0,91.1,279.0,305.0,91.5,90.0,138.0,65.2,0,0.0,0.0,1.0,23.0,3.0,2.0,31.0,Matches,toulouse
2584,Nicolas Isimat-Mirin,fr FRA,DF,27.0,16.0,424.0,495.0,85.7,9114.0,2661.0,117.0,131.0,89.3,222.0,242.0,91.7,76.0,108.0,70.4,0,0.1,-0.1,2.0,14.0,4.0,1.0,13.0,Matches,toulouse
2585,Quentin Boisgard,fr FRA,"MF,FW",22.0,14.9,401.0,507.0,79.1,5726.0,1759.0,255.0,290.0,87.9,108.0,140.0,77.1,25.0,51.0,49.0,2,1.5,-0.5,16.0,24.0,7.0,1.0,22.0,Matches,toulouse
2586,Jean-Victor Makengo,fr FRA,"MF,FW",21.0,14.0,373.0,447.0,83.4,5936.0,1495.0,204.0,228.0,89.5,129.0,149.0,86.6,27.0,49.0,55.1,1,1.2,-1.2,13.0,46.0,6.0,1.0,42.0,Matches,toulouse
2587,Wesley Saïd,fr FRA,"MF,FW",24.0,13.3,331.0,403.0,82.1,5315.0,1578.0,183.0,203.0,90.1,106.0,127.0,83.5,33.0,53.0,62.3,1,1.3,-0.3,11.0,31.0,14.0,3.0,39.0,Matches,toulouse
2588,Kouadio Koné,fr FRA,MF,18.0,12.4,317.0,383.0,82.8,5329.0,1378.0,155.0,182.0,85.2,119.0,133.0,89.5,34.0,55.0,61.8,0,0.1,-0.1,5.0,23.0,0.0,0.0,24.0,Matches,toulouse
2589,Yaya Sanogo,fr FRA,FW,26.0,11.1,124.0,177.0,70.1,1567.0,219.0,75.0,102.0,73.5,34.0,51.0,66.7,3.0,4.0,75.0,1,0.3,0.7,7.0,3.0,2.0,0.0,7.0,Matches,toulouse
2590,Aaron Leya Iseka,be BEL,FW,21.0,9.6,142.0,183.0,77.6,1881.0,252.0,93.0,111.0,83.8,37.0,51.0,72.5,5.0,9.0,55.6,0,0.2,-0.2,4.0,11.0,2.0,0.0,10.0,Matches,toulouse
2591,Agustín Rogel,uy URU,DF,21.0,9.5,295.0,338.0,87.3,5956.0,1981.0,90.0,97.0,92.8,162.0,169.0,95.9,38.0,64.0,59.4,0,0.1,-0.1,2.0,13.0,0.0,0.0,14.0,Matches,toulouse
2592,Ruben Gabrielsen,no NOR,DF,27.0,8.3,234.0,278.0,84.2,4792.0,1859.0,78.0,85.0,91.8,111.0,118.0,94.1,41.0,69.0,59.4,0,0.0,0.0,1.0,8.0,1.0,0.0,8.0,Matches,toulouse
2593,Mauro Goicoechea,uy URU,GK,31.0,5.0,35.0,64.0,54.7,1453.0,1090.0,3.0,3.0,100.0,11.0,12.0,91.7,21.0,49.0,42.9,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,toulouse
2594,Mathieu Goncalves,fr FRA,DF,18.0,4.5,109.0,141.0,77.3,2090.0,758.0,46.0,51.0,90.2,50.0,58.0,86.2,12.0,27.0,44.4,0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,Matches,toulouse
2595,Lovre Kalinić,hr CRO,GK,29.0,3.4,56.0,119.0,47.1,2205.0,1607.0,4.0,5.0,80.0,23.0,23.0,100.0,29.0,91.0,31.9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,toulouse
2596,Moussa Diarra,fr FRA,DF,18.0,3.0,41.0,56.0,73.2,823.0,276.0,13.0,13.0,100.0,25.0,31.0,80.6,3.0,12.0,25.0,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,toulouse
2597,Amine Adli,fr FRA,"MF,FW",19.0,1.7,21.0,27.0,77.8,336.0,127.0,12.0,12.0,100.0,7.0,9.0,77.8,2.0,6.0,33.3,0,0.1,-0.1,2.0,4.0,1.0,0.0,4.0,Matches,toulouse
2598,Kalidou Sidibé,fr FRA,MF,20.0,1.3,40.0,48.0,83.3,677.0,221.0,17.0,19.0,89.5,17.0,20.0,85.0,3.0,5.0,60.0,0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,Matches,toulouse
2599,Nathan N'Goumou,fr FRA,"FW,MF",19.0,1.1,1.0,1.0,100.0,13.0,0.0,1.0,1.0,100.0,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,toulouse
2600,Gen Shoji,jp JPN,DF,26.0,0.5,38.0,42.0,90.5,972.0,347.0,3.0,4.0,75.0,26.0,27.0,96.3,9.0,11.0,81.8,0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,Matches,toulouse
2601,Adil Taoui,fr FRA,MF,17.0,0.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,toulouse
2602,Janis Antiste,fr FRA,MF,16.0,0.1,5.0,9.0,55.6,96.0,11.0,4.0,4.0,100.0,0.0,2.0,0.0,1.0,3.0,33.3,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,Matches,toulouse
2603,Corentin Jean,fr FRA,DF,24.0,0.1,5.0,9.0,55.6,88.0,22.0,2.0,2.0,100.0,3.0,4.0,75.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,toulouse
2604,Juan Musso,ar ARG,GK,25.0,39.0,882.0,1178.0,74.9,25823.0,15247.0,207.0,208.0,99.5,321.0,329.0,97.6,344.0,629.0,54.7,0,0.0,0.0,1.0,8.0,0.0,0.0,1.0,Matches,Udinese
2605,Jens Stryger Larsen,dk DEN,DF,28.0,32.5,1231.0,1628.0,75.6,20963.0,10132.0,636.0,697.0,91.2,455.0,594.0,76.6,116.0,273.0,42.5,3,1.9,1.1,25.0,92.0,50.0,28.0,137.0,Matches,Udinese
2606,Rodrigo De Paul,ar ARG,MF,25.0,32.3,1377.0,1843.0,74.7,28750.0,7934.0,535.0,615.0,87.0,531.0,670.0,79.3,276.0,483.0,57.1,6,7.0,-1.0,71.0,132.0,66.0,20.0,168.0,Matches,Udinese
2607,Kevin Lasagna,it ITA,FW,26.0,31.0,339.0,489.0,69.3,4892.0,721.0,202.0,249.0,81.1,105.0,157.0,66.9,20.0,38.0,52.6,2,2.5,-1.5,20.0,14.0,16.0,3.0,26.0,Matches,Udinese
2608,William Troost-Ekong,ng NGA,DF,25.0,29.6,860.0,1047.0,82.1,20778.0,7283.0,162.0,187.0,86.6,501.0,552.0,90.8,196.0,296.0,66.2,0,0.1,-0.1,2.0,58.0,3.0,0.0,48.0,Matches,Udinese
2609,Ken Sema,se SWE,"DF,MF",25.0,27.9,775.0,1070.0,72.4,12775.0,5414.0,387.0,430.0,90.0,309.0,405.0,76.3,61.0,159.0,38.4,1,3.9,-2.9,42.0,35.0,44.0,32.0,73.0,Matches,Udinese
2610,Seko Fofana,ci CIV,MF,24.0,26.9,944.0,1078.0,87.6,17244.0,3341.0,431.0,475.0,90.7,373.0,405.0,92.1,121.0,151.0,80.1,8,4.4,2.6,52.0,66.0,24.0,3.0,81.0,Matches,Udinese
2611,Stefano Okaka,it ITA,FW,29.0,26.8,484.0,629.0,76.9,7127.0,1290.0,275.0,332.0,82.8,147.0,193.0,76.2,32.0,44.0,72.7,2,1.6,0.4,25.0,36.0,13.0,1.0,38.0,Matches,Udinese
2612,Bram Nuytinck,nl NED,DF,29.0,26.7,1101.0,1294.0,85.1,23114.0,8569.0,327.0,355.0,92.1,601.0,654.0,91.9,166.0,267.0,62.2,1,0.7,-0.7,5.0,92.0,3.0,0.0,90.0,Matches,Udinese
2613,Rodrigo Becão,br BRA,DF,23.0,24.8,899.0,1042.0,86.3,18663.0,6732.0,291.0,314.0,92.7,449.0,485.0,92.6,146.0,211.0,69.2,1,0.3,0.7,3.0,51.0,2.0,0.0,50.0,Matches,Udinese
2614,Rolando Mandragora,it ITA,MF,22.0,24.7,788.0,973.0,81.0,14241.0,3959.0,362.0,405.0,89.4,288.0,347.0,83.0,111.0,171.0,64.9,2,2.9,-0.9,37.0,66.0,17.0,6.0,80.0,Matches,Udinese
2615,Mato Jajalo,ba BIH,MF,31.0,20.3,842.0,1028.0,81.9,16120.0,4255.0,326.0,371.0,87.9,383.0,436.0,87.8,113.0,177.0,63.8,0,0.6,-0.6,12.0,82.0,9.0,2.0,71.0,Matches,Udinese
2616,Sebastien De Maio,fr FRA,DF,32.0,18.7,533.0,661.0,80.6,11242.0,3817.0,166.0,186.0,89.2,269.0,305.0,88.2,93.0,154.0,60.4,0,0.0,0.0,0.0,18.0,3.0,1.0,34.0,Matches,Udinese
2617,Samir Santos,br BRA,DF,24.0,18.2,657.0,755.0,87.0,12627.0,4665.0,241.0,256.0,94.1,344.0,380.0,90.5,69.0,107.0,64.5,0,0.4,-0.4,5.0,47.0,2.0,0.0,51.0,Matches,Udinese
2618,Ilija Nestorovski,mk MKD,FW,29.0,15.2,286.0,386.0,74.1,4590.0,849.0,162.0,189.0,85.7,92.0,119.0,77.3,25.0,43.0,58.1,1,0.8,0.2,16.0,23.0,8.0,1.0,30.0,Matches,Udinese
2619,Walace,br BRA,MF,24.0,13.6,611.0,684.0,89.3,11042.0,2591.0,283.0,301.0,94.0,245.0,268.0,91.4,75.0,94.0,79.8,0,0.3,-0.3,8.0,44.0,7.0,0.0,50.0,Matches,Udinese
2620,Hidde ter Avest,nl NED,DF,22.0,9.4,264.0,355.0,74.4,4410.0,1906.0,130.0,149.0,87.2,109.0,146.0,74.7,21.0,50.0,42.0,0,0.6,-0.6,8.0,23.0,5.0,4.0,28.0,Matches,Udinese
2621,Nicholas Opoku,gh GHA,DF,21.0,8.0,161.0,199.0,80.9,2842.0,1100.0,74.0,79.0,93.7,70.0,82.0,85.4,15.0,31.0,48.4,0,0.2,-0.2,4.0,7.0,4.0,1.0,14.0,Matches,Udinese
2622,Marvin Zeegelaar,nl NED,DF,28.0,6.6,245.0,303.0,80.9,4529.0,1784.0,95.0,108.0,88.0,126.0,144.0,87.5,20.0,39.0,51.3,1,0.5,0.5,5.0,10.0,3.0,2.0,26.0,Matches,Udinese
2623,Ignacio Pussetto,ar ARG,"FW,DF",23.0,4.9,87.0,128.0,68.0,1513.0,529.0,45.0,58.0,77.6,28.0,42.0,66.7,11.0,18.0,61.1,0,0.8,-0.8,11.0,5.0,4.0,1.0,11.0,Matches,Udinese
2624,Antonín Barák,cz CZE,MF,24.0,4.2,76.0,104.0,73.1,1160.0,334.0,45.0,54.0,83.3,23.0,27.0,85.2,7.0,15.0,46.7,0,0.2,-0.2,4.0,6.0,3.0,0.0,12.0,Matches,Udinese
2625,Łukasz Teodorczyk,pl POL,FW,28.0,4.0,55.0,74.0,74.3,884.0,184.0,28.0,31.0,90.3,19.0,29.0,65.5,3.0,8.0,37.5,1,0.8,0.2,5.0,6.0,1.0,0.0,7.0,Matches,Udinese
2626,Nícolas Andrade,br BRA,GK,31.0,2.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Udinese
2627,Francisco Sierralta,cl CHI,DF,22.0,1.0,,,,,,,,,,,,,,,0,,,,,,,,Matches,Udinese
2628,Giuseppe Pezzella,it ITA,DF,21.0,0.9,33.0,49.0,67.3,605.0,232.0,9.0,13.0,69.2,22.0,27.0,81.5,2.0,6.0,33.3,0,0.0,0.0,1.0,2.0,1.0,1.0,4.0,Matches,Udinese
2629,Martin Palumbo,no NOR,MF,17.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Udinese
2630,Marco Ballarini,it ITA,MF,18.0,0.0,5.0,5.0,100.0,106.0,35.0,0.0,0.0,,5.0,5.0,100.0,0.0,0.0,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Udinese
2631,Rafał Gikiewicz,pl POL,GK,31.0,37.0,857.0,1356.0,63.2,36066.0,27017.0,48.0,52.0,92.3,276.0,282.0,97.9,532.0,1020.0,52.2,0,0.2,-0.2,2.0,62.0,1.0,0.0,1.0,Matches,Union Berlin
2632,Christopher Trimmel,at AUT,DF,32.0,34.0,1069.0,1549.0,69.0,21771.0,9526.0,426.0,477.0,89.3,419.0,526.0,79.7,209.0,481.0,43.5,9,4.7,3.3,64.0,56.0,24.0,16.0,84.0,Matches,Union Berlin
2633,Marvin Friedrich,de GER,DF,23.0,34.0,918.0,1170.0,78.5,21727.0,8911.0,234.0,260.0,90.0,442.0,501.0,88.2,230.0,379.0,60.7,0,0.6,-0.6,3.0,97.0,5.0,2.0,90.0,Matches,Union Berlin
2634,Robert Andrich,de GER,MF,24.0,31.9,857.0,1204.0,71.2,15607.0,5438.0,357.0,457.0,78.1,369.0,486.0,75.9,103.0,199.0,51.8,3,2.1,-0.1,31.0,97.0,32.0,6.0,136.0,Matches,Union Berlin
2635,Sebastian Andersson,se SWE,FW,28.0,31.8,495.0,795.0,62.3,6724.0,1423.0,304.0,439.0,69.2,147.0,255.0,57.6,20.0,44.0,45.5,1,1.5,-0.5,20.0,46.0,13.0,4.0,47.0,Matches,Union Berlin
2636,Christian Gentner,de GER,MF,33.0,29.1,755.0,1034.0,73.0,13013.0,3860.0,354.0,434.0,81.6,300.0,380.0,78.9,82.0,156.0,52.6,2,2.3,-0.3,25.0,96.0,25.0,6.0,94.0,Matches,Union Berlin
2637,Christopher Lenz,de GER,DF,24.0,29.0,816.0,1143.0,71.4,15089.0,6869.0,381.0,434.0,87.8,299.0,417.0,71.7,120.0,233.0,51.5,3,2.6,0.4,20.0,58.0,21.0,12.0,85.0,Matches,Union Berlin
2638,Marius Bülter,de GER,"MF,FW",26.0,28.0,411.0,655.0,62.7,6834.0,2238.0,219.0,271.0,80.8,140.0,229.0,61.1,44.0,110.0,40.0,5,3.8,-2.8,28.0,27.0,22.0,10.0,48.0,Matches,Union Berlin
2639,Keven Schlotterbeck,de GER,DF,22.0,25.5,645.0,795.0,81.1,15954.0,5062.0,117.0,136.0,86.0,329.0,368.0,89.4,193.0,271.0,71.2,0,0.0,0.0,1.0,38.0,4.0,1.0,38.0,Matches,Union Berlin
2640,Marcus Ingvartsen,dk DEN,"MF,FW",23.0,22.8,342.0,502.0,68.1,5132.0,1063.0,193.0,258.0,74.8,115.0,157.0,73.2,20.0,49.0,40.8,3,1.1,0.9,9.0,19.0,7.0,2.0,26.0,Matches,Union Berlin
2641,Neven Subotić,rs SRB,DF,30.0,21.8,539.0,737.0,73.1,12454.0,5025.0,147.0,177.0,83.1,249.0,298.0,83.6,137.0,241.0,56.8,0,0.3,-0.3,6.0,60.0,5.0,0.0,66.0,Matches,Union Berlin
2642,Anthony Ujah,ng NGA,"FW,MF",28.0,13.2,162.0,264.0,61.4,2497.0,752.0,91.0,126.0,72.2,53.0,86.0,61.6,11.0,25.0,44.0,4,0.8,1.2,8.0,17.0,3.0,0.0,28.0,Matches,Union Berlin
2643,Grischa Prömel,de GER,MF,24.0,12.4,274.0,358.0,76.5,4613.0,1150.0,128.0,155.0,82.6,112.0,130.0,86.2,25.0,49.0,51.0,1,0.2,-0.2,4.0,30.0,4.0,1.0,30.0,Matches,Union Berlin
2644,Michael Parensen,de GER,DF,33.0,10.1,242.0,284.0,85.2,5037.0,1990.0,78.0,86.0,90.7,117.0,127.0,92.1,43.0,64.0,67.2,0,0.6,-0.6,3.0,22.0,2.0,1.0,23.0,Matches,Union Berlin
2645,Florian Hübner,de GER,DF,28.0,9.4,231.0,278.0,83.1,4872.0,1494.0,58.0,67.0,86.6,127.0,141.0,90.1,38.0,56.0,67.9,0,0.4,-0.4,5.0,12.0,0.0,0.0,13.0,Matches,Union Berlin
2646,Yunus Mallı,tr TUR,"FW,MF",27.0,7.5,152.0,213.0,71.4,2097.0,495.0,81.0,108.0,75.0,54.0,70.0,77.1,6.0,18.0,33.3,1,0.7,0.3,4.0,7.0,3.0,1.0,13.0,Matches,Union Berlin
2647,Sheraldo Becker,nl NED,"MF,FW",24.0,6.7,81.0,133.0,60.9,1385.0,607.0,36.0,54.0,66.7,31.0,47.0,66.0,10.0,20.0,50.0,2,0.8,1.2,8.0,2.0,4.0,3.0,12.0,Matches,Union Berlin
2648,Julian Ryerson,no NOR,DF,21.0,6.1,123.0,179.0,68.7,2025.0,976.0,65.0,78.0,83.3,48.0,63.0,76.2,9.0,25.0,36.0,0,0.1,-0.1,1.0,5.0,3.0,2.0,10.0,Matches,Union Berlin
2649,Ken Reichel,de GER,DF,32.0,5.9,183.0,253.0,72.3,3436.0,1578.0,77.0,92.0,83.7,78.0,102.0,76.5,24.0,48.0,50.0,0,0.3,-0.3,2.0,11.0,3.0,3.0,16.0,Matches,Union Berlin
2650,Joshua Mees,de GER,"MF,FW",23.0,4.9,56.0,81.0,69.1,856.0,298.0,33.0,41.0,80.5,14.0,22.0,63.6,6.0,8.0,75.0,1,0.1,0.9,2.0,2.0,2.0,1.0,5.0,Matches,Union Berlin
2651,Felix Kroos,de GER,MF,28.0,4.3,129.0,159.0,81.1,2418.0,793.0,51.0,58.0,87.9,58.0,69.0,84.1,17.0,26.0,65.4,0,0.3,-0.3,1.0,13.0,1.0,0.0,16.0,Matches,Union Berlin
2652,Sebastian Polter,de GER,FW,28.0,3.7,56.0,81.0,69.1,825.0,277.0,29.0,42.0,69.0,19.0,28.0,67.9,3.0,4.0,75.0,2,1.2,0.8,9.0,4.0,3.0,0.0,8.0,Matches,Union Berlin
2653,Manuel Schmiedebach,de GER,MF,30.0,2.8,41.0,53.0,77.4,744.0,250.0,15.0,18.0,83.3,18.0,24.0,75.0,6.0,9.0,66.7,0,0.0,0.0,0.0,9.0,1.0,0.0,5.0,Matches,Union Berlin
2654,Suleiman Abdullahi,ng NGA,"FW,MF",22.0,1.7,18.0,40.0,45.0,316.0,132.0,12.0,20.0,60.0,4.0,12.0,33.3,2.0,3.0,66.7,0,0.2,-0.2,1.0,2.0,2.0,1.0,3.0,Matches,Union Berlin
2655,Akaki Gogia,de GER,"MF,FW",27.0,1.3,28.0,43.0,65.1,512.0,166.0,11.0,18.0,61.1,14.0,15.0,93.3,3.0,6.0,50.0,0,0.3,-0.3,3.0,0.0,1.0,1.0,4.0,Matches,Union Berlin
2656,Moritz Nicolas,de GER,GK,21.0,1.0,23.0,36.0,63.9,879.0,531.0,0.0,0.0,,9.0,9.0,100.0,14.0,27.0,51.9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Union Berlin
2657,Nicolai Rapp,de GER,"DF,MF",22.0,0.9,,,,,,,,,,,,,,,0,,,,,,,,Matches,Union Berlin
2658,Daniel Parejo,es ESP,MF,30.0,45.9,2478.0,2976.0,83.3,55215.0,18942.0,826.0,903.0,91.5,1058.0,1192.0,88.8,560.0,808.0,69.3,6,5.7,0.3,77.0,297.0,35.0,4.0,316.0,Matches,valencia
2659,Gabriel Paulista,br BRA,DF,28.0,40.4,1775.0,1995.0,89.0,39325.0,12496.0,494.0,530.0,93.2,916.0,964.0,95.0,349.0,467.0,74.7,1,0.0,1.0,1.0,93.0,2.0,0.0,73.0,Matches,valencia
2660,Daniel Wass,dk DEN,"DF,MF",30.0,40.4,1671.0,2084.0,80.2,29219.0,10350.0,725.0,817.0,88.7,770.0,899.0,85.7,138.0,281.0,49.1,6,3.2,2.8,27.0,106.0,27.0,10.0,136.0,Matches,valencia
2661,Ferrán Torres,es ESP,MF,19.0,34.4,692.0,952.0,72.7,11539.0,3794.0,370.0,426.0,86.9,254.0,344.0,73.8,58.0,134.0,43.3,8,6.5,0.5,36.0,43.0,56.0,21.0,94.0,Matches,valencia
2662,Carlos Soler,es ESP,MF,22.0,31.6,694.0,887.0,78.2,11816.0,3308.0,343.0,397.0,86.4,274.0,332.0,82.5,63.0,118.0,53.4,0,1.2,-1.2,13.0,55.0,26.0,2.0,84.0,Matches,valencia
2663,Maxi Gómez,uy URU,FW,22.0,31.3,312.0,467.0,66.8,5435.0,1116.0,167.0,220.0,75.9,96.0,156.0,61.5,39.0,63.0,61.9,3,2.4,0.6,16.0,25.0,14.0,2.0,37.0,Matches,valencia
2664,José Luis Gayà,es ESP,DF,24.0,29.6,1022.0,1312.0,77.9,19316.0,5815.0,439.0,493.0,89.0,443.0,533.0,83.1,129.0,238.0,54.2,1,3.0,-2.0,19.0,45.0,34.0,16.0,73.0,Matches,valencia
2665,Jasper Cillessen,nl NED,GK,30.0,29.3,596.0,960.0,62.1,18571.0,12383.0,135.0,137.0,98.5,222.0,223.0,99.6,233.0,593.0,39.3,1,0.1,0.9,1.0,3.0,0.0,0.0,0.0,Matches,valencia
2666,Francis Coquelin,fr FRA,"MF,DF",28.0,28.6,1060.0,1189.0,89.2,20865.0,4467.0,413.0,444.0,93.0,474.0,501.0,94.6,158.0,217.0,72.8,1,0.2,-0.2,8.0,100.0,9.0,0.0,71.0,Matches,valencia
2667,Rodrigo,es ESP,FW,28.0,27.7,658.0,856.0,76.9,11299.0,2245.0,345.0,404.0,85.4,224.0,286.0,78.3,73.0,128.0,57.0,9,5.3,3.7,36.0,67.0,32.0,9.0,71.0,Matches,valencia
