,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
1612,Bouna Sarr,gn GUI,"DF,FW",27.0,28.1,1357.0,1147.0,210.0,22.0,3.0,209.0,25.0,67,10.0,2.0,7.0,0.0,871.0,300.0,186.0,121.0,999.0,35.0,178.0,2.0,1100.0,1.0,18.0,20.0,52.0,Matches,marseille
1613,Boubacar Kamara,fr FRA,"DF,MF",19.0,27.8,1280.0,1226.0,54.0,51.0,2.0,197.0,38.0,1,0.0,0.0,0.0,0.0,935.0,137.0,208.0,121.0,1073.0,50.0,3.0,3.0,1130.0,0.0,17.0,14.0,9.0,Matches,marseille
1614,Jordan Amavi,fr FRA,DF,25.0,27.0,1222.0,1005.0,217.0,13.0,1.0,183.0,11.0,35,0.0,0.0,0.0,0.0,705.0,259.0,258.0,639.0,286.0,55.0,204.0,6.0,983.0,0.0,26.0,13.0,38.0,Matches,marseille
1615,Morgan Sanson,fr FRA,MF,24.0,26.6,907.0,879.0,28.0,14.0,2.0,191.0,29.0,56,7.0,3.0,3.0,0.0,646.0,140.0,121.0,145.0,714.0,22.0,7.0,9.0,726.0,4.0,12.0,16.0,32.0,Matches,marseille
1616,Dimitri Payet,fr FRA,FW,32.0,26.6,1109.0,915.0,194.0,58.0,8.0,172.0,74.0,92,115.0,29.0,52.0,24.0,628.0,153.0,328.0,124.0,941.0,10.0,21.0,7.0,775.0,4.0,20.0,30.0,46.0,Matches,marseille
1617,Valentin Rongier,fr FRA,MF,24.0,24.7,1264.0,1243.0,21.0,17.0,1.0,224.0,34.0,6,1.0,1.0,0.0,0.0,937.0,193.0,134.0,185.0,1011.0,43.0,3.0,3.0,1097.0,4.0,22.0,18.0,23.0,Matches,marseille
1618,Darío Benedetto,ar ARG,FW,29.0,24.6,503.0,452.0,51.0,1.0,1.0,123.0,28.0,10,0.0,0.0,0.0,0.0,244.0,142.0,117.0,44.0,359.0,52.0,2.0,16.0,342.0,3.0,15.0,11.0,22.0,Matches,marseille
1619,Duje Ćaleta-Car,hr CRO,DF,22.0,24.3,1059.0,1021.0,38.0,32.0,0.0,102.0,39.0,4,0.0,0.0,0.0,0.0,781.0,116.0,162.0,322.0,654.0,48.0,4.0,10.0,941.0,0.0,20.0,10.0,1.0,Matches,marseille
1620,Álvaro González,es ESP,DF,29.0,22.4,849.0,829.0,20.0,16.0,1.0,102.0,25.0,0,0.0,0.0,0.0,0.0,621.0,90.0,138.0,155.0,638.0,39.0,4.0,2.0,753.0,0.0,11.0,5.0,5.0,Matches,marseille
1621,Hiroki Sakai,jp JPN,DF,29.0,21.7,1112.0,912.0,200.0,12.0,1.0,176.0,8.0,28,0.0,0.0,0.0,0.0,706.0,236.0,170.0,80.0,783.0,34.0,188.0,5.0,942.0,0.0,16.0,21.0,31.0,Matches,marseille
1622,Valère Germain,fr FRA,FW,29.0,19.9,440.0,424.0,16.0,3.0,0.0,108.0,9.0,27,0.0,0.0,0.0,0.0,265.0,106.0,69.0,27.0,349.0,30.0,8.0,3.0,330.0,1.0,2.0,8.0,20.0,Matches,marseille
1623,Kevin Strootman,nl NED,MF,29.0,19.8,941.0,889.0,52.0,40.0,1.0,138.0,15.0,8,0.0,0.0,0.0,0.0,707.0,115.0,119.0,756.0,115.0,41.0,11.0,2.0,824.0,2.0,7.0,10.0,15.0,Matches,marseille
1624,Maxime Lopez,fr FRA,"MF,FW",21.0,16.1,884.0,855.0,29.0,11.0,4.0,133.0,10.0,17,9.0,3.0,4.0,0.0,729.0,86.0,69.0,79.0,786.0,10.0,8.0,0.0,775.0,0.0,9.0,20.0,12.0,Matches,marseille
1625,Nemanja Radonjić,rs SRB,"FW,MF",23.0,11.6,347.0,339.0,8.0,0.0,5.0,82.0,14.0,24,4.0,0.0,1.0,0.0,240.0,72.0,35.0,27.0,305.0,7.0,4.0,1.0,254.0,1.0,4.0,11.0,24.0,Matches,marseille
1626,Yohann Pelé,fr FRA,GK,36.0,5.0,47.0,31.0,16.0,2.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,30.0,4.0,13.0,3.0,37.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,1.0,Matches,marseille
1627,Lucas Perrin,fr FRA,DF,20.0,4.0,256.0,243.0,13.0,9.0,0.0,25.0,8.0,0,0.0,0.0,0.0,0.0,203.0,24.0,29.0,41.0,199.0,6.0,4.0,1.0,238.0,0.0,2.0,1.0,1.0,Matches,marseille
1628,Marley Aké,fr FRA,"FW,MF",18.0,2.5,29.0,27.0,2.0,0.0,0.0,6.0,1.0,1,0.0,0.0,0.0,0.0,22.0,3.0,4.0,2.0,27.0,0.0,0.0,0.0,25.0,0.0,1.0,0.0,0.0,Matches,marseille
1629,Luiz Gustavo,br BRA,MF,32.0,2.1,95.0,93.0,2.0,2.0,0.0,21.0,3.0,1,0.0,0.0,0.0,0.0,73.0,12.0,10.0,69.0,20.0,5.0,0.0,0.0,88.0,0.0,2.0,0.0,0.0,Matches,marseille
1630,Saîf-Eddine Khaoui,tn TUN,"MF,FW",24.0,2.0,59.0,52.0,7.0,2.0,1.0,9.0,3.0,5,5.0,4.0,0.0,0.0,35.0,10.0,14.0,51.0,4.0,2.0,0.0,0.0,41.0,0.0,1.0,0.0,1.0,Matches,marseille
1631,Isaac Lihadji,fr FRA,"DF,MF",17.0,0.3,16.0,14.0,2.0,0.0,0.0,7.0,0.0,0,0.0,0.0,0.0,0.0,11.0,3.0,2.0,11.0,1.0,1.0,2.0,0.0,12.0,0.0,0.0,1.0,1.0,Matches,marseille
1632,Florian Thauvin,fr FRA,FW,26.0,0.2,12.0,12.0,0.0,0.0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,Matches,marseille
1633,Florian Chabrolle,fr FRA,MF,21.0,0.2,16.0,16.0,0.0,0.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,13.0,3.0,0.0,2.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,Matches,marseille
1634,Fabien Centonze,fr FRA,DF,23.0,30.3,1297.0,1029.0,268.0,22.0,0.0,187.0,30.0,63,1.0,0.0,1.0,0.0,690.0,220.0,387.0,151.0,812.0,66.0,245.0,2.0,980.0,1.0,31.0,30.0,41.0,Matches,metz
1635,Alexandre Oukidja,dz ALG,GK,31.0,26.5,887.0,572.0,315.0,106.0,0.0,50.0,28.0,0,0.0,0.0,0.0,0.0,201.0,61.0,625.0,38.0,635.0,2.0,0.0,113.0,454.0,0.0,38.0,3.0,1.0,Matches,metz
1636,Habib Maïga,ci CIV,MF,23.0,25.8,1309.0,1287.0,22.0,16.0,2.0,250.0,45.0,39,0.0,0.0,0.0,0.0,950.0,164.0,195.0,116.0,1107.0,49.0,4.0,9.0,1059.0,6.0,24.0,20.0,34.0,Matches,metz
1637,Habib Diallo,sn SEN,FW,24.0,25.4,451.0,416.0,35.0,0.0,1.0,159.0,5.0,12,1.0,1.0,0.0,0.0,261.0,102.0,88.0,48.0,290.0,25.0,2.0,20.0,318.0,2.0,11.0,14.0,22.0,Matches,metz
1638,John Boye,gh GHA,DF,32.0,24.5,891.0,869.0,22.0,19.0,0.0,119.0,20.0,0,0.0,0.0,0.0,0.0,640.0,120.0,131.0,158.0,665.0,41.0,3.0,6.0,773.0,2.0,21.0,6.0,7.0,Matches,metz
1639,Opa Nguette,sn SEN,FW,25.0,21.7,544.0,536.0,8.0,3.0,1.0,152.0,6.0,14,2.0,1.0,1.0,0.0,443.0,58.0,43.0,60.0,446.0,16.0,3.0,5.0,430.0,3.0,11.0,12.0,21.0,Matches,metz
1640,Kévin N'Doram,fr FRA,MF,23.0,20.6,900.0,864.0,36.0,31.0,1.0,164.0,23.0,2,1.0,0.0,0.0,0.0,712.0,95.0,93.0,56.0,783.0,36.0,2.0,2.0,807.0,0.0,13.0,16.0,11.0,Matches,metz
1641,Mamadou Fofana,ml MLI,"DF,MF",21.0,19.0,738.0,720.0,18.0,17.0,0.0,107.0,25.0,1,0.0,0.0,0.0,0.0,558.0,78.0,102.0,146.0,555.0,23.0,1.0,0.0,645.0,3.0,7.0,4.0,6.0,Matches,metz
1642,Stoppila Sunzu,zm ZAM,DF,30.0,16.4,520.0,507.0,13.0,11.0,0.0,82.0,10.0,0,0.0,0.0,0.0,0.0,381.0,44.0,95.0,51.0,437.0,17.0,2.0,4.0,454.0,0.0,4.0,3.0,7.0,Matches,metz
1643,Thomas Delaine,fr FRA,DF,27.0,14.9,677.0,525.0,152.0,11.0,0.0,91.0,8.0,49,2.0,0.0,1.0,0.0,326.0,142.0,209.0,360.0,157.0,20.0,139.0,1.0,468.0,4.0,10.0,14.0,30.0,Matches,metz
1644,Matthieu Udol,fr FRA,DF,23.0,13.6,581.0,456.0,125.0,15.0,1.0,90.0,11.0,31,0.0,0.0,0.0,0.0,287.0,101.0,193.0,378.0,66.0,21.0,110.0,1.0,428.0,1.0,16.0,8.0,20.0,Matches,metz
1645,Victorien Angban,ci CIV,MF,22.0,13.1,622.0,595.0,27.0,22.0,0.0,132.0,21.0,2,1.0,0.0,0.0,1.0,488.0,60.0,74.0,98.0,489.0,21.0,1.0,8.0,548.0,1.0,7.0,8.0,10.0,Matches,metz
1646,Ibrahima Niane,sn SEN,FW,20.0,11.9,287.0,264.0,23.0,3.0,1.0,80.0,6.0,11,12.0,5.0,4.0,1.0,171.0,57.0,59.0,22.0,222.0,18.0,3.0,2.0,204.0,0.0,9.0,6.0,9.0,Matches,metz
1647,Adama Traoré,ml MLI,"FW,MF",24.0,11.9,493.0,425.0,68.0,21.0,3.0,100.0,18.0,15,36.0,19.0,10.0,5.0,353.0,77.0,63.0,381.0,88.0,9.0,5.0,5.0,399.0,1.0,5.0,20.0,7.0,Matches,metz
1648,Farid Boulaya,dz ALG,FW,26.0,10.5,424.0,392.0,32.0,5.0,5.0,82.0,9.0,26,24.0,5.0,15.0,0.0,256.0,73.0,95.0,70.0,330.0,12.0,2.0,6.0,289.0,3.0,14.0,9.0,24.0,Matches,metz
1649,Dylan Bronn,tn TUN,DF,24.0,10.0,293.0,280.0,13.0,11.0,0.0,33.0,19.0,0,0.0,0.0,0.0,0.0,190.0,29.0,74.0,29.0,245.0,13.0,2.0,2.0,239.0,0.0,8.0,2.0,3.0,Matches,metz
1650,Renaud Cohade,fr FRA,MF,34.0,8.5,584.0,543.0,41.0,14.0,2.0,117.0,12.0,14,14.0,6.0,5.0,0.0,424.0,66.0,94.0,43.0,506.0,16.0,5.0,1.0,480.0,1.0,12.0,12.0,13.0,Matches,metz
1651,Thierry Ambrose,fr FRA,FW,22.0,7.1,193.0,191.0,2.0,1.0,0.0,60.0,5.0,12,0.0,0.0,0.0,0.0,110.0,29.0,54.0,38.0,122.0,14.0,0.0,1.0,140.0,0.0,5.0,2.0,9.0,Matches,metz
1652,Vincent Pajot,fr FRA,MF,28.0,6.5,244.0,217.0,27.0,13.0,1.0,42.0,6.0,2,12.0,7.0,4.0,1.0,164.0,35.0,45.0,27.0,199.0,10.0,0.0,3.0,197.0,0.0,6.0,3.0,4.0,Matches,metz
1653,Marvin Gakpa,fr FRA,"MF,FW",25.0,6.2,257.0,229.0,28.0,14.0,0.0,51.0,11.0,14,11.0,3.0,3.0,5.0,177.0,32.0,48.0,226.0,18.0,8.0,3.0,0.0,190.0,1.0,6.0,8.0,9.0,Matches,metz
1654,Paul Delecroix,fr FRA,GK,30.0,3.8,44.0,29.0,15.0,4.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,12.0,4.0,28.0,3.0,34.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,0.0,Matches,metz
1655,Manuel Cabit,mq MTQ,DF,26.0,3.0,155.0,109.0,46.0,4.0,0.0,21.0,1.0,9,0.0,0.0,0.0,0.0,76.0,33.0,46.0,79.0,26.0,7.0,42.0,1.0,104.0,0.0,1.0,2.0,7.0,Matches,metz
1656,Papa Ndiaga Yade,sn SEN,FW,19.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,4,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,metz
1657,Georges Mikautadze,ge GEO,FW,18.0,0.1,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,Matches,metz
1658,Yann Sommer,ch SUI,GK,30.0,42.0,1857.0,1449.0,408.0,73.0,0.0,162.0,52.0,0,0.0,0.0,0.0,0.0,1140.0,157.0,560.0,367.0,1241.0,0.0,0.0,193.0,1522.0,4.0,17.0,5.0,6.0,Matches,MGladbach
1659,Stefan Lainer,at AUT,DF,26.0,38.1,1973.0,1586.0,387.0,36.0,4.0,314.0,47.0,123,2.0,0.0,0.0,1.0,955.0,465.0,553.0,290.0,1249.0,63.0,349.0,2.0,1388.0,10.0,43.0,58.0,103.0,Matches,MGladbach
1660,Nico Elvedi,ch SUI,DF,22.0,36.1,2148.0,2075.0,73.0,66.0,0.0,307.0,50.0,1,0.0,0.0,0.0,0.0,1733.0,230.0,185.0,650.0,1321.0,107.0,7.0,3.0,1987.0,3.0,19.0,10.0,15.0,Matches,MGladbach
1661,Matthias Ginter,de GER,DF,25.0,35.9,2476.0,2392.0,84.0,70.0,5.0,258.0,69.0,4,0.0,0.0,0.0,0.0,1723.0,239.0,514.0,334.0,1961.0,97.0,14.0,5.0,2136.0,11.0,24.0,23.0,18.0,Matches,MGladbach
1662,Florian Neuhaus,de GER,MF,22.0,32.3,1443.0,1369.0,74.0,49.0,5.0,303.0,51.0,19,23.0,7.0,5.0,6.0,1043.0,219.0,181.0,273.0,1124.0,25.0,2.0,11.0,1181.0,7.0,16.0,37.0,20.0,Matches,MGladbach
1663,Marcus Thuram,fr FRA,FW,21.0,31.9,874.0,855.0,19.0,2.0,4.0,259.0,10.0,58,0.0,0.0,0.0,0.0,562.0,177.0,135.0,135.0,592.0,55.0,4.0,15.0,604.0,4.0,15.0,31.0,39.0,Matches,MGladbach
1664,Denis Zakaria,ch SUI,"MF,DF",22.0,29.6,1199.0,1163.0,36.0,31.0,2.0,190.0,25.0,3,0.0,0.0,0.0,0.0,974.0,133.0,92.0,24.0,1126.0,25.0,5.0,1.0,1047.0,4.0,18.0,22.0,18.0,Matches,MGladbach
1665,Alassane Pléa,fr FRA,FW,26.0,27.3,793.0,752.0,41.0,0.0,9.0,223.0,15.0,45,6.0,1.0,3.0,1.0,492.0,185.0,116.0,110.0,621.0,25.0,4.0,14.0,573.0,7.0,13.0,16.0,53.0,Matches,MGladbach
1666,Oscar Wendt,se SWE,DF,33.0,24.1,1274.0,951.0,323.0,30.0,1.0,130.0,24.0,56,36.0,15.0,9.0,7.0,677.0,237.0,360.0,762.0,203.0,42.0,257.0,1.0,970.0,5.0,20.0,21.0,38.0,Matches,MGladbach
1667,Jonas Hofmann,de GER,"MF,FW",27.0,21.6,985.0,864.0,121.0,53.0,5.0,184.0,56.0,41,56.0,9.0,17.0,18.0,636.0,155.0,194.0,158.0,788.0,22.0,12.0,3.0,786.0,5.0,10.0,18.0,23.0,Matches,MGladbach
1668,Breel Embolo,ch SUI,"FW,MF",22.0,21.1,457.0,428.0,29.0,2.0,4.0,131.0,6.0,7,0.0,0.0,0.0,0.0,315.0,98.0,44.0,48.0,352.0,21.0,2.0,20.0,351.0,8.0,6.0,17.0,18.0,Matches,MGladbach
1669,Christoph Kramer,de GER,MF,28.0,19.8,1160.0,1116.0,44.0,40.0,1.0,174.0,19.0,10,1.0,0.0,0.0,1.0,789.0,206.0,165.0,178.0,900.0,54.0,3.0,3.0,977.0,6.0,14.0,26.0,21.0,Matches,MGladbach
1670,Ramy Bensebaini,dz ALG,DF,24.0,19.7,1142.0,934.0,208.0,28.0,3.0,187.0,9.0,30,0.0,0.0,0.0,0.0,692.0,261.0,189.0,704.0,195.0,32.0,180.0,4.0,894.0,4.0,24.0,22.0,56.0,Matches,MGladbach
1671,Lars Stindl,de GER,"MF,FW",30.0,19.0,846.0,810.0,36.0,7.0,8.0,190.0,19.0,13,9.0,2.0,2.0,3.0,561.0,187.0,98.0,193.0,587.0,36.0,5.0,6.0,682.0,6.0,15.0,19.0,29.0,Matches,MGladbach
1672,Patrick Herrmann,de GER,"MF,FW",28.0,18.6,626.0,583.0,43.0,9.0,2.0,123.0,20.0,60,17.0,5.0,9.0,2.0,351.0,148.0,127.0,62.0,510.0,25.0,16.0,2.0,443.0,1.0,7.0,16.0,26.0,Matches,MGladbach
1673,László Bénes,sk SVK,MF,21.0,14.0,709.0,599.0,110.0,46.0,4.0,114.0,35.0,36,47.0,21.0,17.0,3.0,377.0,157.0,175.0,579.0,68.0,37.0,16.0,2.0,534.0,6.0,11.0,13.0,14.0,Matches,MGladbach
1674,Tony Jantschke,de GER,DF,29.0,12.5,747.0,703.0,44.0,18.0,2.0,91.0,17.0,5,0.0,0.0,0.0,0.0,498.0,110.0,139.0,102.0,569.0,35.0,26.0,1.0,623.0,2.0,13.0,8.0,18.0,Matches,MGladbach
1675,Tobias Strobl,de GER,DF,29.0,8.8,423.0,412.0,11.0,10.0,1.0,67.0,10.0,0,0.0,0.0,0.0,0.0,292.0,58.0,73.0,46.0,352.0,15.0,1.0,1.0,373.0,0.0,7.0,6.0,4.0,Matches,MGladbach
1676,Fabian Johnson,us USA,"MF,DF",31.0,3.3,116.0,101.0,15.0,1.0,0.0,16.0,3.0,4,0.0,0.0,0.0,0.0,75.0,31.0,10.0,31.0,68.0,3.0,14.0,0.0,89.0,1.0,0.0,5.0,5.0,Matches,MGladbach
1677,Louis Beyer,de GER,DF,19.0,2.2,41.0,35.0,6.0,0.0,0.0,7.0,1.0,1,0.0,0.0,0.0,0.0,25.0,7.0,9.0,3.0,29.0,3.0,6.0,0.0,33.0,0.0,1.0,0.0,0.0,Matches,MGladbach
1678,Ibrahima Traoré,gn GUI,MF,31.0,1.7,60.0,58.0,2.0,1.0,4.0,5.0,3.0,2,1.0,0.0,1.0,0.0,44.0,11.0,5.0,43.0,15.0,1.0,0.0,1.0,45.0,0.0,5.0,0.0,2.0,Matches,MGladbach
1679,Raffael,br BRA,"MF,FW",34.0,1.5,88.0,75.0,13.0,3.0,0.0,19.0,5.0,2,9.0,4.0,2.0,2.0,59.0,15.0,14.0,10.0,74.0,4.0,0.0,0.0,68.0,0.0,2.0,4.0,2.0,Matches,MGladbach
1680,Haralambos Makridis,gr GRE,FW,23.0,0.0,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,MGladbach
1681,Mamadou Doucouré,fr FRA,DF,21.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,7.0,2.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,Matches,MGladbach
1682,Torben Müsel,de GER,FW,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,MGladbach
1683,Keanen Bennetts,eng ENG,MF,20.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,MGladbach
1684,Gianluigi Donnarumma,it ITA,GK,20.0,38.9,1142.0,791.0,351.0,91.0,1.0,95.0,24.0,0,0.0,0.0,0.0,0.0,578.0,81.0,483.0,140.0,803.0,1.0,0.0,173.0,873.0,2.0,25.0,4.0,2.0,Matches,Milan
1685,Alessio Romagnoli,it ITA,DF,24.0,38.7,1964.0,1902.0,62.0,53.0,1.0,194.0,47.0,0,0.0,0.0,0.0,0.0,1495.0,215.0,254.0,1602.0,235.0,65.0,9.0,6.0,1806.0,2.0,16.0,6.0,9.0,Matches,Milan
1686,Theo Hernández,fr FRA,DF,21.0,34.4,2019.0,1699.0,320.0,44.0,1.0,280.0,42.0,87,2.0,0.0,0.0,0.0,1298.0,402.0,319.0,1579.0,87.0,44.0,274.0,4.0,1684.0,1.0,25.0,33.0,75.0,Matches,Milan
1687,Franck Kessié,ci CIV,MF,22.0,34.3,1718.0,1685.0,33.0,20.0,3.0,216.0,37.0,16,0.0,0.0,0.0,0.0,1337.0,217.0,164.0,316.0,1333.0,44.0,11.0,6.0,1531.0,2.0,16.0,24.0,25.0,Matches,Milan
1688,Hakan Çalhanoğlu,tr TUR,"MF,FW",25.0,32.4,1649.0,1496.0,153.0,45.0,9.0,275.0,76.0,68,92.0,36.0,36.0,4.0,1074.0,257.0,318.0,179.0,1397.0,32.0,13.0,11.0,1290.0,9.0,25.0,34.0,46.0,Matches,Milan
1689,Ismaël Bennacer,dz ALG,MF,21.0,31.9,1808.0,1691.0,117.0,72.0,0.0,286.0,43.0,17,26.0,6.0,17.0,1.0,1345.0,226.0,237.0,1561.0,168.0,51.0,2.0,5.0,1584.0,6.0,12.0,24.0,22.0,Matches,Milan
1690,Andrea Conti,it ITA,DF,25.0,22.5,1060.0,886.0,174.0,20.0,0.0,121.0,8.0,23,0.0,0.0,0.0,0.0,638.0,210.0,212.0,51.0,801.0,38.0,154.0,5.0,888.0,3.0,16.0,18.0,25.0,Matches,Milan
1691,Davide Calabria,it ITA,DF,22.0,20.0,1169.0,980.0,189.0,23.0,1.0,121.0,24.0,32,0.0,0.0,0.0,0.0,687.0,210.0,272.0,74.0,868.0,45.0,166.0,5.0,945.0,1.0,17.0,17.0,26.0,Matches,Milan
1692,Ante Rebić,hr CRO,FW,25.0,18.6,435.0,417.0,18.0,1.0,1.0,85.0,12.0,51,3.0,1.0,0.0,0.0,244.0,107.0,84.0,121.0,264.0,16.0,8.0,14.0,269.0,2.0,10.0,6.0,29.0,Matches,Milan
1693,Simon Kjær,dk DEN,DF,30.0,18.0,682.0,657.0,25.0,25.0,0.0,66.0,16.0,0,0.0,0.0,0.0,0.0,515.0,45.0,122.0,107.0,524.0,34.0,0.0,2.0,608.0,3.0,6.0,1.0,2.0,Matches,Milan
1694,Giacomo Bonaventura,it ITA,"MF,FW",29.0,17.1,700.0,670.0,30.0,10.0,2.0,161.0,15.0,18,15.0,6.0,4.0,2.0,535.0,92.0,73.0,105.0,567.0,17.0,1.0,5.0,589.0,2.0,5.0,5.0,20.0,Matches,Milan
1695,Zlatan Ibrahimović,se SWE,FW,37.0,16.8,622.0,597.0,25.0,4.0,3.0,167.0,15.0,25,1.0,0.0,0.0,0.0,333.0,188.0,101.0,61.0,441.0,40.0,1.0,19.0,434.0,5.0,9.0,22.0,25.0,Matches,Milan
1696,Rafael Leão,pt POR,FW,20.0,16.5,476.0,467.0,9.0,0.0,2.0,110.0,15.0,37,0.0,0.0,0.0,0.0,309.0,91.0,76.0,68.0,357.0,21.0,2.0,7.0,362.0,1.0,9.0,14.0,18.0,Matches,Milan
1697,Samu Castillejo,es ESP,"FW,MF",24.0,16.3,560.0,510.0,50.0,10.0,4.0,100.0,18.0,69,26.0,11.0,8.0,0.0,355.0,84.0,121.0,449.0,77.0,8.0,12.0,3.0,422.0,4.0,10.0,11.0,19.0,Matches,Milan
1698,Mateo Musacchio,ar ARG,DF,28.0,16.3,996.0,960.0,36.0,33.0,1.0,130.0,22.0,0,0.0,0.0,0.0,0.0,761.0,110.0,125.0,93.0,853.0,25.0,3.0,1.0,895.0,1.0,4.0,3.0,7.0,Matches,Milan
1699,Suso,es ESP,"FW,MF",25.0,15.4,753.0,689.0,64.0,19.0,7.0,152.0,41.0,72,33.0,18.0,7.0,0.0,479.0,112.0,162.0,664.0,70.0,8.0,6.0,4.0,579.0,0.0,16.0,16.0,20.0,Matches,Milan
1700,Krzysztof Piątek,pl POL,FW,24.0,14.9,239.0,226.0,13.0,0.0,0.0,84.0,3.0,8,0.0,0.0,0.0,0.0,135.0,76.0,28.0,8.0,184.0,13.0,1.0,12.0,181.0,1.0,7.0,14.0,7.0,Matches,Milan
1701,Lucas Paquetá,br BRA,"MF,FW",21.0,13.4,578.0,563.0,15.0,9.0,3.0,135.0,8.0,13,0.0,0.0,0.0,0.0,438.0,86.0,54.0,459.0,87.0,9.0,5.0,2.0,455.0,4.0,7.0,25.0,17.0,Matches,Milan
1702,Rade Krunić,ba BIH,MF,25.0,8.0,236.0,233.0,3.0,1.0,0.0,52.0,2.0,2,0.0,0.0,0.0,0.0,165.0,41.0,30.0,28.0,182.0,15.0,2.0,0.0,197.0,0.0,3.0,4.0,8.0,Matches,Milan
1703,Alexis Saelemaekers,be BEL,"FW,MF",20.0,7.8,340.0,312.0,28.0,0.0,1.0,37.0,4.0,19,6.0,2.0,2.0,0.0,240.0,62.0,38.0,53.0,253.0,8.0,22.0,1.0,279.0,0.0,5.0,6.0,10.0,Matches,Milan
1704,Matteo Gabbia,it ITA,DF,19.0,7.7,433.0,423.0,10.0,9.0,0.0,40.0,11.0,0,0.0,0.0,0.0,0.0,326.0,35.0,72.0,76.0,322.0,17.0,1.0,1.0,386.0,1.0,9.0,1.0,6.0,Matches,Milan
1705,Lucas Biglia,ar ARG,MF,33.0,7.6,438.0,399.0,39.0,30.0,0.0,76.0,16.0,1,2.0,0.0,2.0,0.0,320.0,67.0,51.0,96.0,313.0,13.0,2.0,1.0,398.0,0.0,2.0,6.0,6.0,Matches,Milan
1706,Léo Duarte,br BRA,DF,23.0,4.5,195.0,179.0,16.0,14.0,0.0,27.0,1.0,0,0.0,0.0,0.0,0.0,155.0,21.0,19.0,28.0,152.0,5.0,2.0,0.0,172.0,1.0,1.0,1.0,4.0,Matches,Milan
1707,Ricardo Rodríguez,ch SUI,DF,26.0,4.3,285.0,246.0,39.0,7.0,0.0,28.0,23.0,8,2.0,1.0,0.0,0.0,190.0,39.0,56.0,190.0,49.0,10.0,30.0,0.0,242.0,0.0,4.0,6.0,6.0,Matches,Milan
1708,Diego Laxalt,uy URU,DF,26.0,2.1,119.0,102.0,17.0,1.0,0.0,11.0,2.0,11,0.0,0.0,0.0,0.0,68.0,23.0,28.0,76.0,20.0,5.0,16.0,0.0,95.0,0.0,0.0,0.0,2.0,Matches,Milan
1709,Asmir Begović,ba BIH,GK,32.0,1.4,36.0,19.0,17.0,5.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,25.0,1.0,10.0,4.0,27.0,0.0,0.0,5.0,29.0,0.0,1.0,0.0,0.0,Matches,Milan
1710,Pepe Reina,es ESP,GK,36.0,1.0,37.0,26.0,11.0,4.0,0.0,3.0,0.0,0,0.0,0.0,0.0,0.0,15.0,2.0,20.0,1.0,27.0,0.0,0.0,6.0,27.0,1.0,0.0,0.0,0.0,Matches,Milan
1711,Antonio Donnarumma,it ITA,GK,29.0,1.0,,,,,,,,0,,,,,,,,,,,,,,,,,,Matches,Milan
1712,Fabio Borini,it ITA,"MF,FW",28.0,0.8,22.0,21.0,1.0,1.0,0.0,2.0,0.0,0,0.0,0.0,0.0,0.0,15.0,4.0,3.0,8.0,12.0,2.0,0.0,0.0,17.0,0.0,0.0,0.0,1.0,Matches,Milan
1713,André Silva,pt POR,FW,23.0,0.7,11.0,11.0,0.0,0.0,0.0,2.0,0.0,2,0.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,9.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,Matches,Milan
