,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
98,Kieran Tierney,sco SCO,DF,23-335,28.5,1603.0,1373.0,230.0,18.0,1.0,161.0,31.0,129.0,1.0,0.0,0.0,0.0,1001.0,282.0,320.0,1147.0,167.0,62.0,211.0,2.0,1217.0,3.0,36.0,25.0,67.0,Matches,Arsenal
99,Gabriel Dos Santos,br BRA,DF,23-138,27.2,1704.0,1669.0,35.0,34.0,1.0,174.0,36.0,3.0,0.0,0.0,0.0,0.0,1337.0,132.0,235.0,1489.0,120.0,44.0,1.0,7.0,1469.0,4.0,31.0,28.0,13.0,Matches,Arsenal
100,Alexandre Lacazette,fr FRA,"FW,MF",29-343,26.4,633.0,591.0,42.0,3.0,4.0,143.0,7.0,6.0,0.0,0.0,0.0,0.0,465.0,96.0,72.0,67.0,509.0,26.0,0.0,4.0,488.0,7.0,13.0,17.0,24.0,Matches,Arsenal
101,David Luiz,br BRA,DF,34-014,25.7,1400.0,1361.0,39.0,37.0,4.0,126.0,38.0,7.0,0.0,0.0,0.0,0.0,1052.0,115.0,233.0,225.0,1081.0,55.0,2.0,10.0,1190.0,6.0,24.0,18.0,21.0,Matches,Arsenal
102,Dani Ceballos,es ESP,MF,24-272,25.5,1702.0,1631.0,71.0,34.0,10.0,207.0,57.0,21.0,23.0,8.0,8.0,2.0,1299.0,198.0,205.0,109.0,1523.0,36.0,11.0,10.0,1486.0,5.0,24.0,30.0,32.0,Matches,Arsenal
103,Mohamed Elneny,eg EGY,MF,28-299,24.1,1112.0,1086.0,26.0,22.0,1.0,127.0,23.0,3.0,0.0,0.0,0.0,0.0,911.0,103.0,98.0,79.0,969.0,48.0,3.0,5.0,1026.0,4.0,13.0,8.0,9.0,Matches,Arsenal
104,Cédric Soares,pt POR,"DF,MF",29-248,20.1,930.0,772.0,158.0,26.0,0.0,96.0,29.0,81.0,2.0,2.0,0.0,0.0,588.0,174.0,168.0,102.0,656.0,29.0,130.0,4.0,736.0,4.0,20.0,23.0,27.0,Matches,Arsenal
105,Emile Smith-Rowe,eng ENG,MF,20-282,20.0,801.0,787.0,14.0,4.0,1.0,129.0,5.0,30.0,0.0,0.0,0.0,0.0,696.0,65.0,40.0,152.0,617.0,16.0,7.0,3.0,699.0,2.0,1.0,16.0,23.0,Matches,Arsenal
106,Willian,br BRA,FW,32-270,19.9,938.0,817.0,121.0,22.0,2.0,115.0,57.0,64.0,89.0,32.0,30.0,3.0,681.0,89.0,168.0,96.0,810.0,15.0,7.0,3.0,749.0,4.0,11.0,17.0,17.0,Matches,Arsenal
107,Thomas Partey,gh GHA,MF,27-327,19.4,1232.0,1199.0,33.0,32.0,3.0,163.0,35.0,2.0,0.0,0.0,0.0,0.0,949.0,120.0,163.0,73.0,1111.0,25.0,1.0,5.0,1072.0,4.0,22.0,26.0,10.0,Matches,Arsenal
108,Pablo Marí,es ESP,DF,27-248,14.3,758.0,746.0,12.0,9.0,0.0,64.0,18.0,1.0,0.0,0.0,0.0,0.0,616.0,53.0,89.0,618.0,89.0,27.0,3.0,1.0,680.0,2.0,15.0,7.0,7.0,Matches,Arsenal
109,Eddie Nketiah,eng ENG,FW,21-341,13.6,214.0,200.0,14.0,0.0,3.0,48.0,2.0,6.0,0.0,0.0,0.0,0.0,170.0,36.0,8.0,23.0,178.0,3.0,0.0,4.0,175.0,1.0,2.0,10.0,11.0,Matches,Arsenal
110,Ainsley Maitland-Niles,eng ENG,MF,23-250,13.5,566.0,507.0,59.0,4.0,2.0,51.0,15.0,14.0,0.0,0.0,0.0,0.0,414.0,87.0,65.0,94.0,393.0,17.0,55.0,1.0,472.0,1.0,11.0,13.0,15.0,Matches,Arsenal
111,Martin Ødegaard,no NOR,MF,22-140,11.3,674.0,615.0,59.0,19.0,6.0,110.0,16.0,12.0,28.0,11.0,9.0,2.0,567.0,35.0,72.0,625.0,38.0,5.0,0.0,2.0,587.0,3.0,4.0,12.0,10.0,Matches,Arsenal
112,Joe Willock,eng ENG,MF,21-259,10.5,287.0,286.0,1.0,1.0,0.0,41.0,7.0,20.0,0.0,0.0,0.0,0.0,224.0,32.0,31.0,33.0,239.0,7.0,0.0,1.0,243.0,1.0,5.0,5.0,10.0,Matches,Arsenal
113,Calum Chambers,eng ENG,DF,26-106,8.7,518.0,439.0,79.0,9.0,1.0,53.0,11.0,22.0,0.0,0.0,0.0,0.0,341.0,95.0,82.0,27.0,389.0,18.0,70.0,0.0,426.0,1.0,10.0,6.0,12.0,Matches,Arsenal
114,Sead Kolašinac,ba BIH,"DF,MF",27-320,8.4,350.0,320.0,30.0,3.0,0.0,20.0,2.0,6.0,0.0,0.0,0.0,0.0,266.0,61.0,23.0,270.0,28.0,21.0,27.0,1.0,312.0,1.0,7.0,3.0,10.0,Matches,Arsenal
115,Martinelli,br BRA,FW,19-322,7.8,155.0,152.0,3.0,0.0,0.0,24.0,1.0,16.0,0.0,0.0,0.0,0.0,113.0,24.0,18.0,28.0,113.0,6.0,2.0,0.0,125.0,2.0,1.0,2.0,4.0,Matches,Arsenal
116,Shkodran Mustafi,de GER,DF,29-019,6.0,334.0,331.0,3.0,2.0,1.0,27.0,14.0,1.0,0.0,0.0,0.0,0.0,256.0,31.0,47.0,12.0,287.0,20.0,1.0,1.0,297.0,0.0,5.0,2.0,0.0,Matches,Arsenal
117,Reiss Nelson,eng ENG,MF,21-147,5.3,152.0,133.0,19.0,3.0,0.0,20.0,13.0,14.0,15.0,3.0,5.0,4.0,101.0,14.0,37.0,14.0,137.0,0.0,1.0,0.0,116.0,0.0,4.0,1.0,7.0,Matches,Arsenal
118,Rúnar Alex Rúnarsson,is ISL,GK,26-077,5.2,140.0,118.0,22.0,3.0,0.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,99.0,7.0,34.0,11.0,110.0,0.0,0.0,19.0,117.0,0.0,2.0,1.0,1.0,Matches,Arsenal
119,Mathew Ryan,au AUS,GK,29-028,3.0,67.0,55.0,12.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,4.0,12.0,10.0,35.0,2.0,0.0,19.0,62.0,0.0,0.0,0.0,0.0,Matches,Arsenal
120,Emiliano Martínez,ar ARG,GK,28-246,1.3,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Arsenal
121,Folarin Balogun,eng ENG,FW,19-307,0.9,16.0,15.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,14.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,Matches,Arsenal
122,Ben Cottrell,eng ENG,FW,19-187,0.2,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,6.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,Matches,Arsenal
123,Miguel Azeez,eng ENG,MF,18-228,0.1,10.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,Matches,Arsenal
124,Ollie Watkins,eng ENG,FW,25-127,34.2,747.0,707.0,40.0,0.0,0.0,280.0,10.0,33.0,1.0,1.0,0.0,0.0,464.0,164.0,119.0,93.0,478.0,45.0,14.0,14.0,542.0,2.0,12.0,22.0,34.0,Matches,Aston Villa
125,Emiliano Martínez,ar ARG,GK,28-246,33.0,1126.0,791.0,335.0,110.0,0.0,106.0,42.0,0.0,0.0,0.0,0.0,0.0,448.0,47.0,631.0,119.0,764.0,0.0,0.0,128.0,738.0,6.0,42.0,4.0,3.0,Matches,Aston Villa
126,Matt Targett,eng ENG,DF,25-230,32.8,1885.0,1504.0,381.0,50.0,0.0,259.0,43.0,83.0,9.0,6.0,2.0,1.0,945.0,465.0,475.0,1205.0,178.0,121.0,322.0,7.0,1445.0,12.0,36.0,51.0,61.0,Matches,Aston Villa
127,Tyrone Mings,eng ENG,DF,28-054,32.5,1440.0,1387.0,53.0,48.0,0.0,168.0,48.0,4.0,0.0,0.0,0.0,0.0,926.0,130.0,384.0,1114.0,185.0,92.0,4.0,2.0,1140.0,6.0,38.0,22.0,14.0,Matches,Aston Villa
128,John McGinn,sco SCO,MF,26-200,32.0,1208.0,1141.0,67.0,34.0,7.0,205.0,69.0,28.0,10.0,2.0,5.0,0.0,773.0,146.0,289.0,927.0,208.0,42.0,6.0,2.0,930.0,13.0,21.0,44.0,32.0,Matches,Aston Villa
129,Ezri Konsa,eng ENG,DF,23-195,30.9,1080.0,1042.0,38.0,34.0,1.0,122.0,25.0,1.0,0.0,0.0,0.0,0.0,794.0,91.0,195.0,121.0,856.0,57.0,3.0,3.0,933.0,1.0,23.0,8.0,8.0,Matches,Aston Villa
130,Douglas Luiz,br BRA,MF,22-362,28.2,1276.0,1207.0,69.0,61.0,0.0,190.0,42.0,13.0,1.0,0.0,0.0,0.0,858.0,162.0,256.0,128.0,1013.0,89.0,1.0,13.0,1071.0,5.0,17.0,28.0,26.0,Matches,Aston Villa
131,Matty Cash,eng ENG,DF,23-272,24.9,1228.0,987.0,241.0,30.0,1.0,135.0,28.0,60.0,0.0,0.0,0.0,0.0,622.0,227.0,379.0,101.0,815.0,81.0,211.0,0.0,905.0,3.0,36.0,28.0,23.0,Matches,Aston Villa
132,Bertrand Traoré,bf BFA,FW,25-242,23.1,692.0,613.0,79.0,39.0,0.0,147.0,41.0,52.0,36.0,14.0,14.0,1.0,428.0,99.0,165.0,576.0,62.0,25.0,4.0,2.0,492.0,1.0,16.0,21.0,24.0,Matches,Aston Villa
133,Jack Grealish,eng ENG,"FW,MF",25-238,23.0,1002.0,892.0,110.0,35.0,4.0,193.0,27.0,62.0,44.0,20.0,8.0,3.0,724.0,137.0,141.0,69.0,871.0,14.0,23.0,4.0,783.0,4.0,13.0,34.0,40.0,Matches,Aston Villa
134,Anwar El Ghazi,nl NED,FW,26-003,16.1,482.0,447.0,35.0,5.0,2.0,102.0,19.0,79.0,16.0,9.0,5.0,2.0,290.0,92.0,100.0,89.0,328.0,24.0,14.0,6.0,342.0,2.0,7.0,18.0,26.0,Matches,Aston Villa
135,Ross Barkley,eng ENG,MF,27-152,15.5,685.0,603.0,82.0,20.0,0.0,150.0,19.0,17.0,45.0,16.0,9.0,8.0,484.0,96.0,105.0,96.0,535.0,26.0,4.0,4.0,562.0,2.0,7.0,13.0,19.0,Matches,Aston Villa
136,Trézéguet,eg EGY,FW,26-217,13.2,328.0,326.0,2.0,0.0,2.0,71.0,7.0,24.0,1.0,1.0,0.0,0.0,206.0,50.0,72.0,27.0,253.0,23.0,1.0,2.0,228.0,2.0,9.0,11.0,13.0,Matches,Aston Villa
137,Ahmed Elmohamady,eg EGY,DF,33-239,10.8,483.0,387.0,96.0,13.0,0.0,52.0,14.0,43.0,0.0,0.0,0.0,0.0,231.0,124.0,128.0,6.0,346.0,35.0,83.0,2.0,367.0,1.0,8.0,13.0,7.0,Matches,Aston Villa
138,Marvelous Nakamba,zw ZIM,MF,27-107,9.3,212.0,208.0,4.0,4.0,0.0,41.0,4.0,2.0,0.0,0.0,0.0,0.0,165.0,20.0,27.0,183.0,20.0,6.0,0.0,1.0,183.0,0.0,2.0,2.0,0.0,Matches,Aston Villa
139,Jacob Ramsey,eng ENG,MF,19-343,7.9,171.0,170.0,1.0,0.0,0.0,31.0,4.0,7.0,0.0,0.0,0.0,0.0,126.0,23.0,22.0,26.0,130.0,12.0,1.0,1.0,146.0,0.0,4.0,3.0,5.0,Matches,Aston Villa
140,Kortney Hause,eng ENG,DF,25-294,6.6,141.0,135.0,6.0,6.0,0.0,25.0,3.0,4.0,0.0,0.0,0.0,0.0,82.0,16.0,43.0,95.0,13.0,16.0,0.0,0.0,105.0,0.0,4.0,2.0,3.0,Matches,Aston Villa
141,Keinan Davis,eng ENG,"FW,MF",23-082,3.8,51.0,51.0,0.0,0.0,0.0,24.0,0.0,4.0,0.0,0.0,0.0,0.0,33.0,10.0,8.0,35.0,4.0,1.0,0.0,2.0,37.0,0.0,1.0,1.0,4.0,Matches,Aston Villa
142,Morgan Sanson,fr FRA,MF,26-261,3.3,161.0,153.0,8.0,2.0,0.0,35.0,7.0,8.0,6.0,4.0,0.0,0.0,105.0,26.0,30.0,24.0,123.0,10.0,0.0,0.0,122.0,0.0,4.0,3.0,9.0,Matches,Aston Villa
143,Neil Taylor,wal WAL,DF,32-088,3.2,11.0,10.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,6.0,4.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,Matches,Aston Villa
144,Henri Lansbury,eng ENG,MF,30-206,2.9,,,,,,,,8.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
145,Conor Hourihane,ie IRL,MF,30-093,2.6,155.0,119.0,36.0,17.0,0.0,11.0,7.0,12.0,15.0,4.0,5.0,1.0,102.0,20.0,33.0,144.0,5.0,2.0,2.0,0.0,116.0,2.0,1.0,1.0,3.0,Matches,Aston Villa
146,Jed Steer,eng ENG,GK,28-225,2.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
147,Frederic Guilbert,fr FRA,"DF,MF",26-133,2.0,,,,,,,,5.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
148,Ákos Ónodi,hu HUN,GK,19-246,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
149,Dominic Revan,eng ENG,DF,20-229,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
150,Kaine Hayden,eng ENG,DF,18-195,1.0,,,,,,,,2.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
151,Ørjan Nyland,no NOR,GK,30-238,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
152,Mungo Bridge,eng ENG,DF,20-236,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
153,Mamadou Dialla,gn GUI,MF,18-100,1.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
154,Louie Barry,eng ENG,FW,17-319,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
155,Jake Walker,eng ENG,DF,20-184,0.8,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
156,Callum Miles Rowe,eng ENG,DF,21-246,0.8,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
157,Lamar Bogarde,nl NED,MF,17-121,0.7,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
158,Arjan Raikhy,eng ENG,MF,18-198,0.7,,,,,,,,1.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
159,Benjamin Chrisene,eng ENG,MF,17-114,0.7,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
160,Brad Young,eng ENG,FW,18-120,0.3,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
161,Harrison Sohna,eng ENG,MF,18-309,0.3,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
162,Hayden Lindley,eng ENG,MF,18-246,0.3,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
163,Jota,es ESP,MF,29-324,0.3,,,,,,,,6.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
164,Sil Swinkels,nl NED,DF,17-120,0.2,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
165,Edward Rowe,eng ENG,MF,17-201,0.2,,,,,,,,0.0,,,,,,,,,,,,,,,,,,Matches,Aston Villa
166,Wesley Moraes,br BRA,FW,24-161,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Aston Villa
167,Pierluigi Gollini,it ITA,GK,24,40.0,1134.0,810.0,324.0,78.0,0.0,120.0,36.0,0.0,0.0,0.0,0.0,0.0,562.0,91.0,481.0,71.0,816.0,2.0,0.0,198.0,842.0,2.0,16.0,7.0,0.0,Matches,Atalanta
168,Papu Gómez,ar ARG,"FW,MF",31,39.8,2425.0,2143.0,282.0,75.0,12.0,393.0,104.0,112.0,155.0,49.0,77.0,14.0,1570.0,322.0,533.0,417.0,1889.0,53.0,43.0,20.0,1923.0,7.0,39.0,38.0,58.0,Matches,Atalanta
169,Marten de Roon,nl NED,MF,28,39.7,2459.0,2376.0,83.0,51.0,3.0,351.0,62.0,15.0,0.0,0.0,0.0,0.0,1868.0,269.0,322.0,313.0,1982.0,94.0,32.0,6.0,2121.0,5.0,29.0,26.0,45.0,Matches,Atalanta
170,Berat Djimsiti,al ALB,DF,26,37.6,2048.0,1929.0,119.0,65.0,0.0,277.0,32.0,4.0,0.0,0.0,0.0,0.0,1546.0,259.0,243.0,461.0,1392.0,82.0,54.0,5.0,1796.0,3.0,34.0,20.0,25.0,Matches,Atalanta
171,Robin Gosens,de GER,DF,25,37.4,1843.0,1624.0,219.0,15.0,1.0,305.0,38.0,89.0,0.0,0.0,0.0,0.0,1098.0,389.0,356.0,1372.0,161.0,64.0,204.0,2.0,1435.0,2.0,27.0,29.0,57.0,Matches,Atalanta
172,Rafael Tolói,it ITA,DF,28,36.0,1993.0,1895.0,98.0,49.0,3.0,290.0,48.0,12.0,0.0,0.0,0.0,0.0,1371.0,282.0,340.0,170.0,1681.0,64.0,49.0,1.0,1636.0,9.0,36.0,25.0,48.0,Matches,Atalanta
173,Mario Pašalić,hr CRO,"MF,FW",24,35.5,1777.0,1736.0,41.0,28.0,3.0,316.0,68.0,25.0,4.0,2.0,1.0,0.0,1333.0,248.0,196.0,471.0,1192.0,63.0,4.0,7.0,1544.0,6.0,13.0,29.0,34.0,Matches,Atalanta
174,José Luis Palomino,ar ARG,DF,29,34.1,1591.0,1484.0,107.0,78.0,0.0,219.0,27.0,8.0,0.0,0.0,0.0,0.0,1165.0,184.0,242.0,1187.0,227.0,94.0,29.0,8.0,1376.0,3.0,17.0,11.0,20.0,Matches,Atalanta
175,Remo Freuler,ch SUI,MF,27,33.9,2053.0,1935.0,118.0,86.0,4.0,285.0,30.0,27.0,3.0,0.0,0.0,0.0,1646.0,214.0,193.0,350.0,1594.0,58.0,27.0,7.0,1798.0,3.0,25.0,23.0,41.0,Matches,Atalanta
176,Hans Hateboer,nl NED,DF,25,33.7,1711.0,1448.0,263.0,18.0,0.0,225.0,19.0,74.0,2.0,1.0,1.0,0.0,1153.0,308.0,250.0,262.0,1119.0,56.0,243.0,3.0,1438.0,3.0,18.0,24.0,59.0,Matches,Atalanta
177,Duván Zapata,co COL,FW,28,26.1,691.0,631.0,60.0,1.0,2.0,194.0,11.0,32.0,0.0,0.0,0.0,0.0,500.0,116.0,75.0,136.0,485.0,29.0,5.0,14.0,521.0,1.0,13.0,13.0,37.0,Matches,Atalanta
178,Josip Iličić,si SVN,FW,31,24.7,1207.0,1100.0,107.0,37.0,16.0,294.0,55.0,48.0,42.0,8.0,22.0,3.0,833.0,188.0,186.0,977.0,201.0,8.0,9.0,7.0,968.0,3.0,28.0,19.0,47.0,Matches,Atalanta
179,Timothy Castagne,be BEL,DF,23,24.0,1345.0,1167.0,178.0,8.0,2.0,199.0,11.0,59.0,2.0,1.0,0.0,1.0,888.0,255.0,202.0,178.0,932.0,45.0,168.0,1.0,1129.0,0.0,22.0,23.0,29.0,Matches,Atalanta
180,Ruslan Malinovskyi,ua UKR,"MF,FW",26,21.0,1130.0,1028.0,102.0,28.0,9.0,215.0,55.0,37.0,62.0,13.0,30.0,13.0,814.0,121.0,195.0,966.0,122.0,20.0,9.0,3.0,905.0,3.0,22.0,23.0,33.0,Matches,Atalanta
181,Luis Muriel,co COL,FW,28,17.4,600.0,551.0,49.0,14.0,3.0,167.0,18.0,43.0,12.0,7.0,4.0,1.0,397.0,103.0,100.0,72.0,476.0,15.0,3.0,8.0,436.0,1.0,18.0,9.0,34.0,Matches,Atalanta
182,Mattia Caldara,it ITA,DF,25,14.3,498.0,479.0,19.0,19.0,0.0,52.0,7.0,1.0,0.0,0.0,0.0,0.0,364.0,65.0,69.0,46.0,409.0,22.0,0.0,3.0,447.0,1.0,11.0,2.0,5.0,Matches,Atalanta
183,Andrea Masiello,it ITA,DF,33,9.1,426.0,398.0,28.0,21.0,0.0,69.0,22.0,2.0,0.0,0.0,0.0,0.0,306.0,55.0,65.0,93.0,303.0,18.0,7.0,1.0,378.0,0.0,6.0,3.0,5.0,Matches,Atalanta
184,Marco Sportiello,it ITA,GK,27,7.8,207.0,151.0,56.0,10.0,0.0,25.0,6.0,0.0,0.0,0.0,0.0,0.0,116.0,28.0,63.0,7.0,155.0,0.0,0.0,38.0,157.0,0.0,4.0,0.0,1.0,Matches,Atalanta
185,Simon Kjær,dk DEN,DF,30,4.2,176.0,168.0,8.0,8.0,0.0,33.0,4.0,0.0,0.0,0.0,0.0,0.0,133.0,16.0,27.0,24.0,134.0,14.0,0.0,1.0,156.0,0.0,2.0,0.0,1.0,Matches,Atalanta
186,Bosko Sutalo,hr CRO,DF,19,3.1,172.0,163.0,9.0,4.0,0.0,15.0,4.0,3.0,1.0,0.0,0.0,0.0,131.0,14.0,27.0,26.0,127.0,6.0,4.0,0.0,150.0,0.0,3.0,2.0,1.0,Matches,Atalanta
187,Adrien Tameze,cm CMR,MF,25,2.4,202.0,199.0,3.0,3.0,0.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0,170.0,18.0,14.0,11.0,185.0,1.0,0.0,0.0,181.0,0.0,5.0,1.0,5.0,Matches,Atalanta
188,Musa Barrow,gm GAM,FW,20,2.1,54.0,53.0,1.0,0.0,1.0,21.0,2.0,1.0,1.0,0.0,0.0,0.0,41.0,7.0,6.0,6.0,45.0,1.0,0.0,1.0,44.0,0.0,0.0,1.0,3.0,Matches,Atalanta
189,Ebrima Colley,gm GAM,FW,19,0.9,42.0,42.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,8.0,1.0,5.0,36.0,1.0,0.0,0.0,37.0,0.0,1.0,1.0,1.0,Matches,Atalanta
190,Guilherme Arana,br BRA,"DF,MF",22,0.9,54.0,44.0,10.0,2.0,0.0,8.0,2.0,3.0,0.0,0.0,0.0,0.0,37.0,12.0,5.0,38.0,8.0,0.0,8.0,0.0,42.0,0.0,0.0,1.0,5.0,Matches,Atalanta
191,Amad Diallo,ci CIV,FW,17,0.3,19.0,18.0,1.0,0.0,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,17.0,1.0,1.0,17.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,1.0,1.0,Matches,Atalanta
192,Roger Ibanez,br BRA,DF,20,0.2,9.0,9.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,2.0,3.0,6.0,0.0,0.0,0.0,6.0,0.0,1.0,0.0,1.0,Matches,Atalanta
193,Raoul Bellanova,it ITA,MF,19,0.2,13.0,12.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,2.0,0.0,1.0,11.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,Matches,Atalanta
194,Lennart-Marten Czyborra,de GER,DF,20,0.2,10.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,1.0,9.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,Matches,Atalanta
195,Roberto Piccoli,it ITA,FW,18,0.2,6.0,5.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,Matches,Atalanta
196,Francesco Rossi,it ITA,GK,28,0.1,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,Matches,Atalanta
197,Jacopo Da Riva,it ITA,FW,18,0.1,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,Matches,Atalanta
198,Unai Simón,es ESP,GK,23-323,40.0,939.0,623.0,316.0,94.0,0.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,411.0,53.0,475.0,67.0,663.0,1.0,0.0,174.0,662.0,0.0,24.0,7.0,1.0,Matches,Athletic_club
199,Iñaki Williams,es ESP,FW,26-319,31.1,559.0,534.0,25.0,1.0,2.0,127.0,12.0,59.0,0.0,0.0,0.0,0.0,357.0,121.0,81.0,54.0,411.0,34.0,7.0,18.0,378.0,4.0,17.0,19.0,39.0,Matches,Athletic_club
200,Iñigo Martínez,es ESP,DF,29-348,30.4,1291.0,1211.0,80.0,70.0,1.0,123.0,71.0,12.0,0.0,0.0,0.0,0.0,867.0,138.0,286.0,924.0,251.0,72.0,10.0,6.0,1079.0,5.0,24.0,27.0,20.0,Matches,Athletic_club
201,Iker Muniain,es ESP,MF,28-132,27.4,1050.0,928.0,122.0,35.0,5.0,141.0,34.0,67.0,45.0,13.0,16.0,3.0,760.0,154.0,136.0,55.0,932.0,25.0,23.0,6.0,859.0,8.0,12.0,25.0,20.0,Matches,Athletic_club
202,Álex Berenguer,es ESP,"FW,MF",25-300,27.2,789.0,687.0,102.0,19.0,4.0,116.0,33.0,81.0,75.0,28.0,19.0,5.0,485.0,123.0,181.0,87.0,645.0,27.0,8.0,7.0,527.0,5.0,25.0,21.0,55.0,Matches,Athletic_club
203,Ander Capa,es ESP,DF,29-081,26.6,1201.0,897.0,304.0,24.0,1.0,119.0,20.0,60.0,0.0,0.0,0.0,0.0,615.0,313.0,273.0,80.0,775.0,50.0,280.0,1.0,915.0,4.0,30.0,24.0,53.0,Matches,Athletic_club
204,Yeray Álvarez,es ESP,DF,26-096,26.4,941.0,889.0,52.0,49.0,1.0,94.0,47.0,2.0,0.0,0.0,0.0,0.0,677.0,87.0,177.0,66.0,783.0,56.0,3.0,1.0,794.0,3.0,19.0,11.0,13.0,Matches,Athletic_club
205,Dani García,es ESP,MF,30-341,26.1,1009.0,975.0,34.0,27.0,1.0,158.0,44.0,6.0,0.0,0.0,0.0,0.0,673.0,125.0,211.0,151.0,758.0,62.0,4.0,3.0,843.0,3.0,25.0,15.0,11.0,Matches,Athletic_club
206,Raúl García,es ESP,FW,34-293,25.7,566.0,555.0,11.0,1.0,6.0,175.0,10.0,26.0,1.0,1.0,0.0,0.0,252.0,123.0,191.0,74.0,315.0,74.0,1.0,11.0,349.0,5.0,19.0,16.0,25.0,Matches,Athletic_club
207,Unai Núñez,es ESP,DF,24-090,24.3,995.0,959.0,36.0,32.0,1.0,91.0,71.0,2.0,0.0,0.0,0.0,0.0,707.0,89.0,199.0,95.0,825.0,44.0,4.0,2.0,846.0,2.0,20.0,17.0,7.0,Matches,Athletic_club
208,Yuri Berchiche,es ESP,DF,31-079,23.7,1124.0,892.0,232.0,32.0,1.0,102.0,40.0,84.0,0.0,0.0,0.0,0.0,651.0,318.0,155.0,813.0,62.0,36.0,200.0,1.0,922.0,3.0,11.0,23.0,50.0,Matches,Athletic_club
