,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
345,Sergio Canales,es ESP,"MF,FW",30-073,27.9,10,48.0,13.0,27.1,1.72,0.47,0.15,0.54,21.3,5.0,3,4,5.1,2.7,0.06,2.9,3.3,Matches,betis
346,Nabil Fekir,fr FRA,"MF,FW",27-286,27.8,4,81.0,22.0,27.2,2.92,0.79,0.04,0.14,21.4,8.0,1,3,7.2,4.9,0.06,-3.2,-1.9,Matches,betis
347,Víctor Ruiz,es ESP,DF,32-095,23.0,1,3.0,3.0,100.0,0.13,0.13,0.33,0.33,13.6,0.0,0,0,0.4,0.4,0.12,0.6,0.6,Matches,betis
348,Joel Robles,es ESP,GK,30-317,22.7,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,betis
349,Álex Moreno,es ESP,DF,27-326,20.7,0,12.0,3.0,25.0,0.58,0.15,0.0,0.0,18.9,0.0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches,betis
350,Juan Miranda,es ESP,DF,21-101,18.0,2,5.0,3.0,60.0,0.28,0.17,0.4,0.67,21.9,0.0,0,0,0.4,0.4,0.13,0.6,0.6,Matches,betis
351,Aitor Ruibal,es ESP,"FW,MF",25-039,16.1,1,29.0,11.0,37.9,1.8,0.68,0.03,0.09,17.5,0.0,0,0,1.9,1.9,0.07,-0.9,-0.9,Matches,betis
352,Claudio Bravo,cl CHI,GK,38-017,16.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,betis
353,Marc Bartra,es ESP,DF,30-105,14.8,0,11.0,4.0,36.4,0.74,0.27,0.0,0.0,18.0,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,betis
354,William Carvalho,pt POR,MF,29-023,14.5,2,16.0,8.0,50.0,1.1,0.55,0.13,0.25,16.3,0.0,0,0,1.1,1.1,0.08,0.9,0.9,Matches,betis
355,Joaquín,es ESP,"FW,MF",39-283,14.4,2,14.0,6.0,42.9,0.97,0.42,0.14,0.33,14.7,0.0,0,0,0.9,0.9,0.08,1.1,1.1,Matches,betis
356,Andrés Guardado,mx MEX,MF,34-214,13.9,0,9.0,4.0,44.4,0.65,0.29,0.0,0.0,22.4,0.0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches,betis
357,Cristian Tello,es ESP,"FW,MF",29-262,13.8,5,32.0,14.0,43.8,2.32,1.02,0.16,0.36,20.3,1.0,0,0,2.0,2.0,0.07,3.0,3.0,Matches,betis
358,Borja Iglesias,es ESP,FW,28-103,13.4,9,27.0,9.0,33.3,2.01,0.67,0.22,0.67,17.0,0.0,3,3,5.2,2.9,0.13,1.8,1.1,Matches,betis
359,Antonio Sanabria,py PAR,FW,25-057,12.8,3,26.0,13.0,50.0,2.04,1.02,0.12,0.23,11.6,0.0,0,0,4.3,4.3,0.18,-1.3,-1.3,Matches,betis
360,Diego Lainez,mx MEX,"FW,MF",20-325,11.1,0,16.0,5.0,31.3,1.44,0.45,0.0,0.0,18.1,0.0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches,betis
361,Loren Morón,es ESP,"FW,MF",27-121,11.0,1,21.0,2.0,9.5,1.99,0.19,0.05,0.5,18.0,0.0,0,0,2.2,2.2,0.1,-1.2,-1.2,Matches,betis
362,Sidnei,br BRA,DF,31-250,10.7,0,3.0,0.0,0.0,0.28,0.0,0.0,,5.1,0.0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches,betis
363,Juanmi,es ESP,"FW,MF",27-345,9.5,4,19.0,7.0,36.8,1.99,0.73,0.21,0.57,10.9,0.0,0,0,3.0,3.0,0.21,-1.0,-1.0,Matches,betis
364,Rodrigo,es ESP,"FW,MF",20-349,7.4,1,4.0,1.0,25.0,0.54,0.14,0.25,1.0,23.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,betis
365,Paul Akouokou,ci CIV,MF,23-131,7.1,0,3.0,2.0,66.7,0.42,0.28,0.0,0.0,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,betis
366,Martín Montoya,es ESP,DF,30-016,6.1,1,2.0,0.0,0.0,0.33,0.0,0.5,,14.4,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,betis
367,Fran Delgado,es ESP,DF,19-293,0.2,0,0.0,0.0,,0.0,0.0,,,,,0,0,,,,,,Matches,betis
368,Łukasz Skorupski,pl POL,GK,28,38.0,0,0.0,0.0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Bologna
369,Riccardo Orsolini,it ITA,"FW,MF",22,31.8,9,90.0,25.0,27.8,2.83,0.79,0.1,0.36,17.4,9.0,0,0,8.2,8.2,0.09,-0.2,-0.2,Matches,Bologna
370,Danilo Larangeira,br BRA,DF,35,30.3,2,8.0,2.0,25.0,0.26,0.07,0.25,1.0,16.5,0.0,0,0,0.7,0.7,0.09,1.3,1.3,Matches,Bologna
