,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
111,Mohamed Elneny,eg EGY,MF,28-299,38,24,2169.0,24.1,3.0,0.0,3.0,0.0,0.0,5.0,0.0,0.12,0.0,0.12,0.12,0.12,0.6,0.6,0.3,0.9,0.03,0.02,0.05,0.03,0.05,Matches,Arsenal
112,Cédric Soares,pt POR,"DF,MF",29-248,24,19,1811.0,20.1,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.1,0.1,0.0,0.1,0.4,0.4,2.0,2.4,0.02,0.14,0.16,0.02,0.16,Matches,Arsenal
113,Emile Smith-Rowe,eng ENG,MF,20-282,28,21,1804.0,20.0,2.0,7.0,2.0,0.0,0.0,1.0,0.0,0.1,0.35,0.45,0.1,0.45,2.4,2.4,3.9,6.3,0.12,0.21,0.33,0.12,0.33,Matches,Arsenal
114,Willian,br BRA,FW,32-270,35,20,1791.0,19.9,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,2.4,2.4,2.6,5.0,0.13,0.15,0.28,0.13,0.28,Matches,Arsenal
115,Thomas Partey,gh GHA,MF,27-327,28,20,1745.0,19.4,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.15,0.15,0.0,0.15,1.1,1.1,1.4,2.5,0.06,0.07,0.13,0.06,0.13,Matches,Arsenal
116,Pablo Marí,es ESP,DF,27-248,14,14,1290.0,14.3,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.07,0.0,0.07,0.07,0.07,0.3,0.3,0.0,0.3,0.02,0.0,0.02,0.02,0.02,Matches,Arsenal
117,Eddie Nketiah,eng ENG,FW,21-341,28,14,1223.0,13.6,6.0,1.0,6.0,0.0,0.0,1.0,0.0,0.44,0.07,0.52,0.44,0.52,6.6,6.6,1.0,7.6,0.68,0.1,0.78,0.68,0.78,Matches,Arsenal
118,Ainsley Maitland-Niles,eng ENG,MF,23-250,21,13,1218.0,13.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,1.1,1.1,1.3,2.4,0.11,0.13,0.24,0.11,0.24,Matches,Arsenal
119,Martin Ødegaard,no NOR,MF,22-140,16,11,1020.0,11.3,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.18,0.0,0.18,0.18,0.18,1.4,1.4,2.3,3.7,0.12,0.2,0.33,0.12,0.33,Matches,Arsenal
120,Joe Willock,eng ENG,MF,21-259,17,10,942.0,10.5,3.0,3.0,3.0,0.0,0.0,2.0,0.0,0.29,0.29,0.57,0.29,0.57,1.9,1.9,0.9,2.8,0.29,0.14,0.43,0.29,0.43,Matches,Arsenal
121,Calum Chambers,eng ENG,DF,26-106,12,8,781.0,8.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,0.7,0.7,0.7,1.4,0.08,0.08,0.16,0.08,0.16,Matches,Arsenal
122,Sead Kolašinac,ba BIH,"DF,MF",27-320,9,8,758.0,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.6,0.07,0.04,0.12,0.07,0.12,Matches,Arsenal
123,Martinelli,br BRA,FW,19-322,18,8,700.0,7.8,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.13,0.26,0.39,0.13,0.39,3.0,3.0,2.5,5.5,0.46,0.37,0.83,0.46,0.83,Matches,Arsenal
124,Shkodran Mustafi,de GER,DF,29-019,9,6,537.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.5,0.09,0.01,0.1,0.09,0.1,Matches,Arsenal
125,Reiss Nelson,eng ENG,MF,21-147,9,5,479.0,5.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.19,0.19,0.38,0.19,0.38,0.6,0.6,1.2,1.8,0.17,0.33,0.5,0.17,0.5,Matches,Arsenal
126,Rúnar Alex Rúnarsson,is ISL,GK,26-077,6,5,466.0,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Arsenal
127,Mathew Ryan,au AUS,GK,29-028,3,3,270.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Arsenal
128,Emiliano Martínez,ar ARG,GK,28-246,1,1,120.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Arsenal
129,Folarin Balogun,eng ENG,FW,19-307,6,0,82.0,0.9,2.0,1.0,2.0,0.0,0.0,0.0,0.0,2.2,1.1,3.29,2.2,3.29,1.1,1.1,0.2,1.2,1.43,0.22,1.64,1.43,1.64,Matches,Arsenal
130,Ben Cottrell,eng ENG,FW,19-187,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Arsenal
131,Miguel Azeez,eng ENG,MF,18-228,1,0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Arsenal
132,Arthur Okonkwo,eng ENG,GK,19-239,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Arsenal
133,Karl Jakob Hein,ee EST,GK,19-023,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Arsenal
134,James Hillson,eng ENG,GK,20-112,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Arsenal
135,Tyreece John-Jules,eng ENG,FW,20-081,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Arsenal
136,James Olayinka,eng ENG,MF,20-213,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Arsenal
137,Matt Macey,eng ENG,GK,26-239,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Arsenal
138,William Saliba,fr FRA,DF,20-043,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Arsenal
139,Joel López,es ESP,DF,19-036,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Arsenal
140,Ollie Watkins,eng ENG,FW,25-127,36,34,3081.0,34.2,15.0,4.0,14.0,1.0,2.0,2.0,0.0,0.44,0.12,0.56,0.41,0.53,14.6,13.1,3.4,16.5,0.44,0.1,0.55,0.4,0.5,Matches,Aston Villa
141,Emiliano Martínez,ar ARG,GK,28-246,33,33,2970.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.01,0.01,0.0,0.01,Matches,Aston Villa
142,Matt Targett,eng ENG,DF,25-230,33,33,2954.0,32.8,0.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.03,0.03,0.0,0.03,0.2,0.2,2.5,2.7,0.01,0.08,0.08,0.01,0.08,Matches,Aston Villa
143,Tyrone Mings,eng ENG,DF,28-054,33,33,2924.0,32.5,2.0,2.0,2.0,0.0,0.0,6.0,1.0,0.06,0.06,0.12,0.06,0.12,1.8,1.8,0.6,2.4,0.06,0.02,0.08,0.06,0.08,Matches,Aston Villa
144,John McGinn,sco SCO,MF,26-200,32,32,2880.0,32.0,2.0,5.0,2.0,0.0,0.0,7.0,0.0,0.06,0.16,0.22,0.06,0.22,2.0,2.0,2.7,4.7,0.06,0.08,0.15,0.06,0.15,Matches,Aston Villa
145,Ezri Konsa,eng ENG,DF,23-195,32,30,2779.0,30.9,2.0,0.0,2.0,0.0,0.0,3.0,0.0,0.06,0.0,0.06,0.06,0.06,1.9,1.9,0.2,2.1,0.06,0.01,0.07,0.06,0.07,Matches,Aston Villa
146,Douglas Luiz,br BRA,MF,22-362,30,29,2539.0,28.2,0.0,3.0,0.0,0.0,0.0,10.0,1.0,0.0,0.11,0.11,0.0,0.11,1.4,1.4,1.3,2.7,0.05,0.05,0.1,0.05,0.1,Matches,Aston Villa
147,Matty Cash,eng ENG,DF,23-272,26,26,2238.0,24.9,0.0,2.0,0.0,0.0,0.0,8.0,1.0,0.0,0.08,0.08,0.0,0.08,0.3,0.3,2.2,2.5,0.01,0.09,0.1,0.01,0.1,Matches,Aston Villa
148,Bertrand Traoré,bf BFA,FW,25-242,33,26,2077.0,23.1,6.0,5.0,6.0,0.0,0.0,0.0,0.0,0.26,0.22,0.48,0.26,0.48,5.4,5.4,2.6,8.0,0.25,0.12,0.37,0.25,0.37,Matches,Aston Villa
149,Jack Grealish,eng ENG,"FW,MF",25-238,23,23,2067.0,23.0,7.0,10.0,7.0,0.0,0.0,6.0,0.0,0.3,0.44,0.74,0.3,0.74,4.2,4.2,8.1,12.2,0.19,0.37,0.56,0.19,0.56,Matches,Aston Villa
150,Anwar El Ghazi,nl NED,FW,26-003,26,15,1451.0,16.1,9.0,0.0,6.0,3.0,3.0,2.0,0.0,0.56,0.0,0.56,0.37,0.37,6.1,3.9,1.8,5.8,0.46,0.14,0.6,0.29,0.43,Matches,Aston Villa
151,Ross Barkley,eng ENG,MF,27-152,22,16,1391.0,15.5,3.0,1.0,3.0,0.0,0.0,0.0,0.0,0.19,0.06,0.26,0.19,0.26,3.2,3.2,3.4,6.6,0.21,0.22,0.43,0.21,0.43,Matches,Aston Villa
152,Trézéguet,eg EGY,FW,26-217,22,12,1187.0,13.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.15,0.15,0.3,0.15,0.3,3.8,3.8,2.0,5.8,0.29,0.15,0.45,0.29,0.45,Matches,Aston Villa
153,Ahmed Elmohamady,eg EGY,DF,33-239,15,10,973.0,10.8,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.6,1.0,0.05,0.08,0.12,0.05,0.12,Matches,Aston Villa
154,Marvelous Nakamba,zw ZIM,MF,27-107,14,10,841.0,9.3,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.01,0.01,0.01,0.01,0.01,Matches,Aston Villa
155,Jacob Ramsey,eng ENG,MF,19-343,21,8,708.0,7.9,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.13,0.13,0.0,0.13,0.3,0.3,0.2,0.5,0.05,0.04,0.09,0.05,0.09,Matches,Aston Villa
156,Kortney Hause,eng ENG,DF,25-294,7,7,597.0,6.6,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.15,0.0,0.15,0.15,0.15,1.1,1.1,0.0,1.1,0.27,0.0,0.27,0.27,0.27,Matches,Aston Villa
157,Keinan Davis,eng ENG,"FW,MF",23-082,15,2,346.0,3.8,2.0,2.0,2.0,0.0,0.0,1.0,0.0,0.52,0.52,1.04,0.52,1.04,1.0,1.0,0.3,1.3,0.52,0.19,0.71,0.52,0.71,Matches,Aston Villa
158,Morgan Sanson,fr FRA,MF,26-261,9,3,294.0,3.3,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches,Aston Villa
159,Neil Taylor,wal WAL,DF,32-088,4,3,286.0,3.2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.31,0.31,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Aston Villa
160,Henri Lansbury,eng ENG,MF,30-206,3,3,257.0,2.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.35,,,,,,,,,,Matches,Aston Villa
161,Conor Hourihane,ie IRL,MF,30-093,5,3,238.0,2.6,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.38,0.38,0.76,0.38,0.76,0.5,0.5,0.8,1.3,0.2,0.32,0.52,0.2,0.52,Matches,Aston Villa
162,Jed Steer,eng ENG,GK,28-225,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
163,Frederic Guilbert,fr FRA,"DF,MF",26-133,2,2,180.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
164,Ákos Ónodi,hu HUN,GK,19-246,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
165,Dominic Revan,eng ENG,DF,20-229,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
166,Kaine Hayden,eng ENG,DF,18-195,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
167,Ørjan Nyland,no NOR,GK,30-238,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
168,Mungo Bridge,eng ENG,DF,20-236,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
169,Mamadou Dialla,gn GUI,MF,18-100,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
170,Louie Barry,eng ENG,FW,17-319,1,1,90.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,Matches,Aston Villa
171,Jake Walker,eng ENG,DF,20-184,1,1,74.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
172,Callum Miles Rowe,eng ENG,DF,21-246,1,1,74.0,0.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.22,1.22,0.0,1.22,,,,,,,,,,Matches,Aston Villa
173,Lamar Bogarde,nl NED,MF,17-121,1,1,65.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
174,Arjan Raikhy,eng ENG,MF,18-198,1,1,64.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
175,Benjamin Chrisene,eng ENG,MF,17-114,1,1,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
176,Brad Young,eng ENG,FW,18-120,1,0,30.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
177,Harrison Sohna,eng ENG,MF,18-309,1,0,26.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
178,Hayden Lindley,eng ENG,MF,18-246,1,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
179,Jota,es ESP,MF,29-324,2,0,25.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
180,Sil Swinkels,nl NED,DF,17-120,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
181,Edward Rowe,eng ENG,MF,17-201,1,0,16.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,Matches,Aston Villa
182,Wesley Moraes,br BRA,FW,24-161,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,2.2,2.2,2.2,Matches,Aston Villa
183,Tom Heaton,eng ENG,GK,35-021,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
184,Oliwier Zych,pl POL,GK,16-312,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
185,Michael Tait,eng ENG,MF,20-097,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
186,Kaine Kessler,eng ENG,FW,17-346,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
187,Björn Engels,be BEL,DF,26-233,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
188,Carney Chukwuemeka,eng ENG,MF,17-119,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
189,Lovre Kalinić,hr CRO,GK,31-033,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
190,Frankie Ealing,eng ENG,DF,16-296,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
191,Mbwana Samatta,tz TAN,FW,28-134,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
192,Jaden Philogene Bidace,eng ENG,FW,18-353,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
193,Taylor Jay-Hart,,MF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Aston Villa
194,Pierluigi Gollini,it ITA,GK,24,41,41,3604.0,40.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
195,Papu Gómez,ar ARG,"FW,MF",31,46,43,3584.0,39.8,8.0,18.0,8.0,0.0,0.0,2.0,0.0,0.2,0.45,0.65,0.2,0.65,10.5,10.5,12.9,23.4,0.27,0.33,0.59,0.27,0.59,Matches,Atalanta
196,Marten de Roon,nl NED,MF,28,45,39,3575.0,39.7,2.0,6.0,2.0,0.0,0.0,15.0,0.0,0.05,0.15,0.2,0.05,0.2,1.9,1.9,3.0,4.9,0.05,0.08,0.13,0.05,0.13,Matches,Atalanta
197,Berat Djimsiti,al ALB,DF,26,41,39,3382.0,37.6,2.0,1.0,2.0,0.0,0.0,9.0,0.0,0.05,0.03,0.08,0.05,0.08,2.3,2.3,0.5,2.8,0.06,0.01,0.08,0.06,0.08,Matches,Atalanta
198,Robin Gosens,de GER,DF,25,43,39,3362.0,37.4,10.0,7.0,10.0,0.0,0.0,4.0,0.0,0.27,0.19,0.46,0.27,0.46,6.5,6.5,3.7,10.3,0.18,0.1,0.28,0.18,0.28,Matches,Atalanta
199,Rafael Tolói,it ITA,DF,28,40,36,3238.0,36.0,2.0,6.0,2.0,0.0,0.0,15.0,0.0,0.06,0.17,0.22,0.06,0.22,2.8,2.8,2.0,4.8,0.08,0.06,0.13,0.08,0.13,Matches,Atalanta
200,Mario Pašalić,hr CRO,"MF,FW",24,45,38,3197.0,35.5,12.0,7.0,12.0,0.0,0.0,7.0,0.0,0.34,0.2,0.53,0.34,0.53,13.1,13.0,3.5,16.5,0.38,0.1,0.48,0.38,0.48,Matches,Atalanta
201,José Luis Palomino,ar ARG,DF,29,38,34,3065.0,34.1,2.0,1.0,2.0,0.0,0.0,6.0,0.0,0.06,0.03,0.09,0.06,0.09,2.4,2.4,1.2,3.7,0.07,0.04,0.11,0.07,0.11,Matches,Atalanta
202,Remo Freuler,ch SUI,MF,27,40,37,3050.0,33.9,3.0,3.0,3.0,0.0,0.0,6.0,0.0,0.09,0.09,0.18,0.09,0.18,2.3,2.3,2.7,5.0,0.07,0.08,0.15,0.07,0.15,Matches,Atalanta
203,Hans Hateboer,nl NED,DF,25,42,33,3036.0,33.7,2.0,5.0,2.0,0.0,0.0,12.0,0.0,0.06,0.15,0.21,0.06,0.21,3.0,3.0,4.1,7.1,0.09,0.13,0.22,0.09,0.22,Matches,Atalanta
204,Duván Zapata,co COL,FW,28,33,28,2349.0,26.1,19.0,7.0,18.0,1.0,1.0,2.0,0.0,0.73,0.27,1.0,0.69,0.96,15.8,15.1,5.3,20.4,0.61,0.2,0.81,0.58,0.78,Matches,Atalanta
205,Josip Iličić,si SVN,FW,31,34,27,2222.0,24.7,21.0,5.0,19.0,2.0,3.0,3.0,1.0,0.85,0.2,1.05,0.77,0.97,12.4,10.1,8.4,18.5,0.51,0.35,0.86,0.42,0.77,Matches,Atalanta
206,Timothy Castagne,be BEL,DF,23,33,23,2163.0,24.0,2.0,2.0,2.0,0.0,0.0,5.0,0.0,0.08,0.08,0.17,0.08,0.17,2.8,2.8,3.0,5.8,0.12,0.13,0.24,0.12,0.24,Matches,Atalanta
207,Ruslan Malinovskyi,ua UKR,"MF,FW",26,44,14,1887.0,21.0,9.0,5.0,8.0,1.0,2.0,8.0,1.0,0.43,0.24,0.67,0.38,0.62,5.7,4.2,6.2,10.5,0.29,0.31,0.6,0.21,0.52,Matches,Atalanta
208,Luis Muriel,co COL,FW,28,41,13,1570.0,17.4,19.0,1.0,12.0,7.0,8.0,2.0,0.0,1.09,0.06,1.15,0.69,0.75,15.2,9.2,4.5,13.7,0.93,0.27,1.2,0.56,0.83,Matches,Atalanta
209,Mattia Caldara,it ITA,DF,25,18,15,1289.0,14.3,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.07,0.07,0.0,0.07,0.3,0.3,0.4,0.6,0.02,0.03,0.05,0.02,0.05,Matches,Atalanta
210,Andrea Masiello,it ITA,DF,33,12,12,816.0,9.1,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.03,0.03,0.0,0.03,Matches,Atalanta
211,Marco Sportiello,it ITA,GK,27,8,7,705.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
212,Simon Kjær,dk DEN,DF,30,6,4,382.0,4.2,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.02,0.0,0.02,0.02,0.02,Matches,Atalanta
213,Bosko Sutalo,hr CRO,DF,19,7,3,280.0,3.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.2,0.02,0.03,0.05,0.02,0.05,Matches,Atalanta
214,Adrien Tameze,cm CMR,MF,25,9,2,220.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.08,0.08,0.0,0.08,Matches,Atalanta
215,Musa Barrow,gm GAM,FW,20,8,1,193.0,2.1,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.93,0.93,0.0,0.93,1.8,1.0,0.6,1.6,0.84,0.28,1.12,0.49,0.77,Matches,Atalanta
216,Ebrima Colley,gm GAM,FW,19,5,0,82.0,0.9,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.1,1.1,0.0,1.1,0.4,0.4,0.6,1.0,0.46,0.62,1.08,0.46,1.08,Matches,Atalanta
217,Guilherme Arana,br BRA,"DF,MF",22,4,0,80.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.03,0.03,0.06,0.03,0.06,Matches,Atalanta
218,Amad Diallo,ci CIV,FW,17,3,0,27.0,0.3,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.33,0.0,3.33,3.33,3.33,0.1,0.1,0.1,0.2,0.36,0.17,0.53,0.36,0.53,Matches,Atalanta
219,Roger Ibanez,br BRA,DF,20,1,0,20.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
220,Raoul Bellanova,it ITA,MF,19,1,0,18.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.1,0.43,0.0,0.43,0.43,0.43,Matches,Atalanta
221,Lennart-Marten Czyborra,de GER,DF,20,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
222,Roberto Piccoli,it ITA,FW,18,1,0,17.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.4,1.87,0.14,2.01,1.87,2.01,Matches,Atalanta
223,Francesco Rossi,it ITA,GK,28,1,0,11.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Atalanta
224,Jacopo Da Riva,it ITA,FW,18,2,0,10.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches,Atalanta
225,Ludovico Gelmi,it ITA,GK,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
226,Caleb Okoli,it ITA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
227,David Heidenreich,cz CZE,DF,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
228,Rodrigo Guth,br BRA,DF,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
229,Khadim Ndiaye,sn SEN,GK,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
230,Martin Škrtel,sk SVK,DF,34,0,0,,,,,,,,,,,,,,,,,,,,,,,,Matches,Atalanta
231,Unai Simón,es ESP,GK,23-323,39,39,3600.0,40.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,Matches,Athletic_club
232,Iñaki Williams,es ESP,FW,26-319,41,31,2799.0,31.1,7.0,7.0,6.0,1.0,1.0,1.0,0.0,0.23,0.23,0.45,0.19,0.42,6.6,5.9,4.6,10.5,0.27,0.19,0.45,0.24,0.42,Matches,Athletic_club
233,Iñigo Martínez,es ESP,DF,29-348,30,30,2733.0,30.4,2.0,1.0,2.0,0.0,0.0,10.0,1.0,0.07,0.03,0.1,0.07,0.1,1.2,1.2,0.6,1.9,0.05,0.03,0.08,0.05,0.08,Matches,Athletic_club
234,Iker Muniain,es ESP,MF,28-132,35,28,2468.0,27.4,5.0,8.0,5.0,0.0,0.0,1.0,0.0,0.18,0.29,0.47,0.18,0.47,3.9,3.9,2.9,6.9,0.18,0.14,0.32,0.18,0.32,Matches,Athletic_club
