,Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches,club
285,Thiago Alcántara,es ESP,MF,28.0,24,20,1771.0,19.7,3.0,0.0,3.0,0.0,0.0,7.0,0.0,0.15,0.0,0.15,0.15,0.15,2.5,2.5,1.0,3.5,0.13,0.05,0.18,0.13,0.18,Matches,Bayern Munich
286,Leon Goretzka,de GER,MF,24.0,24,17,1512.0,16.8,6.0,5.0,6.0,0.0,0.0,2.0,0.0,0.36,0.3,0.65,0.36,0.65,5.1,5.1,3.0,8.0,0.3,0.18,0.48,0.3,0.48,Matches,Bayern Munich
287,Kingsley Coman,fr FRA,"FW,MF",23.0,24,17,1505.0,16.7,4.0,3.0,4.0,0.0,0.0,2.0,0.0,0.24,0.18,0.42,0.24,0.42,4.2,4.2,3.9,8.1,0.25,0.23,0.48,0.25,0.48,Matches,Bayern Munich
288,Philippe Coutinho,br BRA,"MF,FW",27.0,23,15,1411.0,15.7,8.0,6.0,7.0,1.0,1.0,0.0,0.0,0.51,0.38,0.89,0.45,0.83,7.7,7.0,3.5,10.5,0.49,0.22,0.72,0.45,0.67,Matches,Bayern Munich
289,Ivan Perišić,hr CRO,"FW,MF",30.0,22,11,1206.0,13.4,4.0,3.0,4.0,0.0,0.0,1.0,0.0,0.3,0.22,0.52,0.3,0.52,3.8,3.8,2.3,6.0,0.28,0.17,0.45,0.28,0.45,Matches,Bayern Munich
290,Lucas Hernández,fr FRA,DF,23.0,19,10,920.0,10.2,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.1,0.1,0.0,0.1,0.6,0.6,1.1,1.7,0.06,0.11,0.16,0.06,0.16,Matches,Bayern Munich
291,Niklas Süle,de GER,DF,23.0,8,8,641.0,7.1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14,0.14,0.0,0.14,0.2,0.2,0.5,0.7,0.03,0.06,0.1,0.03,0.1,Matches,Bayern Munich
292,Corentin Tolisso,fr FRA,MF,24.0,13,7,638.0,7.1,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.14,0.28,0.42,0.14,0.42,1.3,1.3,1.8,3.2,0.18,0.26,0.44,0.18,0.44,Matches,Bayern Munich
293,Javi Martínez,es ESP,"DF,MF",30.0,16,6,675.0,7.5,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.02,0.01,0.03,0.02,0.03,Matches,Bayern Munich
294,Mickaël Cuisance,fr FRA,"MF,FW",19.0,9,3,307.0,3.4,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.29,0.0,0.29,0.29,0.29,0.6,0.6,0.2,0.8,0.18,0.05,0.23,0.18,0.23,Matches,Bayern Munich
295,Joshua Zirkzee,nl NED,FW,18.0,9,3,297.0,3.3,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.21,0.0,1.21,1.21,1.21,1.9,1.9,0.0,1.9,0.57,0.01,0.58,0.57,0.58,Matches,Bayern Munich
296,Álvaro Odriozola,es ESP,DF,23.0,3,2,152.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.25,0.25,0.0,0.25,Matches,Bayern Munich
297,Sven Ulreich,de GER,GK,30.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bayern Munich
298,Sarpreet Singh,nz NZL,"FW,MF",20.0,2,1,72.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches,Bayern Munich
299,Kwasi Okyere Wriedt,gh GHA,FW,25.0,1,0,14.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches,Bayern Munich
300,Oliver Batista-Meier,de GER,FW,18.0,1,0,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bayern Munich
301,Leon Dajaku,de GER,DF,18.0,2,0,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bayern Munich
302,Chris Richards,us USA,DF,19.0,1,0,7.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Bayern Munich
