,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
2040,Jacopo Pellegrini,it ITA,FW,18.0,0.1,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Sassuolo
2041,Enrico Brignola,it ITA,MF,20.0,0.0,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Sassuolo
2042,Bastian Oczipka,de GER,DF,30.0,37.8,72.0,43,41.0,20.0,11.0,30.0,59.0,50.8,29.0,368.0,138.0,37.5,186.0,126.0,56.0,55.0,5.0,0.0,50.0,34,97,88.0,0.0,Matches,Schalke04
2043,Jonjoe Kenny,eng ENG,DF,22.0,33.2,59.0,44,25.0,30.0,4.0,21.0,53.0,39.6,32.0,406.0,131.0,32.3,183.0,165.0,58.0,57.0,11.0,1.0,46.0,30,87,92.0,1.0,Matches,Schalke04
2044,Alexander Nübel,de GER,GK,22.0,29.1,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2.0,3.0,Matches,Schalke04
2045,Daniel Caligiuri,it ITA,"MF,FW",31.0,27.3,59.0,32,19.0,26.0,14.0,34.0,98.0,34.7,64.0,689.0,222.0,32.2,166.0,337.0,186.0,84.0,6.0,0.0,78.0,22,80,38.0,0.0,Matches,Schalke04
2046,Amine Harit,ma MAR,"MF,FW",22.0,26.7,16.0,14,5.0,7.0,4.0,5.0,25.0,20.0,20.0,371.0,110.0,29.6,74.0,201.0,96.0,17.0,0.0,0.0,17.0,13,29,6.0,0.0,Matches,Schalke04
2047,Weston McKennie,us USA,"MF,DF",20.0,25.9,53.0,37,23.0,25.0,5.0,21.0,57.0,36.8,36.0,492.0,148.0,30.1,172.0,239.0,81.0,47.0,14.0,0.0,33.0,38,85,70.0,0.0,Matches,Schalke04
2048,Omar Mascarell,es ESP,MF,26.0,25.8,66.0,46,26.0,36.0,4.0,15.0,60.0,25.0,45.0,444.0,140.0,31.5,171.0,241.0,32.0,54.0,13.0,0.0,41.0,47,104,67.0,1.0,Matches,Schalke04
2049,Ozan Kabak,tr TUR,DF,19.0,21.6,56.0,40,42.0,14.0,0.0,18.0,32.0,56.3,14.0,218.0,80.0,36.7,151.0,63.0,4.0,46.0,21.0,0.0,25.0,33,83,135.0,0.0,Matches,Schalke04
2050,Benito Raman,be BEL,FW,24.0,19.7,16.0,7,3.0,6.0,7.0,4.0,25.0,16.0,21.0,448.0,110.0,24.6,45.0,183.0,220.0,12.0,1.0,0.0,11.0,9,23,1.0,0.0,Matches,Schalke04
2051,Alessandro Schöpf,at AUT,MF,25.0,19.2,31.0,29,9.0,11.0,11.0,9.0,30.0,30.0,21.0,301.0,99.0,32.9,81.0,145.0,75.0,24.0,1.0,0.0,23.0,21,46,9.0,0.0,Matches,Schalke04
2052,Suat Serdar,de GER,MF,22.0,18.6,64.0,47,20.0,32.0,12.0,16.0,63.0,25.4,47.0,413.0,131.0,31.7,120.0,217.0,76.0,38.0,8.0,0.0,30.0,21,84,11.0,0.0,Matches,Schalke04
2053,Matija Nastasić,rs SRB,DF,26.0,18.5,37.0,26,25.0,11.0,1.0,16.0,20.0,80.0,4.0,138.0,55.0,39.9,80.0,55.0,3.0,30.0,18.0,0.0,12.0,25,49,93.0,0.0,Matches,Schalke04
2054,Guido Burgstaller,at AUT,FW,30.0,15.8,10.0,6,0.0,6.0,4.0,2.0,16.0,12.5,14.0,320.0,78.0,24.4,18.0,146.0,156.0,16.0,3.0,0.0,13.0,5,15,9.0,0.0,Matches,Schalke04
2055,Rabbi Matondo,wal WAL,"FW,MF",18.0,13.8,10.0,5,3.0,3.0,4.0,3.0,14.0,21.4,11.0,272.0,64.0,23.5,38.0,98.0,136.0,9.0,0.0,0.0,9.0,5,15,1.0,0.0,Matches,Schalke04
2056,Salif Sané,sn SEN,DF,28.0,13.5,20.0,15,16.0,4.0,0.0,13.0,25.0,52.0,12.0,115.0,37.0,32.2,63.0,45.0,7.0,19.0,8.0,0.0,11.0,12,30,82.0,1.0,Matches,Schalke04
2057,Michael Gregoritsch,at AUT,FW,25.0,10.6,7.0,5,0.0,5.0,2.0,1.0,8.0,12.5,7.0,163.0,44.0,27.0,10.0,73.0,80.0,15.0,3.0,1.0,12.0,2,9,9.0,0.0,Matches,Schalke04
2058,Benjamin Stambouli,fr FRA,DF,28.0,10.0,28.0,23,13.0,12.0,3.0,9.0,24.0,37.5,15.0,131.0,49.0,37.4,72.0,54.0,5.0,20.0,8.0,0.0,12.0,17,45,45.0,0.0,Matches,Schalke04
2059,Markus Schubert,de GER,GK,21.0,9.2,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,1,1,2.0,1.0,Matches,Schalke04
2060,Juan Miranda,es ESP,DF,19.0,9.0,15.0,8,8.0,7.0,0.0,7.0,19.0,36.8,12.0,155.0,45.0,29.0,80.0,56.0,19.0,28.0,6.0,0.0,22.0,9,19,32.0,0.0,Matches,Schalke04
2061,Ahmed Kutucu,tr TUR,"FW,MF",19.0,8.5,13.0,10,3.0,8.0,2.0,4.0,12.0,33.3,8.0,139.0,46.0,33.1,7.0,78.0,54.0,8.0,1.0,0.0,7.0,5,17,6.0,0.0,Matches,Schalke04
2062,Nassim Boujellab,ma MAR,"MF,FW",20.0,6.0,14.0,10,4.0,6.0,4.0,4.0,10.0,40.0,6.0,136.0,40.0,29.4,27.0,87.0,22.0,10.0,1.0,0.0,9.0,5,18,3.0,0.0,Matches,Schalke04
2063,Jean-Clair Todibo,fr FRA,DF,19.0,5.6,15.0,14,13.0,2.0,0.0,9.0,12.0,75.0,3.0,75.0,29.0,38.7,46.0,27.0,2.0,5.0,0.0,0.0,5.0,17,24,25.0,1.0,Matches,Schalke04
2064,Mark Uth,de GER,"FW,MF",27.0,4.9,4.0,3,2.0,2.0,0.0,0.0,5.0,0.0,5.0,113.0,31.0,27.4,15.0,50.0,48.0,4.0,0.0,0.0,4.0,3,7,0.0,0.0,Matches,Schalke04
2065,Timo Becker,de GER,"DF,MF",22.0,4.7,14.0,5,5.0,6.0,3.0,5.0,10.0,50.0,5.0,66.0,21.0,31.8,31.0,23.0,12.0,5.0,1.0,0.0,4.0,3,16,7.0,0.0,Matches,Schalke04
2066,Can Bozdogan,de GER,MF,18.0,2.6,9.0,7,6.0,3.0,0.0,1.0,11.0,9.1,10.0,77.0,27.0,35.1,27.0,41.0,9.0,1.0,0.0,0.0,1.0,2,11,0.0,0.0,Matches,Schalke04
2067,Levent Mercan,de GER,MF,18.0,1.1,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,5.0,29.4,5.0,8.0,4.0,1.0,0.0,0.0,1.0,0,0,1.0,1.0,Matches,Schalke04
2068,Fabian Reese,de GER,FW,21.0,1.0,1.0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,20.0,4.0,20.0,4.0,5.0,11.0,1.0,1.0,0.0,0.0,0,1,2.0,0.0,Matches,Schalke04
2069,Malick Thiaw,de GER,DF,17.0,0.8,2.0,1,0.0,2.0,0.0,1.0,2.0,50.0,1.0,14.0,3.0,21.4,6.0,7.0,1.0,3.0,2.0,0.0,1.0,0,2,4.0,1.0,Matches,Schalke04
2070,Steven Skrzybski,de GER,"FW,MF",26.0,0.6,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Schalke04
2071,Jonas Hofmann,de GER,MF,22.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,1.0,0.0,Matches,Schalke04
2072,George Baldock,eng ENG,DF,26.0,40.0,73.0,46,43.0,17.0,13.0,24.0,48.0,50.0,24.0,563.0,157.0,27.9,244.0,208.0,111.0,63.0,5.0,0.0,58.0,30,103,87.0,3.0,Matches,Sheffield Utd
2073,Dean Henderson,eng ENG,GK,22.0,39.9,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0,0,3.0,0.0,Matches,Sheffield Utd
2074,Chris Basham,eng ENG,DF,31.0,39.5,84.0,53,57.0,23.0,4.0,32.0,79.0,40.5,47.0,410.0,133.0,32.4,260.0,117.0,33.0,57.0,19.0,1.0,38.0,41,124,264.0,2.0,Matches,Sheffield Utd
2075,Enda Stevens,ie IRL,DF,29.0,38.9,76.0,46,43.0,25.0,8.0,24.0,74.0,32.4,50.0,606.0,161.0,26.6,279.0,222.0,105.0,76.0,6.0,0.0,70.0,25,100,90.0,2.0,Matches,Sheffield Utd
2076,John Egan,ie IRL,DF,26.0,37.7,45.0,28,33.0,12.0,0.0,21.0,45.0,46.7,24.0,296.0,101.0,34.1,210.0,79.0,7.0,73.0,33.0,0.0,40.0,28,71,269.0,4.0,Matches,Sheffield Utd
2077,Oliver Norwood,nir NIR,MF,28.0,37.1,75.0,49,42.0,27.0,6.0,23.0,91.0,25.3,68.0,584.0,162.0,27.7,269.0,253.0,62.0,46.0,13.0,0.0,33.0,34,105,64.0,0.0,Matches,Sheffield Utd
2078,Jack O'Connell,eng ENG,DF,25.0,34.7,35.0,21,22.0,10.0,3.0,14.0,29.0,48.3,15.0,266.0,91.0,34.2,153.0,88.0,25.0,75.0,21.0,0.0,54.0,37,70,214.0,1.0,Matches,Sheffield Utd
2079,John Fleck,sco SCO,MF,27.0,29.2,38.0,25,17.0,15.0,6.0,18.0,74.0,24.3,56.0,551.0,146.0,26.5,151.0,289.0,111.0,44.0,3.0,0.0,41.0,21,58,24.0,0.0,Matches,Sheffield Utd
2080,John Lundstram,eng ENG,MF,25.0,29.0,50.0,35,22.0,18.0,10.0,19.0,68.0,27.9,49.0,603.0,172.0,28.5,173.0,303.0,127.0,29.0,4.0,0.0,25.0,18,68,51.0,0.0,Matches,Sheffield Utd
2081,Oliver McBurnie,sco SCO,FW,23.0,26.0,35.0,21,9.0,20.0,6.0,7.0,39.0,17.9,32.0,615.0,149.0,24.2,57.0,292.0,266.0,33.0,3.0,0.0,30.0,8,42,43.0,0.0,Matches,Sheffield Utd
2082,David McGoldrick,ie IRL,FW,31.0,22.0,42.0,27,10.0,23.0,9.0,5.0,17.0,29.4,12.0,456.0,117.0,25.7,47.0,237.0,172.0,20.0,3.0,1.0,17.0,3,45,24.0,0.0,Matches,Sheffield Utd
2083,Lys Mousset,fr FRA,FW,23.0,15.3,11.0,5,2.0,5.0,4.0,2.0,7.0,28.6,5.0,296.0,83.0,28.0,12.0,120.0,164.0,10.0,3.0,0.0,7.0,4,15,2.0,0.0,Matches,Sheffield Utd
2084,Billy Sharp,eng ENG,FW,33.0,14.3,9.0,6,3.0,2.0,4.0,1.0,4.0,25.0,3.0,217.0,55.0,25.3,16.0,91.0,110.0,4.0,0.0,0.0,4.0,1,10,1.0,0.0,Matches,Sheffield Utd
2085,Sander Berge,no NOR,MF,21.0,12.2,26.0,20,5.0,15.0,6.0,6.0,15.0,40.0,9.0,249.0,64.0,25.7,54.0,131.0,64.0,28.0,1.0,0.0,27.0,6,29,16.0,0.0,Matches,Sheffield Utd
2086,Ben Osborn,eng ENG,"MF,DF",24.0,11.9,18.0,18,14.0,3.0,1.0,4.0,15.0,26.7,11.0,163.0,40.0,24.5,58.0,70.0,35.0,17.0,1.0,0.0,16.0,6,21,10.0,0.0,Matches,Sheffield Utd
2087,Callum Robinson,ie IRL,FW,24.0,9.8,4.0,4,1.0,1.0,2.0,1.0,4.0,25.0,3.0,178.0,50.0,28.1,29.0,80.0,69.0,4.0,0.0,0.0,4.0,3,7,2.0,0.0,Matches,Sheffield Utd
2088,Luke Freeman,eng ENG,MF,27.0,8.6,5.0,11,1.0,3.0,1.0,2.0,9.0,22.2,7.0,96.0,24.0,25.0,32.0,41.0,23.0,9.0,0.0,0.0,9.0,9,12,6.0,0.0,Matches,Sheffield Utd
2089,Jack Robinson,eng ENG,DF,25.0,7.0,9.0,3,5.0,4.0,0.0,5.0,10.0,50.0,5.0,55.0,16.0,29.1,34.0,19.0,2.0,15.0,5.0,0.0,10.0,4,11,39.0,0.0,Matches,Sheffield Utd
2090,Muhamed Bešić,ba BIH,MF,26.0,6.8,9.0,10,6.0,3.0,0.0,2.0,6.0,33.3,4.0,71.0,17.0,23.9,29.0,33.0,9.0,4.0,0.0,0.0,4.0,5,11,5.0,0.0,Matches,Sheffield Utd
2091,Phil Jagielka,eng ENG,DF,36.0,6.7,6.0,6,4.0,2.0,0.0,1.0,6.0,16.7,5.0,26.0,9.0,34.6,19.0,7.0,0.0,9.0,5.0,0.0,4.0,4,8,27.0,0.0,Matches,Sheffield Utd
2092,Kieron Freeman,wal WAL,FW,27.0,4.4,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,Matches,Sheffield Utd
2093,Simon Moore,eng ENG,GK,29.0,4.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,Sheffield Utd
2094,Ravel Morrison,jm JAM,MF,26.0,3.1,0.0,1,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,Matches,Sheffield Utd
2095,Leon Clarke,eng ENG,"FW,MF",34.0,2.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,17.0,5.0,29.4,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0,0,2.0,0.0,Matches,Sheffield Utd
2096,Richard Stearman,eng ENG,DF,31.0,2.0,,2,,,,,,,,,,,,,,,,,,1,0,,,Matches,Sheffield Utd
2097,Kean Bryan,eng ENG,DF,22.0,2.0,,2,,,,,,,,,,,,,,,,,,0,0,,,Matches,Sheffield Utd
2098,Richairo Živković,nl NED,FW,22.0,1.2,2.0,2,0.0,2.0,0.0,0.0,1.0,0.0,1.0,39.0,13.0,33.3,2.0,17.0,20.0,1.0,0.0,0.0,1.0,0,2,0.0,0.0,Matches,Sheffield Utd
2099,Jack Rodwell,eng ENG,MF,28.0,0.8,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,Matches,Sheffield Utd
2100,Michael Verrips,nl NED,GK,22.0,0.4,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Sheffield Utd
2101,Panagiotis Retsos,gr GRE,DF,20.0,0.2,,0,,,,,,,,,,,,,,,,,,0,0,,,Matches,Sheffield Utd
2102,James Ward-Prowse,eng ENG,"MF,DF",24.0,43.4,95.0,58,31.0,52.0,12.0,37.0,105.0,35.2,68.0,826.0,244.0,29.5,287.0,408.0,131.0,67.0,14.0,0.0,53.0,44,131,109.0,2.0,Matches,Southampton
2103,Jan Bednarek,pl POL,DF,23.0,38.6,70.0,42,47.0,16.0,7.0,32.0,73.0,43.8,41.0,321.0,102.0,31.8,206.0,102.0,13.0,61.0,26.0,0.0,35.0,48,114,329.0,4.0,Matches,Southampton
2104,Pierre Højbjerg,dk DEN,MF,23.0,35.6,90.0,63,43.0,40.0,7.0,36.0,103.0,35.0,67.0,633.0,212.0,33.5,208.0,337.0,88.0,63.0,6.0,0.0,57.0,56,132,78.0,2.0,Matches,Southampton
2105,Danny Ings,eng ENG,FW,27.0,34.3,51.0,33,17.0,24.0,10.0,15.0,69.0,21.7,54.0,859.0,227.0,26.4,148.0,364.0,347.0,64.0,5.0,0.0,59.0,9,58,24.0,0.0,Matches,Southampton
2106,Nathan Redmond,eng ENG,"MF,FW",25.0,34.0,57.0,49,16.0,25.0,16.0,19.0,64.0,29.7,45.0,643.0,193.0,30.0,164.0,254.0,225.0,39.0,2.0,0.0,37.0,14,71,13.0,0.0,Matches,Southampton
2107,Ryan Bertrand,eng ENG,DF,29.0,33.5,48.0,33,20.0,19.0,9.0,19.0,55.0,34.5,36.0,385.0,142.0,36.9,139.0,162.0,84.0,52.0,13.0,0.0,39.0,28,74,76.0,1.0,Matches,Southampton
2108,Alex McCarthy,eng ENG,GK,29.0,31.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,1.0,100.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,2.0,Matches,Southampton
2109,Jack Stephens,eng ENG,DF,25.0,30.2,56.0,41,41.0,14.0,1.0,21.0,49.0,42.9,28.0,223.0,78.0,35.0,145.0,70.0,8.0,60.0,26.0,0.0,34.0,20,74,183.0,2.0,Matches,Southampton
2110,Oriol Romeu,es ESP,MF,27.0,25.7,56.0,48,22.0,28.0,6.0,29.0,83.0,34.9,54.0,441.0,141.0,32.0,170.0,221.0,50.0,58.0,15.0,0.0,43.0,26,77,56.0,0.0,Matches,Southampton
2111,Stuart Armstrong,sco SCO,MF,27.0,21.0,49.0,26,27.0,14.0,8.0,13.0,46.0,28.3,33.0,408.0,129.0,31.6,115.0,187.0,106.0,24.0,5.0,0.0,19.0,10,58,22.0,1.0,Matches,Southampton
2112,Shane Long,ie IRL,FW,32.0,18.4,19.0,15,5.0,10.0,4.0,5.0,22.0,22.7,17.0,317.0,99.0,31.2,31.0,121.0,165.0,18.0,4.0,0.0,14.0,2,21,12.0,1.0,Matches,Southampton
2113,Jannik Vestergaard,dk DEN,DF,26.0,18.2,25.0,14,19.0,5.0,1.0,8.0,28.0,28.6,20.0,134.0,49.0,36.6,87.0,44.0,3.0,22.0,9.0,0.0,13.0,14,36,163.0,1.0,Matches,Southampton
2114,Cédric Soares,pt POR,DF,27.0,16.7,46.0,28,22.0,21.0,3.0,18.0,38.0,47.4,20.0,298.0,92.0,30.9,145.0,113.0,40.0,37.0,4.0,0.0,33.0,17,62,59.0,0.0,Matches,Southampton
2115,Che Adams,sco SCO,FW,23.0,14.9,8.0,6,2.0,4.0,2.0,0.0,5.0,0.0,5.0,231.0,58.0,25.1,9.0,97.0,125.0,10.0,1.0,0.0,9.0,4,11,10.0,0.0,Matches,Southampton
2116,Angus Gunn,eng ENG,GK,23.0,13.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,1.0,33.3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,Southampton
2117,Sofiane Boufal,ma MAR,"MF,FW",25.0,12.1,21.0,22,10.0,8.0,3.0,3.0,13.0,23.1,10.0,218.0,71.0,32.6,54.0,94.0,70.0,17.0,0.0,0.0,17.0,6,26,2.0,0.0,Matches,Southampton
2118,Moussa Djenepo,ml MLI,"MF,DF",21.0,11.8,29.0,18,18.0,6.0,5.0,8.0,23.0,34.8,15.0,265.0,79.0,29.8,67.0,120.0,78.0,24.0,2.0,0.0,22.0,8,36,12.0,0.0,Matches,Southampton
2119,Michael Obafemi,ie IRL,FW,19.0,9.9,6.0,6,1.0,1.0,4.0,3.0,12.0,25.0,9.0,179.0,56.0,31.3,20.0,61.0,98.0,4.0,1.0,0.0,3.0,6,12,0.0,0.0,Matches,Southampton
2120,Yan Valery,fr FRA,DF,20.0,9.7,21.0,17,12.0,6.0,3.0,5.0,20.0,25.0,15.0,171.0,49.0,28.7,85.0,51.0,35.0,19.0,2.0,0.0,17.0,13,32,40.0,2.0,Matches,Southampton
2121,Maya Yoshida,jp JPN,DF,30.0,8.6,7.0,6,4.0,0.0,3.0,2.0,6.0,33.3,4.0,43.0,12.0,27.9,27.0,16.0,0.0,11.0,4.0,0.0,7.0,11,12,41.0,1.0,Matches,Southampton
2122,Kyle Walker-Peters,eng ENG,DF,22.0,7.8,14.0,8,8.0,4.0,2.0,7.0,21.0,33.3,14.0,98.0,29.0,29.6,41.0,46.0,11.0,24.0,3.0,0.0,21.0,9,23,28.0,1.0,Matches,Southampton
2123,Kevin Danso,at AUT,DF,20.0,6.7,8.0,8,4.0,4.0,0.0,5.0,8.0,62.5,3.0,41.0,10.0,24.4,26.0,13.0,2.0,9.0,4.0,0.0,5.0,4,10,15.0,0.0,Matches,Southampton
2124,William Smallbone,ie IRL,MF,19.0,5.1,12.0,8,3.0,8.0,1.0,4.0,12.0,33.3,8.0,72.0,27.0,37.5,13.0,30.0,29.0,10.0,1.0,0.0,9.0,1,13,3.0,0.0,Matches,Southampton
2125,Jake Vokins,eng ENG,DF,19.0,2.0,2.0,0,1.0,1.0,0.0,1.0,1.0,100.0,0.0,13.0,6.0,46.2,4.0,5.0,4.0,1.0,0.0,0.0,1.0,0,2,1.0,0.0,Matches,Southampton
2126,Nathan Tella,eng ENG,FW,20.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,Matches,Southampton
2127,Francesco Vicari,it ITA,DF,24.0,35.2,30.0,20,24.0,5.0,1.0,12.0,27.0,44.4,15.0,231.0,74.0,32.0,146.0,82.0,3.0,68.0,42.0,2.0,26.0,18,47,181.0,2.0,Matches,SPAL
2128,Andrea Petagna,it ITA,FW,24.0,34.7,7.0,4,2.0,2.0,3.0,0.0,9.0,0.0,9.0,269.0,60.0,22.3,26.0,123.0,120.0,19.0,8.0,0.0,11.0,2,9,25.0,0.0,Matches,SPAL
2129,Simone Missiroli,it ITA,MF,33.0,33.1,52.0,28,23.0,18.0,11.0,11.0,42.0,26.2,31.0,420.0,87.0,20.7,151.0,207.0,62.0,52.0,23.0,2.0,29.0,37,89,77.0,0.0,Matches,SPAL
2130,Etrit Berisha,al ALB,GK,30.0,29.0,1.0,1,1.0,0.0,0.0,1.0,4.0,25.0,3.0,8.0,1.0,12.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.0,0.0,Matches,SPAL
2131,Thiago Cionek,pl POL,DF,33.0,26.1,65.0,33,37.0,21.0,7.0,22.0,55.0,40.0,33.0,378.0,104.0,27.5,190.0,128.0,60.0,49.0,13.0,0.0,36.0,23,88,106.0,3.0,Matches,SPAL
2132,Espeto,br BRA,"DF,MF",22.0,24.4,67.0,41,27.0,29.0,11.0,24.0,55.0,43.6,31.0,562.0,141.0,25.1,168.0,257.0,137.0,44.0,3.0,0.0,41.0,13,79,22.0,1.0,Matches,SPAL
2133,Arkadiusz Reca,pl POL,DF,24.0,22.2,46.0,26,28.0,10.0,8.0,15.0,56.0,26.8,41.0,325.0,96.0,29.5,133.0,127.0,65.0,23.0,2.0,0.0,21.0,17,63,40.0,2.0,Matches,SPAL
2134,Alessandro Murgia,it ITA,MF,22.0,21.7,31.0,20,18.0,10.0,3.0,16.0,44.0,36.4,28.0,415.0,100.0,24.1,152.0,195.0,68.0,20.0,3.0,0.0,17.0,15,46,21.0,0.0,Matches,SPAL
2135,Nenad Tomović,rs SRB,DF,31.0,21.2,21.0,11,15.0,4.0,2.0,10.0,17.0,58.8,7.0,204.0,49.0,24.0,117.0,62.0,25.0,45.0,26.0,0.0,19.0,27,45,90.0,0.0,Matches,SPAL
2136,Mattia Valoti,it ITA,"MF,FW",25.0,18.1,49.0,33,26.0,21.0,2.0,10.0,32.0,31.3,22.0,366.0,85.0,23.2,90.0,197.0,79.0,31.0,5.0,0.0,26.0,19,68,18.0,1.0,Matches,SPAL
2137,Igor,br BRA,DF,21.0,17.1,27.0,18,13.0,12.0,2.0,8.0,17.0,47.1,9.0,195.0,48.0,24.6,96.0,79.0,20.0,34.0,9.0,0.0,25.0,16,41,57.0,1.0,Matches,SPAL
2138,Jasmin Kurtić,si SVN,MF,30.0,17.0,22.0,16,11.0,9.0,2.0,7.0,26.0,26.9,19.0,346.0,87.0,25.1,79.0,181.0,86.0,20.0,2.0,0.0,18.0,9,31,29.0,0.0,Matches,SPAL
2139,Mirko Valdifiori,it ITA,MF,33.0,15.6,27.0,21,12.0,15.0,0.0,13.0,34.0,38.2,21.0,225.0,66.0,29.3,70.0,132.0,23.0,13.0,4.0,0.0,9.0,4,31,31.0,0.0,Matches,SPAL
2140,Bryan Dabo,bf BFA,MF,27.0,13.4,28.0,15,14.0,11.0,3.0,4.0,18.0,22.2,14.0,212.0,60.0,28.3,79.0,94.0,39.0,17.0,3.0,0.0,14.0,8,36,13.0,0.0,Matches,SPAL
2141,Kevin Bonifazi,it ITA,DF,23.0,13.2,20.0,13,17.0,3.0,0.0,10.0,22.0,45.5,12.0,131.0,49.0,37.4,92.0,35.0,4.0,28.0,12.0,0.0,16.0,10,30,65.0,1.0,Matches,SPAL
2142,Federico Di Francesco,it ITA,FW,25.0,12.9,7.0,6,3.0,3.0,1.0,2.0,18.0,11.1,16.0,169.0,43.0,25.4,26.0,78.0,65.0,13.0,3.0,0.0,10.0,4,11,3.0,0.0,Matches,SPAL
2143,Sergio Floccari,it ITA,FW,37.0,12.4,9.0,9,1.0,4.0,4.0,0.0,14.0,0.0,14.0,247.0,55.0,22.3,33.0,114.0,100.0,11.0,1.0,0.0,10.0,5,14,1.0,0.0,Matches,SPAL
2144,Felipe dal Belo,br BRA,DF,35.0,12.1,14.0,8,7.0,7.0,0.0,9.0,18.0,50.0,9.0,112.0,32.0,28.6,59.0,52.0,1.0,21.0,12.0,0.0,9.0,7,21,36.0,0.0,Matches,SPAL
2145,Karlo Letica,hr CRO,GK,22.0,10.0,0.0,0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1.0,Matches,SPAL
2146,Marco D'Alessandro,it ITA,"MF,DF",28.0,9.7,19.0,9,6.0,7.0,6.0,3.0,11.0,27.3,8.0,136.0,39.0,28.7,44.0,52.0,40.0,12.0,0.0,0.0,12.0,5,24,7.0,0.0,Matches,SPAL
2147,Jacopo Sala,it ITA,DF,27.0,9.5,24.0,9,17.0,5.0,2.0,9.0,23.0,39.1,14.0,162.0,45.0,27.8,85.0,51.0,26.0,19.0,0.0,0.0,19.0,2,26,17.0,1.0,Matches,SPAL
2148,Alberto Paloschi,it ITA,FW,29.0,6.9,1.0,0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,92.0,20.0,21.7,13.0,40.0,39.0,4.0,0.0,0.0,4.0,1,1,1.0,0.0,Matches,SPAL
2149,Lucas Castro,ar ARG,MF,30.0,4.7,11.0,6,5.0,5.0,1.0,5.0,9.0,55.6,4.0,65.0,20.0,30.8,25.0,27.0,13.0,6.0,0.0,0.0,6.0,1,12,3.0,0.0,Matches,SPAL
2150,Mohamed Fares,dz ALG,"DF,MF",23.0,4.7,7.0,3,2.0,4.0,1.0,2.0,13.0,15.4,11.0,79.0,19.0,24.1,29.0,33.0,17.0,7.0,2.0,0.0,5.0,3,10,10.0,0.0,Matches,SPAL
2151,Alberto Cerri,it ITA,FW,23.0,4.7,3.0,1,0.0,2.0,1.0,1.0,3.0,33.3,2.0,47.0,9.0,19.1,3.0,22.0,22.0,1.0,0.0,0.0,1.0,1,4,4.0,0.0,Matches,SPAL
2152,Georgi Tunjov,ee EST,MF,18.0,4.2,8.0,9,6.0,2.0,0.0,1.0,12.0,8.3,11.0,71.0,22.0,31.0,16.0,31.0,24.0,4.0,1.0,0.0,3.0,2,10,1.0,0.0,Matches,SPAL
2153,Bartosz Salamon,pl POL,DF,28.0,4.1,1.0,2,1.0,0.0,0.0,0.0,2.0,0.0,2.0,26.0,7.0,26.9,18.0,8.0,0.0,7.0,4.0,0.0,3.0,4,5,18.0,0.0,Matches,SPAL
