,Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,OG,Matches,club
1660,Aihen Muñoz,es ESP,DF,23-257,15.6,17.0,1.17,15.0,0.0,0.0,0.0,2.0,0.0,3.0,0.21,2.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Real sociedad
1661,Adnan Januzaj,be BEL,"FW,MF",26-084,14.0,62.0,4.64,37.0,12.0,8.0,1.0,4.0,0.0,5.0,0.37,4.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,Real sociedad
1662,Willian José,br BRA,FW,29-158,11.2,22.0,2.22,17.0,0.0,0.0,3.0,2.0,0.0,1.0,0.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Real sociedad
1663,Modibo Sagnan,ml MLI,DF,22-016,10.3,5.0,0.53,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1664,Jon Guridi,es ESP,MF,26-061,10.0,8.0,1.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,0.12,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1665,Joseba Zaldúa,es ESP,DF,28-310,9.9,12.0,1.4,10.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1666,Martín Merquelanz,es ESP,FW,25-322,7.8,20.0,3.23,13.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1667,Roberto López,es ESP,"MF,FW",21-006,6.0,14.0,2.68,6.0,4.0,0.0,4.0,0.0,0.0,1.0,0.19,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1668,Asier Illarramendi,es ESP,MF,31-053,5.5,5.0,1.13,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1669,Carlos Fernández,es ESP,"FW,MF",24-343,4.5,10.0,2.41,7.0,0.0,0.0,1.0,2.0,0.0,3.0,0.72,2.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,Real sociedad
1670,Jon Bautista,es ESP,FW,25-301,4.3,6.0,1.39,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1671,Miguel Ángel Moyá,es ESP,GK,37-028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1672,Diego Llorente,es ESP,DF,27-257,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1673,Urko González,es ESP,DF,20-041,0.5,1.0,1.91,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1674,Roberto Navarro,es ESP,MF,19-018,0.4,1.0,2.57,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1675,Aritz Arambarri,es ESP,DF,23-089,0.3,1.0,3.46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Real sociedad
1676,Thomas Foket,be BEL,DF,26-219,34.0,37.0,1.12,33.0,2.0,0.0,0.0,1.0,1.0,2.0,0.06,1.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,reims
1677,Predrag Rajković,rs SRB,GK,25-183,32.5,6.0,0.18,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1678,Yunis Abdelhamid,ma MAR,DF,33-216,31.0,10.0,0.33,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1679,Wout Faes,be BEL,DF,23-029,29.2,9.0,0.31,7.0,1.0,0.0,1.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,reims
1680,Boulaye Dia,sn SEN,"FW,MF",24-167,29.1,69.0,2.39,46.0,0.0,11.0,4.0,6.0,2.0,9.0,0.31,2.0,0.0,4.0,2.0,1.0,0.0,0.0,Matches,reims
1681,Ghislain Konan,ci CIV,DF,25-126,26.0,41.0,1.57,30.0,1.0,6.0,1.0,0.0,3.0,4.0,0.15,2.0,0.0,0.0,1.0,0.0,1.0,0.0,Matches,reims
1682,Xavier Chavalerin,fr FRA,MF,30-056,24.3,26.0,1.07,22.0,0.0,0.0,3.0,1.0,0.0,2.0,0.08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,reims
1683,Mathieu Cafaro,fr FRA,"MF,FW",24-038,21.7,40.0,1.84,25.0,7.0,3.0,2.0,0.0,3.0,8.0,0.37,5.0,0.0,0.0,2.0,0.0,1.0,0.0,Matches,reims
1684,Nathanael Mbuku,fr FRA,"MF,FW",19-047,21.4,50.0,2.36,36.0,4.0,0.0,3.0,6.0,1.0,6.0,0.28,3.0,0.0,0.0,2.0,1.0,0.0,0.0,Matches,reims
1685,Moreto Cassamã,gw GNB,MF,23-075,19.2,28.0,1.47,22.0,4.0,2.0,0.0,0.0,0.0,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1686,Valon Berisha,xk KVX,MF,28-084,18.9,51.0,2.79,44.0,7.0,0.0,0.0,0.0,0.0,6.0,0.33,4.0,2.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1687,Marshall Munetsi,zw ZIM,"MF,DF",24-314,18.8,20.0,1.09,18.0,0.0,0.0,1.0,1.0,0.0,1.0,0.05,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,reims
1688,El Bilal Touré,ml MLI,"FW,MF",19-211,13.4,16.0,1.26,12.0,0.0,1.0,1.0,1.0,1.0,3.0,0.24,2.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,reims
1689,Arber Zeneli,xk KVX,"MF,FW",26-066,13.4,33.0,2.54,19.0,4.0,7.0,1.0,2.0,0.0,5.0,0.38,2.0,2.0,0.0,1.0,0.0,0.0,0.0,Matches,reims
1690,Moussa Doumbia,ml MLI,"MF,FW",26-260,10.0,32.0,3.43,25.0,3.0,1.0,3.0,0.0,0.0,2.0,0.21,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1691,Kaj Sierhuis,nl NED,FW,23-005,7.8,15.0,2.19,14.0,0.0,0.0,0.0,1.0,0.0,1.0,0.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1692,Dereck Kutesa,ch SUI,"MF,FW",23-147,7.4,13.0,1.96,10.0,0.0,0.0,0.0,3.0,0.0,2.0,0.3,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1693,Dario Maresic,at AUT,DF,21-215,5.7,2.0,0.42,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1694,Thibault De Smet,be BEL,DF,22-331,5.5,9.0,2.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,0.22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1695,Fodé Doucouré,ml MLI,DF,20-088,3.6,7.0,1.93,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1696,Mouhamadou Drammeh,fr FRA,MF,21-352,2.8,3.0,1.56,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1697,Yehvann Diouf,fr FRA,GK,21-167,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1698,Dion Lopy,sn SEN,MF,19-089,1.8,2.0,1.08,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1699,Anastasios Donis,gr GRE,MF,24-246,1.1,1.0,0.93,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1700,Hugo Ekitike,fr FRA,"MF,FW",18-316,1.0,2.0,2.05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1701,Fraser Hornby,sco SCO,FW,21-231,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1702,Tristan Dingomé,cm CMR,MF,30-074,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1703,Moïse Sakava,cm CMR,MF,20-127,0.1,1.0,11.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,reims
1704,Hamari Traoré,ml MLI,DF,29-095,36.5,75.0,2.11,69.0,2.0,1.0,1.0,2.0,0.0,6.0,0.17,4.0,0.0,1.0,0.0,1.0,0.0,0.0,Matches,rennes
1705,Steven Nzonzi,fr FRA,MF,32-138,34.9,47.0,1.35,44.0,0.0,0.0,1.0,2.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1706,Nayef Aguerd,ma MAR,DF,25-033,34.7,15.0,0.44,13.0,0.0,0.0,2.0,0.0,0.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1707,Damien Da Silva,fr FRA,DF,32-350,33.4,21.0,0.65,19.0,0.0,0.0,0.0,0.0,2.0,1.0,0.03,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1708,Benjamin Bourigeaud,fr FRA,MF,27-108,29.9,109.0,3.78,51.0,49.0,1.0,7.0,0.0,1.0,11.0,0.38,5.0,6.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1709,Eduardo Camavinga,fr FRA,MF,18-173,27.9,57.0,2.05,40.0,0.0,4.0,5.0,7.0,1.0,5.0,0.18,2.0,0.0,0.0,2.0,1.0,0.0,0.0,Matches,rennes
1710,Jeremy Doku,be BEL,"FW,MF",18-340,27.6,99.0,3.72,77.0,0.0,9.0,1.0,8.0,4.0,8.0,0.3,7.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,rennes
1711,Martin Terrier,fr FRA,"FW,MF",24-059,26.7,83.0,3.15,62.0,1.0,5.0,7.0,6.0,2.0,10.0,0.38,7.0,0.0,1.0,0.0,2.0,0.0,0.0,Matches,rennes
1712,Adrien Truffert,fr FRA,DF,19-163,23.4,37.0,1.58,32.0,0.0,1.0,2.0,2.0,0.0,4.0,0.17,3.0,0.0,0.0,0.0,1.0,0.0,0.0,Matches,rennes
1713,Alfred Gomis,sn SEN,GK,27-239,23.0,3.0,0.14,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1714,Sehrou Guirassy,fr FRA,FW,25-051,20.9,55.0,2.69,37.0,0.0,5.0,4.0,9.0,0.0,5.0,0.24,2.0,0.0,2.0,0.0,1.0,0.0,0.0,Matches,rennes
1715,Romain Salin,fr FRA,GK,36-277,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1716,Clément Grenier,fr FRA,MF,30-115,13.8,43.0,3.11,26.0,13.0,0.0,2.0,2.0,0.0,5.0,0.36,3.0,1.0,0.0,0.0,1.0,0.0,0.0,Matches,rennes
1717,Flavien Tait,fr FRA,MF,28-089,12.8,40.0,3.12,28.0,4.0,5.0,0.0,2.0,1.0,4.0,0.31,3.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,rennes
1718,Faitout Maouassa,fr FRA,DF,22-300,12.4,20.0,1.73,14.0,1.0,0.0,3.0,0.0,2.0,2.0,0.17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,rennes
1719,Gerzino Nyamsi,fr FRA,DF,24-100,11.6,5.0,0.47,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1720,Romain Del Castillo,fr FRA,"FW,MF",25-034,8.5,39.0,4.88,23.0,5.0,6.0,2.0,1.0,2.0,6.0,0.75,3.0,2.0,1.0,0.0,0.0,0.0,0.0,Matches,rennes
1721,Adrien Hunou,fr FRA,"FW,MF",27-103,8.2,12.0,1.59,8.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1722,Brandon Soppy,fr FRA,DF,19-070,7.9,9.0,1.14,5.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1723,Jonas Martin,fr FRA,MF,31-023,7.2,10.0,1.57,9.0,0.0,0.0,0.0,1.0,0.0,2.0,0.31,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1724,Dalbert Henrique,br BRA,"MF,DF",27-236,6.0,10.0,1.71,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.17,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1725,M'Baye Niang,sn SEN,FW,26-134,5.8,4.0,0.69,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1726,James Lea Siliki,fr FRA,"MF,FW",24-324,5.4,12.0,2.31,7.0,0.0,1.0,2.0,1.0,1.0,1.0,0.19,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1727,Yann Gboho,fr FRA,MF,20-108,4.8,18.0,4.06,11.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1728,Raphael Dias Belloli,br BRA,"FW,MF",24-139,4.5,24.0,5.35,11.0,3.0,4.0,1.0,5.0,0.0,6.0,1.34,3.0,0.0,2.0,0.0,1.0,0.0,0.0,Matches,rennes
1729,Sacha Boey,fr FRA,DF,20-231,1.4,1.0,0.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1730,Daniele Rugani,it ITA,DF,26-277,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1731,Edouard Mendy,sn SEN,GK,29-062,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1732,Georginio Rutter,fr FRA,FW,19-012,0.7,4.0,5.54,4.0,0.0,0.0,0.0,0.0,0.0,1.0,1.38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1733,Matthis Abline,fr FRA,FW,18-035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1734,Chimuanya Ugochukwu,fr FRA,MF,17-037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,rennes
1735,Mahdi Camara,fr FRA,"MF,DF",22-306,32.9,46.0,1.41,37.0,0.0,3.0,1.0,2.0,3.0,2.0,0.06,1.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1736,Jessy Moulin,fr FRA,GK,35-109,29.0,1.0,0.03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1737,Denis Bouanga,ga GAB,"MF,FW",26-172,26.5,67.0,2.53,33.0,2.0,18.0,6.0,4.0,4.0,12.0,0.45,7.0,0.0,2.0,1.0,1.0,1.0,0.0,Matches,saint-etienne
1738,Yvan Neyou,cm CMR,MF,24-119,24.3,40.0,1.64,30.0,0.0,4.0,3.0,2.0,1.0,3.0,0.12,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1739,Harold Moukoudi,cm CMR,DF,23-156,24.0,12.0,0.5,9.0,0.0,0.0,3.0,0.0,0.0,3.0,0.12,0.0,0.0,0.0,3.0,0.0,0.0,0.0,Matches,saint-etienne
1740,Miguel Trauco,pe PER,DF,28-250,21.6,39.0,1.89,30.0,7.0,1.0,1.0,0.0,0.0,3.0,0.15,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1741,Timothée Kolodziejczak,fr FRA,DF,29-213,20.9,11.0,0.55,8.0,1.0,0.0,1.0,0.0,1.0,1.0,0.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,saint-etienne
1742,Mathieu Debuchy,fr FRA,DF,35-278,20.5,31.0,1.51,24.0,2.0,0.0,4.0,0.0,1.0,3.0,0.15,1.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,saint-etienne
1743,Romain Hamouma,fr FRA,FW,34-034,17.9,53.0,2.96,27.0,15.0,3.0,3.0,5.0,0.0,4.0,0.22,3.0,0.0,0.0,1.0,0.0,0.0,0.0,Matches,saint-etienne
1744,Adil Aouchiche,fr FRA,"MF,FW",18-291,17.7,81.0,4.63,46.0,28.0,1.0,0.0,5.0,1.0,8.0,0.46,5.0,3.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1745,Arnaud Nordin,fr FRA,"MF,FW",22-319,17.6,55.0,3.28,21.0,8.0,8.0,5.0,11.0,2.0,10.0,0.6,3.0,2.0,3.0,1.0,0.0,1.0,0.0,Matches,saint-etienne
1746,Zaydou Youssouf,fr FRA,MF,21-295,14.3,17.0,1.28,11.0,2.0,2.0,0.0,2.0,0.0,3.0,0.23,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Matches,saint-etienne
1747,Pape Abou Cisse,sn SEN,DF,25-230,12.7,6.0,0.5,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1748,Lucas Douath,fr FRA,MF,17-270,12.6,10.0,0.79,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1749,Saidou Sow,gn GUI,DF,18-302,10.1,1.0,0.11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1750,Wahbi Khazri,tn TUN,"FW,MF",30-083,10.1,22.0,2.26,16.0,3.0,1.0,0.0,2.0,0.0,2.0,0.21,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,saint-etienne
1751,Charles Abi,fr FRA,"FW,MF",21-020,10.0,13.0,1.44,10.0,1.0,1.0,0.0,1.0,0.0,2.0,0.22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1752,Aimen Moueffek,fr FRA,"DF,MF",20-023,8.8,15.0,1.92,11.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1753,Ryad Boudebouz,dz ALG,"MF,FW",31-072,7.9,43.0,5.94,23.0,11.0,5.0,1.0,2.0,1.0,1.0,0.14,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1754,Kévin Monnet-Paquet,fr FRA,"MF,FW",32-256,6.7,8.0,1.32,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1755,Yvann Macon,fr FRA,DF,22-213,6.0,5.0,0.83,3.0,1.0,0.0,0.0,0.0,1.0,2.0,0.33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1756,Nelson Sissoko,fr FRA,DF,24-056,5.3,5.0,0.95,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1757,Etienne Green,fr FRA,GK,20-287,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1758,Anthony Modeste,fr FRA,FW,33-018,3.6,2.0,0.61,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1759,Wesley Fofana,fr FRA,DF,20-136,3.5,3.0,0.86,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1760,Panagiotis Retsos,gr GRE,DF,22-266,3.0,3.0,0.99,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1761,Jean-Philippe Krasso,fr FRA,FW,23-289,2.5,6.0,2.42,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1762,Maxence Rivera,fr FRA,"MF,FW",18-337,2.5,4.0,1.64,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1763,Stefan Bajic,fr FRA,GK,19-130,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1764,Gabriel Silva,br BRA,DF,29-354,1.9,1.0,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1765,Baptiste Gabard,fr FRA,MF,21-094,1.5,1.0,0.68,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1766,Bilal Benkhedim,fr FRA,FW,20-012,0.8,1.0,1.23,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1767,Marvin Tshibuabua,fr FRA,DF,19-114,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1768,Tyron Tormin,fr FRA,"MF,FW",19-307,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1769,Yann M'Vila,fr FRA,"MF,FW",30-307,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1770,Abdoulaye Sidibé,fr FRA,MF,19-082,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1771,Rayan Souici,fr FRA,DF,23-063,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1772,Assane Dioussé,sn SEN,DF,23-224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,saint-etienne
1773,Benjamin Stambouli,fr FRA,"MF,DF",30-263,24.5,20.0,0.92,16.0,1.0,0.0,0.0,2.0,1.0,3.0,0.14,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1774,Suat Serdar,de GER,MF,24-022,22.0,30.0,1.43,22.0,1.0,1.0,2.0,3.0,1.0,2.0,0.1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1775,Amine Harit,ma MAR,"FW,MF",23-319,21.4,72.0,3.68,43.0,12.0,6.0,1.0,9.0,1.0,7.0,0.36,5.0,1.0,0.0,0.0,0.0,1.0,0.0,Matches,Schalke04
1776,Omar Mascarell,es ESP,MF,28-090,20.4,12.0,0.61,8.0,4.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1777,Ralf Fährmann,de GER,GK,32-218,19.8,4.0,0.24,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1778,Bastian Oczipka,de GER,DF,32-111,19.0,39.0,2.25,26.0,11.0,0.0,0.0,2.0,0.0,1.0,0.06,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1779,Malick Thiaw,de GER,DF,19-268,18.1,6.0,0.37,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1780,Matija Nastasić,rs SRB,DF,28-036,16.6,3.0,0.22,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1781,Timo Becker,de GER,DF,24-039,16.2,8.0,0.56,5.0,1.0,0.0,0.0,2.0,0.0,3.0,0.21,2.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1782,Mark Uth,de GER,"FW,MF",29-252,16.2,44.0,2.9,18.0,14.0,2.0,4.0,3.0,3.0,4.0,0.26,2.0,0.0,0.0,0.0,1.0,1.0,0.0,Matches,Schalke04
1783,Benito Raman,be BEL,"FW,MF",26-177,15.2,27.0,2.0,21.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1784,Sead Kolašinac,ba BIH,"DF,MF",27-317,14.5,16.0,1.16,11.0,0.0,3.0,0.0,1.0,1.0,1.0,0.07,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1785,Ozan Kabak,tr TUR,DF,21-039,13.8,10.0,0.72,7.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1786,Matthew Hoppe,us USA,FW,20-051,13.2,14.0,1.17,11.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1787,Alessandro Schöpf,at AUT,"FW,MF",27-085,11.7,14.0,1.45,9.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
1788,Frederik Rønnow,dk DEN,GK,28-272,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke04
