,Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches,club
1364,Lucas Torreira,uy URU,MF,21.0,35.3,105.0,73.0,39.0,53.0,13.0,29.0,88.0,33.0,59.0,660.0,194.0,29.4,218.0,360.0,82.0,59.0,17.0,0.0,42.0,55.0,160.0,43.0,0.0,Matches,Sampdoria
1365,Matías Silvestre,ar ARG,DF,32.0,34.0,17.0,9.0,16.0,1.0,0.0,7.0,14.0,50.0,7.0,130.0,28.0,21.5,93.0,34.0,3.0,44.0,23.0,1.0,21.0,12.0,29.0,152.0,2.0,Matches,Sampdoria
1366,Fabio Quagliarella,it ITA,FW,34.0,30.2,13.0,9.0,2.0,4.0,7.0,3.0,26.0,11.5,23.0,538.0,138.0,25.7,35.0,188.0,315.0,37.0,1.0,0.0,36.0,8.0,21.0,17.0,0.0,Matches,Sampdoria
1367,Dennis Praet,be BEL,MF,23.0,29.5,93.0,54.0,41.0,39.0,13.0,31.0,81.0,38.3,50.0,624.0,178.0,28.5,145.0,325.0,154.0,63.0,1.0,0.0,62.0,32.0,125.0,22.0,1.0,Matches,Sampdoria
1368,Gian Marco Ferrari,it ITA,DF,25.0,29.4,11.0,7.0,7.0,4.0,0.0,5.0,12.0,41.7,7.0,97.0,29.0,29.9,63.0,29.0,5.0,56.0,43.0,1.0,13.0,18.0,29.0,133.0,2.0,Matches,Sampdoria
1369,Bartosz Bereszyński,pl POL,DF,25.0,27.6,70.0,45.0,37.0,27.0,6.0,29.0,58.0,50.0,29.0,382.0,124.0,32.5,189.0,132.0,61.0,74.0,11.0,1.0,63.0,18.0,88.0,64.0,0.0,Matches,Sampdoria
1370,Gastón Ramírez,uy URU,"MF,FW",26.0,24.6,40.0,23.0,7.0,17.0,16.0,10.0,47.0,21.3,37.0,515.0,136.0,26.4,75.0,226.0,214.0,32.0,4.0,0.0,28.0,12.0,52.0,30.0,0.0,Matches,Sampdoria
1371,Emiliano Viviano,it ITA,GK,31.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,1.0,33.3,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,Matches,Sampdoria
1372,Duván Zapata,co COL,FW,26.0,23.4,11.0,7.0,3.0,7.0,1.0,5.0,8.0,62.5,3.0,336.0,84.0,25.0,25.0,103.0,208.0,13.0,0.0,0.0,13.0,6.0,17.0,19.0,0.0,Matches,Sampdoria
1373,Édgar Barreto,py PAR,MF,33.0,21.8,61.0,33.0,20.0,29.0,12.0,26.0,86.0,30.2,60.0,451.0,135.0,29.9,128.0,198.0,125.0,50.0,3.0,0.0,47.0,15.0,76.0,23.0,0.0,Matches,Sampdoria
1374,Karol Linetty,pl POL,MF,22.0,23.8,75.0,50.0,27.0,37.0,11.0,30.0,102.0,29.4,72.0,630.0,177.0,28.1,181.0,326.0,123.0,45.0,3.0,0.0,42.0,18.0,93.0,15.0,0.0,Matches,Sampdoria
1375,Gianluca Caprari,it ITA,"FW,MF",24.0,20.1,21.0,13.0,2.0,9.0,10.0,4.0,20.0,20.0,16.0,347.0,92.0,26.5,32.0,142.0,173.0,25.0,2.0,0.0,23.0,7.0,28.0,3.0,0.0,Matches,Sampdoria
1376,Nicola Murru,it ITA,DF,22.0,16.1,44.0,24.0,21.0,16.0,7.0,21.0,33.0,63.6,12.0,226.0,73.0,32.3,102.0,86.0,38.0,44.0,5.0,0.0,39.0,16.0,60.0,44.0,0.0,Matches,Sampdoria
1377,Ivan Strinić,hr CRO,DF,30.0,13.9,34.0,25.0,19.0,13.0,2.0,12.0,40.0,30.0,28.0,188.0,66.0,35.1,88.0,68.0,32.0,22.0,2.0,0.0,20.0,22.0,56.0,36.0,0.0,Matches,Sampdoria
1378,Jacopo Sala,it ITA,DF,25.0,11.0,23.0,10.0,11.0,9.0,3.0,7.0,16.0,43.8,9.0,87.0,25.0,28.7,51.0,26.0,10.0,14.0,1.0,0.0,13.0,6.0,29.0,28.0,1.0,Matches,Sampdoria
1379,Vasco Regini,it ITA,DF,26.0,12.0,13.0,8.0,11.0,1.0,1.0,6.0,15.0,40.0,9.0,84.0,22.0,26.2,50.0,23.0,11.0,30.0,5.0,0.0,25.0,5.0,18.0,60.0,0.0,Matches,Sampdoria
1380,Christian Puggioni,it ITA,GK,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Matches,Sampdoria
1381,Dawid Kownacki,pl POL,FW,20.0,9.1,9.0,6.0,0.0,6.0,3.0,4.0,11.0,36.4,7.0,200.0,45.0,22.5,19.0,76.0,105.0,8.0,0.0,0.0,8.0,1.0,10.0,5.0,0.0,Matches,Sampdoria
1382,Joachim Andersen,dk DEN,DF,21.0,6.1,8.0,4.0,6.0,2.0,0.0,4.0,4.0,100.0,0.0,29.0,7.0,24.1,23.0,4.0,2.0,6.0,4.0,0.0,2.0,5.0,13.0,41.0,0.0,Matches,Sampdoria
1383,Valerio Verre,it ITA,MF,23.0,4.0,8.0,6.0,3.0,2.0,3.0,1.0,7.0,14.3,6.0,91.0,27.0,29.7,27.0,38.0,26.0,11.0,0.0,0.0,11.0,2.0,10.0,7.0,1.0,Matches,Sampdoria
1384,Ricky Álvarez,ar ARG,"MF,FW",29.0,3.0,6.0,3.0,3.0,2.0,1.0,3.0,9.0,33.3,6.0,84.0,18.0,21.4,13.0,40.0,31.0,5.0,0.0,0.0,5.0,2.0,8.0,3.0,0.0,Matches,Sampdoria
1385,Leonardo Capezzi,it ITA,MF,22.0,2.4,8.0,6.0,5.0,3.0,0.0,3.0,8.0,37.5,5.0,52.0,22.0,42.3,26.0,21.0,5.0,5.0,1.0,0.0,4.0,3.0,11.0,0.0,0.0,Matches,Sampdoria
1386,Vid Belec,si SVN,GK,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Matches,Sampdoria
1387,Daniel Pavlović,ba BIH,DF,29.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,100.0,0.0,17.0,5.0,29.4,7.0,9.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,0.0,Matches,Sampdoria
1388,Federico Bonazzoli,it ITA,FW,20.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Matches,Sampdoria
1389,Filip Đuričić,rs SRB,FW,25.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sampdoria
1390,Ognjen Stijepović,me MNE,MF,17.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,3.0,2.0,66.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sampdoria
1391,Squad Total,,,27.0,38.0,672.0,415.0,281.0,281.0,110.0,241.0,687.0,35.1,446.0,5783.0,1628.0,28.2,1595.0,2459.0,1729.0,645.0,126.0,3.0,519.0,264.0,936.0,752.0,10.0,,Sampdoria
1392,Opponent Total,,,26.9,38.0,733.0,471.0,349.0,301.0,83.0,214.0,663.0,32.3,449.0,6039.0,1782.0,29.5,2054.0,2810.0,1175.0,605.0,132.0,3.0,473.0,329.0,1062.0,932.0,10.0,,Sampdoria
1393,Francesco Acerbi,it ITA,DF,29.0,41.0,55.0,37.0,33.0,18.0,4.0,17.0,33.0,51.5,16.0,328.0,111.0,33.8,187.0,113.0,28.0,73.0,26.0,0.0,47.0,48.0,102.0,225.0,2.0,Matches,Sassuolo
1394,Andrea Consigli,it ITA,GK,30.0,37.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,Matches,Sassuolo
1395,Simone Missiroli,it ITA,MF,31.0,33.3,70.0,42.0,30.0,32.0,8.0,18.0,79.0,22.8,61.0,588.0,167.0,28.4,164.0,335.0,89.0,67.0,9.0,0.0,58.0,44.0,114.0,64.0,0.0,Matches,Sassuolo
1396,Matteo Politano,it ITA,FW,23.0,33.2,30.0,17.0,9.0,14.0,7.0,7.0,52.0,13.5,45.0,578.0,134.0,23.2,94.0,252.0,232.0,22.0,2.0,0.0,20.0,13.0,43.0,13.0,0.0,Matches,Sassuolo
1397,Federico Peluso,it ITA,DF,33.0,30.8,54.0,28.0,31.0,16.0,7.0,22.0,41.0,53.7,19.0,316.0,82.0,25.9,170.0,112.0,34.0,63.0,13.0,0.0,50.0,33.0,87.0,106.0,0.0,Matches,Sassuolo
1398,Francesco Magnanelli,it ITA,MF,32.0,29.1,57.0,38.0,29.0,19.0,9.0,17.0,76.0,22.4,59.0,570.0,167.0,29.3,234.0,273.0,63.0,55.0,10.0,0.0,45.0,32.0,89.0,62.0,1.0,Matches,Sassuolo
1399,Domenico Berardi,it ITA,FW,22.0,26.8,30.0,21.0,7.0,15.0,8.0,10.0,55.0,18.2,45.0,595.0,135.0,22.7,113.0,271.0,211.0,26.0,0.0,0.0,26.0,13.0,43.0,14.0,1.0,Matches,Sassuolo
1400,Pol Lirola,es ESP,"DF,MF",19.0,24.5,32.0,24.0,24.0,6.0,2.0,14.0,37.0,37.8,23.0,250.0,77.0,30.8,142.0,72.0,36.0,29.0,4.0,0.0,25.0,14.0,46.0,68.0,2.0,Matches,Sassuolo
1401,Alfred Duncan,gh GHA,MF,24.0,21.6,39.0,31.0,15.0,18.0,6.0,15.0,44.0,34.1,29.0,503.0,152.0,30.2,130.0,265.0,108.0,43.0,2.0,0.0,41.0,18.0,57.0,25.0,1.0,Matches,Sassuolo
1402,Paolo Cannavaro,it ITA,DF,36.0,18.0,21.0,14.0,12.0,8.0,1.0,9.0,21.0,42.9,12.0,108.0,32.0,29.6,58.0,42.0,8.0,27.0,15.0,0.0,12.0,13.0,31.0,89.0,0.0,Matches,Sassuolo
1403,Diego Falcinelli,it ITA,FW,26.0,16.9,7.0,5.0,2.0,3.0,2.0,2.0,15.0,13.3,13.0,281.0,70.0,24.9,29.0,115.0,137.0,17.0,3.0,0.0,14.0,1.0,8.0,4.0,1.0,Matches,Sassuolo
1404,Edoardo Goldaniga,it ITA,DF,23.0,13.8,8.0,6.0,7.0,1.0,0.0,3.0,10.0,30.0,7.0,89.0,34.0,38.2,64.0,24.0,1.0,14.0,7.0,0.0,7.0,14.0,22.0,53.0,0.0,Matches,Sassuolo
1405,Stefano Sensi,it ITA,MF,21.0,13.6,25.0,21.0,11.0,12.0,2.0,9.0,30.0,30.0,21.0,239.0,78.0,32.6,75.0,118.0,46.0,19.0,2.0,0.0,17.0,11.0,36.0,10.0,0.0,Matches,Sassuolo
1406,Claud Adjapong,it ITA,"DF,MF",19.0,13.6,29.0,19.0,16.0,8.0,5.0,6.0,10.0,60.0,4.0,278.0,79.0,28.4,125.0,102.0,51.0,31.0,3.0,0.0,28.0,11.0,40.0,30.0,0.0,Matches,Sassuolo
1407,Luca Mazzitelli,it ITA,MF,21.0,13.3,34.0,22.0,14.0,13.0,7.0,9.0,33.0,27.3,24.0,298.0,66.0,22.1,88.0,148.0,62.0,33.0,2.0,0.0,31.0,15.0,48.0,17.0,1.0,Matches,Sassuolo
1408,Alessandro Matri,it ITA,FW,32.0,11.2,4.0,1.0,1.0,0.0,3.0,0.0,3.0,0.0,3.0,95.0,18.0,18.9,7.0,39.0,49.0,5.0,1.0,0.0,4.0,2.0,6.0,5.0,0.0,Matches,Sassuolo
1409,Rogério,br BRA,"DF,MF",19.0,11.1,22.0,15.0,15.0,4.0,3.0,9.0,17.0,52.9,8.0,176.0,53.0,30.1,80.0,73.0,23.0,18.0,1.0,0.0,17.0,9.0,29.0,17.0,0.0,Matches,Sassuolo
1410,Antonino Ragusa,it ITA,"FW,MF",27.0,10.9,20.0,14.0,11.0,6.0,3.0,8.0,19.0,42.1,11.0,258.0,67.0,26.0,59.0,116.0,83.0,18.0,1.0,0.0,17.0,10.0,28.0,5.0,0.0,Matches,Sassuolo
1411,Marcello Gazzola,it ITA,DF,32.0,9.2,8.0,3.0,5.0,3.0,0.0,5.0,12.0,41.7,7.0,56.0,11.0,19.6,31.0,13.0,12.0,12.0,2.0,0.0,10.0,3.0,11.0,29.0,0.0,Matches,Sassuolo
1412,Khouma Babacar,sn SEN,FW,24.0,8.3,11.0,10.0,2.0,3.0,6.0,2.0,5.0,40.0,3.0,172.0,49.0,28.5,7.0,71.0,94.0,10.0,1.0,0.0,9.0,1.0,12.0,3.0,0.0,Matches,Sassuolo
1413,Mauricio Lemos,uy URU,DF,21.0,7.8,17.0,11.0,12.0,4.0,1.0,9.0,13.0,69.2,4.0,81.0,27.0,33.3,56.0,23.0,2.0,17.0,6.0,0.0,11.0,3.0,20.0,30.0,0.0,Matches,Sassuolo
1414,Francesco Cassata,it ITA,MF,20.0,6.7,13.0,7.0,7.0,5.0,1.0,8.0,20.0,40.0,12.0,164.0,44.0,26.8,44.0,83.0,37.0,6.0,0.0,0.0,6.0,2.0,15.0,5.0,0.0,Matches,Sassuolo
1415,Cristian Dell'Orco,it ITA,DF,23.0,4.7,4.0,2.0,3.0,1.0,0.0,2.0,5.0,40.0,3.0,62.0,20.0,32.3,37.0,18.0,7.0,5.0,1.0,0.0,4.0,4.0,8.0,23.0,0.0,Matches,Sassuolo
1416,Timo Letschert,nl NED,DF,24.0,4.6,14.0,12.0,12.0,2.0,0.0,3.0,7.0,42.9,4.0,83.0,31.0,37.3,38.0,41.0,4.0,6.0,1.0,0.0,5.0,5.0,19.0,21.0,0.0,Matches,Sassuolo
1417,Gianluca Pegolo,it ITA,GK,36.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
1418,Davide Biondini,it ITA,"MF,FW",34.0,2.6,3.0,3.0,2.0,1.0,0.0,0.0,5.0,0.0,5.0,63.0,14.0,22.2,17.0,32.0,14.0,2.0,0.0,0.0,2.0,2.0,5.0,2.0,0.0,Matches,Sassuolo
1419,Nicholas Pierini,it ITA,"FW,MF",18.0,1.1,1.0,0.0,0.0,0.0,1.0,1.0,2.0,50.0,1.0,17.0,3.0,17.6,4.0,9.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,Matches,Sassuolo
1420,Davide Frattesi,it ITA,MF,17.0,0.8,,2.0,,,,,,,,,,,,,,,,,,1.0,0.0,,,Matches,Sassuolo
1421,Gianluca Scamacca,it ITA,FW,18.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,20.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Matches,Sassuolo
1422,Ralf Fährmann,de GER,GK,28.0,38.5,1.0,1.0,1.0,0.0,0.0,1.0,2.0,50.0,1.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,Matches,Schalke 04
1423,Naldo,br BRA,DF,34.0,38.0,56.0,36.0,43.0,12.0,1.0,15.0,30.0,50.0,15.0,199.0,71.0,35.7,145.0,51.0,3.0,57.0,25.0,0.0,32.0,44.0,89.0,238.0,1.0,Matches,Schalke 04
1424,Daniel Caligiuri,it ITA,"DF,MF",29.0,35.4,97.0,81.0,52.0,35.0,10.0,44.0,106.0,41.5,62.0,636.0,190.0,29.9,261.0,293.0,82.0,77.0,6.0,0.0,71.0,57.0,146.0,53.0,0.0,Matches,Schalke 04
1425,Thilo Kehrer,de GER,DF,20.0,30.7,74.0,55.0,38.0,34.0,2.0,22.0,45.0,48.9,23.0,339.0,115.0,33.9,204.0,120.0,15.0,63.0,13.0,0.0,50.0,43.0,103.0,99.0,1.0,Matches,Schalke 04
1426,Guido Burgstaller,at AUT,FW,28.0,30.4,15.0,11.0,0.0,6.0,9.0,6.0,23.0,26.1,17.0,650.0,161.0,24.8,28.0,287.0,335.0,29.0,4.0,0.0,25.0,9.0,24.0,7.0,0.0,Matches,Schalke 04
1427,Bastian Oczipka,de GER,"DF,MF",28.0,29.8,56.0,33.0,26.0,24.0,6.0,18.0,31.0,58.1,13.0,337.0,113.0,33.5,125.0,163.0,49.0,48.0,2.0,0.0,46.0,27.0,77.0,30.0,0.0,Matches,Schalke 04
1428,Benjamin Stambouli,fr FRA,"DF,MF",26.0,27.9,91.0,62.0,46.0,41.0,4.0,32.0,67.0,47.8,35.0,345.0,121.0,35.1,156.0,176.0,13.0,47.0,8.0,1.0,39.0,45.0,127.0,83.0,1.0,Matches,Schalke 04
1429,Amine Harit,ma MAR,"MF,FW",20.0,26.2,28.0,23.0,7.0,14.0,7.0,9.0,36.0,25.0,27.0,528.0,152.0,28.8,83.0,288.0,157.0,29.0,1.0,0.0,28.0,19.0,45.0,4.0,0.0,Matches,Schalke 04
1430,Matija Nastasić,rs SRB,DF,24.0,25.1,43.0,34.0,26.0,16.0,1.0,16.0,27.0,59.3,11.0,191.0,69.0,36.1,129.0,57.0,5.0,39.0,17.0,0.0,22.0,27.0,63.0,85.0,1.0,Matches,Schalke 04
1431,Leon Goretzka,de GER,MF,22.0,24.4,45.0,37.0,18.0,19.0,8.0,6.0,49.0,12.2,43.0,407.0,132.0,32.4,112.0,222.0,73.0,41.0,5.0,0.0,36.0,28.0,69.0,34.0,0.0,Matches,Schalke 04
1432,Max Meyer,de GER,MF,21.0,22.1,38.0,29.0,19.0,15.0,4.0,12.0,45.0,26.7,33.0,278.0,83.0,29.9,110.0,154.0,14.0,33.0,3.0,1.0,30.0,39.0,71.0,19.0,0.0,Matches,Schalke 04
1433,Franco Di Santo,ar ARG,"FW,MF",28.0,20.7,13.0,13.0,3.0,7.0,3.0,2.0,14.0,14.3,12.0,396.0,116.0,29.3,23.0,184.0,189.0,18.0,1.0,0.0,17.0,3.0,15.0,23.0,0.0,Matches,Schalke 04
1434,Yevhen Konoplyanka,ua UKR,"FW,MF",27.0,19.8,7.0,8.0,3.0,2.0,2.0,0.0,11.0,0.0,11.0,233.0,68.0,29.2,38.0,128.0,67.0,14.0,1.0,0.0,13.0,4.0,8.0,8.0,0.0,Matches,Schalke 04
1435,Weston McKennie,us USA,MF,18.0,15.1,28.0,25.0,7.0,19.0,2.0,8.0,26.0,30.8,18.0,370.0,123.0,33.2,85.0,239.0,46.0,19.0,1.0,0.0,18.0,19.0,43.0,33.0,0.0,Matches,Schalke 04
1436,Nabil Bentaleb,dz ALG,MF,22.0,13.9,21.0,19.0,5.0,15.0,1.0,4.0,27.0,14.8,23.0,197.0,54.0,27.4,53.0,123.0,21.0,22.0,6.0,0.0,16.0,19.0,32.0,17.0,0.0,Matches,Schalke 04
1437,Alessandro Schöpf,at AUT,"DF,MF",23.0,12.1,28.0,25.0,14.0,11.0,3.0,8.0,23.0,34.8,15.0,255.0,80.0,31.4,84.0,127.0,44.0,18.0,0.0,0.0,18.0,15.0,38.0,21.0,1.0,Matches,Schalke 04
1438,Breel Embolo,ch SUI,"FW,MF",20.0,10.6,19.0,15.0,3.0,7.0,9.0,1.0,8.0,12.5,7.0,264.0,75.0,28.4,28.0,111.0,125.0,17.0,1.0,0.0,16.0,3.0,22.0,6.0,0.0,Matches,Schalke 04
1439,Marko Pjaca,hr CRO,"FW,MF",22.0,4.3,7.0,7.0,2.0,3.0,2.0,1.0,9.0,11.1,8.0,71.0,18.0,25.4,11.0,33.0,27.0,1.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,Matches,Schalke 04
1440,Coke,es ESP,MF,30.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Matches,Schalke 04
1441,Fabian Reese,de GER,"FW,MF",19.0,0.8,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,34.0,6.0,17.6,6.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,Matches,Schalke 04
1442,Cedric Teuchert,de GER,"MF,FW",20.0,0.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,11.0,4.0,36.4,2.0,5.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,Matches,Schalke 04
1443,Alexander Nübel,de GER,GK,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Schalke 04
1444,Baba Rahman,gh GHA,DF,23.0,0.4,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,11.0,2.0,18.2,2.0,4.0,5.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,Matches,Schalke 04
1445,Pablo Insua,es ESP,DF,23.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,Matches,Schalke 04
1446,Ryan Bertrand,eng ENG,DF,27.0,39.3,39.0,24.0,21.0,14.0,4.0,16.0,34.0,47.1,18.0,282.0,93.0,33.0,143.0,92.0,47.0,67.0,14.0,0.0,53.0,41.0,73.0,50.0,1.0,Matches,Southampton
1447,Oriol Romeu,es ESP,MF,25.0,36.4,89.0,70.0,41.0,38.0,10.0,22.0,91.0,24.2,69.0,518.0,149.0,28.8,234.0,234.0,50.0,77.0,13.0,0.0,64.0,57.0,140.0,56.0,4.0,Matches,Southampton
1448,Dušan Tadić,rs SRB,"MF,FW",28.0,35.2,37.0,27.0,15.0,13.0,9.0,6.0,30.0,20.0,24.0,523.0,128.0,24.5,135.0,210.0,178.0,48.0,2.0,0.0,46.0,17.0,52.0,13.0,0.0,Matches,Southampton
1449,Cédric Soares,pt POR,DF,25.0,35.0,48.0,27.0,40.0,7.0,1.0,22.0,46.0,47.8,24.0,387.0,117.0,30.2,248.0,93.0,46.0,75.0,11.0,0.0,64.0,20.0,66.0,48.0,0.0,Matches,Southampton
1450,Wesley Hoedt,nl NED,DF,23.0,32.0,68.0,40.0,59.0,9.0,0.0,26.0,51.0,51.0,25.0,184.0,62.0,33.7,137.0,45.0,2.0,51.0,19.0,0.0,32.0,48.0,108.0,135.0,0.0,Matches,Southampton
1451,Jack Stephens,eng ENG,DF,23.0,27.0,25.0,20.0,19.0,6.0,0.0,9.0,26.0,34.6,17.0,134.0,50.0,37.3,97.0,28.0,9.0,43.0,24.0,0.0,19.0,48.0,63.0,77.0,1.0,Matches,Southampton
1452,Maya Yoshida,jp JPN,DF,28.0,26.1,28.0,24.0,21.0,6.0,1.0,12.0,22.0,54.5,10.0,119.0,44.0,37.0,77.0,33.0,9.0,40.0,16.0,0.0,24.0,47.0,70.0,83.0,1.0,Matches,Southampton
1453,Nathan Redmond,eng ENG,"FW,MF",23.0,23.4,27.0,16.0,12.0,13.0,2.0,7.0,28.0,25.0,21.0,328.0,95.0,29.0,123.0,142.0,63.0,28.0,0.0,0.0,28.0,15.0,40.0,11.0,0.0,Matches,Southampton
1454,Alex McCarthy,eng ENG,GK,27.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,Southampton
1455,Pierre Højbjerg,dk DEN,MF,21.0,23.0,46.0,39.0,23.0,20.0,3.0,11.0,45.0,24.4,34.0,367.0,104.0,28.3,149.0,148.0,70.0,33.0,4.0,0.0,29.0,65.0,95.0,22.0,0.0,Matches,Southampton
1456,Mario Lemina,ga GAB,MF,23.0,22.2,55.0,43.0,25.0,21.0,9.0,12.0,29.0,41.4,17.0,230.0,76.0,33.0,83.0,110.0,37.0,25.0,9.0,1.0,16.0,32.0,80.0,31.0,1.0,Matches,Southampton
1457,James Ward-Prowse,eng ENG,"FW,MF",22.0,22.1,26.0,18.0,12.0,13.0,1.0,4.0,26.0,15.4,22.0,332.0,84.0,25.3,139.0,122.0,71.0,42.0,1.0,0.0,41.0,14.0,36.0,21.0,1.0,Matches,Southampton
1458,Fraser Forster,eng ENG,GK,29.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Matches,Southampton
1459,Shane Long,ie IRL,FW,30.0,20.5,18.0,10.0,3.0,12.0,3.0,1.0,18.0,5.6,17.0,269.0,75.0,27.9,18.0,132.0,119.0,18.0,6.0,0.0,12.0,11.0,28.0,25.0,0.0,Matches,Southampton
1460,Steven Davis,nir NIR,MF,32.0,18.9,32.0,22.0,15.0,14.0,3.0,8.0,31.0,25.8,23.0,283.0,89.0,31.4,106.0,136.0,41.0,27.0,7.0,2.0,20.0,15.0,47.0,18.0,0.0,Matches,Southampton
1461,Sofiane Boufal,ma MAR,"FW,MF",23.0,16.6,34.0,31.0,15.0,10.0,9.0,9.0,28.0,32.1,19.0,217.0,62.0,28.6,74.0,93.0,50.0,21.0,1.0,0.0,20.0,12.0,41.0,3.0,0.0,Matches,Southampton
1462,Manolo Gabbiadini,it ITA,"FW,MF",25.0,13.5,8.0,4.0,1.0,3.0,4.0,0.0,10.0,0.0,10.0,179.0,53.0,29.6,12.0,74.0,93.0,7.0,1.0,0.0,6.0,5.0,13.0,4.0,0.0,Matches,Southampton
1463,Charlie Austin,eng ENG,FW,28.0,13.4,5.0,4.0,1.0,1.0,3.0,1.0,5.0,20.0,4.0,173.0,47.0,27.2,17.0,77.0,79.0,12.0,2.0,0.0,10.0,1.0,6.0,8.0,0.0,Matches,Southampton
1464,Virgil van Dijk,nl NED,DF,26.0,11.0,13.0,7.0,9.0,2.0,2.0,2.0,3.0,66.7,1.0,54.0,19.0,35.2,42.0,10.0,2.0,26.0,14.0,0.0,12.0,18.0,31.0,74.0,0.0,Matches,Southampton
1465,Jan Bednarek,pl POL,DF,21.0,7.4,5.0,4.0,5.0,0.0,0.0,0.0,2.0,0.0,2.0,40.0,12.0,30.0,21.0,19.0,0.0,2.0,1.0,0.0,1.0,19.0,12.0,22.0,1.0,Matches,Southampton
1466,Guido Carrillo,ar ARG,FW,26.0,6.9,7.0,5.0,1.0,3.0,3.0,2.0,7.0,28.6,5.0,86.0,24.0,27.9,4.0,25.0,57.0,7.0,0.0,0.0,7.0,0.0,7.0,3.0,0.0,Matches,Southampton
1467,Jérémy Pied,fr FRA,DF,28.0,3.6,9.0,9.0,7.0,2.0,0.0,5.0,8.0,62.5,3.0,27.0,12.0,44.4,19.0,5.0,3.0,6.0,2.0,0.0,4.0,9.0,16.0,5.0,0.0,Matches,Southampton
1468,Sam McQueen,eng ENG,"DF,FW",22.0,2.6,5.0,3.0,5.0,0.0,0.0,2.0,4.0,50.0,2.0,4.0,2.0,50.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,7.0,3.0,0.0,Matches,Southampton
