,Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches,club
2317,Federico Peluso,it ITA,DF,35.0,17.8,0,8,0,0.0,0.45,0.0,0.0,,8.1,0.0,0,0,0.8,0.8,0.1,-0.8,-0.8,Matches,Sassuolo
2318,Filippo Romagna,it ITA,DF,22.0,16.4,0,2,1,50.0,0.12,0.06,0.0,0.0,10.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Sassuolo
2319,Francesco Magnanelli,it ITA,MF,34.0,15.5,0,9,0,0.0,0.58,0.0,0.0,,25.7,0.0,0,0,0.4,0.4,0.05,-0.4,-0.4,Matches,Sassuolo
2320,Mert Müldür,tr TUR,DF,20.0,15.1,2,13,7,53.8,0.86,0.46,0.15,0.29,18.5,0.0,0,0,0.9,0.9,0.07,1.1,1.1,Matches,Sassuolo
2321,Rogério,br BRA,DF,21.0,12.6,1,11,4,36.4,0.87,0.32,0.09,0.25,20.9,1.0,0,0,0.4,0.4,0.04,0.6,0.6,Matches,Sassuolo
2322,Mehdi Bourabia,ma MAR,MF,27.0,11.4,2,10,5,50.0,0.87,0.44,0.2,0.4,31.6,2.0,0,0,0.3,0.3,0.03,0.7,0.7,Matches,Sassuolo
2323,Grégoire Defrel,mq MTQ,"FW,MF",28.0,10.9,3,20,8,40.0,1.84,0.73,0.1,0.25,18.2,0.0,1,1,3.3,2.5,0.13,-0.3,-0.5,Matches,Sassuolo
2324,Alfred Duncan,gh GHA,MF,26.0,10.4,1,15,3,20.0,1.45,0.29,0.07,0.33,22.9,0.0,0,0,1.4,1.4,0.09,-0.4,-0.4,Matches,Sassuolo
2325,Vlad Chiricheș,ro ROU,DF,29.0,7.9,0,2,0,0.0,0.25,0.0,0.0,,7.1,0.0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches,Sassuolo
2326,Gianluca Pegolo,it ITA,GK,38.0,5.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2327,Lukáš Haraslín,sk SVK,FW,23.0,4.3,1,11,2,18.2,2.58,0.47,0.09,0.5,18.6,0.0,0,0,0.9,0.9,0.08,0.1,0.1,Matches,Sassuolo
2328,Giacomo Raspadori,it ITA,"MF,FW",19.0,4.0,2,11,5,45.5,2.74,1.25,0.18,0.4,13.2,0.0,0,0,1.8,1.8,0.16,0.2,0.2,Matches,Sassuolo
2329,Alessandro Tripaldelli,it ITA,DF,20.0,2.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2330,Stefano Turati,it ITA,GK,17.0,2.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2331,Giangiacomo Magnani,it ITA,DF,23.0,1.6,1,2,2,100.0,1.24,1.24,0.5,0.5,4.1,0.0,0,0,1.0,1.0,0.51,0.0,0.0,Matches,Sassuolo
2332,Stefano Piccinini,it ITA,DF,16.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2333,Alessandro Russo,it ITA,GK,18.0,1.0,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,Sassuolo
2334,Andrew Gravillon,fr FRA,DF,21.0,1.0,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,Sassuolo
2335,Luca Mazzitelli,it ITA,MF,23.0,0.8,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2336,Andrea Ghion,it ITA,"MF,FW",19.0,0.5,0,1,0,0.0,1.87,0.0,0.0,,18.0,0.0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches,Sassuolo
2337,Giacomo Manzari,it ITA,"FW,MF",18.0,0.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sassuolo
2338,Jacopo Pellegrini,it ITA,FW,18.0,0.1,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,Sassuolo
2339,Enrico Brignola,it ITA,MF,20.0,0.0,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,Sassuolo
2340,Bastian Oczipka,de GER,DF,30.0,37.8,0,10,3,30.0,0.26,0.08,0.0,0.0,24.0,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches,Schalke04
2341,Jonjoe Kenny,eng ENG,DF,22.0,33.2,2,12,5,41.7,0.36,0.15,0.17,0.4,20.3,0.0,0,0,1.1,1.1,0.1,0.9,0.9,Matches,Schalke04
2342,Alexander Nübel,de GER,GK,22.0,29.1,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Schalke04
2343,Daniel Caligiuri,it ITA,"MF,FW",31.0,27.3,4,50,16,32.0,1.83,0.59,0.04,0.13,21.6,8.0,2,2,3.3,2.6,0.06,-1.3,-1.6,Matches,Schalke04
2344,Amine Harit,ma MAR,"MF,FW",22.0,26.7,7,35,16,45.7,1.31,0.6,0.17,0.38,21.3,0.0,1,1,3.0,2.2,0.08,3.0,2.8,Matches,Schalke04
2345,Weston McKennie,us USA,"MF,DF",20.0,25.9,3,34,7,20.6,1.31,0.27,0.09,0.43,17.3,0.0,0,0,2.4,2.4,0.08,0.6,0.6,Matches,Schalke04
2346,Omar Mascarell,es ESP,MF,26.0,25.8,0,12,2,16.7,0.46,0.08,0.0,0.0,23.1,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,Schalke04
2347,Ozan Kabak,tr TUR,DF,19.0,21.6,3,12,7,58.3,0.56,0.32,0.25,0.43,9.3,0.0,0,0,1.4,1.4,0.13,1.6,1.6,Matches,Schalke04
2348,Benito Raman,be BEL,FW,24.0,19.7,7,45,24,53.3,2.29,1.22,0.16,0.29,16.4,0.0,0,0,4.2,4.2,0.13,-0.2,-0.2,Matches,Schalke04
2349,Alessandro Schöpf,at AUT,MF,25.0,19.2,1,19,5,26.3,0.99,0.26,0.05,0.2,18.3,0.0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches,Schalke04
2350,Suat Serdar,de GER,MF,22.0,18.6,7,40,16,40.0,2.15,0.86,0.18,0.44,19.7,0.0,0,0,3.0,3.0,0.08,4.0,4.0,Matches,Schalke04
2351,Matija Nastasić,rs SRB,DF,26.0,18.5,0,14,3,21.4,0.76,0.16,0.0,0.0,10.1,0.0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches,Schalke04
2352,Guido Burgstaller,at AUT,FW,30.0,15.8,2,43,11,25.6,2.72,0.7,0.05,0.18,13.9,0.0,0,0,4.6,4.6,0.13,-4.6,-4.6,Matches,Schalke04
2353,Rabbi Matondo,wal WAL,"FW,MF",18.0,13.8,2,24,7,29.2,1.74,0.51,0.08,0.29,17.6,0.0,0,0,2.4,2.4,0.1,-0.4,-0.4,Matches,Schalke04
2354,Salif Sané,sn SEN,DF,28.0,13.5,2,9,3,33.3,0.67,0.22,0.22,0.67,12.2,0.0,0,0,0.7,0.7,0.08,1.3,1.3,Matches,Schalke04
2355,Michael Gregoritsch,at AUT,FW,25.0,10.6,1,26,7,26.9,2.46,0.66,0.04,0.14,12.6,2.0,0,0,2.9,2.9,0.12,-1.9,-1.9,Matches,Schalke04
2356,Benjamin Stambouli,fr FRA,DF,28.0,10.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Schalke04
2357,Markus Schubert,de GER,GK,21.0,9.2,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Schalke04
2358,Juan Miranda,es ESP,DF,19.0,9.0,0,5,1,20.0,0.55,0.11,0.0,0.0,25.4,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Schalke04
2359,Ahmed Kutucu,tr TUR,"FW,MF",19.0,8.5,3,17,5,29.4,2.01,0.59,0.18,0.6,17.8,0.0,0,0,1.5,1.5,0.1,1.5,1.5,Matches,Schalke04
2360,Nassim Boujellab,ma MAR,"MF,FW",20.0,6.0,0,6,0,0.0,1.0,0.0,0.0,,15.2,0.0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches,Schalke04
2361,Jean-Clair Todibo,fr FRA,DF,19.0,5.6,0,3,1,33.3,0.54,0.18,0.0,0.0,7.6,0.0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches,Schalke04
2362,Mark Uth,de GER,"FW,MF",27.0,4.9,0,10,4,40.0,2.04,0.81,0.0,0.0,13.0,0.0,0,0,1.1,1.1,0.13,-1.1,-1.1,Matches,Schalke04
2363,Timo Becker,de GER,"DF,MF",22.0,4.7,0,5,1,20.0,1.07,0.21,0.0,0.0,13.3,0.0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches,Schalke04
2364,Can Bozdogan,de GER,MF,18.0,2.6,0,4,2,50.0,1.53,0.77,0.0,0.0,28.0,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Schalke04
2365,Levent Mercan,de GER,MF,18.0,1.1,1,3,1,33.3,2.67,0.89,0.33,1.0,14.3,0.0,0,0,0.0,0.0,0.03,0.0,0.0,Matches,Schalke04
2366,Fabian Reese,de GER,FW,21.0,1.0,0,3,1,33.3,3.14,1.05,0.0,0.0,25.1,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Schalke04
2367,Malick Thiaw,de GER,DF,17.0,0.8,0,1,1,100.0,1.18,1.18,0.0,0.0,31.3,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Schalke04
2368,Steven Skrzybski,de GER,"FW,MF",26.0,0.6,1,3,1,33.3,4.74,1.58,0.33,1.0,,,0,0,,,,,,Matches,Schalke04
2369,Jonas Hofmann,de GER,MF,22.0,0.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Schalke04
2370,Jesús Navas,es ESP,DF,33.0,45.1,0,13,4,30.8,0.29,0.09,0.0,0.0,25.3,0.0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches,sevilla
2371,Diego Carlos,br BRA,DF,26.0,44.0,2,29,3,10.3,0.66,0.07,0.07,0.67,13.6,0.0,0,0,2.4,2.4,0.09,-0.4,-0.4,Matches,sevilla
2372,Lucas Ocampos,ar ARG,FW,25.0,38.2,16,110,41,37.3,2.88,1.07,0.1,0.27,17.0,0.0,5,5,11.8,8.0,0.08,3.2,2.0,Matches,sevilla
2373,Fernando,br BRA,MF,32.0,36.9,3,20,9,45.0,0.54,0.24,0.15,0.33,10.8,0.0,0,0,2.5,2.5,0.14,-0.5,-0.5,Matches,sevilla
2374,Tomáš Vaclík,cz CZE,GK,30.0,36.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,sevilla
2375,Jules Koundé,fr FRA,DF,20.0,35.2,1,33,9,27.3,0.94,0.26,0.03,0.11,10.4,0.0,0,0,3.4,3.4,0.1,-2.4,-2.4,Matches,sevilla
2376,Joan Jordán,es ESP,MF,25.0,33.9,2,44,8,18.2,1.3,0.24,0.05,0.25,23.4,9.0,0,0,2.3,2.3,0.05,-0.3,-0.3,Matches,sevilla
2377,Éver Banega,ar ARG,MF,31.0,33.6,3,46,10,21.7,1.37,0.3,0.02,0.1,24.6,7.0,2,2,3.4,1.9,0.04,-0.4,-0.9,Matches,sevilla
2378,Sergio Reguilón,es ESP,DF,22.0,32.9,3,36,8,22.2,1.09,0.24,0.08,0.38,16.3,0.0,0,0,2.4,2.4,0.07,0.6,0.6,Matches,sevilla
2379,Luuk de Jong,nl NED,FW,28.0,29.2,9,65,28,43.1,2.23,0.96,0.14,0.32,10.0,0.0,0,0,9.2,9.2,0.15,-0.2,-0.2,Matches,sevilla
2380,Óliver Torres,es ESP,MF,24.0,23.5,5,23,12,52.2,0.98,0.51,0.22,0.42,17.9,0.0,0,0,2.1,2.1,0.1,1.9,1.9,Matches,sevilla
2381,Nemanja Gudelj,rs SRB,"MF,DF",27.0,22.8,0,18,3,16.7,0.79,0.13,0.0,0.0,25.5,2.0,0,0,0.5,0.5,0.03,-0.5,-0.5,Matches,sevilla
2382,Munir El Haddadi,ma MAR,FW,23.0,19.4,10,67,26,38.8,3.46,1.34,0.15,0.38,17.6,5.0,0,0,6.0,6.0,0.09,4.0,4.0,Matches,sevilla
2383,Sergio Escudero,es ESP,DF,29.0,17.5,1,15,7,46.7,0.86,0.4,0.07,0.14,21.0,1.0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches,sevilla
2384,Franco Vázquez,ar ARG,"MF,FW",30.0,16.4,5,31,13,41.9,1.89,0.79,0.16,0.38,13.0,0.0,0,0,3.3,3.3,0.11,1.7,1.7,Matches,sevilla
2385,Yassine Bounou,ma MAR,GK,28.0,15.5,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,sevilla
2386,Suso,es ESP,FW,25.0,13.8,2,23,10,43.5,1.66,0.72,0.09,0.2,23.3,2.0,0,0,1.4,1.4,0.06,0.6,0.6,Matches,sevilla
2387,Sergi Gómez,es ESP,DF,27.0,13.7,0,3,0,0.0,0.22,0.0,0.0,,16.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,sevilla
2388,Nolito,es ESP,"FW,MF",32.0,12.8,4,43,19,44.2,3.36,1.48,0.09,0.21,16.4,0.0,0,0,2.3,2.3,0.07,0.7,0.7,Matches,sevilla
2389,Youssef En-Nesyri,ma MAR,FW,22.0,12.4,6,37,13,35.1,2.98,1.05,0.16,0.46,11.2,0.0,0,0,5.9,5.9,0.18,0.1,0.1,Matches,sevilla
2390,Daniel Carriço,pt POR,DF,30.0,10.4,0,4,0,0.0,0.38,0.0,0.0,,19.7,0.0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches,sevilla
2391,Javier Hernández,mx MEX,FW,31.0,7.8,3,21,9,42.9,2.69,1.15,0.14,0.33,11.6,1.0,0,0,3.9,3.9,0.19,-0.9,-0.9,Matches,sevilla
2392,Alejandro Pozo Pozo,es ESP,DF,20.0,6.4,0,1,1,100.0,0.16,0.16,0.0,0.0,23.6,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,sevilla
2393,Rony Lopes,pt POR,"MF,FW",23.0,6.0,0,16,7,43.8,2.65,1.16,0.0,0.0,19.6,2.0,0,0,2.0,2.0,0.12,-2.0,-2.0,Matches,sevilla
2394,Moanes Dabour,il ISR,FW,27.0,4.0,3,14,5,35.7,3.52,1.26,0.21,0.6,11.1,0.0,0,1,3.5,2.7,0.19,-0.5,0.3,Matches,sevilla
2395,Bryan,es ESP,"FW,MF",18.0,2.6,1,3,2,66.7,1.17,0.78,0.33,0.5,21.6,0.0,0,0,0.1,0.1,0.05,0.9,0.9,Matches,sevilla
2396,Genaro Rodríguez Serrano,es ESP,DF,21.0,1.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,sevilla
2397,José Mena Rodríguez,es ESP,"MF,FW",21.0,0.5,0,2,0,0.0,3.91,0.0,0.0,,12.7,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,sevilla
2398,George Baldock,eng ENG,DF,26.0,40.0,2,13,5,38.5,0.32,0.12,0.15,0.4,16.9,0.0,0,0,0.9,0.9,0.07,1.1,1.1,Matches,Sheffield Utd
2399,Dean Henderson,eng ENG,GK,22.0,39.9,0,1,0,0.0,0.03,0.0,0.0,,7.3,0.0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches,Sheffield Utd
2400,Chris Basham,eng ENG,DF,31.0,39.5,0,8,1,12.5,0.2,0.03,0.0,0.0,12.2,0.0,0,0,0.5,0.5,0.09,-0.5,-0.5,Matches,Sheffield Utd
2401,Enda Stevens,ie IRL,DF,29.0,38.9,2,22,4,18.2,0.57,0.1,0.09,0.5,18.3,0.0,0,0,1.2,1.2,0.05,0.8,0.8,Matches,Sheffield Utd
2402,John Egan,ie IRL,DF,26.0,37.7,2,29,5,17.2,0.77,0.13,0.07,0.4,8.8,0.0,0,0,2.3,2.3,0.08,-0.3,-0.3,Matches,Sheffield Utd
2403,Oliver Norwood,nir NIR,MF,28.0,37.1,3,20,8,40.0,0.54,0.22,0.1,0.25,27.2,4.0,1,1,1.4,0.7,0.04,-0.4,-0.7,Matches,Sheffield Utd
2404,Jack O'Connell,eng ENG,DF,25.0,34.7,0,17,2,11.8,0.49,0.06,0.0,0.0,9.2,0.0,0,0,1.2,1.2,0.08,-1.2,-1.2,Matches,Sheffield Utd
2405,John Fleck,sco SCO,MF,27.0,29.2,5,34,12,35.3,1.16,0.41,0.15,0.42,19.3,0.0,0,0,3.6,3.6,0.11,1.4,1.4,Matches,Sheffield Utd
2406,John Lundstram,eng ENG,MF,25.0,29.0,5,44,11,25.0,1.52,0.38,0.11,0.45,16.9,0.0,0,0,5.2,5.2,0.12,-0.2,-0.2,Matches,Sheffield Utd
2407,Oliver McBurnie,sco SCO,FW,23.0,26.0,6,51,25,49.0,1.96,0.96,0.12,0.24,9.2,0.0,0,0,7.7,7.7,0.16,-1.7,-1.7,Matches,Sheffield Utd
2408,David McGoldrick,ie IRL,FW,31.0,22.0,4,50,22,44.0,2.27,1.0,0.08,0.18,14.3,0.0,0,0,6.8,6.8,0.15,-4.8,-4.8,Matches,Sheffield Utd
2409,Lys Mousset,fr FRA,FW,23.0,15.3,6,39,10,25.6,2.54,0.65,0.15,0.6,15.9,0.0,0,0,4.9,4.9,0.14,1.1,1.1,Matches,Sheffield Utd
2410,Billy Sharp,eng ENG,FW,33.0,14.3,4,20,8,40.0,1.4,0.56,0.2,0.5,9.5,0.0,0,0,2.7,2.7,0.19,0.3,0.3,Matches,Sheffield Utd
2411,Sander Berge,no NOR,MF,21.0,12.2,1,8,2,25.0,0.66,0.16,0.13,0.5,13.0,0.0,0,0,0.5,0.5,0.09,0.5,0.5,Matches,Sheffield Utd
2412,Ben Osborn,eng ENG,"MF,DF",24.0,11.9,0,5,2,40.0,0.42,0.17,0.0,0.0,12.3,0.0,0,0,0.3,0.3,0.11,-0.3,-0.3,Matches,Sheffield Utd
2413,Callum Robinson,ie IRL,FW,24.0,9.8,2,21,6,28.6,2.14,0.61,0.1,0.33,13.5,0.0,0,0,2.1,2.1,0.16,-1.1,-1.1,Matches,Sheffield Utd
2414,Luke Freeman,eng ENG,MF,27.0,8.6,0,12,2,16.7,1.39,0.23,0.0,0.0,29.4,0.0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches,Sheffield Utd
2415,Jack Robinson,eng ENG,DF,25.0,7.0,0,2,0,0.0,0.29,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sheffield Utd
2416,Muhamed Bešić,ba BIH,MF,26.0,6.8,1,6,3,50.0,0.89,0.44,0.17,0.33,21.5,0.0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches,Sheffield Utd
2417,Phil Jagielka,eng ENG,DF,36.0,6.7,0,2,0,0.0,0.3,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sheffield Utd
2418,Kieron Freeman,wal WAL,FW,27.0,4.4,0,1,0,0.0,0.23,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sheffield Utd
2419,Simon Moore,eng ENG,GK,29.0,4.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sheffield Utd
2420,Ravel Morrison,jm JAM,MF,26.0,3.1,0,2,1,50.0,0.64,0.32,0.0,0.0,19.1,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Sheffield Utd
2421,Leon Clarke,eng ENG,"FW,MF",34.0,2.0,1,7,4,57.1,3.44,1.97,0.14,0.25,9.0,0.0,0,0,0.3,0.3,0.33,-0.3,-0.3,Matches,Sheffield Utd
2422,Richard Stearman,eng ENG,DF,31.0,2.0,1,2,1,50.0,0.98,0.49,0.5,1.0,,,0,0,,,,,,Matches,Sheffield Utd
2423,Kean Bryan,eng ENG,DF,22.0,2.0,0,2,0,0.0,0.99,0.0,0.0,,,,0,0,,,,,,Matches,Sheffield Utd
2424,Richairo Živković,nl NED,FW,22.0,1.2,0,1,0,0.0,0.8,0.0,0.0,,13.9,0.0,0,0,0.0,0.0,0.04,0.0,0.0,Matches,Sheffield Utd
2425,Jack Rodwell,eng ENG,MF,28.0,0.8,0,2,0,0.0,2.47,0.0,0.0,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Sheffield Utd
2426,Michael Verrips,nl NED,GK,22.0,0.4,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,Sheffield Utd
2427,Panagiotis Retsos,gr GRE,DF,20.0,0.2,0,0,0,,0.0,0.0,,,,,0,0,,,,,,Matches,Sheffield Utd
2428,James Ward-Prowse,eng ENG,"MF,DF",24.0,43.4,5,59,25,42.4,1.36,0.58,0.07,0.16,23.1,24.0,1,3,7.0,4.6,0.09,-2.0,-0.6,Matches,Southampton
2429,Jan Bednarek,pl POL,DF,23.0,38.6,1,9,1,11.1,0.23,0.03,0.11,1.0,7.4,0.0,0,0,0.8,0.8,0.12,0.2,0.2,Matches,Southampton
2430,Pierre Højbjerg,dk DEN,MF,23.0,35.6,0,51,12,23.5,1.43,0.34,0.0,0.0,21.9,0.0,0,0,2.7,2.7,0.06,-2.7,-2.7,Matches,Southampton
2431,Danny Ings,eng ENG,FW,27.0,34.3,25,105,44,41.9,3.06,1.28,0.23,0.55,13.5,0.0,1,2,16.7,15.2,0.17,5.3,5.8,Matches,Southampton
2432,Nathan Redmond,eng ENG,"MF,FW",25.0,34.0,5,70,25,35.7,2.06,0.74,0.07,0.2,18.5,2.0,0,0,5.0,5.0,0.09,-1.0,-1.0,Matches,Southampton
2433,Ryan Bertrand,eng ENG,DF,29.0,33.5,1,20,5,25.0,0.6,0.15,0.05,0.2,19.7,1.0,0,0,1.7,1.7,0.09,-0.7,-0.7,Matches,Southampton
2434,Alex McCarthy,eng ENG,GK,29.0,31.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Southampton
2435,Jack Stephens,eng ENG,DF,25.0,30.2,2,9,2,22.2,0.3,0.07,0.22,1.0,8.6,0.0,0,0,0.7,0.7,0.12,0.3,0.3,Matches,Southampton
2436,Oriol Romeu,es ESP,MF,27.0,25.7,0,12,1,8.3,0.47,0.04,0.0,0.0,20.6,0.0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches,Southampton
2437,Stuart Armstrong,sco SCO,MF,27.0,21.0,5,46,19,41.3,2.19,0.9,0.11,0.26,20.4,0.0,0,0,2.9,2.9,0.06,2.1,2.1,Matches,Southampton
2438,Shane Long,ie IRL,FW,32.0,18.4,3,39,15,38.5,2.12,0.82,0.08,0.2,10.9,0.0,0,0,4.8,4.8,0.14,-2.8,-2.8,Matches,Southampton
2439,Jannik Vestergaard,dk DEN,DF,26.0,18.2,1,11,6,54.5,0.6,0.33,0.09,0.17,11.7,0.0,0,0,0.8,0.8,0.08,0.2,0.2,Matches,Southampton
2440,Cédric Soares,pt POR,DF,27.0,16.7,1,11,5,45.5,0.66,0.3,0.09,0.2,19.6,0.0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches,Southampton
2441,Che Adams,sco SCO,FW,23.0,14.9,4,38,10,26.3,2.55,0.67,0.11,0.4,15.2,0.0,0,0,4.0,4.0,0.11,0.0,0.0,Matches,Southampton
2442,Angus Gunn,eng ENG,GK,23.0,13.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,Southampton
2443,Sofiane Boufal,ma MAR,"MF,FW",25.0,12.1,1,26,9,34.6,2.16,0.75,0.04,0.11,20.0,0.0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches,Southampton
2444,Moussa Djenepo,ml MLI,"MF,DF",21.0,11.8,2,22,8,36.4,1.86,0.68,0.09,0.25,17.4,0.0,0,0,2.7,2.7,0.14,-0.7,-0.7,Matches,Southampton
2445,Michael Obafemi,ie IRL,FW,19.0,9.9,4,13,5,38.5,1.32,0.51,0.31,0.8,14.3,0.0,0,0,1.9,1.9,0.16,1.1,1.1,Matches,Southampton
2446,Yan Valery,fr FRA,DF,20.0,9.7,0,3,2,66.7,0.31,0.21,0.0,0.0,16.2,0.0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches,Southampton
2447,Maya Yoshida,jp JPN,DF,30.0,8.6,0,5,4,80.0,0.58,0.47,0.0,0.0,12.6,0.0,0,0,0.5,0.5,0.12,-0.5,-0.5,Matches,Southampton
2448,Kyle Walker-Peters,eng ENG,DF,22.0,7.8,0,2,0,0.0,0.26,0.0,0.0,,17.0,0.0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches,Southampton
2449,Kevin Danso,at AUT,DF,20.0,6.7,0,3,0,0.0,0.45,0.0,0.0,,9.0,0.0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches,Southampton
2450,William Smallbone,ie IRL,MF,19.0,5.1,1,7,1,14.3,1.36,0.19,0.14,1.0,21.7,0.0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches,Southampton
2451,Jake Vokins,eng ENG,DF,19.0,2.0,1,2,1,50.0,0.99,0.5,0.5,1.0,28.8,0.0,0,0,0.0,0.0,0.02,0.0,0.0,Matches,Southampton
2452,Nathan Tella,eng ENG,FW,20.0,0.0,0,1,1,100.0,30.0,30.0,0.0,0.0,18.0,0.0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches,Southampton
2453,Francesco Vicari,it ITA,DF,24.0,35.2,0,9,2,22.2,0.26,0.06,0.0,0.0,17.7,0.0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches,SPAL
2454,Andrea Petagna,it ITA,FW,24.0,34.7,12,104,25,24.0,3.0,0.72,0.07,0.28,17.5,2.0,5,7,12.9,7.6,0.07,-0.9,-0.6,Matches,SPAL
2455,Simone Missiroli,it ITA,MF,33.0,33.1,1,13,3,23.1,0.39,0.09,0.08,0.33,16.5,0.0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches,SPAL
2456,Etrit Berisha,al ALB,GK,30.0,29.0,0,0,0,,0.0,0.0,,,,0.0,0,0,0.0,0.0,,0.0,0.0,Matches,SPAL
2457,Thiago Cionek,pl POL,DF,33.0,26.1,1,11,2,18.2,0.42,0.08,0.09,0.5,16.2,0.0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches,SPAL
2458,Espeto,br BRA,"DF,MF",22.0,24.4,1,54,11,20.4,2.21,0.45,0.02,0.09,20.4,0.0,0,0,2.3,2.3,0.04,-1.3,-1.3,Matches,SPAL
2459,Arkadiusz Reca,pl POL,DF,24.0,22.2,0,19,5,26.3,0.86,0.23,0.0,0.0,15.8,0.0,0,0,1.9,1.9,0.1,-1.9,-1.9,Matches,SPAL
2460,Alessandro Murgia,it ITA,MF,22.0,21.7,1,27,8,29.6,1.24,0.37,0.04,0.13,20.5,7.0,0,0,2.1,2.1,0.09,-2.1,-2.1,Matches,SPAL
2461,Nenad Tomović,rs SRB,DF,31.0,21.2,0,10,3,30.0,0.47,0.14,0.0,0.0,18.6,0.0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches,SPAL
2462,Mattia Valoti,it ITA,"MF,FW",25.0,18.1,5,30,11,36.7,1.65,0.61,0.17,0.45,16.5,0.0,0,0,3.3,3.3,0.12,-0.3,-0.3,Matches,SPAL
