,Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches,club
514,Përparim Hetemaj,fi FIN,MF,30.0,27.8,1153.0,1131.0,22.0,8.0,2.0,175.0,39.0,64.0,2.0,0.0,0.0,0.0,765.0,163.0,225.0,275.0,814.0,39.0,9.0,5.0,904.0,3.0,28.0,22.0,42.0,Matches,Chievo
515,Nenad Tomović,rs SRB,DF,29.0,25.6,1053.0,975.0,78.0,24.0,0.0,141.0,50.0,12.0,0.0,0.0,0.0,0.0,639.0,155.0,259.0,149.0,746.0,75.0,54.0,4.0,847.0,7.0,27.0,8.0,17.0,Matches,Chievo
516,Massimo Gobbi,it ITA,DF,36.0,24.0,1285.0,1048.0,237.0,24.0,1.0,150.0,31.0,63.0,0.0,0.0,0.0,0.0,606.0,241.0,438.0,692.0,333.0,37.0,213.0,2.0,949.0,12.0,23.0,28.0,27.0,Matches,Chievo
517,Lucas Castro,ar ARG,MF,28.0,22.1,1026.0,1019.0,7.0,1.0,2.0,206.0,29.0,46.0,1.0,0.0,0.0,0.0,644.0,166.0,216.0,86.0,863.0,51.0,2.0,6.0,756.0,6.0,16.0,21.0,31.0,Matches,Chievo
518,Alessandro Gamberini,it ITA,DF,35.0,21.0,710.0,687.0,23.0,13.0,0.0,87.0,7.0,0.0,1.0,1.0,0.0,0.0,493.0,72.0,145.0,141.0,454.0,70.0,9.0,4.0,603.0,4.0,15.0,1.0,4.0,Matches,Chievo
519,Dario Dainelli,it ITA,DF,38.0,18.3,611.0,578.0,33.0,33.0,0.0,86.0,22.0,1.0,0.0,0.0,0.0,0.0,317.0,69.0,225.0,90.0,452.0,40.0,0.0,8.0,459.0,4.0,21.0,10.0,4.0,Matches,Chievo
520,Mattia Bani,it ITA,DF,23.0,17.0,641.0,616.0,25.0,12.0,0.0,68.0,32.0,1.0,0.0,0.0,0.0,0.0,421.0,65.0,155.0,50.0,525.0,33.0,13.0,4.0,516.0,1.0,16.0,8.0,6.0,Matches,Chievo
521,Manuel Pucciarelli,it ITA,FW,26.0,16.7,394.0,383.0,11.0,0.0,1.0,87.0,2.0,9.0,0.0,0.0,0.0,0.0,256.0,78.0,60.0,76.0,278.0,23.0,0.0,5.0,299.0,1.0,3.0,6.0,15.0,Matches,Chievo
522,Samuel Bastien,be BEL,"MF,FW",20.0,15.8,487.0,479.0,8.0,3.0,0.0,73.0,12.0,9.0,0.0,0.0,0.0,0.0,348.0,72.0,67.0,69.0,378.0,21.0,5.0,3.0,403.0,2.0,7.0,6.0,14.0,Matches,Chievo
523,Fabio Depaoli,it ITA,"MF,DF",20.0,14.6,403.0,339.0,64.0,6.0,0.0,60.0,15.0,23.0,1.0,0.0,0.0,0.0,181.0,75.0,147.0,23.0,288.0,25.0,57.0,1.0,263.0,1.0,14.0,6.0,20.0,Matches,Chievo
524,Nicola Rigoni,it ITA,MF,26.0,11.4,422.0,414.0,8.0,7.0,0.0,59.0,15.0,3.0,0.0,0.0,0.0,0.0,271.0,55.0,96.0,62.0,317.0,29.0,0.0,4.0,344.0,5.0,8.0,10.0,7.0,Matches,Chievo
525,Paweł Jaroszyński,pl POL,"DF,MF",22.0,10.1,409.0,322.0,87.0,5.0,0.0,58.0,17.0,32.0,3.0,0.0,0.0,3.0,159.0,72.0,178.0,225.0,74.0,25.0,79.0,1.0,244.0,6.0,18.0,5.0,23.0,Matches,Chievo
526,Emanuele Giaccherini,it ITA,"MF,FW",32.0,10.0,414.0,389.0,25.0,13.0,0.0,91.0,16.0,16.0,10.0,4.0,3.0,1.0,237.0,78.0,99.0,65.0,333.0,10.0,1.0,0.0,298.0,1.0,16.0,8.0,16.0,Matches,Chievo
527,Riccardo Meggiorini,it ITA,FW,31.0,8.7,213.0,211.0,2.0,0.0,0.0,63.0,4.0,13.0,0.0,0.0,0.0,0.0,87.0,50.0,76.0,119.0,20.0,40.0,0.0,7.0,123.0,3.0,7.0,1.0,6.0,Matches,Chievo
528,Mariusz Stępiński,pl POL,FW,22.0,8.7,150.0,144.0,6.0,0.0,0.0,40.0,2.0,4.0,0.0,0.0,0.0,0.0,99.0,33.0,18.0,21.0,110.0,11.0,0.0,6.0,112.0,1.0,7.0,7.0,7.0,Matches,Chievo
529,Sergio Pellissier,it ITA,FW,38.0,7.6,123.0,117.0,6.0,1.0,0.0,33.0,0.0,3.0,0.0,0.0,0.0,0.0,72.0,30.0,21.0,13.0,86.0,8.0,2.0,4.0,89.0,0.0,3.0,2.0,2.0,Matches,Chievo
530,Boštjan Cesar,si SVN,DF,35.0,6.1,238.0,228.0,10.0,10.0,0.0,20.0,7.0,0.0,0.0,0.0,0.0,0.0,142.0,41.0,55.0,170.0,43.0,16.0,0.0,3.0,186.0,0.0,2.0,1.0,0.0,Matches,Chievo
531,Luca Garritano,it ITA,"MF,FW",23.0,3.7,84.0,76.0,8.0,2.0,0.0,13.0,8.0,6.0,3.0,2.0,0.0,1.0,39.0,15.0,30.0,18.0,54.0,8.0,3.0,0.0,57.0,0.0,2.0,2.0,5.0,Matches,Chievo
532,Andrea Seculin,it ITA,GK,27.0,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Chievo
533,Gianluca Gaudino,de GER,MF,20.0,1.1,11.0,9.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,6.0,2.0,3.0,0.0,11.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,Matches,Chievo
534,Mehdi Léris,fr FRA,"MF,FW",19.0,0.5,14.0,14.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,2.0,2.0,1.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,Matches,Chievo
535,Alex Cordaz,it ITA,GK,34.0,39.0,1119.0,622.0,497.0,158.0,0.0,65.0,33.0,0.0,0.0,0.0,0.0,0.0,183.0,49.0,887.0,37.0,868.0,1.0,0.0,95.0,520.0,4.0,40.0,1.0,1.0,Matches,Crotone
536,Federico Ceccherini,it ITA,DF,25.0,36.9,1263.0,1211.0,52.0,46.0,0.0,171.0,43.0,1.0,0.0,0.0,0.0,0.0,748.0,179.0,336.0,338.0,766.0,118.0,3.0,5.0,1015.0,6.0,38.0,7.0,14.0,Matches,Crotone
537,Rolando Mandragora,it ITA,MF,20.0,36.2,1380.0,1310.0,70.0,53.0,2.0,247.0,40.0,18.0,15.0,8.0,1.0,2.0,729.0,307.0,344.0,1037.0,133.0,139.0,2.0,8.0,1077.0,8.0,30.0,17.0,32.0,Matches,Crotone
538,Andrea Barberis,it ITA,MF,23.0,34.7,1130.0,1005.0,125.0,47.0,0.0,195.0,39.0,30.0,57.0,17.0,8.0,4.0,602.0,218.0,310.0,152.0,842.0,84.0,7.0,8.0,807.0,6.0,26.0,17.0,40.0,Matches,Crotone
539,Bruno Martella,it ITA,DF,24.0,31.0,1396.0,1079.0,317.0,12.0,0.0,190.0,32.0,76.0,8.0,3.0,0.0,1.0,558.0,325.0,513.0,924.0,91.0,61.0,297.0,3.0,969.0,8.0,34.0,32.0,65.0,Matches,Crotone
540,Adrian Stoian,ro ROU,"MF,FW",26.0,25.4,1025.0,992.0,33.0,12.0,3.0,194.0,25.0,57.0,5.0,3.0,0.0,0.0,480.0,232.0,313.0,160.0,798.0,41.0,15.0,6.0,628.0,9.0,37.0,29.0,60.0,Matches,Crotone
541,Marcello Trotta,it ITA,FW,24.0,25.4,754.0,724.0,30.0,0.0,0.0,184.0,21.0,16.0,2.0,1.0,1.0,0.0,444.0,181.0,129.0,551.0,115.0,54.0,7.0,13.0,524.0,2.0,14.0,12.0,46.0,Matches,Crotone
542,Mario Sampirisi,it ITA,DF,24.0,24.4,1100.0,895.0,205.0,19.0,1.0,133.0,30.0,27.0,0.0,0.0,0.0,0.0,534.0,207.0,359.0,148.0,699.0,48.0,186.0,4.0,822.0,3.0,36.0,26.0,19.0,Matches,Crotone
543,Davide Faraoni,it ITA,DF,25.0,21.4,952.0,750.0,202.0,37.0,0.0,128.0,25.0,30.0,4.0,3.0,0.0,1.0,404.0,181.0,367.0,95.0,642.0,37.0,161.0,5.0,656.0,8.0,27.0,18.0,37.0,Matches,Crotone
544,Ante Budimir,hr CRO,FW,26.0,19.4,391.0,369.0,22.0,1.0,0.0,138.0,0.0,2.0,0.0,0.0,0.0,0.0,188.0,90.0,113.0,200.0,39.0,60.0,5.0,13.0,256.0,1.0,7.0,3.0,17.0,Matches,Crotone
545,Marcus Rohdén,se SWE,MF,26.0,19.2,537.0,528.0,9.0,1.0,0.0,92.0,6.0,14.0,0.0,0.0,0.0,0.0,323.0,117.0,97.0,86.0,374.0,53.0,4.0,11.0,360.0,2.0,20.0,13.0,18.0,Matches,Crotone
546,Andrea Nalini,it ITA,"FW,MF",27.0,18.2,550.0,541.0,9.0,0.0,0.0,158.0,29.0,35.0,2.0,2.0,0.0,0.0,249.0,134.0,167.0,115.0,330.0,48.0,3.0,6.0,348.0,2.0,15.0,5.0,30.0,Matches,Crotone
547,Marco Capuano,it ITA,DF,25.0,15.6,615.0,593.0,22.0,21.0,0.0,65.0,7.0,1.0,0.0,0.0,0.0,0.0,377.0,88.0,150.0,423.0,103.0,72.0,1.0,3.0,493.0,3.0,15.0,2.0,4.0,Matches,Crotone
548,Arlind Ajeti,al ALB,"DF,MF",23.0,15.1,365.0,355.0,10.0,10.0,1.0,52.0,6.0,1.0,0.0,0.0,0.0,0.0,218.0,50.0,97.0,40.0,280.0,30.0,0.0,3.0,286.0,0.0,12.0,5.0,7.0,Matches,Crotone
549,Simeon Nwankwo,ng NGA,FW,25.0,13.7,311.0,302.0,9.0,0.0,0.0,97.0,1.0,2.0,0.0,0.0,0.0,0.0,174.0,76.0,61.0,41.0,185.0,34.0,0.0,14.0,211.0,0.0,2.0,8.0,21.0,Matches,Crotone
550,Federico Ricci,it ITA,"FW,MF",23.0,10.2,376.0,339.0,37.0,15.0,0.0,64.0,21.0,38.0,20.0,7.0,1.0,1.0,194.0,79.0,103.0,273.0,75.0,19.0,2.0,4.0,239.0,3.0,15.0,7.0,20.0,Matches,Crotone
551,Ahmad Benali,ly LBY,MF,25.0,9.0,379.0,353.0,26.0,7.0,1.0,77.0,7.0,6.0,2.0,0.0,0.0,0.0,243.0,71.0,65.0,94.0,256.0,17.0,8.0,0.0,288.0,3.0,11.0,10.0,13.0,Matches,Crotone
552,Daniel Pavlović,ba BIH,"DF,MF",29.0,8.4,348.0,266.0,82.0,17.0,0.0,35.0,12.0,21.0,13.0,4.0,2.0,4.0,137.0,60.0,151.0,232.0,29.0,30.0,51.0,2.0,220.0,5.0,12.0,7.0,12.0,Matches,Crotone
553,Stefan Simić,cz CZE,DF,22.0,7.2,215.0,198.0,17.0,10.0,0.0,27.0,12.0,0.0,0.0,0.0,0.0,0.0,129.0,26.0,60.0,24.0,157.0,16.0,7.0,1.0,171.0,1.0,6.0,2.0,1.0,Matches,Crotone
554,Leandro Cabrera,uy URU,DF,26.0,6.1,118.0,117.0,1.0,1.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,52.0,17.0,49.0,87.0,15.0,11.0,0.0,0.0,76.0,1.0,2.0,3.0,1.0,Matches,Crotone
555,Aleksandar Tonev,bg BUL,"FW,MF",27.0,5.7,110.0,107.0,3.0,0.0,0.0,20.0,8.0,9.0,0.0,0.0,0.0,0.0,72.0,19.0,19.0,23.0,79.0,6.0,0.0,2.0,65.0,0.0,5.0,2.0,11.0,Matches,Crotone
556,Giovanni Crociata,it ITA,"FW,MF",19.0,4.0,92.0,84.0,8.0,0.0,0.0,17.0,3.0,1.0,2.0,1.0,0.0,1.0,60.0,16.0,16.0,6.0,71.0,7.0,5.0,0.0,63.0,0.0,0.0,2.0,2.0,Matches,Crotone
557,Mariano Julio Izco,ar ARG,MF,34.0,2.7,70.0,67.0,3.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,19.0,8.0,7.0,57.0,4.0,1.0,1.0,57.0,0.0,0.0,0.0,3.0,Matches,Crotone
558,Marco Tumminello,it ITA,FW,18.0,2.3,79.0,73.0,6.0,0.0,1.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,40.0,16.0,23.0,51.0,11.0,6.0,0.0,3.0,52.0,0.0,3.0,2.0,5.0,Matches,Crotone
559,Aristóteles Romero,ve VEN,MF,21.0,2.0,49.0,49.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,35.0,9.0,5.0,5.0,42.0,1.0,0.0,0.0,36.0,0.0,3.0,2.0,2.0,Matches,Crotone
560,Oliver Kragl,de GER,MF,27.0,1.1,39.0,37.0,2.0,2.0,0.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,16.0,7.0,16.0,25.0,3.0,5.0,0.0,1.0,22.0,0.0,0.0,2.0,2.0,Matches,Crotone
561,Marco Festa,it ITA,GK,25.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Crotone
562,Ćazim Suljić,ba BIH,FW,20.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,Matches,Crotone
563,Noë Dussenne,be BEL,DF,25.0,0.9,18.0,16.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,10.0,2.0,13.0,2.0,1.0,0.0,8.0,2.0,1.0,0.0,2.0,Matches,Crotone
564,Niccolò Zanellato,it ITA,MF,19.0,0.8,39.0,39.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,22.0,4.0,13.0,2.0,32.0,2.0,0.0,1.0,27.0,0.0,0.0,0.0,0.0,Matches,Crotone
565,Moussa Diaby,fr FRA,MF,18.0,0.8,20.0,18.0,2.0,0.0,0.0,6.0,2.0,2.0,2.0,0.0,0.0,0.0,11.0,3.0,6.0,13.0,7.0,0.0,0.0,0.0,15.0,0.0,1.0,0.0,1.0,Matches,Crotone
566,Andros Townsend,eng ENG,"FW,MF",26.0,36.5,1196.0,1077.0,119.0,34.0,3.0,316.0,55.0,131.0,45.0,0.0,3.0,3.0,781.0,100.0,315.0,847.0,307.0,21.0,16.0,3.0,833.0,3.0,41.0,39.0,68.0,Matches,Crystal Palace
567,Luka Milivojević,rs SRB,MF,26.0,35.2,1681.0,1605.0,76.0,41.0,0.0,334.0,73.0,17.0,24.0,3.0,1.0,1.0,1126.0,145.0,410.0,294.0,1226.0,117.0,6.0,12.0,1340.0,5.0,48.0,36.0,31.0,Matches,Crystal Palace
568,James McArthur,sco SCO,"MF,FW",29.0,29.0,1085.0,1066.0,19.0,5.0,0.0,263.0,13.0,9.0,0.0,0.0,0.0,0.0,772.0,110.0,203.0,263.0,704.0,80.0,6.0,13.0,852.0,4.0,22.0,28.0,27.0,Matches,Crystal Palace
569,Wayne Hennessey,wal WAL,GK,30.0,29.0,655.0,394.0,261.0,88.0,0.0,53.0,29.0,0.0,0.0,0.0,0.0,0.0,125.0,17.0,513.0,74.0,466.0,1.0,0.0,75.0,331.0,5.0,28.0,3.0,1.0,Matches,Crystal Palace
570,James Tomkins,eng ENG,DF,28.0,28.5,933.0,908.0,25.0,23.0,0.0,150.0,22.0,2.0,0.0,0.0,0.0,0.0,576.0,80.0,277.0,132.0,636.0,119.0,2.0,2.0,727.0,1.0,36.0,9.0,7.0,Matches,Crystal Palace
571,Yohan Cabaye,fr FRA,MF,31.0,28.5,1405.0,1239.0,166.0,53.0,1.0,240.0,101.0,78.0,104.0,5.0,2.0,5.0,942.0,94.0,369.0,85.0,1265.0,41.0,4.0,9.0,1080.0,3.0,27.0,21.0,32.0,Matches,Crystal Palace
572,Wilfried Zaha,ci CIV,FW,24.0,28.3,719.0,696.0,23.0,1.0,1.0,213.0,28.0,78.0,0.0,0.0,0.0,0.0,578.0,56.0,85.0,107.0,582.0,14.0,12.0,2.0,496.0,3.0,16.0,31.0,55.0,Matches,Crystal Palace
573,Patrick van Aanholt,nl NED,DF,26.0,27.8,1116.0,895.0,221.0,21.0,0.0,183.0,21.0,48.0,11.0,0.0,1.0,0.0,682.0,131.0,303.0,717.0,175.0,30.0,189.0,4.0,845.0,3.0,24.0,19.0,37.0,Matches,Crystal Palace
574,Christian Benteke,be BEL,FW,26.0,24.9,647.0,620.0,27.0,0.0,0.0,252.0,2.0,7.0,0.0,0.0,0.0,0.0,239.0,171.0,237.0,28.0,303.0,150.0,0.0,20.0,378.0,0.0,12.0,24.0,15.0,Matches,Crystal Palace
575,Ruben Loftus-Cheek,eng ENG,"MF,FW",21.0,21.8,711.0,702.0,9.0,2.0,2.0,182.0,9.0,12.0,0.0,0.0,0.0,0.0,599.0,38.0,74.0,79.0,591.0,26.0,2.0,1.0,582.0,5.0,13.0,19.0,24.0,Matches,Crystal Palace
576,Jeffrey Schlupp,gh GHA,"DF,MF",24.0,21.0,807.0,692.0,115.0,3.0,0.0,196.0,8.0,23.0,1.0,0.0,0.0,0.0,461.0,102.0,244.0,480.0,130.0,65.0,111.0,3.0,582.0,1.0,33.0,20.0,36.0,Matches,Crystal Palace
577,Timothy Fosu-Mensah,nl NED,DF,19.0,20.2,734.0,637.0,97.0,6.0,0.0,133.0,17.0,14.0,0.0,0.0,0.0,0.0,407.0,72.0,255.0,68.0,501.0,65.0,91.0,1.0,525.0,2.0,27.0,13.0,15.0,Matches,Crystal Palace
578,Joel Ward,eng ENG,DF,27.0,18.9,912.0,743.0,169.0,9.0,0.0,195.0,22.0,37.0,0.0,0.0,0.0,0.0,444.0,157.0,311.0,79.0,577.0,71.0,160.0,4.0,648.0,2.0,44.0,18.0,36.0,Matches,Crystal Palace
579,Mamadou Sakho,fr FRA,DF,27.0,18.5,737.0,726.0,11.0,11.0,1.0,125.0,8.0,0.0,0.0,0.0,0.0,0.0,558.0,40.0,139.0,544.0,105.0,75.0,0.0,3.0,608.0,3.0,13.0,13.0,10.0,Matches,Crystal Palace
580,Martin Kelly,eng ENG,DF,27.0,17.3,383.0,347.0,36.0,8.0,0.0,68.0,10.0,6.0,0.0,0.0,0.0,0.0,193.0,36.0,154.0,32.0,274.0,36.0,28.0,0.0,273.0,2.0,21.0,5.0,6.0,Matches,Crystal Palace
581,Scott Dann,eng ENG,DF,30.0,16.4,578.0,566.0,12.0,10.0,0.0,89.0,17.0,1.0,0.0,0.0,0.0,0.0,346.0,65.0,167.0,61.0,404.0,89.0,2.0,10.0,448.0,3.0,24.0,4.0,3.0,Matches,Crystal Palace
582,Julián Speroni,ar ARG,GK,38.0,13.0,232.0,152.0,80.0,26.0,0.0,25.0,4.0,0.0,0.0,0.0,0.0,0.0,44.0,3.0,185.0,6.0,183.0,0.0,0.0,15.0,105.0,1.0,7.0,1.0,0.0,Matches,Crystal Palace
583,Jason Puncheon,eng ENG,"MF,FW",31.0,9.2,261.0,238.0,23.0,7.0,0.0,65.0,9.0,13.0,14.0,1.0,0.0,0.0,187.0,13.0,61.0,212.0,31.0,13.0,2.0,0.0,206.0,1.0,3.0,4.0,4.0,Matches,Crystal Palace
584,Bakary Sako,ml MLI,"FW,MF",29.0,8.3,151.0,143.0,8.0,2.0,0.0,46.0,10.0,31.0,3.0,0.0,0.0,0.0,78.0,29.0,44.0,111.0,20.0,9.0,0.0,2.0,95.0,0.0,8.0,3.0,9.0,Matches,Crystal Palace
585,Jaïro Riedewald,nl NED,"MF,DF",20.0,7.8,164.0,162.0,2.0,1.0,1.0,36.0,2.0,2.0,0.0,0.0,0.0,0.0,102.0,23.0,39.0,127.0,26.0,7.0,1.0,0.0,125.0,1.0,6.0,2.0,4.0,Matches,Crystal Palace
586,Aaron Wan-Bissaka,eng ENG,DF,19.0,7.0,276.0,220.0,56.0,0.0,0.0,28.0,2.0,13.0,0.0,0.0,0.0,0.0,147.0,35.0,94.0,16.0,186.0,15.0,56.0,0.0,185.0,0.0,11.0,8.0,12.0,Matches,Crystal Palace
587,Alexander Sørloth,no NOR,FW,21.0,4.0,109.0,103.0,6.0,0.0,0.0,27.0,2.0,5.0,0.0,0.0,0.0,0.0,53.0,20.0,36.0,52.0,26.0,19.0,0.0,1.0,66.0,0.0,6.0,0.0,7.0,Matches,Crystal Palace
588,Lee Chung-yong,kr KOR,FW,29.0,3.3,76.0,72.0,4.0,0.0,0.0,18.0,3.0,6.0,1.0,0.0,0.0,0.0,49.0,9.0,18.0,8.0,55.0,7.0,3.0,2.0,58.0,0.0,2.0,1.0,3.0,Matches,Crystal Palace
589,Damien Delaney,ie IRL,DF,36.0,2.3,42.0,42.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1.0,19.0,31.0,2.0,8.0,0.0,0.0,30.0,0.0,2.0,0.0,2.0,Matches,Crystal Palace
590,Sullay Kaikai,eng ENG,MF,21.0,2.2,8.0,6.0,2.0,1.0,0.0,4.0,0.0,9.0,1.0,0.0,0.0,0.0,4.0,0.0,4.0,1.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,Matches,Crystal Palace
591,Pape Souaré,sn SEN,DF,27.0,1.8,11.0,9.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,6.0,1.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,Matches,Crystal Palace
592,Jason Lokilo,be BEL,FW,18.0,1.0,,,,,,,,3.0,,,,,,,,,,,,,,,,,,Matches,Crystal Palace
593,Freddie Ladapo,eng ENG,FW,24.0,0.6,9.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,2.0,4.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,Matches,Crystal Palace
594,Levi Lumeka,eng ENG,FW,18.0,0.4,11.0,11.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,4.0,6.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,Matches,Crystal Palace
595,Roman Bürki,ch SUI,GK,26.0,47.3,1246.0,938.0,308.0,89.0,0.0,89.0,36.0,0.0,0.0,0.0,0.0,0.0,663.0,65.0,518.0,205.0,843.0,1.0,0.0,169.0,888.0,10.0,33.0,5.0,3.0,Matches,Dortmund
596,Sokratis Papastathopoulos,gr GRE,DF,29.0,39.7,1879.0,1826.0,53.0,43.0,1.0,174.0,50.0,5.0,0.0,0.0,0.0,0.0,1469.0,135.0,275.0,80.0,1665.0,92.0,10.0,3.0,1650.0,4.0,41.0,8.0,3.0,Matches,Dortmund
597,Christian Pulisic,us USA,FW,18.0,33.6,896.0,862.0,34.0,1.0,1.0,201.0,17.0,85.0,2.0,0.0,0.0,0.0,614.0,151.0,131.0,167.0,649.0,35.0,30.0,4.0,677.0,6.0,15.0,11.0,57.0,Matches,Dortmund
598,Łukasz Piszczek,pl POL,DF,32.0,31.1,1572.0,1317.0,255.0,17.0,0.0,183.0,27.0,63.0,0.0,0.0,0.0,0.0,930.0,282.0,360.0,144.0,1041.0,100.0,238.0,7.0,1262.0,3.0,32.0,21.0,43.0,Matches,Dortmund
599,Ömer Toprak,tr TUR,DF,28.0,30.2,1822.0,1771.0,51.0,49.0,0.0,144.0,53.0,0.0,0.0,0.0,0.0,0.0,1472.0,152.0,198.0,454.0,1255.0,74.0,2.0,7.0,1643.0,4.0,26.0,10.0,11.0,Matches,Dortmund
600,Julian Weigl,de GER,MF,21.0,28.1,1245.0,1197.0,48.0,46.0,0.0,157.0,38.0,8.0,0.0,0.0,0.0,0.0,922.0,142.0,181.0,79.0,1081.0,57.0,2.0,4.0,1071.0,5.0,19.0,14.0,16.0,Matches,Dortmund
601,Mario Götze,de GER,MF,25.0,24.4,1027.0,974.0,53.0,19.0,5.0,149.0,15.0,56.0,22.0,4.0,8.0,1.0,711.0,158.0,158.0,66.0,908.0,35.0,9.0,2.0,813.0,6.0,9.0,27.0,31.0,Matches,Dortmund
602,Pierre-Emerick Aubameyang,ga GAB,FW,28.0,24.1,339.0,304.0,35.0,0.0,0.0,63.0,2.0,29.0,0.0,0.0,0.0,0.0,215.0,72.0,52.0,33.0,259.0,31.0,1.0,7.0,240.0,2.0,5.0,7.0,13.0,Matches,Dortmund
603,Marcel Schmelzer,de GER,DF,29.0,23.8,1291.0,1085.0,206.0,33.0,0.0,196.0,14.0,36.0,0.0,0.0,0.0,0.0,823.0,219.0,249.0,903.0,128.0,61.0,173.0,5.0,1069.0,7.0,16.0,12.0,32.0,Matches,Dortmund
604,Mahmoud Dahoud,de GER,MF,21.0,20.5,678.0,669.0,9.0,3.0,1.0,128.0,17.0,12.0,5.0,1.0,1.0,0.0,514.0,86.0,78.0,84.0,561.0,31.0,0.0,1.0,568.0,2.0,10.0,14.0,13.0,Matches,Dortmund
605,Gonzalo Castro,de GER,MF,30.0,20.4,841.0,780.0,61.0,25.0,3.0,84.0,10.0,27.0,28.0,1.0,1.0,1.0,623.0,80.0,138.0,72.0,733.0,22.0,7.0,4.0,691.0,3.0,8.0,12.0,15.0,Matches,Dortmund
606,Nuri Şahin,tr TUR,MF,28.0,20.1,1108.0,1054.0,54.0,46.0,4.0,130.0,16.0,10.0,5.0,1.0,0.0,0.0,782.0,135.0,191.0,861.0,177.0,42.0,3.0,5.0,920.0,3.0,21.0,11.0,12.0,Matches,Dortmund
607,Shinji Kagawa,jp JPN,MF,28.0,19.8,762.0,710.0,52.0,23.0,4.0,136.0,18.0,38.0,22.0,6.0,4.0,2.0,555.0,94.0,113.0,227.0,496.0,25.0,7.0,6.0,645.0,2.0,8.0,12.0,8.0,Matches,Dortmund
608,André Schürrle,de GER,FW,26.0,19.0,549.0,513.0,36.0,3.0,3.0,114.0,17.0,51.0,23.0,8.0,10.0,2.0,347.0,102.0,100.0,87.0,411.0,29.0,4.0,3.0,395.0,1.0,9.0,14.0,22.0,Matches,Dortmund
609,Jeremy Toljan,de GER,DF,22.0,18.9,826.0,704.0,122.0,16.0,0.0,119.0,12.0,42.0,0.0,0.0,0.0,0.0,553.0,130.0,143.0,126.0,563.0,22.0,106.0,3.0,673.0,4.0,25.0,11.0,24.0,Matches,Dortmund
610,Maximilian Philipp,de GER,"FW,MF",23.0,18.4,307.0,296.0,11.0,1.0,0.0,53.0,8.0,27.0,1.0,0.0,1.0,0.0,214.0,52.0,41.0,66.0,206.0,18.0,3.0,4.0,226.0,1.0,6.0,8.0,14.0,Matches,Dortmund
611,Andriy Yarmolenko,ua UKR,"FW,MF",27.0,17.7,449.0,427.0,22.0,6.0,0.0,121.0,17.0,64.0,11.0,4.0,1.0,1.0,301.0,62.0,86.0,314.0,107.0,14.0,5.0,2.0,331.0,1.0,7.0,6.0,11.0,Matches,Dortmund
612,Marc Bartra,es ESP,DF,26.0,16.6,697.0,636.0,61.0,16.0,0.0,80.0,19.0,14.0,0.0,0.0,0.0,0.0,468.0,87.0,142.0,37.0,542.0,58.0,45.0,3.0,552.0,2.0,14.0,7.0,7.0,Matches,Dortmund
613,Michy Batshuayi,be BEL,FW,23.0,13.0,183.0,162.0,21.0,0.0,0.0,44.0,4.0,1.0,0.0,0.0,0.0,0.0,112.0,45.0,26.0,40.0,118.0,11.0,1.0,5.0,128.0,3.0,4.0,3.0,6.0,Matches,Dortmund
614,Marco Reus,de GER,"MF,FW",28.0,12.9,386.0,346.0,40.0,12.0,5.0,76.0,15.0,18.0,23.0,5.0,13.0,2.0,240.0,81.0,65.0,86.0,277.0,14.0,1.0,6.0,292.0,4.0,4.0,8.0,11.0,Matches,Dortmund
